Country Name,country_code,date,Average quality imported,Average unit values imported,Export Quality Index,Export quality 95 percent interval - lower bound,Export quality 95 percent interval - upper bound,Exporter real gross domestic product per capita,Trade value of exports,Unit value 95 percent interval - lower bound,Unit value 95 percent interval - upper bound,Unit value of exports
Cabo Verde,CPV,2001,93.24118175,82.94953023,73.73518331,69.84459681,103.89801508999996,212366.0,88029.29101700001,33.34105219300001,98.96697056000001,89.68547482900003
Cabo Verde,CPV,2002,91.57277304999998,86.45335454,77.03785215999999,74.06399886999999,104.11785902999999,219618.0,120702.904071,32.17413350499999,104.43703604999996,118.4184887
Cabo Verde,CPV,2003,90.15724567000001,84.85122038999998,69.67858771000002,67.10228452000001,100.8466658,218215.0,91674.57700299995,31.02662829999999,99.46171711000002,75.0208676947
Cabo Verde,CPV,2004,107.19191791000003,103.32172158000004,87.37386726999999,84.11332360999995,120.26962898000004,284772.0,152659.10516699994,36.338637152,121.65121864000001,105.526963525
Cabo Verde,CPV,2005,101.09439558999998,88.46681702000002,77.80877869,76.22795006999996,113.25884150000003,282587.0,191325.93774600004,33.97063089399998,109.53913831,80.44156852700003
Cabo Verde,CPV,2006,118.58220370999997,112.67380594000001,96.82747607000003,93.20788777000001,131.40868131,353500.0,349683.16563200013,39.71241029200001,122.26509095000002,102.88433169860002
Cabo Verde,CPV,2007,100.88146415999998,90.61090569000002,82.74672444000001,78.14736366999999,112.81897330999999,346252.0,233805.2250880001,37.250590982,111.68542424000003,60.687318979999986
Cabo Verde,CPV,2008,94.34257792000002,82.59802263000002,77.51256528000002,73.62629541999998,105.89905149999998,346733.0,379568.2941319999,34.96607643600001,103.54139083999999,66.04659228999998
Cabo Verde,CPV,2009,86.74638606,78.13590271,72.54074997000001,71.16458793999999,99.86110769999999,320150.0,299382.37600999995,33.036125180000006,96.35113501999997,84.33763750599998
Cabo Verde,CPV,2010,111.01014768000002,98.91516844000002,92.32452221,92.19077782999999,129.16147729000008,417339.0,441432.4061069998,41.860004355,124.84933827999996,104.29057223300002
Cabo Verde,CPV,2011,90.62422235999998,77.61357598,76.31835674000001,76.88679381,102.79048444,342412.0,584952.0,36.336160864000014,104.60948551,65.15358381
Cabo Verde,CPV,2012,106.26914839999999,90.24595120000001,90.05123921000002,89.98440817000002,119.95498006000001,401580.0,628864.1926229998,41.253538778000014,120.23262992000004,69.33628744999999
Cabo Verde,CPV,2013,119.23893478,104.19725240999998,97.68327199,97.91029304,134.83126427,449436.0,635787.0,44.496495235999994,135.27788751000006,91.21550832
Cabo Verde,CPV,2014,112.17646624000002,91.63107905000004,94.76967394,95.18797760000002,127.58963031000003,431270.0,755460.0,42.26500832200001,121.7460427,71.550716687
Cambodia,KHM,1990,74.48439625,60.45300718999999,63.42643479,55.66202478,90.34016899999999,0.0,160720.0656059,26.393406213999995,87.21389951999997,32.123793856999995
Cambodia,KHM,1991,68.91563808,52.3549964,52.88111376999999,50.87784242999999,81.41780439999998,0.0,342945.7843180001,23.590727145000002,71.12849973,25.142002139000013
Cambodia,KHM,1992,76.10773717,54.411655172,66.78492691999998,57.736506860000006,87.81496790000004,0.0,1173446.531242,23.869135639999993,78.01283109,30.08390444200001
Cambodia,KHM,1993,125.33580859000001,91.680962479,101.1206348,96.6493786,144.48937692000004,43018.0,1643310.3630627003,40.24731127709999,142.73825111999997,56.89261096900004
Cambodia,KHM,1994,95.71421828,72.79566825600003,74.99374023999998,72.56813666000001,114.43512961000003,35748.0,1980129.5609856,28.461501424399998,107.47740147999993,55.13679455400002
Cambodia,KHM,1995,118.93883986999995,99.06121467999999,93.96594173000003,93.50444121,138.05003204000002,44802.0,2658623.058831,40.6308173735,137.19239638999997,63.560907290000024
Cambodia,KHM,1996,132.54162807999995,114.57441896099995,107.96060864999997,104.6000119,156.52719136,52001.0,1947977.9495030001,44.136785043999986,154.79611614999996,79.82790371546999
Cambodia,KHM,1997,158.73394602000013,129.98420023,125.40894731999992,124.51164773999997,184.6362322,63184.0,4141637.1442561983,53.57107873999998,185.71574121999996,102.94835956800001
Cambodia,KHM,1998,135.5120353699999,127.23173319,105.01147673000003,109.01991255000002,158.66811360000005,55417.0,5262008.7041839985,42.791718079,171.2537087,83.215311234
Cambodia,KHM,1999,156.2236659399999,119.11978515900006,121.38889516999998,126.18702051000001,187.94726080000007,71779.0,8733881.455559999,51.40524569900001,190.22717948999988,79.96581090989997
Cambodia,KHM,2000,148.15325288999992,138.47854986,115.48354266000001,121.44138261000006,177.61840057000012,71994.0,9299069.391473003,52.2883126432,190.43986432999995,89.02157369939994
Cambodia,KHM,2001,189.8418349199999,156.475260882,150.73622858399997,151.6908437800001,225.25453959,96514.0,13301027.027998991,64.575368827,233.95718484999992,107.68315516500002
Cambodia,KHM,2002,215.10630142000014,164.99145249,170.20888798399997,174.13863308999998,251.35051269000002,112574.0,15312114.256067,67.64242304600005,259.72123492000003,134.62759195799987
Cambodia,KHM,2003,228.58330051,183.9662510720001,183.82525578599987,186.76845035000002,266.7261993100001,128520.0,18343033.29430701,73.75282360700001,271.3616799099999,143.16850534599988
Cambodia,KHM,2004,239.14078353000014,196.39993147750005,193.76388147000006,197.61607403,281.46251894000017,146864.0,23149466.973249994,76.67682514250002,287.77941769,146.81026871679995
Cambodia,KHM,2005,242.6118441000001,190.7655469009,195.39018613000013,196.78996407000008,281.1875721999999,163480.0,25158401.844444018,77.54408378840002,298.70940021,143.19088537380003
Cambodia,KHM,2006,254.9346068600001,195.59769435950008,205.27145170999998,208.24525346999997,297.01994258999986,189144.0,30810744.83162601,82.70533432889995,295.94391848,147.27285149210002
Cambodia,KHM,2007,272.93958443000025,211.36648379109982,222.96451417000003,224.4763464200001,320.0502708399998,221961.0,35676753.62251202,91.70665804139996,323.8633480900001,172.72963553649998
Cambodia,KHM,2008,255.3556212400001,208.57253174899995,208.1692661100001,207.93277267000005,296.40342301000004,216600.0,39317834.857220046,87.64564191419996,293.98086091999994,178.25215517879997
Cambodia,KHM,2009,271.12625955,238.272544145,219.1987871800001,222.44499933000012,311.47188589999996,224250.0,36452306.41926199,92.11499063599996,311.29803863,175.644999927
Cambodia,KHM,2010,291.7566435300003,240.92974515500012,233.93777004999984,237.67759787000006,335.88137572999995,252586.0,44675743.53344901,96.9105491346,338.13065430000034,186.3734841929998
Cambodia,KHM,2011,287.57288485000015,258.84054299599995,233.3088219799999,236.73733993000008,333.1739556400001,264504.0,61242464.0,102.39887057399997,350.22175130999983,201.85770088149502
Cambodia,KHM,2012,280.11568888,238.2454042639999,225.19973722999993,229.23611323000014,324.31056110000026,271440.0,62419413.107421994,93.30527640599998,334.14044175000004,202.09728291500002
Cambodia,KHM,2013,320.80604494000005,282.00909643200004,261.88772336000005,265.30502287999985,372.65800181,330280.0,82680731.0,107.04182330200001,379.20023125999984,219.02275758259992
Cambodia,KHM,2014,331.1966234399999,295.09647045199995,269.90220597,274.6650386,381.19178482,356592.0,98134330.0,109.19610328199997,382.1034680000001,235.20252405719998
Cameroon,CMR,1990,335.3743857900001,320.63944276999985,267.6196199499999,264.13316768000016,386.60939483999994,454977.0,19184908.256342884,113.09384776419999,404.43327997999995,241.88991888999988
Cameroon,CMR,1991,211.18957939999987,176.55732693899995,158.59459872,155.47272964999996,241.80881690000007,261504.0,14265229.618058603,72.15191582800001,220.6436881500002,131.86094708900004
Cameroon,CMR,1992,183.3250302,159.90476725390002,136.19653928999992,133.87339308,213.79261621999996,217884.0,14784513.428263,59.653341331700005,200.38358703000006,119.24681354060004
Cameroon,CMR,1993,262.64725931999976,228.71912985090015,204.75046065000004,205.91140781,306.0599688800004,282270.0,13593210.742354307,86.30242583690003,300.8459052,173.9525117183001
Cameroon,CMR,1994,275.31026295999993,242.54091194999995,217.19704128000004,215.3718442799999,320.21134693,294372.0,15692363.95658901,88.42980868859995,328.06579925999984,176.58017871999994
Cameroon,CMR,1995,299.0762745299999,280.0066238199996,237.63156916000005,236.47775335000026,350.79071165000033,326290.0,18371398.613023605,102.91225636520001,374.4704914800002,198.84067549899993
Cameroon,CMR,1996,303.1910336100001,283.61019610399984,244.69239021999988,243.52332706999982,358.94034419000013,339948.0,18856561.063772503,102.31320321230005,376.6472288700003,223.13539570299983
Cameroon,CMR,1997,337.9702635100001,336.83503258400003,273.23713056,273.8876136049999,404.8617595500004,394353.0,19886421.17952969,113.59624027259997,414.96616724000006,240.10204048000008
Cameroon,CMR,1998,303.63385608000016,260.4786578199997,243.6424250599998,237.28748053000024,352.0981754900002,350817.0,17032535.51354101,97.801571999,352.2056057,186.33970796999992
Cameroon,CMR,1999,303.0232767899998,256.75647485299993,243.10899388999994,236.6794035900002,350.18184844,353425.0,15825598.100260992,97.09394574920003,352.1358905699999,180.08029340999994
Cameroon,CMR,2000,312.97088373999986,260.7057350220001,252.87287517000016,246.95684433999992,368.38558662000025,376992.0,13682847.763713991,107.01998559909991,375.97096900999986,176.37552012900017
Cameroon,CMR,2001,330.2919116400001,283.33076439400014,264.44639097,264.31948502000034,390.52656253000015,405480.0,15623231.46132901,110.75531530420004,396.36910691,221.18136067900008
Cameroon,CMR,2002,347.09564749999976,304.53230454499993,278.6112800299998,278.6693905199998,405.3151930499997,426530.0,15249215.587853,114.41392559960002,420.2484713700001,231.85648865100015
Cameroon,CMR,2003,392.2455503199997,352.803833651,313.5344326000002,313.5337815899999,452.99145314000026,484960.0,21565075.884590007,127.65461325600003,461.41955137999975,285.9778226572
Cameroon,CMR,2004,382.5868518100002,347.59432348799993,305.47912662,302.40693263999987,445.37704102,481100.0,25913599.194602996,125.98993856700001,457.13901416000004,247.4772950521
Cameroon,CMR,2005,387.71809942999965,345.11771112300005,308.5217137700001,312.73465593999987,456.59423334999957,491808.0,28454913.133324,127.35057806339995,485.56369249999995,268.00096540200025
Cameroon,CMR,2006,384.34705281000026,333.6307688580004,298.1541530999998,307.4068916919999,438.02281983000006,477835.0,39820568.31800002,128.54694083,443.94554398000037,269.63311259500006
Cameroon,CMR,2007,409.9850413999997,380.0121575150004,321.2083846000001,332.862038151,470.99087492999985,517779.0,41933958.87944799,140.5450987396,494.07322303000075,284.60876434800025
Cameroon,CMR,2008,402.52595016000015,348.0308422299998,316.1899233199994,321.7957289999998,466.18818940000034,514554.0,46053838.750798,145.25476192959997,481.50432848999964,281.89533195100006
Cameroon,CMR,2009,398.4659322399999,354.5856826020003,311.29488171999986,318.03034514999985,459.1486146600004,503438.0,31980411.15471902,136.04731334999994,466.27720115000017,280.377653478
Cameroon,CMR,2010,395.7497627100001,354.48129433399964,314.6210112099997,321.7671266300001,458.0570496300001,505827.0,37643569.19736896,138.88508318259994,465.9506412100002,283.4793633328
Cameroon,CMR,2011,390.4269455399998,354.9127934999998,307.53880520999985,315.48059272000035,447.3517727900003,501684.0,43491876.0,136.21951849819993,470.92133140000027,284.7881632294001
Cameroon,CMR,2012,375.7069007500002,334.105029073,293.42918328000013,301.6632519000002,428.53214802000036,490231.0,42060919.37612499,127.98100061749996,436.56137225,249.9641513635999
Cameroon,CMR,2013,346.5247207200002,314.25029688999956,273.81767006,284.19347340999985,393.6525345500002,464360.0,38841884.0,119.58555956679997,405.03924065999996,250.7363215189999
Cameroon,CMR,2014,354.65269862,324.8669714900001,277.79939785,288.61188307000003,407.46148419,496359.0,42948636.0,123.67502951679991,417.66772096,241.94459040100008
Canada,CAN,1990,763.4036196500014,596.8680344939999,781.2383596699996,595.2450840599995,849.8255765699995,29919340.0,754625340.5395186,234.91453652319976,865.6717746300003,461.12587882800005
Canada,CAN,1991,763.4451869099997,597.320956478,777.6558251500003,596.5820252400009,852.0927399599991,28817322.0,767046236.2809459,230.32113422169982,842.9038064100008,454.7944625189998
Canada,CAN,1992,758.8043738799995,590.7420452320001,769.5596497800004,591.9959941300003,847.0894921000004,28577098.0,808643390.3870426,223.5772789527998,842.2380983899993,434.320947018
Canada,CAN,1993,756.8140057199998,606.8774421249999,770.2514561400008,585.84692429,843.2764952500003,28945364.0,926779651.6647184,220.75111813590019,832.2874987199999,442.3828941189999
Canada,CAN,1994,750.1457773900006,598.9970819100002,764.5215212000003,582.8685673930004,836.1639797199992,29734952.0,1067588380.0510334,215.2038941756003,846.1005585600001,423.1392278691002
Canada,CAN,1995,761.1179176999998,608.5943386099999,772.7586984600005,589.268882677,848.6489051199997,30768192.0,1254306162.5508018,228.8898009573,889.6922182100001,439.77874517500004
Canada,CAN,1996,763.3807797299995,609.8160850800001,776.8708708799996,589.5952254015003,850.3798267799999,30928716.0,1336301712.946214,228.51593880590013,895.9388238700004,432.87794825
Canada,CAN,1997,761.213387510001,612.8895524100002,775.7293399000001,584.4363944759995,844.5830022200001,31757290.0,1478903672.2429044,226.39385249979975,871.6502300599996,444.10340931600024
Canada,CAN,1998,759.2807623300004,612.3810914510002,775.0953519400001,584.1936549860001,848.3580836399994,32826340.0,1441603219.018761,219.77263539550015,867.2756280900002,426.3043962180001
Canada,CAN,1999,759.4376454800006,603.0965752709985,774.3482396300002,583.2618871000001,851.2323580899985,34362134.0,1567527859.4948637,219.82291427950045,871.2176044900008,435.00848334469987
Canada,CAN,2000,743.2836484100006,616.545556226999,760.2836899799994,568.3969981949994,838.8344227300008,35170616.0,1538040219.7654638,223.0500932005001,883.8227423699989,469.5613586636901
Canada,CAN,2001,780.6171124499995,640.3972705649998,800.3029634599997,597.9288147690005,876.9551251300005,37060809.0,1982339473.5033512,237.15059313790002,889.4113066799989,452.25572254645965
Canada,CAN,2002,778.4734730799988,623.2945147350005,796.2662567100008,599.4503263800002,878.0912737400005,37835526.0,1744708440.5438437,230.77263674619985,937.8607107800007,448.6300268369999
Canada,CAN,2003,776.2880424800004,618.7640211239998,801.5237407400012,599.9594079100011,875.8935395400001,38180872.0,2041628190.9396255,232.1285499517999,900.1140056500004,436.02649492000035
Canada,CAN,2004,771.0413782599999,620.8561480121002,791.9689101699994,595.8507673600005,871.5624442000009,38689622.0,2398605173.4737,234.37541054170012,900.0220435600006,438.2163766677005
Canada,CAN,2005,766.4111834199991,585.9859439869996,791.643640330001,593.2891575399993,864.0911448700002,39205749.0,2686799385.544278,231.13839512359996,910.14330045,424.07845097599966
Canada,CAN,2006,760.6381311299994,610.8371170469997,779.2950952399995,589.2857225120007,857.2752042300002,39675258.0,2890611708.2131166,233.09535447539992,863.9780600299998,434.78004312655014
Canada,CAN,2007,761.2198948300005,606.9028520133998,779.1426399600012,594.7339078410009,857.1798583599993,40199400.0,2802557268.4727807,237.0512529344697,880.2659503500003,451.4239151395998
Canada,CAN,2008,756.9443265800008,589.9029892190005,773.2557992010006,591.2019764999998,851.8428826799993,40067608.0,3362262735.57441,250.76911091660008,863.8405083600006,451.54497202539983
Canada,CAN,2009,755.0364908299996,609.7909872300007,770.0381527199995,595.7408345999995,848.8965793000009,38304066.0,2292288276.9666853,232.82770339446023,867.031740249999,445.54742263300056
Canada,CAN,2010,754.18571308,622.5555549162098,768.5851385800003,596.7183704499997,848.6324234199994,39047235.0,2836384521.5126,241.35985710344994,867.112709000001,472.38850367920975
Canada,CAN,2011,760.02886053,622.8187829769979,771.5334772709998,601.0109346999999,850.7306253799994,39975375.0,3323926423.0,246.27945964719987,911.8798586199999,480.53691138791993
Canada,CAN,2012,756.0325652900001,624.1163556570001,767.2682066099997,599.5163327899999,845.3448150599999,39951220.0,3263271741.0778,236.30193790510017,886.2709248199999,468.5662117295997
Canada,CAN,2013,757.7160179999987,622.4791343099001,771.0325098699994,600.2867254300005,848.8287591899996,40564696.0,3359137662.0,235.48068786019994,872.3575978919996,471.8363157273
Canada,CAN,2014,741.2390436799994,622.4668886600003,758.4989606100002,590.70343664,833.1034328400001,40315160.0,3435716764.0,232.5784011474001,837.5805229499991,472.4173391949998
Central African Republic,CAF,1990,68.6579024,62.926635809999986,48.90205035000001,47.81085726999999,78.14721114,34602.0,410126.12571170006,28.397399541600002,79.78482466999998,67.17480058000001
Central African Republic,CAF,1991,87.12889765999998,81.20154684000003,61.99743875999997,65.40462396,102.53464739999997,44160.0,291774.1950570002,33.26172024199999,95.16972819,78.06619967899998
Central African Republic,CAF,1992,76.74799046999999,67.41232890000002,57.82111267000002,56.67719904999998,88.65348823,34777.0,208942.68581600004,26.975368764800002,86.23672094999999,63.731511250000004
Central African Republic,CAF,1993,81.71676186999998,70.32630092000004,61.90865932000002,57.398350530000016,94.09458473000001,36080.0,199550.67820329996,29.054067561499988,93.58741052999999,49.86253313999999
Central African Republic,CAF,1994,81.77638285,83.26573877999998,62.82628249000004,60.32909539999999,99.53447914,39386.0,380157.36367399996,32.00838548720001,98.56146498000005,76.64712705000002
Central African Republic,CAF,1995,85.15692805000003,75.51176754000001,62.052107810000024,60.68491465000002,101.77837892000001,42048.0,598347.3057629996,35.63324066570001,107.52896715000004,62.546205800000024
Central African Republic,CAF,1996,121.54237304000003,97.18423296999997,92.00603623,89.33432759,139.22153496,54120.0,333985.44577539986,46.546242296,147.94059907999997,88.67503818
Central African Republic,CAF,1997,120.31847159000006,98.33259209999997,86.65287422000003,89.23167509999998,136.15813696999996,54438.0,546567.5191489999,42.43977463699998,137.31622534999997,80.02154913999998
Central African Republic,CAF,1998,116.18886003000007,102.41043420000001,85.11289887999996,87.13488403,132.03565870000003,54000.0,580347.2539859996,39.96111099399998,134.58551983999996,79.88231311000001
Central African Republic,CAF,1999,136.91774217000005,101.27144081,96.08205148000002,106.60075045999997,154.98123211999993,64386.0,414870.16544900014,45.6682074202,158.01216540000001,90.92107759299999
Central African Republic,CAF,2000,128.93861428999998,104.71062847000003,96.53100744000001,99.58572898999999,143.56877733,56984.0,238269.9667810001,43.43035856890001,146.37477263999997,115.95561906999998
Central African Republic,CAF,2001,156.34003929999997,118.73092619999997,119.5749398500001,121.46883436000003,173.53876692000003,70950.0,1300322.8036859992,53.34422781039999,174.46991256999993,104.07710308499999
Central African Republic,CAF,2002,139.31864265999997,104.10799207999996,98.43044046000001,102.32228566999994,151.47155695,62634.0,1301503.5758730008,42.91367911410002,151.23358920000004,99.70171022500001
Central African Republic,CAF,2003,115.02946805,88.71693473,84.57320127999999,88.40343143999999,125.61652792999996,48552.0,1028013.3017990002,36.467940754,120.08351953000002,70.51829890899998
Central African Republic,CAF,2004,128.60417467000005,99.50156991,93.77816321999997,102.00336741999998,145.33626680000006,58650.0,1089374.0938470005,44.83133936830001,144.22615875000005,89.45064232700005
Central African Republic,CAF,2005,142.39137195,108.22236647900006,108.79435681999998,111.52680413,161.21161823000006,64566.0,933436.6034350003,47.27532937789999,167.23377326999997,120.43931220300001
Central African Republic,CAF,2006,119.38295595,89.52466093299999,89.48947727,93.15781968000005,134.96314990000002,55040.0,935403.5380740003,40.5747339001,128.69393132000002,73.11498866240004
Central African Republic,CAF,2007,135.78552863,99.038366538,101.62520114999995,108.78385037999993,153.10925032000006,64386.0,1055722.1770499996,47.23476916759997,163.83690865999995,101.17892141399994
Central African Republic,CAF,2008,138.78546844000002,116.89754706800008,100.15286770900003,111.31639097999997,158.82230759000007,67184.0,1222970.8853369998,54.5413563996,158.92702867999998,99.487513567
Central African Republic,CAF,2009,108.27786173,78.28135939000003,76.02205322,83.4694611,120.66024029999994,50715.0,829731.1649290002,36.616597389200024,117.23085291,68.92362023740002
Central African Republic,CAF,2010,96.78916231999997,79.56778484999995,70.10593615700002,76.48130948999999,111.45301201999996,47276.0,777669.0095799998,35.143883603999996,110.25688687999995,85.683380779
Central African Republic,CAF,2011,108.26821884000002,97.44829723099998,76.67737983700003,83.47556265000001,125.13840717000004,53788.0,811341.0,42.4451567608,133.78365551999997,102.11702611199999
Central African Republic,CAF,2012,79.57271488999999,74.63572879000002,49.63667946599997,58.51525316,95.02427693000003,41040.0,850514.9474519996,34.332989948499986,93.16059195999999,78.25523720599999
Central African Republic,CAF,2013,82.19507893000002,82.12385403,49.77659509300001,62.09925672000001,96.79552580999999,25944.0,767759.0,34.57378027000001,95.11573487999996,63.790865257000014
Central African Republic,CAF,2014,79.24401499000003,72.36147351999998,50.255439313,59.12245880999998,85.74024933000004,22386.0,338156.0,30.614818156,80.00161448999997,63.43497681
Chad,TCD,1990,56.5938684,52.103023019999995,45.840678980000014,41.28826281999999,63.52052515999999,30503.0,744265.8409360001,20.447703261599994,63.396912449999974,30.561904052999992
Chad,TCD,1991,47.59455048000002,46.15951582000001,39.15534377999999,36.26311673,56.05702031000001,28236.0,728567.8445380001,18.826275267999996,51.30005125,54.09244934
Chad,TCD,1992,45.79887637000001,46.394737559999996,37.82510004,33.64132324000001,53.58727830000001,28400.0,609818.8265817999,18.800577342,50.39028367000001,40.089974559999995
Chad,TCD,1993,48.246644490000016,45.351889160000006,39.88642282000001,36.147124430000005,58.325547819999976,25520.0,517974.2510480001,20.277213153099993,54.30876454999999,53.21911843000001
Chad,TCD,1994,32.765859830000004,34.545100590000004,29.215949690000006,22.71845657,40.852334930000005,18772.0,535642.973056,15.393321232400003,40.09766948,38.21935507
Chad,TCD,1995,33.896221680000004,32.45393139999999,30.731492859999996,22.827806919999997,41.48208683,18876.0,967045.8431489997,15.811827510500002,43.59275164000001,30.94175271
Chad,TCD,1996,59.59454803999999,57.34275110000001,51.69582086,46.280695820000005,76.91844405,34894.0,1029161.0540730006,24.7211107813,77.36701638,47.974634609999995
Chad,TCD,1997,64.25605388000002,50.533940440000016,55.62825166000001,51.05521084000001,79.26168026,36675.0,1062469.0500724998,24.993317776999998,80.67474643,43.564638530999986
Chad,TCD,1998,65.04796608000001,64.51345591,56.77660610000001,52.05019170000002,76.29457149,36360.0,1176601.1459039997,23.614801281000002,79.08377085000005,44.450916879
Chad,TCD,1999,60.27942216,44.210828150000005,50.89900940000001,49.87343631000002,70.5016267,31944.0,896135.2575790006,21.948668876,70.78196768000001,38.74902607400001
Chad,TCD,2000,56.01775664,55.12104912999998,47.17038580000001,45.20966392,67.44138189999998,29106.0,702370.4838749998,22.198058680000006,69.36982291000001,45.775903466
Chad,TCD,2001,60.17282704,67.65689577000002,52.81596115999997,47.92701682999999,76.46257531000002,35784.0,684745.070198,25.353611093999994,76.20236182000002,53.81287023400001
Chad,TCD,2002,81.76546147999996,72.06028898,68.77632310000001,68.67743436,96.64213213000001,47229.0,333401.0902959999,30.373982716999993,96.55077715000003,52.33513528600001
Chad,TCD,2003,70.07976363999998,62.66257377,55.81383838,57.29760518999999,84.77232552000001,45840.0,776291.2010989996,27.986446079999986,83.65396057999999,63.364291039
Chad,TCD,2004,69.93204132000002,65.77536384999999,61.36387314999999,55.15308664,85.1979022,58960.0,7741385.115897,29.897808291,84.59691285,53.219106076999985
Chad,TCD,2005,62.48508613,55.53822593999999,50.95022373999999,48.886473190000004,73.58231500000001,57615.0,14521957.366952002,23.136633612,71.19916532000002,52.043707440000006
Chad,TCD,2006,65.40542343999999,49.37620256999999,55.063961599999985,51.68776535999999,76.53224267999998,58392.0,20666164.77580199,26.3267081084,77.03274925,49.465466277000004
Chad,TCD,2007,62.637235560000015,49.685001650000004,53.26773530999999,51.117719929999986,70.42476219000001,54270.0,22238468.924355008,23.8811639348,75.10840535000003,54.435005215
Chad,TCD,2008,61.03965103,56.01530927,50.62648245999999,47.61671685,68.66202589999999,52520.0,32481108.566924002,25.318248486,69.43041899999999,57.146926969999996
Chad,TCD,2009,72.62488077999998,51.257719568000006,60.22874781999998,59.68208877000001,81.76511154,63570.0,19100298.05046601,27.108446632,82.33370331000003,50.20423936310001
Chad,TCD,2010,64.42743011000002,71.11229180000002,52.684588969999986,52.893562489999994,73.75667556,62650.0,21725479.066968985,26.819324544000008,73.58298559999997,57.19583395199998
Chad,TCD,2011,70.29014721000001,72.12204147000001,56.376551619999994,56.011690920000014,83.54750710000002,68493.0,33283553.0,30.168502584000006,84.60738934999999,50.61675553599999
Chad,TCD,2012,65.87741302000002,60.20474012000001,52.14329283999999,53.452247035999996,74.67352633999997,64823.0,22930517.652923003,26.596782252,75.60357755,41.190272236999995
Chad,TCD,2013,66.91804735999997,57.66387682,51.63251190000001,51.58401887000002,74.34824688,66243.0,25674978.0,28.065113268,76.84390306999998,48.69931936000002
Chad,TCD,2014,88.67301726,77.62609975999999,69.56608984999998,68.94482910000002,100.35389931,92640.0,25257354.0,36.27561684699999,96.80945877,75.93987138000004
Chile,CHL,1990,587.7884621400002,440.2007384709998,528.4384977399997,473.83758474999996,666.9632623599995,3907200.0,66495058.91052147,186.5626014672,684.9588718300008,333.9469170990001
Chile,CHL,1991,620.9684510799996,492.0694783009997,562.4466209500002,497.2023535899998,707.2373743799994,4391699.0,74008230.94601324,192.48633022999996,697.4861100399999,358.32508859800004
Chile,CHL,1992,635.0502727999992,484.6784406570005,571.4657159580006,504.96176219000057,720.3476664499999,4953779.0,84144649.27737418,190.65196392179985,719.0148775999993,372.13150750379975
Chile,CHL,1993,637.7417896400007,516.0456137039996,581.6811860160002,514.7135933300007,731.0160817799997,5309056.0,80675141.95290016,190.30409926470037,725.2055206299998,415.51500269349947
Chile,CHL,1994,646.3767023499992,502.79845496770025,594.93868708,522.790617333,740.0022958899997,5598456.0,95356740.41662337,190.6669170372002,750.8846147299992,394.1968400231999
Chile,CHL,1995,643.3640882899992,523.3068311833995,594.4137637149998,514.6659821969998,734.5221109699993,6061111.0,128536815.93564194,198.08855869550018,777.7752919100005,410.22855622169976
Chile,CHL,1996,639.9345818499995,495.9457948540004,597.1874817244999,513.35072569,728.0932827600002,6355300.0,129040506.28845207,196.92128931049993,768.3074931500003,417.32028050650024
Chile,CHL,1997,649.501093271,527.8199444999995,604.3247311190001,520.3418920260004,744.1410864999999,6836368.0,134611323.5695263,199.9327779981,769.7993878599997,420.5198144208993
Chile,CHL,1998,644.4845837720003,515.5042094616994,595.4685886850006,514.6139386560003,736.7559491500007,6886008.0,122102336.69158189,193.51857411649985,755.9840934800001,414.69085085209997
Chile,CHL,1999,648.0112566200006,518.4229569019991,592.2492943570007,514.0999106900001,739.1104662499996,6775119.0,123461356.29869497,192.05037759750013,761.005797279999,412.46064137300067
Chile,CHL,2000,622.3016478500007,491.93162454499986,567.1165442259999,494.7135260149999,715.7855602899999,6755271.0,143128886.083468,192.5073964654998,757.2772076799988,397.9790714899999
Chile,CHL,2001,638.4443080920005,520.5048813756,582.4735843948008,508.4766366589997,735.6365127499992,7086122.0,139029005.16643703,202.38177622759994,749.7968988599989,407.3599891884598
Chile,CHL,2002,626.1045437700003,484.1558694406999,568.388455496,497.71133365000014,719.8409950500001,6991080.0,115444761.35381317,192.71406368029983,753.9445894400003,382.86989259645
Chile,CHL,2003,629.7663332000005,489.0854607929998,572.0163736200001,497.3506668300006,717.2718518500002,7182210.0,171819742.0693909,191.81821301140013,734.7989134099998,379.96016083733036
Chile,CHL,2004,632.1738686500003,491.8630448590002,578.6738161299996,503.64124226000024,727.9598246199998,7626789.0,265830750.47817606,199.65398261060014,749.0770182599986,390.5099581658001
Chile,CHL,2005,643.80964119,506.9423580579999,585.025933558,512.4710103699995,736.7286675699999,8049902.0,312653611.245651,199.6014170826,782.9115974100005,399.9900982529002
Chile,CHL,2006,655.0406316600001,518.5877627400007,603.4696898100002,521.4381205400003,751.7959695099994,8509896.0,454083101.6713061,206.33181716799965,760.9301392300001,418.39947104930025
Chile,CHL,2007,646.0118735999991,517.498335701,599.07634769,515.7877587710001,734.9817269699997,8666107.0,526333030.58975714,206.23325908100014,757.6737182000002,423.13021290170013
Chile,CHL,2008,642.2124294799999,524.6904237857001,594.1595510110005,511.5713281799995,729.1636826799999,8802630.0,540213748.561761,215.33872566160008,739.7963092100009,419.1614065350004
Chile,CHL,2009,638.7144240699996,513.7416206777998,590.6822943,511.28342466000004,724.2577487900003,8555400.0,440723309.2470963,204.18758918179998,736.356415409999,427.5002364484998
