,Year,Series,Value
Croatia,2010,"Assault rate per 100,000 population",22.8
Croatia,2010,"Kidnapping at the national level, rate per 100,000",0.3
Croatia,2010,"Theft at the national level, rate per 100,000 population",313.6
Croatia,2010,"Robbery at the national level, rate per 100,000 population",28.8
Croatia,2010,"Total Sexual Violence at the national level, rate per 100,000",9.2
Croatia,2015,"Intentional homicide rates per 100,000",0.9
Croatia,2015,"Percentage of male and female intentional homicide victims, Male",1.1
Croatia,2015,"Percentage of male and female intentional homicide victims, Female",0.7
Croatia,2015,"Assault rate per 100,000 population",19
Croatia,2015,"Kidnapping at the national level, rate per 100,000",0
Croatia,2015,"Theft at the national level, rate per 100,000 population",319.8
Croatia,2015,"Robbery at the national level, rate per 100,000 population",30.9
Croatia,2015,"Total Sexual Violence at the national level, rate per 100,000",14.3
Croatia,2016,"Intentional homicide rates per 100,000",1
Croatia,2016,"Percentage of male and female intentional homicide victims, Male",1.2
Croatia,2016,"Percentage of male and female intentional homicide victims, Female",0.9
Croatia,2016,"Assault rate per 100,000 population",18.8
Croatia,2016,"Kidnapping at the national level, rate per 100,000",0
Croatia,2016,"Theft at the national level, rate per 100,000 population",302.4
Croatia,2016,"Robbery at the national level, rate per 100,000 population",25.4
Cuba,2005,"Intentional homicide rates per 100,000",6.1
Cuba,2005,"Percentage of male and female intentional homicide victims, Male",9.1
Cuba,2005,"Percentage of male and female intentional homicide victims, Female",3
Cuba,2010,"Intentional homicide rates per 100,000",4.5
Cuba,2010,"Percentage of male and female intentional homicide victims, Male",6.7
Cuba,2010,"Percentage of male and female intentional homicide victims, Female",2.2
Cuba,2016,"Intentional homicide rates per 100,000",5
Cuba,2016,"Percentage of male and female intentional homicide victims, Male",7.9
Cuba,2016,"Percentage of male and female intentional homicide victims, Female",2.1
Curaçao,2005,"Intentional homicide rates per 100,000",20.1
Curaçao,2005,"Percentage of male and female intentional homicide victims, Male",33
Curaçao,2005,"Percentage of male and female intentional homicide victims, Female",8.7
Curaçao,2007,"Intentional homicide rates per 100,000",19.2
Curaçao,2007,"Percentage of male and female intentional homicide victims, Male",36.5
Curaçao,2007,"Percentage of male and female intentional homicide victims, Female",4.1
Cyprus,2005,"Intentional homicide rates per 100,000",1.9
Cyprus,2005,"Percentage of male and female intentional homicide victims, Male",3.5
Cyprus,2005,"Percentage of male and female intentional homicide victims, Female",0.4
Cyprus,2005,"Assault rate per 100,000 population",12.8
Cyprus,2005,"Kidnapping at the national level, rate per 100,000",1.6
Cyprus,2005,"Theft at the national level, rate per 100,000 population",116.9
Cyprus,2005,"Robbery at the national level, rate per 100,000 population",8.2
Cyprus,2005,"Total Sexual Violence at the national level, rate per 100,000",10.9
Cyprus,2010,"Intentional homicide rates per 100,000",0.7
Cyprus,2010,"Percentage of male and female intentional homicide victims, Male",1.3
Cyprus,2010,"Percentage of male and female intentional homicide victims, Female",0.2
Cyprus,2010,"Assault rate per 100,000 population",15.5
Cyprus,2010,"Kidnapping at the national level, rate per 100,000",2.4
Cyprus,2010,"Theft at the national level, rate per 100,000 population",150.1
Cyprus,2010,"Robbery at the national level, rate per 100,000 population",14
Cyprus,2010,"Total Sexual Violence at the national level, rate per 100,000",7.2
Cyprus,2015,"Intentional homicide rates per 100,000",1.3
Cyprus,2015,"Percentage of male and female intentional homicide victims, Male",2.2
Cyprus,2015,"Percentage of male and female intentional homicide victims, Female",0.3
Cyprus,2015,"Assault rate per 100,000 population",12.1
Cyprus,2015,"Kidnapping at the national level, rate per 100,000",2.1
Cyprus,2015,"Theft at the national level, rate per 100,000 population",79.1
Cyprus,2015,"Robbery at the national level, rate per 100,000 population",8
Cyprus,2015,"Total Sexual Violence at the national level, rate per 100,000",8.6
Cyprus,2016,"Intentional homicide rates per 100,000",1.1
Cyprus,2016,"Percentage of male and female intentional homicide victims, Male",1.4
Cyprus,2016,"Percentage of male and female intentional homicide victims, Female",0.9
Cyprus,2016,"Assault rate per 100,000 population",12.4
Cyprus,2016,"Kidnapping at the national level, rate per 100,000",2.6
Cyprus,2016,"Theft at the national level, rate per 100,000 population",61.7
Czechia,2005,"Intentional homicide rates per 100,000",1.1
Czechia,2005,"Percentage of male and female intentional homicide victims, Male",1.3
Czechia,2005,"Percentage of male and female intentional homicide victims, Female",0.9
Czechia,2005,"Assault rate per 100,000 population",211.4
Czechia,2005,"Kidnapping at the national level, rate per 100,000",0.1
Czechia,2005,"Theft at the national level, rate per 100,000 population","1,502.50"
Czechia,2005,"Robbery at the national level, rate per 100,000 population",54.1
Czechia,2005,"Total Sexual Violence at the national level, rate per 100,000",18.1
Czechia,2010,"Intentional homicide rates per 100,000",1
Czechia,2010,"Percentage of male and female intentional homicide victims, Male",1
Czechia,2010,"Percentage of male and female intentional homicide victims, Female",1
Czechia,2010,"Assault rate per 100,000 population",171.5
Czechia,2010,"Kidnapping at the national level, rate per 100,000",0.1
Czechia,2010,"Theft at the national level, rate per 100,000 population","1,198.80"
Czechia,2010,"Robbery at the national level, rate per 100,000 population",38.1
Czechia,2010,"Total Sexual Violence at the national level, rate per 100,000",12.7
Czechia,2015,"Intentional homicide rates per 100,000",0.8
Czechia,2015,"Percentage of male and female intentional homicide victims, Male",0.7
Czechia,2015,"Percentage of male and female intentional homicide victims, Female",0.9
Czechia,2015,"Assault rate per 100,000 population",147.8
Czechia,2015,"Kidnapping at the national level, rate per 100,000",0
Czechia,2015,"Theft at the national level, rate per 100,000 population",799.7
Czechia,2015,"Robbery at the national level, rate per 100,000 population",19.1
Czechia,2015,"Total Sexual Violence at the national level, rate per 100,000",13.5
Czechia,2016,"Intentional homicide rates per 100,000",0.6
Czechia,2016,"Percentage of male and female intentional homicide victims, Male",0.6
Czechia,2016,"Percentage of male and female intentional homicide victims, Female",0.7
Czechia,2016,"Assault rate per 100,000 population",134.2
Czechia,2016,"Kidnapping at the national level, rate per 100,000",0.1
Czechia,2016,"Theft at the national level, rate per 100,000 population",677.4
Czechia,2016,"Robbery at the national level, rate per 100,000 population",15.5
Dem. People's Rep. Korea,2005,"Intentional homicide rates per 100,000",5
Dem. People's Rep. Korea,2010,"Intentional homicide rates per 100,000",4.8
Dem. People's Rep. Korea,2015,"Intentional homicide rates per 100,000",4.4
Dem. Rep. of the Congo,2005,"Intentional homicide rates per 100,000",14.6
Dem. Rep. of the Congo,2010,"Intentional homicide rates per 100,000",14.3
Dem. Rep. of the Congo,2015,"Intentional homicide rates per 100,000",13.5
Dem. Rep. of the Congo,2015,"Percentage of male and female intentional homicide victims, Male",22
Dem. Rep. of the Congo,2015,"Percentage of male and female intentional homicide victims, Female",5.1
Denmark,2005,"Intentional homicide rates per 100,000",1
Denmark,2005,"Percentage of male and female intentional homicide victims, Male",1.4
Denmark,2005,"Percentage of male and female intentional homicide victims, Female",0.6
Denmark,2005,"Assault rate per 100,000 population",205
Denmark,2005,"Theft at the national level, rate per 100,000 population","3,100.90"
Denmark,2005,"Robbery at the national level, rate per 100,000 population",53.9
Denmark,2010,"Intentional homicide rates per 100,000",0.8
Denmark,2010,"Percentage of male and female intentional homicide victims, Male",0.7
Denmark,2010,"Percentage of male and female intentional homicide victims, Female",0.8
Denmark,2010,"Assault rate per 100,000 population",31.6
Denmark,2010,"Theft at the national level, rate per 100,000 population","4,351.20"
Denmark,2010,"Robbery at the national level, rate per 100,000 population",60.7
Denmark,2010,"Total Sexual Violence at the national level, rate per 100,000",36.2
Denmark,2015,"Intentional homicide rates per 100,000",1
Denmark,2015,"Percentage of male and female intentional homicide victims, Male",1.2
Denmark,2015,"Percentage of male and female intentional homicide victims, Female",0.8
Denmark,2015,"Assault rate per 100,000 population",25.7
Denmark,2015,"Theft at the national level, rate per 100,000 population","3,970.50"
Denmark,2015,"Robbery at the national level, rate per 100,000 population",35.8
Denmark,2015,"Total Sexual Violence at the national level, rate per 100,000",38.4
Denmark,2016,"Intentional homicide rates per 100,000",1
Denmark,2016,"Percentage of male and female intentional homicide victims, Male",1.2
Denmark,2016,"Percentage of male and female intentional homicide victims, Female",0.8
Denmark,2016,"Assault rate per 100,000 population",30.3
Denmark,2016,"Theft at the national level, rate per 100,000 population","3,949.20"
Denmark,2016,"Robbery at the national level, rate per 100,000 population",38.3
Djibouti,2005,"Intentional homicide rates per 100,000",8.1
Djibouti,2010,"Intentional homicide rates per 100,000",7.4
Djibouti,2015,"Intentional homicide rates per 100,000",6.5
Djibouti,2015,"Percentage of male and female intentional homicide victims, Male",10.6
Djibouti,2015,"Percentage of male and female intentional homicide victims, Female",2.3
Dominica,2005,"Intentional homicide rates per 100,000",11.3
Dominica,2010,"Intentional homicide rates per 100,000",21
Dominica,2011,"Intentional homicide rates per 100,000",8.4
Dominican Republic,2005,"Intentional homicide rates per 100,000",25.9
Dominican Republic,2005,"Percentage of male and female intentional homicide victims, Male",47.2
Dominican Republic,2005,"Percentage of male and female intentional homicide victims, Female",4.6
Dominican Republic,2005,"Kidnapping at the national level, rate per 100,000",0.2
Dominican Republic,2006,"Intentional homicide rates per 100,000",22.9
Dominican Republic,2006,"Percentage of male and female intentional homicide victims, Male",41.9
Dominican Republic,2006,"Percentage of male and female intentional homicide victims, Female",3.8
Dominican Republic,2006,"Kidnapping at the national level, rate per 100,000",0.1
Dominican Republic,2010,"Intentional homicide rates per 100,000",25
Dominican Republic,2010,"Percentage of male and female intentional homicide victims, Male",45.8
Dominican Republic,2010,"Percentage of male and female intentional homicide victims, Female",4.2
Dominican Republic,2014,"Intentional homicide rates per 100,000",17.4
Dominican Republic,2014,"Percentage of male and female intentional homicide victims, Male",31.3
Dominican Republic,2014,"Percentage of male and female intentional homicide victims, Female",3.6
Dominican Republic,2014,"Assault rate per 100,000 population",41.1
Dominican Republic,2014,"Kidnapping at the national level, rate per 100,000",0.3
Dominican Republic,2014,"Theft at the national level, rate per 100,000 population",7.7
Dominican Republic,2014,"Robbery at the national level, rate per 100,000 population",76
Dominican Republic,2014,"Total Sexual Violence at the national level, rate per 100,000",2.8
Dominican Republic,2016,"Intentional homicide rates per 100,000",15.2
Dominican Republic,2016,"Percentage of male and female intentional homicide victims, Male",27.3
Dominican Republic,2016,"Percentage of male and female intentional homicide victims, Female",3.2
Dominican Republic,2016,"Assault rate per 100,000 population",29.5
Dominican Republic,2016,"Kidnapping at the national level, rate per 100,000",0.2
Dominican Republic,2016,"Theft at the national level, rate per 100,000 population",8.2
Dominican Republic,2016,"Robbery at the national level, rate per 100,000 population",65.6
Ecuador,2005,"Intentional homicide rates per 100,000",15.4
Ecuador,2005,"Percentage of male and female intentional homicide victims, Male",28.4
Ecuador,2005,"Percentage of male and female intentional homicide victims, Female",2.4
Ecuador,2005,"Assault rate per 100,000 population",56.5
Ecuador,2005,"Kidnapping at the national level, rate per 100,000",0.3
Ecuador,2005,"Theft at the national level, rate per 100,000 population",43.4
Ecuador,2005,"Robbery at the national level, rate per 100,000 population",346.7
Ecuador,2010,"Intentional homicide rates per 100,000",17.6
Ecuador,2010,"Percentage of male and female intentional homicide victims, Male",31.9
Ecuador,2010,"Percentage of male and female intentional homicide victims, Female",3.2
Ecuador,2010,"Assault rate per 100,000 population",30.2
Ecuador,2010,"Kidnapping at the national level, rate per 100,000",0.2
Ecuador,2010,"Theft at the national level, rate per 100,000 population",33.6
Ecuador,2010,"Robbery at the national level, rate per 100,000 population",362.3
Ecuador,2010,"Total Sexual Violence at the national level, rate per 100,000",24.5
Ecuador,2014,"Intentional homicide rates per 100,000",8.2
Ecuador,2014,"Percentage of male and female intentional homicide victims, Male",14.1
Ecuador,2014,"Percentage of male and female intentional homicide victims, Female",2.4
Ecuador,2014,"Assault rate per 100,000 population",46.7
Ecuador,2014,"Kidnapping at the national level, rate per 100,000",0.2
Ecuador,2014,"Theft at the national level, rate per 100,000 population",152.8
Ecuador,2014,"Robbery at the national level, rate per 100,000 population",560.1
Ecuador,2014,"Total Sexual Violence at the national level, rate per 100,000",19
Ecuador,2016,"Intentional homicide rates per 100,000",5.9
Ecuador,2016,"Percentage of male and female intentional homicide victims, Male",9.5
Ecuador,2016,"Percentage of male and female intentional homicide victims, Female",2.2
Ecuador,2016,"Assault rate per 100,000 population",43.7
Ecuador,2016,"Kidnapping at the national level, rate per 100,000",5.9
Ecuador,2016,"Theft at the national level, rate per 100,000 population",194
Ecuador,2016,"Robbery at the national level, rate per 100,000 population",502.8
Egypt,2005,"Intentional homicide rates per 100,000",0.7
Egypt,2005,"Percentage of male and female intentional homicide victims, Male",1.2
Egypt,2005,"Percentage of male and female intentional homicide victims, Female",0.2
Egypt,2005,"Kidnapping at the national level, rate per 100,000",0
Egypt,2005,"Theft at the national level, rate per 100,000 population",45.6
Egypt,2005,"Robbery at the national level, rate per 100,000 population",0.6
Egypt,2010,"Intentional homicide rates per 100,000",2.2
Egypt,2010,"Percentage of male and female intentional homicide victims, Male",3.9
Egypt,2010,"Percentage of male and female intentional homicide victims, Female",0.5
Egypt,2010,"Assault rate per 100,000 population",0.2
Egypt,2010,"Kidnapping at the national level, rate per 100,000",0.1
Egypt,2010,"Theft at the national level, rate per 100,000 population",91.7
Egypt,2010,"Robbery at the national level, rate per 100,000 population",0.8
Egypt,2010,"Total Sexual Violence at the national level, rate per 100,000",0.2
Egypt,2011,"Intentional homicide rates per 100,000",3.1
Egypt,2011,"Percentage of male and female intentional homicide victims, Male",5.5
Egypt,2011,"Percentage of male and female intentional homicide victims, Female",0.8
Egypt,2011,"Assault rate per 100,000 population",0.4
Egypt,2011,"Kidnapping at the national level, rate per 100,000",0.3
Egypt,2011,"Theft at the national level, rate per 100,000 population",101.4
Egypt,2011,"Robbery at the national level, rate per 100,000 population",3.1
Egypt,2011,"Total Sexual Violence at the national level, rate per 100,000",0.1
Egypt,2012,"Intentional homicide rates per 100,000",2.5
Egypt,2012,"Percentage of male and female intentional homicide victims, Male",4.4
Egypt,2012,"Percentage of male and female intentional homicide victims, Female",0.6
El Salvador,2005,"Intentional homicide rates per 100,000",64.4
El Salvador,2005,"Percentage of male and female intentional homicide victims, Male",121
El Salvador,2005,"Percentage of male and female intentional homicide victims, Female",12.6
El Salvador,2005,"Assault rate per 100,000 population",76.8
El Salvador,2005,"Kidnapping at the national level, rate per 100,000",0.1
El Salvador,2005,"Theft at the national level, rate per 100,000 population",177.8
El Salvador,2005,"Robbery at the national level, rate per 100,000 population",80.6
El Salvador,2010,"Intentional homicide rates per 100,000",64.7
El Salvador,2010,"Percentage of male and female intentional homicide victims, Male",117.4
El Salvador,2010,"Percentage of male and female intentional homicide victims, Female",17.3
El Salvador,2010,"Assault rate per 100,000 population",63.1
El Salvador,2010,"Kidnapping at the national level, rate per 100,000",0.5
El Salvador,2010,"Theft at the national level, rate per 100,000 population",157
El Salvador,2010,"Robbery at the national level, rate per 100,000 population",87.9
El Salvador,2010,"Total Sexual Violence at the national level, rate per 100,000",37
El Salvador,2015,"Intentional homicide rates per 100,000",105.4
El Salvador,2015,"Percentage of male and female intentional homicide victims, Male",204.8
El Salvador,2015,"Percentage of male and female intentional homicide victims, Female",17.2
El Salvador,2015,"Assault rate per 100,000 population",93.3
El Salvador,2015,"Kidnapping at the national level, rate per 100,000",0.3
El Salvador,2015,"Theft at the national level, rate per 100,000 population",135.3
El Salvador,2015,"Robbery at the national level, rate per 100,000 population",81.8
El Salvador,2015,"Total Sexual Violence at the national level, rate per 100,000",72.5
El Salvador,2016,"Intentional homicide rates per 100,000",82.8
El Salvador,2016,"Percentage of male and female intentional homicide victims, Male",158.4
El Salvador,2016,"Percentage of male and female intentional homicide victims, Female",15.7
Equatorial Guinea,2005,"Intentional homicide rates per 100,000",2.9
Equatorial Guinea,2010,"Intentional homicide rates per 100,000",2.6
Equatorial Guinea,2015,"Intentional homicide rates per 100,000",2.3
Equatorial Guinea,2015,"Percentage of male and female intentional homicide victims, Male",3.4
Equatorial Guinea,2015,"Percentage of male and female intentional homicide victims, Female",0.9
Eritrea,2005,"Intentional homicide rates per 100,000",9.6
Eritrea,2010,"Intentional homicide rates per 100,000",8.9
Eritrea,2015,"Intentional homicide rates per 100,000",8
Eritrea,2015,"Percentage of male and female intentional homicide victims, Male",12.6
Eritrea,2015,"Percentage of male and female intentional homicide victims, Female",3.4
Estonia,2005,"Intentional homicide rates per 100,000",8.3
Estonia,2005,"Percentage of male and female intentional homicide victims, Male",13.4
Estonia,2005,"Percentage of male and female intentional homicide victims, Female",3.9
Estonia,2005,"Assault rate per 100,000 population",9.7
Estonia,2005,"Kidnapping at the national level, rate per 100,000",0.1
Estonia,2005,"Theft at the national level, rate per 100,000 population","2,246.30"
Estonia,2005,"Robbery at the national level, rate per 100,000 population",97.8
Estonia,2005,"Total Sexual Violence at the national level, rate per 100,000",29.7
Estonia,2010,"Intentional homicide rates per 100,000",5.3
Estonia,2010,"Percentage of male and female intentional homicide victims, Male",8.6
Estonia,2010,"Percentage of male and female intentional homicide victims, Female",2.3
Estonia,2010,"Assault rate per 100,000 population",7.7
Estonia,2010,"Kidnapping at the national level, rate per 100,000",0
Estonia,2010,"Theft at the national level, rate per 100,000 population","1,895.70"
Estonia,2010,"Robbery at the national level, rate per 100,000 population",45
Estonia,2010,"Total Sexual Violence at the national level, rate per 100,000",20.6
Estonia,2015,"Intentional homicide rates per 100,000",3.2
Estonia,2015,"Percentage of male and female intentional homicide victims, Male",5.2
Estonia,2015,"Percentage of male and female intentional homicide victims, Female",1.4
Estonia,2015,"Assault rate per 100,000 population",7.5
Estonia,2015,"Kidnapping at the national level, rate per 100,000",0
Estonia,2015,"Theft at the national level, rate per 100,000 population",863.2
Estonia,2015,"Robbery at the national level, rate per 100,000 population",25.6
Estonia,2015,"Total Sexual Violence at the national level, rate per 100,000",42.9
Eswatini,2004,"Intentional homicide rates per 100,000",13.3
Eswatini,2004,"Assault rate per 100,000 population","1,332.10"
Eswatini,2004,"Kidnapping at the national level, rate per 100,000",8.8
Eswatini,2004,"Theft at the national level, rate per 100,000 population","1,904.10"
Eswatini,2004,"Robbery at the national level, rate per 100,000 population",309.8
Eswatini,2005,"Intentional homicide rates per 100,000",13.7
Eswatini,2010,"Intentional homicide rates per 100,000",17.3
Eswatini,2010,"Percentage of male and female intentional homicide victims, Male",30.9
Eswatini,2010,"Percentage of male and female intentional homicide victims, Female",4.5
Ethiopia,2005,"Intentional homicide rates per 100,000",9.4
Ethiopia,2010,"Intentional homicide rates per 100,000",8.5
Ethiopia,2015,"Intentional homicide rates per 100,000",7.6
Ethiopia,2015,"Percentage of male and female intentional homicide victims, Male",11.3
Ethiopia,2015,"Percentage of male and female intentional homicide victims, Female",3.9
Fiji,2005,"Intentional homicide rates per 100,000",2.8
Fiji,2005,"Percentage of male and female intentional homicide victims, Male",3.3
Fiji,2005,"Percentage of male and female intentional homicide victims, Female",2.2
Fiji,2010,"Intentional homicide rates per 100,000",2.3
Fiji,2010,"Percentage of male and female intentional homicide victims, Male",3.2
Fiji,2010,"Percentage of male and female intentional homicide victims, Female",1.4
Fiji,2014,"Intentional homicide rates per 100,000",2.3
Fiji,2014,"Percentage of male and female intentional homicide victims, Male",1.8
Fiji,2014,"Percentage of male and female intentional homicide victims, Female",2.8
Finland,2005,"Intentional homicide rates per 100,000",2.3
Finland,2005,"Percentage of male and female intentional homicide victims, Male",3.3
Finland,2005,"Percentage of male and female intentional homicide victims, Female",1.3
Finland,2005,"Assault rate per 100,000 population",579.3
Finland,2005,"Kidnapping at the national level, rate per 100,000",0
Finland,2005,"Theft at the national level, rate per 100,000 population","2,378.50"
Finland,2005,"Robbery at the national level, rate per 100,000 population",34.5
Finland,2005,"Total Sexual Violence at the national level, rate per 100,000",36.6
Finland,2010,"Intentional homicide rates per 100,000",2.2
Finland,2010,"Percentage of male and female intentional homicide victims, Male",3.5
Finland,2010,"Percentage of male and female intentional homicide victims, Female",1
Finland,2010,"Assault rate per 100,000 population",37.2
Finland,2010,"Kidnapping at the national level, rate per 100,000",0
Finland,2010,"Theft at the national level, rate per 100,000 population","1,853.10"
Finland,2010,"Robbery at the national level, rate per 100,000 population",28.1
Finland,2010,"Total Sexual Violence at the national level, rate per 100,000",45
Finland,2015,"Intentional homicide rates per 100,000",1.5
Finland,2015,"Percentage of male and female intentional homicide victims, Male",2.4
Finland,2015,"Percentage of male and female intentional homicide victims, Female",0.6
Finland,2015,"Assault rate per 100,000 population",28.5
Finland,2015,"Kidnapping at the national level, rate per 100,000",0
Finland,2015,"Theft at the national level, rate per 100,000 population","2,229.60"
Finland,2015,"Robbery at the national level, rate per 100,000 population",28.2
Finland,2015,"Total Sexual Violence at the national level, rate per 100,000",54
Finland,2016,"Intentional homicide rates per 100,000",1.4
Finland,2016,"Percentage of male and female intentional homicide victims, Male",2
Finland,2016,"Percentage of male and female intentional homicide victims, Female",0.9
Finland,2016,"Assault rate per 100,000 population",28.9
Finland,2016,"Kidnapping at the national level, rate per 100,000",0.1
Finland,2016,"Theft at the national level, rate per 100,000 population","2,081.00"
Finland,2016,"Robbery at the national level, rate per 100,000 population",30.4
France,2005,"Intentional homicide rates per 100,000",1.6
France,2005,"Assault rate per 100,000 population",242.8
France,2005,"Kidnapping at the national level, rate per 100,000",3.3
France,2005,"Theft at the national level, rate per 100,000 population","1,363.70"
France,2005,"Robbery at the national level, rate per 100,000 population",203.5
France,2005,"Total Sexual Violence at the national level, rate per 100,000",39
France,2010,"Intentional homicide rates per 100,000",1.3
France,2010,"Assault rate per 100,000 population",368
France,2010,"Kidnapping at the national level, rate per 100,000",3.3
France,2010,"Theft at the national level, rate per 100,000 population","1,860.40"
France,2010,"Robbery at the national level, rate per 100,000 population",192
France,2010,"Total Sexual Violence at the national level, rate per 100,000",36.5
France,2015,"Intentional homicide rates per 100,000",1.6
France,2015,"Percentage of male and female intentional homicide victims, Male",2
France,2015,"Percentage of male and female intentional homicide victims, Female",1.2
France,2015,"Assault rate per 100,000 population",375.7
France,2015,"Kidnapping at the national level, rate per 100,000",5.9
France,2015,"Theft at the national level, rate per 100,000 population","2,167.90"
France,2015,"Robbery at the national level, rate per 100,000 population",161.5
France,2015,"Total Sexual Violence at the national level, rate per 100,000",52.1
France,2016,"Intentional homicide rates per 100,000",1.4
France,2016,"Percentage of male and female intentional homicide victims, Male",1.7
France,2016,"Percentage of male and female intentional homicide victims, Female",1
France,2016,"Assault rate per 100,000 population",375.4
France,2016,"Kidnapping at the national level, rate per 100,000",5.9
France,2016,"Theft at the national level, rate per 100,000 population","2,134.80"
France,2016,"Robbery at the national level, rate per 100,000 population",153.1
French Guiana,2005,"Intentional homicide rates per 100,000",22.1
French Guiana,2009,"Intentional homicide rates per 100,000",13.2
French Guiana,2009,"Percentage of male and female intentional homicide victims, Male",21.6
French Guiana,2009,"Percentage of male and female intentional homicide victims, Female",4.8
French Polynesia,2009,"Intentional homicide rates per 100,000",0.4
Gabon,2005,"Intentional homicide rates per 100,000",11
Gabon,2010,"Intentional homicide rates per 100,000",8.7
Gabon,2015,"Intentional homicide rates per 100,000",8
Gabon,2015,"Percentage of male and female intentional homicide victims, Male",12.6
Gabon,2015,"Percentage of male and female intentional homicide victims, Female",3.2
Gambia,2005,"Intentional homicide rates per 100,000",9.8
Gambia,2010,"Intentional homicide rates per 100,000",9.8
Gambia,2015,"Intentional homicide rates per 100,000",9.1
Gambia,2015,"Percentage of male and female intentional homicide victims, Male",16.6
Gambia,2015,"Percentage of male and female intentional homicide victims, Female",1.8
Georgia,2005,"Intentional homicide rates per 100,000",9
Georgia,2005,"Percentage of male and female intentional homicide victims, Male",15.6
Georgia,2005,"Percentage of male and female intentional homicide victims, Female",3
Georgia,2005,"Assault rate per 100,000 population",8.2
Georgia,2005,"Kidnapping at the national level, rate per 100,000",2
Georgia,2005,"Theft at the national level, rate per 100,000 population",362.3
Georgia,2005,"Robbery at the national level, rate per 100,000 population",46.5
Georgia,2005,"Total Sexual Violence at the national level, rate per 100,000",3.7
Georgia,2010,"Intentional homicide rates per 100,000",4.4
Georgia,2010,"Percentage of male and female intentional homicide victims, Male",7.9
Georgia,2010,"Percentage of male and female intentional homicide victims, Female",1.3
Georgia,2010,"Assault rate per 100,000 population",3
Georgia,2010,"Kidnapping at the national level, rate per 100,000",0.1
Georgia,2010,"Theft at the national level, rate per 100,000 population",268.7
Georgia,2010,"Robbery at the national level, rate per 100,000 population",15.1
Georgia,2010,"Total Sexual Violence at the national level, rate per 100,000",3.9
Georgia,2014,"Intentional homicide rates per 100,000",2.7
Georgia,2014,"Percentage of male and female intentional homicide victims, Male",3.9
Georgia,2014,"Percentage of male and female intentional homicide victims, Female",1.6
Georgia,2014,"Assault rate per 100,000 population",5.7
Georgia,2014,"Theft at the national level, rate per 100,000 population",239.4
Georgia,2014,"Robbery at the national level, rate per 100,000 population",11.8
Georgia,2014,"Total Sexual Violence at the national level, rate per 100,000",3.3
Georgia,2016,"Intentional homicide rates per 100,000",1
Georgia,2016,"Percentage of male and female intentional homicide victims, Male",0.3
Georgia,2016,"Percentage of male and female intentional homicide victims, Female",1.7
Germany,2005,"Intentional homicide rates per 100,000",1.1
Germany,2005,"Percentage of male and female intentional homicide victims, Male",1.2
Germany,2005,"Percentage of male and female intentional homicide victims, Female",0.9
Germany,2005,"Assault rate per 100,000 population",605.3
Germany,2005,"Kidnapping at the national level, rate per 100,000",2.1
Germany,2005,"Theft at the national level, rate per 100,000 population","2,735.90"
Germany,2005,"Robbery at the national level, rate per 100,000 population",67.1
Germany,2005,"Total Sexual Violence at the national level, rate per 100,000",67.9
Germany,2010,"Intentional homicide rates per 100,000",1
Germany,2010,"Percentage of male and female intentional homicide victims, Male",1
Germany,2010,"Percentage of male and female intentional homicide victims, Female",1
Germany,2010,"Assault rate per 100,000 population",176.7
Germany,2010,"Kidnapping at the national level, rate per 100,000",6.1
Germany,2010,"Theft at the national level, rate per 100,000 population","1,508.10"
Germany,2010,"Robbery at the national level, rate per 100,000 population",59.5
Germany,2010,"Total Sexual Violence at the national level, rate per 100,000",45.5
Germany,2015,"Intentional homicide rates per 100,000",0.8
Germany,2015,"Percentage of male and female intentional homicide victims, Male",0.9
Germany,2015,"Percentage of male and female intentional homicide victims, Female",0.8
Germany,2015,"Assault rate per 100,000 population",155.9
Germany,2015,"Kidnapping at the national level, rate per 100,000",5.8
Germany,2015,"Theft at the national level, rate per 100,000 population","1,651.00"
Germany,2015,"Robbery at the national level, rate per 100,000 population",54.7
Germany,2015,"Total Sexual Violence at the national level, rate per 100,000",42.5
Germany,2016,"Intentional homicide rates per 100,000",1.2
Germany,2016,"Percentage of male and female intentional homicide victims, Male",1.2
Germany,2016,"Percentage of male and female intentional homicide victims, Female",1.1
Germany,2016,"Assault rate per 100,000 population",171
Germany,2016,"Kidnapping at the national level, rate per 100,000",5.8
Germany,2016,"Theft at the national level, rate per 100,000 population","1,576.20"
Germany,2016,"Robbery at the national level, rate per 100,000 population",52.5
Ghana,2005,"Intentional homicide rates per 100,000",1.8
Ghana,2010,"Intentional homicide rates per 100,000",1.7
Ghana,2011,"Intentional homicide rates per 100,000",1.7
Ghana,2011,"Percentage of male and female intentional homicide victims, Male",2.4
Ghana,2011,"Percentage of male and female intentional homicide victims, Female",1
Gibraltar,2010,"Intentional homicide rates per 100,000",3
Greece,2005,"Intentional homicide rates per 100,000",1.2
Greece,2005,"Percentage of male and female intentional homicide victims, Male",1.6
Greece,2005,"Percentage of male and female intentional homicide victims, Female",0.8
Greece,2005,"Assault rate per 100,000 population",68.8
Greece,2005,"Kidnapping at the national level, rate per 100,000",0.2
Greece,2005,"Theft at the national level, rate per 100,000 population",545.5
Greece,2005,"Robbery at the national level, rate per 100,000 population",18.4
Greece,2005,"Total Sexual Violence at the national level, rate per 100,000",5.7
Greece,2010,"Intentional homicide rates per 100,000",1.5
Greece,2010,"Percentage of male and female intentional homicide victims, Male",2.5
