,Year,Series,Value
Denmark,2011,R & D personnel: Other supporting staff - total (number in full-time equivalent),"6,548"
Denmark,2011,R & D personnel: Other supporting staff - women (number in full-time equivalent),"3,112"
Denmark,2015,R & D personnel: Total (number in full-time equivalent),"59,532"
Denmark,2015,R & D personnel: Researchers - total (number in full-time equivalent),"42,425"
Denmark,2015,R & D personnel: Researchers - women (number in full-time equivalent),"13,257"
Denmark,2016,R & D personnel: Total (number in full-time equivalent),"60,290"
Denmark,2016,R & D personnel: Researchers - total (number in full-time equivalent),"42,923"
Ecuador,2003,R & D personnel: Researchers - total (number in full-time equivalent),645
Ecuador,2010,R & D personnel: Total (number in full-time equivalent),"4,769"
Ecuador,2010,R & D personnel: Researchers - total (number in full-time equivalent),"2,110"
Ecuador,2010,R & D personnel: Researchers - women (number in full-time equivalent),854
Ecuador,2010,R & D personnel: Technicians - total (number in full-time equivalent),"1,029"
Ecuador,2010,R & D personnel: Technicians - women (number in full-time equivalent),300
Ecuador,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),"1,630"
Ecuador,2010,R & D personnel: Other supporting staff - women (number in full-time equivalent),783
Ecuador,2014,R & D personnel: Total (number in full-time equivalent),"8,948"
Ecuador,2014,R & D personnel: Researchers - total (number in full-time equivalent),"6,373"
Ecuador,2014,R & D personnel: Researchers - women (number in full-time equivalent),"2,630"
Ecuador,2014,R & D personnel: Technicians - total (number in full-time equivalent),"1,435"
Ecuador,2014,R & D personnel: Technicians - women (number in full-time equivalent),714
Ecuador,2014,R & D personnel: Other supporting staff - total (number in full-time equivalent),"1,140"
Ecuador,2014,R & D personnel: Other supporting staff - women (number in full-time equivalent),649
Egypt,2010,R & D personnel: Total (number in full-time equivalent),"86,455"
Egypt,2010,R & D personnel: Researchers - total (number in full-time equivalent),"40,752"
Egypt,2010,R & D personnel: Researchers - women (number in full-time equivalent),"16,972"
Egypt,2010,R & D personnel: Technicians - total (number in full-time equivalent),"20,758"
Egypt,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),"24,945"
Egypt,2016,R & D personnel: Total (number in full-time equivalent),"115,641"
Egypt,2016,R & D personnel: Researchers - total (number in full-time equivalent),"65,097"
Egypt,2016,R & D personnel: Researchers - women (number in full-time equivalent),"27,871"
Egypt,2016,R & D personnel: Technicians - total (number in full-time equivalent),"31,795"
Egypt,2016,R & D personnel: Other supporting staff - total (number in full-time equivalent),"18,748"
El Salvador,2005,R & D personnel: Researchers - total (number in full-time equivalent),260
El Salvador,2005,R & D personnel: Researchers - women (number in full-time equivalent),81
El Salvador,2010,R & D personnel: Researchers - total (number in full-time equivalent),516
El Salvador,2010,R & D personnel: Researchers - women (number in full-time equivalent),190
El Salvador,2015,R & D personnel: Total (number in full-time equivalent),"1,085"
El Salvador,2015,R & D personnel: Researchers - total (number in full-time equivalent),"1,001"
El Salvador,2015,R & D personnel: Researchers - women (number in full-time equivalent),404
El Salvador,2015,R & D personnel: Technicians - total (number in full-time equivalent),44
El Salvador,2015,R & D personnel: Technicians - women (number in full-time equivalent),15
El Salvador,2015,R & D personnel: Other supporting staff - total (number in full-time equivalent),40
El Salvador,2015,R & D personnel: Other supporting staff - women (number in full-time equivalent),21
Estonia,2005,R & D personnel: Total (number in full-time equivalent),"4,362"
Estonia,2005,R & D personnel: Researchers - total (number in full-time equivalent),"3,331"
Estonia,2005,R & D personnel: Researchers - women (number in full-time equivalent),"1,317"
Estonia,2005,R & D personnel: Technicians - total (number in full-time equivalent),567
Estonia,2005,R & D personnel: Technicians - women (number in full-time equivalent),274
Estonia,2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),464
Estonia,2005,R & D personnel: Other supporting staff - women (number in full-time equivalent),305
Estonia,2010,R & D personnel: Total (number in full-time equivalent),"5,277"
Estonia,2010,R & D personnel: Researchers - total (number in full-time equivalent),"4,077"
Estonia,2010,R & D personnel: Researchers - women (number in full-time equivalent),"1,688"
Estonia,2010,R & D personnel: Technicians - total (number in full-time equivalent),907
Estonia,2010,R & D personnel: Technicians - women (number in full-time equivalent),404
Estonia,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),293
Estonia,2010,R & D personnel: Other supporting staff - women (number in full-time equivalent),211
Estonia,2015,R & D personnel: Total (number in full-time equivalent),"5,636"
Estonia,2015,R & D personnel: Researchers - total (number in full-time equivalent),"4,187"
Estonia,2015,R & D personnel: Researchers - women (number in full-time equivalent),"1,831"
Estonia,2015,R & D personnel: Technicians - total (number in full-time equivalent),888
Estonia,2015,R & D personnel: Technicians - women (number in full-time equivalent),428
Estonia,2015,R & D personnel: Other supporting staff - total (number in full-time equivalent),561
Estonia,2015,R & D personnel: Other supporting staff - women (number in full-time equivalent),392
Estonia,2016,R & D personnel: Total (number in full-time equivalent),"5,771"
Estonia,2016,R & D personnel: Researchers - total (number in full-time equivalent),"4,338"
Ethiopia,2005,R & D personnel: Total (number in full-time equivalent),"5,112"
Ethiopia,2005,R & D personnel: Researchers - total (number in full-time equivalent),"1,608"
Ethiopia,2005,R & D personnel: Researchers - women (number in full-time equivalent),111
Ethiopia,2005,R & D personnel: Technicians - total (number in full-time equivalent),779
Ethiopia,2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),"2,725"
Ethiopia,2007,R & D personnel: Total (number in full-time equivalent),"6,051"
Ethiopia,2007,R & D personnel: Researchers - total (number in full-time equivalent),"1,615"
Ethiopia,2007,R & D personnel: Researchers - women (number in full-time equivalent),125
Ethiopia,2007,R & D personnel: Technicians - total (number in full-time equivalent),978
Ethiopia,2007,R & D personnel: Other supporting staff - total (number in full-time equivalent),"3,458"
Ethiopia,2010,R & D personnel: Total (number in full-time equivalent),"8,282"
Ethiopia,2010,R & D personnel: Researchers - total (number in full-time equivalent),"3,701"
Ethiopia,2010,R & D personnel: Technicians - total (number in full-time equivalent),"1,441"
Ethiopia,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),"3,140"
Ethiopia,2013,R & D personnel: Total (number in full-time equivalent),"11,501"
Ethiopia,2013,R & D personnel: Researchers - total (number in full-time equivalent),"4,267"
Ethiopia,2013,R & D personnel: Researchers - women (number in full-time equivalent),556
Ethiopia,2013,R & D personnel: Technicians - total (number in full-time equivalent),"3,157"
Ethiopia,2013,R & D personnel: Technicians - women (number in full-time equivalent),757
Ethiopia,2013,R & D personnel: Other supporting staff - total (number in full-time equivalent),"4,078"
Ethiopia,2013,R & D personnel: Other supporting staff - women (number in full-time equivalent),"1,316"
Faroe Islands,2003,R & D personnel: Total (number in full-time equivalent),131
Faroe Islands,2003,R & D personnel: Researchers - total (number in full-time equivalent),86
Faroe Islands,2003,R & D personnel: Researchers - women (number in full-time equivalent),21
Faroe Islands,2003,R & D personnel: Technicians - total (number in full-time equivalent),41
Faroe Islands,2003,R & D personnel: Other supporting staff - total (number in full-time equivalent),4
Finland,2005,R & D personnel: Total (number in full-time equivalent),"57,471"
Finland,2005,R & D personnel: Researchers - total (number in full-time equivalent),"39,582"
Finland,2010,R & D personnel: Total (number in full-time equivalent),"55,897"
Finland,2010,R & D personnel: Researchers - total (number in full-time equivalent),"41,425"
Finland,2016,R & D personnel: Total (number in full-time equivalent),"47,429"
Finland,2016,R & D personnel: Researchers - total (number in full-time equivalent),"35,908"
France,2005,R & D personnel: Total (number in full-time equivalent),"349,681"
France,2005,R & D personnel: Researchers - total (number in full-time equivalent),"202,507"
France,2005,R & D personnel: Technicians - total (number in full-time equivalent),"105,171"
France,2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),"42,003"
France,2010,R & D personnel: Total (number in full-time equivalent),"397,756"
France,2010,R & D personnel: Researchers - total (number in full-time equivalent),"243,533"
France,2010,R & D personnel: Researchers - women (number in full-time equivalent),"46,001"
France,2010,R & D personnel: Technicians - total (number in full-time equivalent),"118,364"
France,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),"35,860"
France,2015,R & D personnel: Total (number in full-time equivalent),"428,643"
France,2015,R & D personnel: Researchers - total (number in full-time equivalent),"277,631"
France,2015,R & D personnel: Researchers - women (number in full-time equivalent),"74,762"
France,2015,R & D personnel: Technicians - total (number in full-time equivalent),"115,910"
France,2015,R & D personnel: Other supporting staff - total (number in full-time equivalent),"35,102"
Gabon,2004,R & D personnel: Total (number in full-time equivalent),188
Gabon,2004,R & D personnel: Researchers - total (number in full-time equivalent),80
Gabon,2004,R & D personnel: Researchers - women (number in full-time equivalent),25
Gabon,2004,R & D personnel: Technicians - total (number in full-time equivalent),68
Gabon,2004,R & D personnel: Other supporting staff - total (number in full-time equivalent),40
Gabon,2009,R & D personnel: Total (number in full-time equivalent),839
Gabon,2009,R & D personnel: Researchers - total (number in full-time equivalent),531
Gabon,2009,R & D personnel: Researchers - women (number in full-time equivalent),118
Gabon,2009,R & D personnel: Technicians - total (number in full-time equivalent),142
Gabon,2009,R & D personnel: Technicians - women (number in full-time equivalent),55
Gabon,2009,R & D personnel: Other supporting staff - total (number in full-time equivalent),166
Gabon,2009,R & D personnel: Other supporting staff - women (number in full-time equivalent),66
Gambia,2005,R & D personnel: Total (number in full-time equivalent),84
Gambia,2005,R & D personnel: Researchers - total (number in full-time equivalent),46
Gambia,2005,R & D personnel: Researchers - women (number in full-time equivalent),4
Gambia,2005,R & D personnel: Technicians - total (number in full-time equivalent),28
Gambia,2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),10
Gambia,2008,R & D personnel: Total (number in full-time equivalent),855
Gambia,2008,R & D personnel: Researchers - total (number in full-time equivalent),155
Gambia,2008,R & D personnel: Researchers - women (number in full-time equivalent),31
Gambia,2008,R & D personnel: Technicians - total (number in full-time equivalent),200
Gambia,2008,R & D personnel: Other supporting staff - total (number in full-time equivalent),500
Gambia,2009,R & D personnel: Total (number in full-time equivalent),926
Gambia,2009,R & D personnel: Researchers - total (number in full-time equivalent),179
Gambia,2009,R & D personnel: Technicians - total (number in full-time equivalent),198
Gambia,2009,R & D personnel: Other supporting staff - total (number in full-time equivalent),549
Gambia,2011,R & D personnel: Total (number in full-time equivalent),"1,055"
Gambia,2011,R & D personnel: Researchers - total (number in full-time equivalent),60
Gambia,2011,R & D personnel: Researchers - women (number in full-time equivalent),12
Gambia,2011,R & D personnel: Technicians - total (number in full-time equivalent),737
Gambia,2011,R & D personnel: Other supporting staff - total (number in full-time equivalent),233
Georgia,2005,R & D personnel: Total (number in full-time equivalent),"13,415"
Georgia,2005,R & D personnel: Researchers - total (number in full-time equivalent),"8,112"
Georgia,2005,R & D personnel: Researchers - women (number in full-time equivalent),"4,275"
Georgia,2005,R & D personnel: Technicians - total (number in full-time equivalent),"1,810"
Georgia,2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),"3,493"
Georgia,2016,R & D personnel: Total (number in full-time equivalent),"12,475"
Georgia,2016,R & D personnel: Researchers - total (number in full-time equivalent),"9,103"
Georgia,2016,R & D personnel: Researchers - women (number in full-time equivalent),"4,757"
Georgia,2016,R & D personnel: Technicians - total (number in full-time equivalent),"1,595"
Georgia,2016,R & D personnel: Technicians - women (number in full-time equivalent),945
Georgia,2016,R & D personnel: Other supporting staff - total (number in full-time equivalent),"1,774"
Georgia,2016,R & D personnel: Other supporting staff - women (number in full-time equivalent),919
Germany,2005,R & D personnel: Total (number in full-time equivalent),"475,278"
Germany,2005,R & D personnel: Researchers - total (number in full-time equivalent),"272,148"
Germany,2005,R & D personnel: Researchers - women (number in full-time equivalent),"47,666"
Germany,2005,R & D personnel: Technicians - total (number in full-time equivalent),"94,578"
Germany,2005,R & D personnel: Technicians - women (number in full-time equivalent),"29,657"
Germany,2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),"108,553"
Germany,2005,R & D personnel: Other supporting staff - women (number in full-time equivalent),"44,729"
Germany,2009,R & D personnel: Total (number in full-time equivalent),"534,975"
Germany,2009,R & D personnel: Researchers - total (number in full-time equivalent),"317,307"
Germany,2009,R & D personnel: Researchers - women (number in full-time equivalent),"65,258"
Germany,2009,R & D personnel: Technicians - total (number in full-time equivalent),"111,660"
Germany,2009,R & D personnel: Technicians - women (number in full-time equivalent),"34,277"
Germany,2009,R & D personnel: Other supporting staff - total (number in full-time equivalent),"106,008"
Germany,2009,R & D personnel: Other supporting staff - women (number in full-time equivalent),"44,018"
Germany,2010,R & D personnel: Total (number in full-time equivalent),"548,723"
Germany,2010,R & D personnel: Researchers - total (number in full-time equivalent),"327,996"
Germany,2010,R & D personnel: Technicians - total (number in full-time equivalent),"113,211"
Germany,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),"107,515"
Germany,2015,R & D personnel: Total (number in full-time equivalent),"640,516"
Germany,2015,R & D personnel: Researchers - total (number in full-time equivalent),"387,982"
Germany,2015,R & D personnel: Researchers - women (number in full-time equivalent),"87,756"
Germany,2015,R & D personnel: Technicians - total (number in full-time equivalent),"156,202"
Germany,2015,R & D personnel: Technicians - women (number in full-time equivalent),"41,497"
Germany,2015,R & D personnel: Other supporting staff - total (number in full-time equivalent),"96,332"
Germany,2015,R & D personnel: Other supporting staff - women (number in full-time equivalent),"45,205"
Germany,2016,R & D personnel: Total (number in full-time equivalent),"656,727"
Germany,2016,R & D personnel: Researchers - total (number in full-time equivalent),"400,821"
Ghana,2010,R & D personnel: Total (number in full-time equivalent),"3,005"
Ghana,2010,R & D personnel: Researchers - total (number in full-time equivalent),941
Ghana,2010,R & D personnel: Researchers - women (number in full-time equivalent),163
Ghana,2010,R & D personnel: Technicians - total (number in full-time equivalent),731
Ghana,2010,R & D personnel: Technicians - women (number in full-time equivalent),186
Ghana,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),"1,333"
Ghana,2010,R & D personnel: Other supporting staff - women (number in full-time equivalent),288
Greece,2005,R & D personnel: Total (number in full-time equivalent),"33,603"
Greece,2005,R & D personnel: Researchers - total (number in full-time equivalent),"19,593"
Greece,2005,R & D personnel: Researchers - women (number in full-time equivalent),"6,213"
Greece,2005,R & D personnel: Technicians - total (number in full-time equivalent),"8,450"
Greece,2005,R & D personnel: Technicians - women (number in full-time equivalent),"3,070"
Greece,2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),"5,559"
Greece,2005,R & D personnel: Other supporting staff - women (number in full-time equivalent),"3,007"
Greece,2007,R & D personnel: Total (number in full-time equivalent),"35,531"
Greece,2007,R & D personnel: Researchers - total (number in full-time equivalent),"21,014"
Greece,2011,R & D personnel: Total (number in full-time equivalent),"36,913"
Greece,2011,R & D personnel: Researchers - total (number in full-time equivalent),"24,674"
Greece,2011,R & D personnel: Researchers - women (number in full-time equivalent),"9,602"
Greece,2011,R & D personnel: Technicians - total (number in full-time equivalent),"6,336"
Greece,2011,R & D personnel: Technicians - women (number in full-time equivalent),"2,973"
Greece,2011,R & D personnel: Other supporting staff - total (number in full-time equivalent),"5,903"
Greece,2011,R & D personnel: Other supporting staff - women (number in full-time equivalent),"2,897"
Greece,2015,R & D personnel: Total (number in full-time equivalent),"49,658"
Greece,2015,R & D personnel: Researchers - total (number in full-time equivalent),"34,708"
Greece,2015,R & D personnel: Researchers - women (number in full-time equivalent),"12,370"
Greece,2016,R & D personnel: Total (number in full-time equivalent),"41,790"
Greece,2016,R & D personnel: Researchers - total (number in full-time equivalent),"29,403"
Greenland,2004,R & D personnel: Total (number in full-time equivalent),48
Greenland,2004,R & D personnel: Researchers - total (number in full-time equivalent),40
Greenland,2004,R & D personnel: Researchers - women (number in full-time equivalent),11
Greenland,2004,R & D personnel: Technicians - total (number in full-time equivalent),8
Guam,2005,R & D personnel: Total (number in full-time equivalent),51
Guam,2005,R & D personnel: Researchers - total (number in full-time equivalent),48
Guatemala,2005,R & D personnel: Total (number in full-time equivalent),851
Guatemala,2005,R & D personnel: Researchers - total (number in full-time equivalent),388
Guatemala,2005,R & D personnel: Technicians - total (number in full-time equivalent),139
Guatemala,2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),324
Guatemala,2010,R & D personnel: Total (number in full-time equivalent),876
Guatemala,2010,R & D personnel: Researchers - total (number in full-time equivalent),363
Guatemala,2010,R & D personnel: Researchers - women (number in full-time equivalent),145
Guatemala,2010,R & D personnel: Technicians - total (number in full-time equivalent),273
Guatemala,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),240
Guatemala,2015,R & D personnel: Total (number in full-time equivalent),"1,259"
Guatemala,2015,R & D personnel: Researchers - total (number in full-time equivalent),360
Guatemala,2015,R & D personnel: Researchers - women (number in full-time equivalent),223
Guatemala,2015,R & D personnel: Technicians - total (number in full-time equivalent),416
Guatemala,2015,R & D personnel: Technicians - women (number in full-time equivalent),230
Guatemala,2015,R & D personnel: Other supporting staff - total (number in full-time equivalent),483
Guatemala,2015,R & D personnel: Other supporting staff - women (number in full-time equivalent),305
Guinea,2000,R & D personnel: Total (number in full-time equivalent),"3,711"
Guinea,2000,R & D personnel: Researchers - total (number in full-time equivalent),"2,117"
Guinea,2000,R & D personnel: Researchers - women (number in full-time equivalent),122
Guinea,2000,R & D personnel: Technicians - total (number in full-time equivalent),768
Guinea,2000,R & D personnel: Other supporting staff - total (number in full-time equivalent),826
Guinea,2013,R & D personnel: Total (number in full-time equivalent),752
Guinea,2013,R & D personnel: Researchers - total (number in full-time equivalent),214
Guinea,2013,R & D personnel: Researchers - women (number in full-time equivalent),21
Guinea,2013,R & D personnel: Technicians - total (number in full-time equivalent),33
Guinea,2013,R & D personnel: Technicians - women (number in full-time equivalent),3
Guinea,2013,R & D personnel: Other supporting staff - total (number in full-time equivalent),75
Guinea,2013,R & D personnel: Other supporting staff - women (number in full-time equivalent),22
Honduras,2003,R & D personnel: Total (number in full-time equivalent),"2,280"
Honduras,2003,R & D personnel: Researchers - total (number in full-time equivalent),539
Honduras,2003,R & D personnel: Researchers - women (number in full-time equivalent),143
Honduras,2003,R & D personnel: Other supporting staff - total (number in full-time equivalent),"1,741"
Honduras,2003,R & D personnel: Other supporting staff - women (number in full-time equivalent),731
Honduras,2015,R & D personnel: Total (number in full-time equivalent),304
Honduras,2015,R & D personnel: Researchers - total (number in full-time equivalent),207
Honduras,2015,R & D personnel: Researchers - women (number in full-time equivalent),85
Honduras,2015,R & D personnel: Technicians - total (number in full-time equivalent),91
Honduras,2015,R & D personnel: Technicians - women (number in full-time equivalent),47
Honduras,2015,R & D personnel: Other supporting staff - total (number in full-time equivalent),6
Honduras,2015,R & D personnel: Other supporting staff - women (number in full-time equivalent),3
Hungary,2005,R & D personnel: Total (number in full-time equivalent),"23,239"
Hungary,2005,R & D personnel: Researchers - total (number in full-time equivalent),"15,878"
Hungary,2005,R & D personnel: Technicians - total (number in full-time equivalent),"4,591"
Hungary,2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),"2,770"
Hungary,2010,R & D personnel: Total (number in full-time equivalent),"31,480"
Hungary,2010,R & D personnel: Researchers - total (number in full-time equivalent),"21,342"
Hungary,2010,R & D personnel: Researchers - women (number in full-time equivalent),"6,447"
Hungary,2010,R & D personnel: Technicians - total (number in full-time equivalent),"5,967"
Hungary,2010,R & D personnel: Technicians - women (number in full-time equivalent),"3,230"
Hungary,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),"4,171"
Hungary,2010,R & D personnel: Other supporting staff - women (number in full-time equivalent),"2,346"
Hungary,2015,R & D personnel: Total (number in full-time equivalent),"36,847"
Hungary,2015,R & D personnel: Researchers - total (number in full-time equivalent),"25,316"
Hungary,2015,R & D personnel: Researchers - women (number in full-time equivalent),"6,799"
Hungary,2015,R & D personnel: Technicians - total (number in full-time equivalent),"7,112"
Hungary,2015,R & D personnel: Technicians - women (number in full-time equivalent),"3,689"
Hungary,2015,R & D personnel: Other supporting staff - total (number in full-time equivalent),"4,419"
Hungary,2015,R & D personnel: Other supporting staff - women (number in full-time equivalent),"2,411"
Hungary,2016,R & D personnel: Total (number in full-time equivalent),"35,757"
Hungary,2016,R & D personnel: Researchers - total (number in full-time equivalent),"25,804"
Iceland,2005,R & D personnel: Total (number in full-time equivalent),"3,226"
Iceland,2005,R & D personnel: Researchers - total (number in full-time equivalent),"2,155"
Iceland,2005,R & D personnel: Researchers - women (number in full-time equivalent),784
Iceland,2005,R & D personnel: Technicians - total (number in full-time equivalent),669
Iceland,2005,R & D personnel: Technicians - women (number in full-time equivalent),299
Iceland,2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),402
Iceland,2005,R & D personnel: Other supporting staff - women (number in full-time equivalent),181
Iceland,2009,R & D personnel: Total (number in full-time equivalent),"3,397"
Iceland,2009,R & D personnel: Researchers - total (number in full-time equivalent),"2,505"
Iceland,2009,R & D personnel: Researchers - women (number in full-time equivalent),"1,000"
Iceland,2009,R & D personnel: Technicians - total (number in full-time equivalent),626
Iceland,2009,R & D personnel: Technicians - women (number in full-time equivalent),279
Iceland,2009,R & D personnel: Other supporting staff - total (number in full-time equivalent),266
Iceland,2009,R & D personnel: Other supporting staff - women (number in full-time equivalent),96
Iceland,2011,R & D personnel: Total (number in full-time equivalent),"3,244"
Iceland,2011,R & D personnel: Researchers - total (number in full-time equivalent),"2,258"
Iceland,2011,R & D personnel: Researchers - women (number in full-time equivalent),812
Iceland,2011,R & D personnel: Technicians - total (number in full-time equivalent),604
Iceland,2011,R & D personnel: Technicians - women (number in full-time equivalent),192
Iceland,2011,R & D personnel: Other supporting staff - total (number in full-time equivalent),381
Iceland,2011,R & D personnel: Other supporting staff - women (number in full-time equivalent),246
Iceland,2016,R & D personnel: Total (number in full-time equivalent),"3,247"
Iceland,2016,R & D personnel: Researchers - total (number in full-time equivalent),"2,206"
Iceland,2016,R & D personnel: Technicians - total (number in full-time equivalent),697
Iceland,2016,R & D personnel: Other supporting staff - total (number in full-time equivalent),345
India,2000,R & D personnel: Total (number in full-time equivalent),"318,443"
India,2000,R & D personnel: Researchers - total (number in full-time equivalent),"115,936"
India,2000,R & D personnel: Researchers - women (number in full-time equivalent),"11,304"
India,2000,R & D personnel: Technicians - total (number in full-time equivalent),"90,045"
India,2000,R & D personnel: Technicians - women (number in full-time equivalent),"10,363"
India,2000,R & D personnel: Other supporting staff - total (number in full-time equivalent),"112,462"
India,2000,R & D personnel: Other supporting staff - women (number in full-time equivalent),"19,531"
India,2005,R & D personnel: Total (number in full-time equivalent),"391,149"
India,2005,R & D personnel: Researchers - total (number in full-time equivalent),"154,827"
India,2005,R & D personnel: Researchers - women (number in full-time equivalent),"19,707"
India,2005,R & D personnel: Technicians - total (number in full-time equivalent),"105,808"
India,2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),"130,514"
India,2010,R & D personnel: Total (number in full-time equivalent),"441,126"
India,2010,R & D personnel: Researchers - total (number in full-time equivalent),"192,819"
India,2010,R & D personnel: Researchers - women (number in full-time equivalent),"27,532"
India,2010,R & D personnel: Technicians - total (number in full-time equivalent),"124,188"
India,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),"124,119"
India,2015,R & D personnel: Total (number in full-time equivalent),"528,219"
India,2015,R & D personnel: Researchers - total (number in full-time equivalent),"282,994"
India,2015,R & D personnel: Researchers - women (number in full-time equivalent),"39,389"
India,2015,R & D personnel: Technicians - total (number in full-time equivalent),"125,184"
India,2015,R & D personnel: Technicians - women (number in full-time equivalent),"15,644"
India,2015,R & D personnel: Other supporting staff - total (number in full-time equivalent),"120,041"
India,2015,R & D personnel: Other supporting staff - women (number in full-time equivalent),"22,673"
Indonesia,2001,R & D personnel: Total (number in full-time equivalent),"51,544"
Indonesia,2001,R & D personnel: Researchers - total (number in full-time equivalent),"42,722"
Indonesia,2009,R & D personnel: Researchers - total (number in full-time equivalent),"21,349"
Iran (Islamic Republic of),2010,R & D personnel: Researchers - total (number in full-time equivalent),"54,813"
Iran (Islamic Republic of),2010,R & D personnel: Researchers - women (number in full-time equivalent),"14,775"
Iran (Islamic Republic of),2013,R & D personnel: Total (number in full-time equivalent),"79,916"
Iran (Islamic Republic of),2013,R & D personnel: Researchers - total (number in full-time equivalent),"51,961"
Iran (Islamic Republic of),2013,R & D personnel: Researchers - women (number in full-time equivalent),"15,008"
Iran (Islamic Republic of),2013,R & D personnel: Technicians - total (number in full-time equivalent),"14,458"
Iran (Islamic Republic of),2013,R & D personnel: Technicians - women (number in full-time equivalent),"4,857"
Iran (Islamic Republic of),2013,R & D personnel: Other supporting staff - total (number in full-time equivalent),"13,497"
Iran (Islamic Republic of),2013,R & D personnel: Other supporting staff - women (number in full-time equivalent),"4,666"
Iraq,2010,R & D personnel: Total (number in full-time equivalent),"16,857"
Iraq,2010,R & D personnel: Researchers - total (number in full-time equivalent),"12,849"
Iraq,2010,R & D personnel: Researchers - women (number in full-time equivalent),"4,380"
Iraq,2010,R & D personnel: Technicians - total (number in full-time equivalent),"1,927"
Iraq,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),"1,988"
Iraq,2016,R & D personnel: Total (number in full-time equivalent),"3,741"
Iraq,2016,R & D personnel: Researchers - total (number in full-time equivalent),"2,371"
Iraq,2016,R & D personnel: Researchers - women (number in full-time equivalent),982
Iraq,2016,R & D personnel: Technicians - total (number in full-time equivalent),952
Iraq,2016,R & D personnel: Technicians - women (number in full-time equivalent),435
Iraq,2016,R & D personnel: Other supporting staff - total (number in full-time equivalent),418
Iraq,2016,R & D personnel: Other supporting staff - women (number in full-time equivalent),163
Ireland,2005,R & D personnel: Total (number in full-time equivalent),"16,690"
Ireland,2005,R & D personnel: Researchers - total (number in full-time equivalent),"11,587"
Ireland,2005,R & D personnel: Researchers - women (number in full-time equivalent),"3,241"
Ireland,2005,R & D personnel: Technicians - total (number in full-time equivalent),"3,043"
Ireland,2005,R & D personnel: Technicians - women (number in full-time equivalent),797
Ireland,2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),"2,060"
Ireland,2005,R & D personnel: Other supporting staff - women (number in full-time equivalent),881
Ireland,2010,R & D personnel: Total (number in full-time equivalent),"19,722"
Ireland,2010,R & D personnel: Researchers - total (number in full-time equivalent),"14,176"
Ireland,2010,R & D personnel: Researchers - women (number in full-time equivalent),"4,672"
Ireland,2010,R & D personnel: Technicians - total (number in full-time equivalent),"3,052"
Ireland,2010,R & D personnel: Technicians - women (number in full-time equivalent),813
Ireland,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),"2,494"
Ireland,2010,R & D personnel: Other supporting staff - women (number in full-time equivalent),"1,044"
Ireland,2015,R & D personnel: Total (number in full-time equivalent),"35,170"
Ireland,2015,R & D personnel: Researchers - total (number in full-time equivalent),"25,481"
Ireland,2015,R & D personnel: Researchers - women (number in full-time equivalent),"9,237"
Ireland,2015,R & D personnel: Technicians - total (number in full-time equivalent),"5,405"
Ireland,2015,R & D personnel: Technicians - women (number in full-time equivalent),"1,282"
Ireland,2015,R & D personnel: Other supporting staff - total (number in full-time equivalent),"4,284"
Ireland,2015,R & D personnel: Other supporting staff - women (number in full-time equivalent),"2,128"
Ireland,2016,R & D personnel: Total (number in full-time equivalent),"36,087"
Ireland,2016,R & D personnel: Researchers - total (number in full-time equivalent),"26,293"
Israel,2011,R & D personnel: Total (number in full-time equivalent),"70,401"
Israel,2011,R & D personnel: Researchers - total (number in full-time equivalent),"55,184"
Israel,2011,R & D personnel: Researchers - women (number in full-time equivalent),"11,700"
Israel,2011,R & D personnel: Technicians - total (number in full-time equivalent),"9,818"
Israel,2011,R & D personnel: Technicians - women (number in full-time equivalent),"2,320"
Israel,2011,R & D personnel: Other supporting staff - total (number in full-time equivalent),"5,399"
Israel,2011,R & D personnel: Other supporting staff - women (number in full-time equivalent),"2,006"
Israel,2012,R & D personnel: Total (number in full-time equivalent),"77,143"
Israel,2012,R & D personnel: Researchers - total (number in full-time equivalent),"63,521"
Israel,2012,R & D personnel: Technicians - total (number in full-time equivalent),"7,676"
Israel,2012,R & D personnel: Other supporting staff - total (number in full-time equivalent),"5,946"
