,Year,Series,Value
Bangladesh,2005,Gross enrollment ratio - Secondary (male),44.0017
Bangladesh,2005,Gross enrollment ratio - Secondary (female),46.8917
Bangladesh,2005,Students enrolled in tertiary education (thousands),911.6
Bangladesh,2005,Gross enrollment ratio - Tertiary (male),8.1191
Bangladesh,2005,Gross enrollment ratio - Tertiary (female),4.2337
Bangladesh,2009,Students enrolled in primary education (thousands),"16,539.39"
Bangladesh,2009,Gross enrollement ratio - Primary (male),97.1473
Bangladesh,2009,Gross enrollment ratio - Primary (female),101.8602
Bangladesh,2009,Students enrolled in secondary education (thousands),"10,907.07"
Bangladesh,2009,Gross enrollment ratio - Secondary (male),46.6468
Bangladesh,2009,Gross enrollment ratio - Secondary (female),50.3192
Bangladesh,2009,Students enrolled in tertiary education (thousands),"1,582.18"
Bangladesh,2009,Gross enrollment ratio - Tertiary (male),13.0847
Bangladesh,2009,Gross enrollment ratio - Tertiary (female),7.8354
Bangladesh,2010,Students enrolled in primary education (thousands),"16,987.11"
Bangladesh,2010,Gross enrollement ratio - Primary (male),99.2395
Bangladesh,2010,Gross enrollment ratio - Primary (female),105.4968
Bangladesh,2010,Students enrolled in secondary education (thousands),"11,334.06"
Bangladesh,2010,Gross enrollment ratio - Secondary (male),47.185
Bangladesh,2010,Gross enrollment ratio - Secondary (female),52.9875
Bangladesh,2013,Students enrolled in secondary education (thousands),"13,314.08"
Bangladesh,2013,Gross enrollment ratio - Secondary (male),55.948
Bangladesh,2013,Gross enrollment ratio - Secondary (female),60.5773
Bangladesh,2014,Students enrolled in tertiary education (thousands),"2,068.36"
Bangladesh,2014,Gross enrollment ratio - Tertiary (male),15.4349
Bangladesh,2014,Gross enrollment ratio - Tertiary (female),11.3822
Bangladesh,2015,Students enrolled in secondary education (thousands),"14,566.77"
Bangladesh,2015,Gross enrollment ratio - Secondary (male),59.6583
Bangladesh,2015,Gross enrollment ratio - Secondary (female),67.3466
Bangladesh,2017,Students enrolled in primary education (thousands),"17,251.35"
Bangladesh,2017,Gross enrollement ratio - Primary (male),107.2925
Bangladesh,2017,Gross enrollment ratio - Primary (female),115.0625
Bangladesh,2017,Students enrolled in secondary education (thousands),"15,314.76"
Bangladesh,2017,Gross enrollment ratio - Secondary (male),62.1054
Bangladesh,2017,Gross enrollment ratio - Secondary (female),72.6741
Bangladesh,2017,Students enrolled in tertiary education (thousands),"2,763.25"
Bangladesh,2017,Gross enrollment ratio - Tertiary (male),20.6315
Bangladesh,2017,Gross enrollment ratio - Tertiary (female),14.4823
Barbados,2001,Students enrolled in primary education (thousands),24.225
Barbados,2001,Gross enrollement ratio - Primary (male),99.8299
Barbados,2001,Gross enrollment ratio - Primary (female),98.706
Barbados,2001,Students enrolled in secondary education (thousands),20.866
Barbados,2001,Gross enrollment ratio - Secondary (male),103.3183
Barbados,2001,Gross enrollment ratio - Secondary (female),103.7011
Barbados,2001,Students enrolled in tertiary education (thousands),7.979
Barbados,2001,Gross enrollment ratio - Tertiary (male),23.0489
Barbados,2001,Gross enrollment ratio - Tertiary (female),57.0331
Barbados,2005,Students enrolled in primary education (thousands),22.249
Barbados,2005,Gross enrollement ratio - Primary (male),96.326
Barbados,2005,Gross enrollment ratio - Primary (female),95.9513
Barbados,2005,Students enrolled in secondary education (thousands),21.418
Barbados,2005,Gross enrollment ratio - Secondary (male),109.1348
Barbados,2005,Gross enrollment ratio - Secondary (female),107.9563
Barbados,2010,Students enrolled in primary education (thousands),22.659
Barbados,2010,Gross enrollement ratio - Primary (male),98.9013
Barbados,2010,Gross enrollment ratio - Primary (female),100.5507
Barbados,2010,Students enrolled in secondary education (thousands),19.497
Barbados,2010,Gross enrollment ratio - Secondary (male),101.6329
Barbados,2010,Gross enrollment ratio - Secondary (female),102.1675
Barbados,2010,Students enrolled in tertiary education (thousands),13.232
Barbados,2010,Gross enrollment ratio - Tertiary (male),43.8783
Barbados,2010,Gross enrollment ratio - Tertiary (female),95.8646
Barbados,2011,Students enrolled in primary education (thousands),22.509
Barbados,2011,Gross enrollement ratio - Primary (male),98.3912
Barbados,2011,Gross enrollment ratio - Primary (female),98.4447
Barbados,2011,Students enrolled in secondary education (thousands),19.696
Barbados,2011,Gross enrollment ratio - Secondary (male),101.7426
Barbados,2011,Gross enrollment ratio - Secondary (female),105.5401
Barbados,2011,Students enrolled in tertiary education (thousands),12.421
Barbados,2011,Gross enrollment ratio - Tertiary (male),40.3304
Barbados,2011,Gross enrollment ratio - Tertiary (female),90.5812
Barbados,2014,Students enrolled in primary education (thousands),21.171
Barbados,2014,Gross enrollement ratio - Primary (male),93.1251
Barbados,2014,Gross enrollment ratio - Primary (female),94.1669
Barbados,2014,Students enrolled in secondary education (thousands),20.603
Barbados,2014,Gross enrollment ratio - Secondary (male),107.8871
Barbados,2014,Gross enrollment ratio - Secondary (female),110.669
Barbados,2015,Students enrolled in primary education (thousands),20.909
Barbados,2015,Gross enrollement ratio - Primary (male),92.8114
Barbados,2015,Gross enrollment ratio - Primary (female),93.223
Barbados,2015,Students enrolled in secondary education (thousands),20.554
Barbados,2015,Gross enrollment ratio - Secondary (male),106.824
Barbados,2015,Gross enrollment ratio - Secondary (female),110.3519
Barbados,2017,Students enrolled in primary education (thousands),20.384
Barbados,2017,Gross enrollement ratio - Primary (male),92.6105
Barbados,2017,Gross enrollment ratio - Primary (female),90.9209
Barbados,2017,Students enrolled in secondary education (thousands),20.249
Barbados,2017,Gross enrollment ratio - Secondary (male),104.4859
Barbados,2017,Gross enrollment ratio - Secondary (female),108.8044
Belarus,2005,Students enrolled in primary education (thousands),379.577
Belarus,2005,Gross enrollement ratio - Primary (male),99.4159
Belarus,2005,Gross enrollment ratio - Primary (female),96.1457
Belarus,2005,Students enrolled in tertiary education (thousands),528.508
Belarus,2005,Gross enrollment ratio - Tertiary (male),56.8438
Belarus,2005,Gross enrollment ratio - Tertiary (female),77.8492
Belarus,2010,Students enrolled in primary education (thousands),357.796
Belarus,2010,Gross enrollement ratio - Primary (male),103.7909
Belarus,2010,Gross enrollment ratio - Primary (female),103.575
Belarus,2010,Students enrolled in secondary education (thousands),762.616
Belarus,2010,Gross enrollment ratio - Secondary (male),109.28
Belarus,2010,Gross enrollment ratio - Secondary (female),105.7722
Belarus,2010,Students enrolled in tertiary education (thousands),568.772
Belarus,2010,Gross enrollment ratio - Tertiary (male),64.9605
Belarus,2010,Gross enrollment ratio - Tertiary (female),93.9612
Belarus,2014,Students enrolled in primary education (thousands),368.783
Belarus,2014,Gross enrollement ratio - Primary (male),98.1311
Belarus,2014,Gross enrollment ratio - Primary (female),98.4621
Belarus,2014,Students enrolled in secondary education (thousands),648.541
Belarus,2014,Gross enrollment ratio - Secondary (male),105.7164
Belarus,2014,Gross enrollment ratio - Secondary (female),103.7807
Belarus,2014,Students enrolled in tertiary education (thousands),517.578
Belarus,2014,Gross enrollment ratio - Tertiary (male),77.6372
Belarus,2014,Gross enrollment ratio - Tertiary (female),103.5738
Belarus,2015,Students enrolled in primary education (thousands),387.051
Belarus,2015,Gross enrollement ratio - Primary (male),99.4561
Belarus,2015,Gross enrollment ratio - Primary (female),99.6496
Belarus,2015,Students enrolled in secondary education (thousands),644.153
Belarus,2015,Gross enrollment ratio - Secondary (male),105.5623
Belarus,2015,Gross enrollment ratio - Secondary (female),104.0502
Belarus,2015,Students enrolled in tertiary education (thousands),477.221
Belarus,2015,Gross enrollment ratio - Tertiary (male),76.1665
Belarus,2015,Gross enrollment ratio - Tertiary (female),101.017
Belarus,2017,Students enrolled in primary education (thousands),423.001
Belarus,2017,Gross enrollement ratio - Primary (male),101.793
Belarus,2017,Gross enrollment ratio - Primary (female),101.4133
Belarus,2017,Students enrolled in secondary education (thousands),644.334
Belarus,2017,Gross enrollment ratio - Secondary (male),103.7196
Belarus,2017,Gross enrollment ratio - Secondary (female),102.131
Belarus,2017,Students enrolled in tertiary education (thousands),418.745
Belarus,2017,Gross enrollment ratio - Tertiary (male),77.4831
Belarus,2017,Gross enrollment ratio - Tertiary (female),96.4096
Belgium,2005,Students enrolled in primary education (thousands),738.58
Belgium,2005,Gross enrollement ratio - Primary (male),100.6821
Belgium,2005,Gross enrollment ratio - Primary (female),100.233
Belgium,2005,Students enrolled in secondary education (thousands),"1,200.32"
Belgium,2005,Gross enrollment ratio - Secondary (male),151.099
Belgium,2005,Gross enrollment ratio - Secondary (female),169.0976
Belgium,2005,Students enrolled in tertiary education (thousands),389.547
Belgium,2005,Gross enrollment ratio - Tertiary (male),54.5378
Belgium,2005,Gross enrollment ratio - Tertiary (female),67.916
Belgium,2010,Students enrolled in primary education (thousands),731.761
Belgium,2010,Gross enrollement ratio - Primary (male),102.0406
Belgium,2010,Gross enrollment ratio - Primary (female),101.8022
Belgium,2010,Students enrolled in secondary education (thousands),"1,202.78"
Belgium,2010,Gross enrollment ratio - Secondary (male),146.8612
Belgium,2010,Gross enrollment ratio - Secondary (female),167.3042
Belgium,2010,Students enrolled in tertiary education (thousands),445.309
Belgium,2010,Gross enrollment ratio - Tertiary (male),59.957
Belgium,2010,Gross enrollment ratio - Tertiary (female),75.9225
Belgium,2014,Students enrolled in primary education (thousands),773.568
Belgium,2014,Gross enrollement ratio - Primary (male),103.6623
Belgium,2014,Gross enrollment ratio - Primary (female),103.6326
Belgium,2014,Students enrolled in secondary education (thousands),"1,210.11"
Belgium,2014,Gross enrollment ratio - Secondary (male),152.3082
Belgium,2014,Gross enrollment ratio - Secondary (female),172.712
Belgium,2014,Students enrolled in tertiary education (thousands),495.91
Belgium,2014,Gross enrollment ratio - Tertiary (male),63.5082
Belgium,2014,Gross enrollment ratio - Tertiary (female),82.7725
Belgium,2015,Students enrolled in primary education (thousands),782.606
Belgium,2015,Gross enrollement ratio - Primary (male),103.2385
Belgium,2015,Gross enrollment ratio - Primary (female),103.0636
Belgium,2015,Students enrolled in secondary education (thousands),"1,217.91"
Belgium,2015,Gross enrollment ratio - Secondary (male),153.6406
Belgium,2015,Gross enrollment ratio - Secondary (female),174.6732
Belgium,2015,Students enrolled in tertiary education (thousands),504.745
Belgium,2015,Gross enrollment ratio - Tertiary (male),64.7667
Belgium,2015,Gross enrollment ratio - Tertiary (female),84.6637
Belgium,2016,Students enrolled in primary education (thousands),797.39
Belgium,2016,Gross enrollement ratio - Primary (male),103.3755
Belgium,2016,Gross enrollment ratio - Primary (female),103.2575
Belgium,2016,Students enrolled in secondary education (thousands),"1,196.38"
Belgium,2016,Gross enrollment ratio - Secondary (male),152.1193
Belgium,2016,Gross enrollment ratio - Secondary (female),170.3596
Belgium,2016,Students enrolled in tertiary education (thousands),508.27
Belgium,2016,Gross enrollment ratio - Tertiary (male),66.0998
Belgium,2016,Gross enrollment ratio - Tertiary (female),86.0286
Belize,2005,Students enrolled in primary education (thousands),50.247
Belize,2005,Gross enrollement ratio - Primary (male),115.8062
Belize,2005,Gross enrollment ratio - Primary (female),110.7882
Belize,2005,Students enrolled in secondary education (thousands),29.185
Belize,2005,Gross enrollment ratio - Secondary (male),75.3328
Belize,2005,Gross enrollment ratio - Secondary (female),77.7208
Belize,2005,Students enrolled in tertiary education (thousands),4.571
Belize,2005,Gross enrollment ratio - Tertiary (male),12.4591
Belize,2005,Gross enrollment ratio - Tertiary (female),19.6551
Belize,2010,Students enrolled in primary education (thousands),52.65
Belize,2010,Gross enrollement ratio - Primary (male),114.787
Belize,2010,Gross enrollment ratio - Primary (female),110.2801
Belize,2010,Students enrolled in secondary education (thousands),32.78
Belize,2010,Gross enrollment ratio - Secondary (male),72.5081
Belize,2010,Gross enrollment ratio - Secondary (female),78.2304
Belize,2010,Students enrolled in tertiary education (thousands),7.008
Belize,2010,Gross enrollment ratio - Tertiary (male),16.8359
Belize,2010,Gross enrollment ratio - Tertiary (female),26.8698
Belize,2014,Students enrolled in primary education (thousands),51.978
Belize,2014,Gross enrollement ratio - Primary (male),114.4374
Belize,2014,Gross enrollment ratio - Primary (female),108.9548
Belize,2014,Students enrolled in secondary education (thousands),37.095
Belize,2014,Gross enrollment ratio - Secondary (male),78.0602
Belize,2014,Gross enrollment ratio - Secondary (female),81.7061
Belize,2014,Students enrolled in tertiary education (thousands),8.635
Belize,2014,Gross enrollment ratio - Tertiary (male),18.1266
Belize,2014,Gross enrollment ratio - Tertiary (female),29.9338
Belize,2015,Students enrolled in primary education (thousands),52.072
Belize,2015,Gross enrollement ratio - Primary (male),115.8354
Belize,2015,Gross enrollment ratio - Primary (female),110.3591
Belize,2015,Students enrolled in secondary education (thousands),37.856
Belize,2015,Gross enrollment ratio - Secondary (male),79.8083
Belize,2015,Gross enrollment ratio - Secondary (female),81.7906
Belize,2015,Students enrolled in tertiary education (thousands),8.562
Belize,2015,Gross enrollment ratio - Tertiary (male),17.869
Belize,2015,Gross enrollment ratio - Tertiary (female),28.705
Belize,2017,Students enrolled in primary education (thousands),51.512
Belize,2017,Gross enrollement ratio - Primary (male),116.1304
Belize,2017,Gross enrollment ratio - Primary (female),110.3285
Belize,2017,Students enrolled in secondary education (thousands),39.756
Belize,2017,Gross enrollment ratio - Secondary (male),82.1814
Belize,2017,Gross enrollment ratio - Secondary (female),86.2104
Belize,2017,Students enrolled in tertiary education (thousands),9.425
Belize,2017,Gross enrollment ratio - Tertiary (male),18.8589
Belize,2017,Gross enrollment ratio - Tertiary (female),30.4877
Benin,2001,Students enrolled in primary education (thousands),"1,054.94"
Benin,2001,Gross enrollement ratio - Primary (male),106.7097
Benin,2001,Gross enrollment ratio - Primary (female),74.412
Benin,2001,Students enrolled in secondary education (thousands),256.744
Benin,2001,Gross enrollment ratio - Secondary (male),32.0818
Benin,2001,Gross enrollment ratio - Secondary (female),15.1525
Benin,2001,Students enrolled in tertiary education (thousands),28.075
Benin,2001,Gross enrollment ratio - Tertiary (male),7.2231
Benin,2001,Gross enrollment ratio - Tertiary (female),1.7805
Benin,2004,Students enrolled in primary education (thousands),"1,319.65"
Benin,2004,Gross enrollement ratio - Primary (male),117.2493
Benin,2004,Gross enrollment ratio - Primary (female),89.8607
Benin,2004,Students enrolled in secondary education (thousands),344.89
Benin,2004,Gross enrollment ratio - Secondary (male),39.1527
Benin,2004,Gross enrollment ratio - Secondary (female),18.4481
Benin,2004,Students enrolled in tertiary education (thousands),41.282
Benin,2005,Students enrolled in primary education (thousands),"1,318.14"
Benin,2005,Gross enrollement ratio - Primary (male),112.4288
Benin,2005,Gross enrollment ratio - Primary (female),88.9544
Benin,2005,Students enrolled in tertiary education (thousands),42.197
Benin,2010,Students enrolled in primary education (thousands),"1,787.94"
Benin,2010,Gross enrollement ratio - Primary (male),126.9367
Benin,2010,Gross enrollment ratio - Primary (female),113.1823
Benin,2010,Students enrolled in tertiary education (thousands),114.382
Benin,2010,Gross enrollment ratio - Tertiary (male),20.3073
Benin,2010,Gross enrollment ratio - Tertiary (female),7.1868
Benin,2014,Students enrolled in primary education (thousands),"2,133.33"
Benin,2014,Gross enrollement ratio - Primary (male),134.6248
Benin,2014,Gross enrollment ratio - Primary (female),124.4293
Benin,2014,Students enrolled in secondary education (thousands),896.763
Benin,2014,Gross enrollment ratio - Secondary (male),66.4155
Benin,2014,Gross enrollment ratio - Secondary (female),45.8071
Benin,2014,Students enrolled in tertiary education (thousands),149.913
Benin,2014,Gross enrollment ratio - Tertiary (male),23.2955
Benin,2014,Gross enrollment ratio - Tertiary (female),8.5056
Benin,2015,Students enrolled in primary education (thousands),"2,238.19"
Benin,2015,Gross enrollement ratio - Primary (male),137.187
Benin,2015,Gross enrollment ratio - Primary (female),127.6161
Benin,2015,Students enrolled in secondary education (thousands),963.787
Benin,2015,Gross enrollment ratio - Secondary (male),68.5201
Benin,2015,Gross enrollment ratio - Secondary (female),48.928
Benin,2015,Students enrolled in tertiary education (thousands),131.299
Benin,2015,Gross enrollment ratio - Tertiary (male),19.2696
Benin,2015,Gross enrollment ratio - Tertiary (female),7.7452
Benin,2016,Students enrolled in primary education (thousands),"2,267.84"
Benin,2016,Gross enrollement ratio - Primary (male),135.1481
Benin,2016,Gross enrollment ratio - Primary (female),126.5354
Benin,2016,Students enrolled in secondary education (thousands),992.999
Benin,2016,Gross enrollment ratio - Secondary (male),67.1424
Benin,2016,Gross enrollment ratio - Secondary (female),50.7318
Benin,2016,Students enrolled in tertiary education (thousands),129.302
Benin,2016,Gross enrollment ratio - Tertiary (male),18.1647
Benin,2016,Gross enrollment ratio - Tertiary (female),7.6417
Benin,2017,Students enrolled in primary education (thousands),"2,251.56"
Benin,2017,Gross enrollement ratio - Primary (male),130.8339
Benin,2017,Gross enrollment ratio - Primary (female),122.3341
Bermuda,2005,Students enrolled in primary education (thousands),4.76
Bermuda,2005,Gross enrollement ratio - Primary (male),96.761
Bermuda,2005,Gross enrollment ratio - Primary (female),101.5228
Bermuda,2005,Students enrolled in secondary education (thousands),4.756
Bermuda,2005,Gross enrollment ratio - Secondary (male),75.957
Bermuda,2005,Gross enrollment ratio - Secondary (female),85.9407
Bermuda,2006,Students enrolled in primary education (thousands),4.678
Bermuda,2006,Gross enrollement ratio - Primary (male),93.6631
Bermuda,2006,Gross enrollment ratio - Primary (female),100.6748
Bermuda,2006,Students enrolled in secondary education (thousands),4.518
Bermuda,2006,Gross enrollment ratio - Secondary (male),74.3642
Bermuda,2006,Gross enrollment ratio - Secondary (female),81.0105
Bermuda,2006,Students enrolled in tertiary education (thousands),1.208
Bermuda,2006,Gross enrollment ratio - Tertiary (male),18.6516
Bermuda,2006,Gross enrollment ratio - Tertiary (female),41.6165
Bermuda,2010,Students enrolled in primary education (thousands),4.473
Bermuda,2010,Students enrolled in secondary education (thousands),4.418
Bermuda,2010,Gross enrollment ratio - Secondary (male),72.2866
Bermuda,2010,Gross enrollment ratio - Secondary (female),85.3526
Bermuda,2010,Students enrolled in tertiary education (thousands),1.269
Bermuda,2010,Gross enrollment ratio - Tertiary (male),19.2754
Bermuda,2010,Gross enrollment ratio - Tertiary (female),40.6087
Bermuda,2014,Students enrolled in primary education (thousands),4.1
Bermuda,2014,Gross enrollement ratio - Primary (male),88.8423
Bermuda,2014,Gross enrollment ratio - Primary (female),86.0617
Bermuda,2014,Students enrolled in secondary education (thousands),4.093
Bermuda,2014,Gross enrollment ratio - Secondary (male),67.9595
Bermuda,2014,Gross enrollment ratio - Secondary (female),77.4333
Bermuda,2014,Students enrolled in tertiary education (thousands),1.108
Bermuda,2014,Gross enrollment ratio - Tertiary (male),19.0709
Bermuda,2014,Gross enrollment ratio - Tertiary (female),36.0804
Bermuda,2015,Students enrolled in primary education (thousands),4.147
Bermuda,2015,Gross enrollement ratio - Primary (male),91.2596
Bermuda,2015,Gross enrollment ratio - Primary (female),89.406
Bermuda,2015,Students enrolled in secondary education (thousands),4.04
Bermuda,2015,Gross enrollment ratio - Secondary (male),67.6778
Bermuda,2015,Gross enrollment ratio - Secondary (female),75.5308
Bermuda,2015,Students enrolled in tertiary education (thousands),0.973
Bermuda,2015,Gross enrollment ratio - Tertiary (male),14.7291
Bermuda,2015,Gross enrollment ratio - Tertiary (female),34.1439
Bhutan,2005,Students enrolled in primary education (thousands),99.458
Bhutan,2005,Gross enrollement ratio - Primary (male),92.1624
Bhutan,2005,Gross enrollment ratio - Primary (female),90.0474
Bhutan,2005,Students enrolled in secondary education (thousands),42.144
Bhutan,2005,Gross enrollment ratio - Secondary (male),46.6725
Bhutan,2005,Gross enrollment ratio - Secondary (female),41.6614
Bhutan,2005,Students enrolled in tertiary education (thousands),3.553
Bhutan,2005,Gross enrollment ratio - Tertiary (male),5.7225
Bhutan,2005,Gross enrollment ratio - Tertiary (female),3.6881
Bhutan,2010,Students enrolled in primary education (thousands),110.369
Bhutan,2010,Gross enrollement ratio - Primary (male),105.2161
Bhutan,2010,Gross enrollment ratio - Primary (female),107.8996
Bhutan,2010,Students enrolled in secondary education (thousands),60.036
Bhutan,2010,Gross enrollment ratio - Secondary (male),63.0012
Bhutan,2010,Gross enrollment ratio - Secondary (female),64.2411
Bhutan,2010,Students enrolled in tertiary education (thousands),5.499
Bhutan,2010,Gross enrollment ratio - Tertiary (male),8.4083
Bhutan,2010,Gross enrollment ratio - Tertiary (female),5.1372
Bhutan,2013,Students enrolled in primary education (thousands),104.323
Bhutan,2013,Gross enrollement ratio - Primary (male),102.036
Bhutan,2013,Gross enrollment ratio - Primary (female),103.4268
Bhutan,2013,Students enrolled in secondary education (thousands),68.775
Bhutan,2013,Gross enrollment ratio - Secondary (male),72.0508
Bhutan,2013,Gross enrollment ratio - Secondary (female),77.3871
Bhutan,2013,Students enrolled in tertiary education (thousands),8.543
Bhutan,2013,Gross enrollment ratio - Tertiary (male),12.0536
Bhutan,2013,Gross enrollment ratio - Tertiary (female),8.9082
Bhutan,2014,Students enrolled in primary education (thousands),101.667
Bhutan,2014,Gross enrollement ratio - Primary (male),99.3846
Bhutan,2014,Gross enrollment ratio - Primary (female),101.0855
Bhutan,2014,Students enrolled in secondary education (thousands),74.227
Bhutan,2014,Gross enrollment ratio - Secondary (male),78.7655
Bhutan,2014,Gross enrollment ratio - Secondary (female),84.5154
Bhutan,2015,Students enrolled in primary education (thousands),99.291
Bhutan,2015,Gross enrollement ratio - Primary (male),97.2853
Bhutan,2015,Gross enrollment ratio - Primary (female),98.445
Bhutan,2015,Students enrolled in secondary education (thousands),74.32
Bhutan,2015,Gross enrollment ratio - Secondary (male),80.3529
Bhutan,2015,Gross enrollment ratio - Secondary (female),85.5513
Bhutan,2017,Students enrolled in primary education (thousands),94.184
Bhutan,2017,Gross enrollement ratio - Primary (male),92.5529
Bhutan,2017,Gross enrollment ratio - Primary (female),92.5998
Bhutan,2017,Students enrolled in secondary education (thousands),75.444
Bhutan,2017,Gross enrollment ratio - Secondary (male),82.0272
Bhutan,2017,Gross enrollment ratio - Secondary (female),90.2854
Bolivia (Plurin. State of),2005,Students enrolled in primary education (thousands),"1,512.68"
Bolivia (Plurin. State of),2005,Gross enrollement ratio - Primary (male),115.4988
Bolivia (Plurin. State of),2005,Gross enrollment ratio - Primary (female),114.3694
Bolivia (Plurin. State of),2005,Students enrolled in secondary education (thousands),"1,038.20"
Bolivia (Plurin. State of),2005,Gross enrollment ratio - Secondary (male),89.5874
Bolivia (Plurin. State of),2005,Gross enrollment ratio - Secondary (female),84.3269
Bolivia (Plurin. State of),2010,Students enrolled in primary education (thousands),"1,429.08"
Bolivia (Plurin. State of),2010,Gross enrollement ratio - Primary (male),105.7488
Bolivia (Plurin. State of),2010,Gross enrollment ratio - Primary (female),103.6319
Bolivia (Plurin. State of),2010,Students enrolled in secondary education (thousands),"1,058.26"
Bolivia (Plurin. State of),2010,Gross enrollment ratio - Secondary (male),83.6422
Bolivia (Plurin. State of),2010,Gross enrollment ratio - Secondary (female),82.6112
Bolivia (Plurin. State of),2014,Students enrolled in primary education (thousands),"1,346.17"
Bolivia (Plurin. State of),2014,Gross enrollement ratio - Primary (male),98.823
Bolivia (Plurin. State of),2014,Gross enrollment ratio - Primary (female),95.8443
Bolivia (Plurin. State of),2014,Students enrolled in secondary education (thousands),"1,131.63"
Bolivia (Plurin. State of),2014,Gross enrollment ratio - Secondary (male),85.7997
Bolivia (Plurin. State of),2014,Gross enrollment ratio - Secondary (female),84.9473
Bolivia (Plurin. State of),2015,Students enrolled in primary education (thousands),"1,344.47"
Bolivia (Plurin. State of),2015,Gross enrollement ratio - Primary (male),98.4856
Bolivia (Plurin. State of),2015,Gross enrollment ratio - Primary (female),95.7428
Bolivia (Plurin. State of),2015,Students enrolled in secondary education (thousands),"1,153.38"
Bolivia (Plurin. State of),2015,Gross enrollment ratio - Secondary (male),87.0994
Bolivia (Plurin. State of),2015,Gross enrollment ratio - Secondary (female),85.6885
Bolivia (Plurin. State of),2017,Students enrolled in primary education (thousands),"1,368.99"
Bolivia (Plurin. State of),2017,Gross enrollement ratio - Primary (male),99.5971
Bolivia (Plurin. State of),2017,Gross enrollment ratio - Primary (female),97.6436
Bolivia (Plurin. State of),2017,Students enrolled in secondary education (thousands),"1,236.95"
Bolivia (Plurin. State of),2017,Gross enrollment ratio - Secondary (male),93.1855
Bolivia (Plurin. State of),2017,Gross enrollment ratio - Secondary (female),90.3882
Bosnia and Herzegovina,2005,Students enrolled in tertiary education (thousands),84.422
Bosnia and Herzegovina,2010,Students enrolled in primary education (thousands),175.271
Bosnia and Herzegovina,2010,Students enrolled in secondary education (thousands),322.766
Bosnia and Herzegovina,2010,Students enrolled in tertiary education (thousands),105.137
Bosnia and Herzegovina,2014,Students enrolled in primary education (thousands),161.023
Bosnia and Herzegovina,2014,Students enrolled in secondary education (thousands),297.46
Bosnia and Herzegovina,2014,Students enrolled in tertiary education (thousands),111.97
Bosnia and Herzegovina,2015,Students enrolled in primary education (thousands),162.629
Bosnia and Herzegovina,2015,Students enrolled in secondary education (thousands),278.071
Bosnia and Herzegovina,2015,Students enrolled in tertiary education (thousands),108.475
Bosnia and Herzegovina,2017,Students enrolled in primary education (thousands),161.483
Bosnia and Herzegovina,2017,Students enrolled in secondary education (thousands),253.07
Bosnia and Herzegovina,2017,Students enrolled in tertiary education (thousands),102.232
Botswana,2005,Students enrolled in primary education (thousands),329.191
Botswana,2005,Gross enrollement ratio - Primary (male),109.4941
Botswana,2005,Gross enrollment ratio - Primary (female),107.8433
Botswana,2005,Students enrolled in secondary education (thousands),173.027
Botswana,2005,Gross enrollment ratio - Secondary (male),80.0235
Botswana,2005,Gross enrollment ratio - Secondary (female),82.3938
Botswana,2005,Students enrolled in tertiary education (thousands),19.655
Botswana,2005,Gross enrollment ratio - Tertiary (male),9.7231
Botswana,2005,Gross enrollment ratio - Tertiary (female),8.6432
Botswana,2006,Students enrolled in primary education (thousands),330.417
Botswana,2006,Gross enrollement ratio - Primary (male),110.3352
Botswana,2006,Gross enrollment ratio - Primary (female),107.8631
Botswana,2006,Students enrolled in secondary education (thousands),176.902
Botswana,2006,Gross enrollment ratio - Secondary (male),80.6338
Botswana,2006,Gross enrollment ratio - Secondary (female),85.0035
Botswana,2006,Students enrolled in tertiary education (thousands),21.738
Botswana,2006,Gross enrollment ratio - Tertiary (male),11.1323
Botswana,2006,Gross enrollment ratio - Tertiary (female),9.1156
Botswana,2008,Students enrolled in primary education (thousands),327.233
Botswana,2008,Gross enrollement ratio - Primary (male),109.7232
Botswana,2008,Gross enrollment ratio - Primary (female),106.6085
Botswana,2008,Students enrolled in secondary education (thousands),168.22
Botswana,2008,Gross enrollment ratio - Secondary (male),75.0162
Botswana,2008,Gross enrollment ratio - Secondary (female),81.8535
Botswana,2008,Students enrolled in tertiary education (thousands),31.129
Botswana,2009,Students enrolled in primary education (thousands),330.775
Botswana,2009,Gross enrollement ratio - Primary (male),111.3898
Botswana,2009,Gross enrollment ratio - Primary (female),107.3763
Botswana,2009,Students enrolled in tertiary education (thousands),47.889
Botswana,2010,Students enrolled in tertiary education (thousands),42.366
Botswana,2014,Students enrolled in primary education (thousands),340.7
Botswana,2014,Gross enrollement ratio - Primary (male),107.1773
Botswana,2014,Gross enrollment ratio - Primary (female),103.5168
Botswana,2014,Students enrolled in tertiary education (thousands),55.128
Botswana,2014,Gross enrollment ratio - Tertiary (male),22.8966
Botswana,2014,Gross enrollment ratio - Tertiary (female),28.5492
Botswana,2015,Students enrolled in tertiary education (thousands),60.583
Botswana,2015,Gross enrollment ratio - Tertiary (male),23.8727
Botswana,2015,Gross enrollment ratio - Tertiary (female),32.6115
Botswana,2017,Students enrolled in tertiary education (thousands),49.444
Botswana,2017,Gross enrollment ratio - Tertiary (male),18.8829
Botswana,2017,Gross enrollment ratio - Tertiary (female),27.1751
Brazil,2005,Students enrolled in primary education (thousands),"18,661.11"
Brazil,2005,Gross enrollement ratio - Primary (male),137.2152
Brazil,2005,Gross enrollment ratio - Primary (female),129.1646
