,Year,Series,Value
Azerbaijan,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",92.206
Bahrain,2005,"Safely managed drinking water sources, total (Proportion of population with access)",98.9111
Bahrain,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",95.922
Bahrain,2010,"Safely managed drinking water sources, total (Proportion of population with access)",98.9822
Bahrain,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",95.9896
Bahrain,2017,"Safely managed drinking water sources, total (Proportion of population with access)",98.9833
Bahrain,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",96
Bangladesh,2005,"Safely managed drinking water sources, urban (Proportion of population with access)",44.5761
Bangladesh,2005,"Safely managed drinking water sources, rural (Proportion of population with access)",60.0224
Bangladesh,2005,"Safely managed drinking water sources, total (Proportion of population with access)",55.8814
Bangladesh,2005,"Safely managed sanitation facilities, rural (Proportion of population with access)",18.566
Bangladesh,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",44.5941
Bangladesh,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",60.6344
Bangladesh,2010,"Safely managed drinking water sources, total (Proportion of population with access)",55.7482
Bangladesh,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",24.1198
Bangladesh,2017,"Safely managed drinking water sources, urban (Proportion of population with access)",44.6193
Bangladesh,2017,"Safely managed drinking water sources, rural (Proportion of population with access)",61.4912
Bangladesh,2017,"Safely managed drinking water sources, total (Proportion of population with access)",55.4412
Bangladesh,2017,"Safely managed sanitation facilities, rural (Proportion of population with access)",32.3394
Belarus,2005,"Safely managed drinking water sources, total (Proportion of population with access)",83.8674
Belarus,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",87.8185
Belarus,2005,"Safely managed sanitation facilities, rural (Proportion of population with access)",91.4207
Belarus,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",88.8144
Belarus,2010,"Safely managed drinking water sources, total (Proportion of population with access)",90.0546
Belarus,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",85.8085
Belarus,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",84.7266
Belarus,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",85.5344
Belarus,2017,"Safely managed drinking water sources, total (Proportion of population with access)",94.5214
Belarus,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",81.6745
Belarus,2017,"Safely managed sanitation facilities, rural (Proportion of population with access)",76.3754
Belarus,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",80.5158
Belgium,2005,"Safely managed drinking water sources, total (Proportion of population with access)",99.5232
Belgium,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",86.9175
Belgium,2010,"Safely managed drinking water sources, total (Proportion of population with access)",99.5232
Belgium,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",90.2725
Belgium,2017,"Safely managed drinking water sources, total (Proportion of population with access)",99.5232
Belgium,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",97.1002
Bhutan,2005,"Safely managed drinking water sources, urban (Proportion of population with access)",48.6678
Bhutan,2005,"Safely managed drinking water sources, rural (Proportion of population with access)",23.6347
Bhutan,2005,"Safely managed drinking water sources, total (Proportion of population with access)",31.3862
Bhutan,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",48.7724
Bhutan,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",25.5383
Bhutan,2010,"Safely managed drinking water sources, total (Proportion of population with access)",33.6221
Bhutan,2017,"Safely managed drinking water sources, urban (Proportion of population with access)",48.9188
Bhutan,2017,"Safely managed drinking water sources, rural (Proportion of population with access)",27.6
Bhutan,2017,"Safely managed drinking water sources, total (Proportion of population with access)",36.1631
Bolivia (Plurin. State of),2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",17.6375
Bolivia (Plurin. State of),2005,"Safely managed sanitation facilities, total (Proportion of population with access)",15.0919
Bolivia (Plurin. State of),2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",20.2491
Bolivia (Plurin. State of),2010,"Safely managed sanitation facilities, total (Proportion of population with access)",18.0905
Bolivia (Plurin. State of),2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",24.675
Bolivia (Plurin. State of),2017,"Safely managed sanitation facilities, total (Proportion of population with access)",22.9383
Bosnia and Herzegovina,2005,"Safely managed drinking water sources, total (Proportion of population with access)",87.9548
Bosnia and Herzegovina,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",7.2497
Bosnia and Herzegovina,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",19.1332
Bosnia and Herzegovina,2010,"Safely managed drinking water sources, total (Proportion of population with access)",88.5367
Bosnia and Herzegovina,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",8.5932
Bosnia and Herzegovina,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",19.9123
Bosnia and Herzegovina,2017,"Safely managed drinking water sources, total (Proportion of population with access)",88.8419
Bosnia and Herzegovina,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",11.2728
Bosnia and Herzegovina,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",21.555
Botswana,2005,"Safely managed drinking water sources, urban (Proportion of population with access)",83.6547
Botswana,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",83.7359
Botswana,2017,"Safely managed drinking water sources, urban (Proportion of population with access)",83.2197
Brazil,2005,"Safely managed drinking water sources, urban (Proportion of population with access)",91.5309
Brazil,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",29.0627
Brazil,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",27.6766
Brazil,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",91.8432
Brazil,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",36.5074
Brazil,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",34.846
Brazil,2017,"Safely managed drinking water sources, urban (Proportion of population with access)",92.2804
Brazil,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",51.5951
Brazil,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",49.2758
Bulgaria,2005,"Safely managed drinking water sources, total (Proportion of population with access)",96.7195
Bulgaria,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",55.1831
Bulgaria,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",47.5747
Bulgaria,2010,"Safely managed drinking water sources, total (Proportion of population with access)",96.831
Bulgaria,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",58.8408
Bulgaria,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",51.1676
Bulgaria,2017,"Safely managed drinking water sources, total (Proportion of population with access)",96.9459
Bulgaria,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",72.8941
Bulgaria,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",64.4137
Cambodia,2005,"Safely managed drinking water sources, urban (Proportion of population with access)",47.3078
Cambodia,2005,"Safely managed drinking water sources, rural (Proportion of population with access)",12.535
Cambodia,2005,"Safely managed drinking water sources, total (Proportion of population with access)",19.2024
Cambodia,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",51.1692
Cambodia,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",14.2608
Cambodia,2010,"Safely managed drinking water sources, total (Proportion of population with access)",21.751
Cambodia,2017,"Safely managed drinking water sources, urban (Proportion of population with access)",56.575
Cambodia,2017,"Safely managed drinking water sources, rural (Proportion of population with access)",16.677
Cambodia,2017,"Safely managed drinking water sources, total (Proportion of population with access)",25.8456
Canada,2005,"Safely managed drinking water sources, total (Proportion of population with access)",98.2744
Canada,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",78.8695
Canada,2005,"Safely managed sanitation facilities, rural (Proportion of population with access)",78.7115
Canada,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",78.8381
Canada,2010,"Safely managed drinking water sources, total (Proportion of population with access)",98.5269
Canada,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",81.9764
Canada,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",81.5101
Canada,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",81.8875
Canada,2017,"Safely managed drinking water sources, total (Proportion of population with access)",98.8609
Canada,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",82.2248
Canada,2017,"Safely managed sanitation facilities, rural (Proportion of population with access)",81.3827
Canada,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",82.0678
Channel Islands,2010,"Safely managed drinking water sources, total (Proportion of population with access)",91.975
Channel Islands,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",90
Channel Islands,2017,"Safely managed drinking water sources, total (Proportion of population with access)",91.975
Channel Islands,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",90
Chile,2005,"Safely managed drinking water sources, urban (Proportion of population with access)",98.5318
Chile,2005,"Safely managed drinking water sources, total (Proportion of population with access)",94.309
Chile,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",52.601
Chile,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",53.0946
Chile,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",98.6473
Chile,2010,"Safely managed drinking water sources, total (Proportion of population with access)",96.554
Chile,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",66.6675
Chile,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",63.2003
Chile,2017,"Safely managed drinking water sources, urban (Proportion of population with access)",98.6106
Chile,2017,"Safely managed drinking water sources, total (Proportion of population with access)",98.6392
Chile,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",81.3665
Chile,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",77.4648
China,2005,"Safely managed drinking water sources, urban (Proportion of population with access)",93.0448
China,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",40.9551
China,2005,"Safely managed sanitation facilities, rural (Proportion of population with access)",28.6608
China,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",33.8885
China,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",92.7454
China,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",58.3206
China,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",37.1313
China,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",47.562
China,2017,"Safely managed drinking water sources, urban (Proportion of population with access)",92.3262
China,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",83.696
China,2017,"Safely managed sanitation facilities, rural (Proportion of population with access)",56.0706
China,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",72.0823
"China, Hong Kong SAR",2005,"Safely managed drinking water sources, urban (Proportion of population with access)",88.2256
"China, Hong Kong SAR",2005,"Safely managed drinking water sources, total (Proportion of population with access)",88.2256
"China, Hong Kong SAR",2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",92.0626
"China, Hong Kong SAR",2005,"Safely managed sanitation facilities, total (Proportion of population with access)",92.0626
"China, Hong Kong SAR",2010,"Safely managed drinking water sources, urban (Proportion of population with access)",97.178
"China, Hong Kong SAR",2010,"Safely managed drinking water sources, total (Proportion of population with access)",97.178
"China, Hong Kong SAR",2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",91.9421
"China, Hong Kong SAR",2010,"Safely managed sanitation facilities, total (Proportion of population with access)",91.9421
"China, Hong Kong SAR",2017,"Safely managed drinking water sources, urban (Proportion of population with access)",100
"China, Hong Kong SAR",2017,"Safely managed drinking water sources, total (Proportion of population with access)",100
"China, Hong Kong SAR",2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",91.7735
"China, Hong Kong SAR",2017,"Safely managed sanitation facilities, total (Proportion of population with access)",91.7735
"China, Macao SAR",2005,"Safely managed drinking water sources, urban (Proportion of population with access)",99.9697
"China, Macao SAR",2005,"Safely managed drinking water sources, total (Proportion of population with access)",60.8055
"China, Macao SAR",2010,"Safely managed drinking water sources, urban (Proportion of population with access)",99.9879
"China, Macao SAR",2010,"Safely managed drinking water sources, total (Proportion of population with access)",80.224
"China, Macao SAR",2017,"Safely managed drinking water sources, urban (Proportion of population with access)",100
"China, Macao SAR",2017,"Safely managed drinking water sources, total (Proportion of population with access)",100
Colombia,2005,"Safely managed drinking water sources, urban (Proportion of population with access)",81.2262
Colombia,2005,"Safely managed drinking water sources, rural (Proportion of population with access)",35.0054
Colombia,2005,"Safely managed drinking water sources, total (Proportion of population with access)",70.1443
Colombia,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",14.2363
Colombia,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",14.5504
Colombia,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",81.3321
Colombia,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",37.1103
Colombia,2010,"Safely managed drinking water sources, total (Proportion of population with access)",71.5874
Colombia,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",14.8949
Colombia,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",15.5904
Colombia,2017,"Safely managed drinking water sources, urban (Proportion of population with access)",81.2976
Colombia,2017,"Safely managed drinking water sources, rural (Proportion of population with access)",40.0571
Colombia,2017,"Safely managed drinking water sources, total (Proportion of population with access)",73.2334
Colombia,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",15.8336
Colombia,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",16.9865
Congo,2005,"Safely managed drinking water sources, urban (Proportion of population with access)",45.78
Congo,2005,"Safely managed drinking water sources, rural (Proportion of population with access)",8.3947
Congo,2005,"Safely managed drinking water sources, total (Proportion of population with access)",31.1953
Congo,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",55.4366
Congo,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",12.4224
Congo,2010,"Safely managed drinking water sources, total (Proportion of population with access)",39.6314
Congo,2017,"Safely managed drinking water sources, urban (Proportion of population with access)",58.6264
Congo,2017,"Safely managed drinking water sources, rural (Proportion of population with access)",19.0581
Congo,2017,"Safely managed drinking water sources, total (Proportion of population with access)",45.3548
Costa Rica,2005,"Safely managed drinking water sources, urban (Proportion of population with access)",95.9091
Costa Rica,2005,"Safely managed drinking water sources, rural (Proportion of population with access)",77.1036
Costa Rica,2005,"Safely managed drinking water sources, total (Proportion of population with access)",89.4536
Costa Rica,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",96.1414
Costa Rica,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",80.4348
Costa Rica,2010,"Safely managed drinking water sources, total (Proportion of population with access)",91.7021
Costa Rica,2017,"Safely managed drinking water sources, urban (Proportion of population with access)",96.373
Costa Rica,2017,"Safely managed drinking water sources, rural (Proportion of population with access)",84.385
Costa Rica,2017,"Safely managed drinking water sources, total (Proportion of population with access)",93.8028
Côte d’Ivoire,2005,"Safely managed drinking water sources, urban (Proportion of population with access)",56.6451
Côte d’Ivoire,2005,"Safely managed drinking water sources, rural (Proportion of population with access)",16.423
Côte d’Ivoire,2005,"Safely managed drinking water sources, total (Proportion of population with access)",34.6171
Côte d’Ivoire,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",56.0203
Côte d’Ivoire,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",16.9653
Côte d’Ivoire,2010,"Safely managed drinking water sources, total (Proportion of population with access)",35.45
Côte d’Ivoire,2017,"Safely managed drinking water sources, urban (Proportion of population with access)",55.1455
Côte d’Ivoire,2017,"Safely managed drinking water sources, rural (Proportion of population with access)",17.7086
Côte d’Ivoire,2017,"Safely managed drinking water sources, total (Proportion of population with access)",36.5491
Croatia,2005,"Safely managed drinking water sources, total (Proportion of population with access)",91.451
Croatia,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",64.0743
Croatia,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",58.0046
Croatia,2010,"Safely managed drinking water sources, total (Proportion of population with access)",92.6169
Croatia,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",64.1555
Croatia,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",58.1911
Croatia,2017,"Safely managed drinking water sources, total (Proportion of population with access)",89.9594
Croatia,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",64.2691
Croatia,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",58.4969
Cuba,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",32.5952
Cuba,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",34.5159
Cuba,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",36.2324
Cuba,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",38.4072
Cuba,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",41.8693
Cuba,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",44.3372
Cyprus,2005,"Safely managed drinking water sources, total (Proportion of population with access)",96.2754
Cyprus,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",86.3677
Cyprus,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",76.2293
Cyprus,2010,"Safely managed drinking water sources, total (Proportion of population with access)",98.5485
Cyprus,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",86.3254
Cyprus,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",75.8737
Cyprus,2017,"Safely managed drinking water sources, total (Proportion of population with access)",99.6133
Cyprus,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",86.2663
Cyprus,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",75.4637
Czechia,2005,"Safely managed drinking water sources, total (Proportion of population with access)",96.7917
Czechia,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",87.9689
Czechia,2005,"Safely managed sanitation facilities, rural (Proportion of population with access)",77.3493
Czechia,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",85.1655
Czechia,2010,"Safely managed drinking water sources, total (Proportion of population with access)",97.3921
Czechia,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",92.3755
Czechia,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",80.8212
Czechia,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",89.2853
Czechia,2017,"Safely managed drinking water sources, total (Proportion of population with access)",97.8813
Czechia,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",97.8045
Czechia,2017,"Safely managed sanitation facilities, rural (Proportion of population with access)",85.0965
Czechia,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",94.4591
Dem. People's Rep. Korea,2005,"Safely managed drinking water sources, urban (Proportion of population with access)",78.5619
Dem. People's Rep. Korea,2005,"Safely managed drinking water sources, rural (Proportion of population with access)",54.3463
Dem. People's Rep. Korea,2005,"Safely managed drinking water sources, total (Proportion of population with access)",68.8284
Dem. People's Rep. Korea,2005,"Safely managed sanitation facilities, rural (Proportion of population with access)",23.7514
Dem. People's Rep. Korea,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",77.9911
Dem. People's Rep. Korea,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",52.377
Dem. People's Rep. Korea,2010,"Safely managed drinking water sources, total (Proportion of population with access)",67.842
Dem. People's Rep. Korea,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",18.3726
Dem. People's Rep. Korea,2017,"Safely managed drinking water sources, urban (Proportion of population with access)",77.1919
Dem. People's Rep. Korea,2017,"Safely managed drinking water sources, rural (Proportion of population with access)",49.62
Dem. People's Rep. Korea,2017,"Safely managed drinking water sources, total (Proportion of population with access)",66.6258
Dem. People's Rep. Korea,2017,"Safely managed sanitation facilities, rural (Proportion of population with access)",5.1361
Denmark,2005,"Safely managed drinking water sources, total (Proportion of population with access)",94.4562
Denmark,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",92.1489
Denmark,2010,"Safely managed drinking water sources, total (Proportion of population with access)",96.0131
Denmark,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",93.0398
Denmark,2017,"Safely managed drinking water sources, total (Proportion of population with access)",96.7347
Denmark,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",94.8404
Djibouti,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",31.2045
Djibouti,2005,"Safely managed sanitation facilities, rural (Proportion of population with access)",12.1763
Djibouti,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",26.7825
Djibouti,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",35.5542
Djibouti,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",14.9688
Djibouti,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",30.8193
Djibouti,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",41.4796
Djibouti,2017,"Safely managed sanitation facilities, rural (Proportion of population with access)",18.9349
Djibouti,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",36.4404
Ecuador,2005,"Safely managed drinking water sources, urban (Proportion of population with access)",79.6391
Ecuador,2005,"Safely managed drinking water sources, rural (Proportion of population with access)",51.9755
Ecuador,2005,"Safely managed drinking water sources, total (Proportion of population with access)",69.047
Ecuador,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",38.0187
Ecuador,2005,"Safely managed sanitation facilities, rural (Proportion of population with access)",47.388
Ecuador,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",41.6061
Ecuador,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",82.0424
Ecuador,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",54.4425
Ecuador,2010,"Safely managed drinking water sources, total (Proportion of population with access)",71.7449
Ecuador,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",36.2783
Ecuador,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",51.4812
Ecuador,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",41.9505
Ecuador,2017,"Safely managed drinking water sources, urban (Proportion of population with access)",84.8662
Ecuador,2017,"Safely managed drinking water sources, rural (Proportion of population with access)",57.8963
Ecuador,2017,"Safely managed drinking water sources, total (Proportion of population with access)",75.068
Ecuador,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",33.3686
Ecuador,2017,"Safely managed sanitation facilities, rural (Proportion of population with access)",57.1565
Ecuador,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",42.0108
Egypt,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",64.8863
Egypt,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",54.7394
Egypt,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",67.0048
Egypt,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",57.1312
Egypt,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",70.714
Egypt,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",60.7405
El Salvador,2005,"Safely managed drinking water sources, urban (Proportion of population with access)",81.7786
El Salvador,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",76.1487
El Salvador,2017,"Safely managed drinking water sources, urban (Proportion of population with access)",77.2819
Estonia,2005,"Safely managed drinking water sources, total (Proportion of population with access)",94.367
Estonia,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",97.2684
Estonia,2005,"Safely managed sanitation facilities, rural (Proportion of population with access)",93.5522
Estonia,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",96.1065
Estonia,2010,"Safely managed drinking water sources, total (Proportion of population with access)",95.3757
Estonia,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",97.4117
Estonia,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",93.8615
Estonia,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",96.279
Estonia,2017,"Safely managed drinking water sources, total (Proportion of population with access)",93.333
Estonia,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",98.7126
Estonia,2017,"Safely managed sanitation facilities, rural (Proportion of population with access)",94.391
Estonia,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",97.3606
Eswatini,2005,"Safely managed drinking water sources, urban (Proportion of population with access)",75.0184
Eswatini,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",83.0334
Eswatini,2017,"Safely managed drinking water sources, urban (Proportion of population with access)",88.7498
Ethiopia,2005,"Safely managed drinking water sources, urban (Proportion of population with access)",36.0256
Ethiopia,2005,"Safely managed drinking water sources, rural (Proportion of population with access)",0.5126
Ethiopia,2005,"Safely managed drinking water sources, total (Proportion of population with access)",6.0882
Ethiopia,2005,"Safely managed sanitation facilities, rural (Proportion of population with access)",1.9568
Ethiopia,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",37.0339
Ethiopia,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",1.7417
Ethiopia,2010,"Safely managed drinking water sources, total (Proportion of population with access)",7.854
Ethiopia,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",2.7893
Ethiopia,2017,"Safely managed drinking water sources, urban (Proportion of population with access)",38.4454
Ethiopia,2017,"Safely managed drinking water sources, rural (Proportion of population with access)",4.5633
Ethiopia,2017,"Safely managed drinking water sources, total (Proportion of population with access)",11.4448
Ethiopia,2017,"Safely managed sanitation facilities, rural (Proportion of population with access)",3.8146
Finland,2005,"Safely managed drinking water sources, total (Proportion of population with access)",95.4395
Finland,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",99.0142
Finland,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",99.066
Finland,2010,"Safely managed drinking water sources, total (Proportion of population with access)",98.4038
Finland,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",99.1195
Finland,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",99.12
Finland,2017,"Safely managed drinking water sources, total (Proportion of population with access)",99.6331
Finland,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",99.2668
Finland,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",99.2058
France,2005,"Safely managed drinking water sources, total (Proportion of population with access)",96.9547
France,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",89.2421
France,2010,"Safely managed drinking water sources, total (Proportion of population with access)",97.3401
France,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",88.8475
France,2017,"Safely managed drinking water sources, total (Proportion of population with access)",97.8538
France,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",88.3714
French Guiana,2005,"Safely managed drinking water sources, total (Proportion of population with access)",88.7658
French Guiana,2010,"Safely managed drinking water sources, total (Proportion of population with access)",89.6064
French Guiana,2017,"Safely managed drinking water sources, total (Proportion of population with access)",90.7861
Gambia,2005,"Safely managed drinking water sources, urban (Proportion of population with access)",50.1441
Gambia,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",59.1804
Gambia,2017,"Safely managed drinking water sources, urban (Proportion of population with access)",68.2688
Georgia,2005,"Safely managed drinking water sources, total (Proportion of population with access)",76.4495
Georgia,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",7.0457
Georgia,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",22.8529
Georgia,2010,"Safely managed drinking water sources, total (Proportion of population with access)",78.5292
Georgia,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",10.7008
Georgia,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",24.6348
Georgia,2017,"Safely managed drinking water sources, total (Proportion of population with access)",79.9947
Georgia,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",15.8652
Georgia,2017,"Safely managed sanitation facilities, total (Proportion of population with access)",27.1651
Germany,2005,"Safely managed drinking water sources, total (Proportion of population with access)",99.8
Germany,2005,"Safely managed sanitation facilities, urban (Proportion of population with access)",97.4714
Germany,2005,"Safely managed sanitation facilities, rural (Proportion of population with access)",90.5237
Germany,2005,"Safely managed sanitation facilities, total (Proportion of population with access)",95.8025
Germany,2010,"Safely managed drinking water sources, total (Proportion of population with access)",99.8
Germany,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",98.1588
Germany,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",91.138
Germany,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",96.5417
Germany,2017,"Safely managed drinking water sources, total (Proportion of population with access)",99.8
Germany,2017,"Safely managed sanitation facilities, urban (Proportion of population with access)",98.8463
