,Year,Series,Value
"China, Macao SAR",2005,Pupil-teacher ratio in tertiary education,15.3978
"China, Macao SAR",2010,Teachers at primary level (thousands),1.577
"China, Macao SAR",2010,Pupil-teacher ratio in primary education,16.0596
"China, Macao SAR",2010,Teachers at secondary level (thousands),2.355
"China, Macao SAR",2010,Pupil-teacher ratio in secondary education,16.2302
"China, Macao SAR",2010,Teachers at tertiary level (thousands),2.052
"China, Macao SAR",2010,Pupil-teacher ratio in tertiary education,14.3645
"China, Macao SAR",2015,Teachers at primary level (thousands),1.722
"China, Macao SAR",2015,Pupil-teacher ratio in primary education,14.0836
"China, Macao SAR",2015,Teachers at secondary level (thousands),2.629
"China, Macao SAR",2015,Pupil-teacher ratio in secondary education,11.4447
"China, Macao SAR",2015,Teachers at tertiary level (thousands),1.993
"China, Macao SAR",2015,Pupil-teacher ratio in tertiary education,15.4395
"China, Macao SAR",2017,Teachers at primary level (thousands),2.105
"China, Macao SAR",2017,Pupil-teacher ratio in primary education,13.5097
"China, Macao SAR",2017,Teachers at secondary level (thousands),2.71
"China, Macao SAR",2017,Pupil-teacher ratio in secondary education,10.1376
"China, Macao SAR",2017,Teachers at tertiary level (thousands),2.265
"China, Macao SAR",2017,Pupil-teacher ratio in tertiary education,14.4592
Colombia,2005,Teachers at primary level (thousands),186.898
Colombia,2005,Pupil-teacher ratio in primary education,28.3484
Colombia,2005,Teachers at secondary level (thousands),164.194
Colombia,2005,Pupil-teacher ratio in secondary education,26.1717
Colombia,2005,Teachers at tertiary level (thousands),93.673
Colombia,2005,Pupil-teacher ratio in tertiary education,13.0624
Colombia,2009,Teachers at primary level (thousands),180.806
Colombia,2009,Pupil-teacher ratio in primary education,29.3091
Colombia,2009,Teachers at secondary level (thousands),187.275
Colombia,2009,Pupil-teacher ratio in secondary education,26.6563
Colombia,2009,Teachers at tertiary level (thousands),110.488
Colombia,2009,Pupil-teacher ratio in tertiary education,14.2137
Colombia,2010,Teachers at primary level (thousands),180.76
Colombia,2010,Pupil-teacher ratio in primary education,28.1311
Colombia,2010,Teachers at secondary level (thousands),187.124
Colombia,2010,Pupil-teacher ratio in secondary education,27.1463
Colombia,2015,Teachers at primary level (thousands),184.791
Colombia,2015,Pupil-teacher ratio in primary education,24.2394
Colombia,2015,Teachers at secondary level (thousands),181.041
Colombia,2015,Pupil-teacher ratio in secondary education,26.48
Colombia,2015,Teachers at tertiary level (thousands),149.28
Colombia,2015,Pupil-teacher ratio in tertiary education,15.3641
Colombia,2016,Teachers at primary level (thousands),182.919
Colombia,2016,Pupil-teacher ratio in primary education,24.3181
Colombia,2016,Teachers at secondary level (thousands),182.714
Colombia,2016,Pupil-teacher ratio in secondary education,26.188
Colombia,2016,Teachers at tertiary level (thousands),152.876
Colombia,2016,Pupil-teacher ratio in tertiary education,15.6626
Colombia,2017,Teachers at primary level (thousands),184.384
Colombia,2017,Pupil-teacher ratio in primary education,23.6013
Colombia,2017,Teachers at secondary level (thousands),183.952
Colombia,2017,Pupil-teacher ratio in secondary education,26.0114
Comoros,2003,Teachers at primary level (thousands),2.908
Comoros,2003,Pupil-teacher ratio in primary education,35.8576
Comoros,2003,Teachers at secondary level (thousands),3.399
Comoros,2003,Pupil-teacher ratio in secondary education,11.2598
Comoros,2003,Teachers at tertiary level (thousands),0.125
Comoros,2003,Pupil-teacher ratio in tertiary education,13.656
Comoros,2004,Teachers at primary level (thousands),2.967
Comoros,2004,Pupil-teacher ratio in primary education,34.9879
Comoros,2004,Teachers at secondary level (thousands),3.111
Comoros,2004,Pupil-teacher ratio in secondary education,13.7959
Comoros,2008,Teachers at primary level (thousands),3.685
Comoros,2008,Pupil-teacher ratio in primary education,30.1533
Comoros,2010,Teachers at tertiary level (thousands),0.229
Comoros,2010,Pupil-teacher ratio in tertiary education,17.0524
Comoros,2013,Teachers at primary level (thousands),4.322
Comoros,2013,Pupil-teacher ratio in primary education,27.808
Comoros,2013,Teachers at secondary level (thousands),7.784
Comoros,2013,Pupil-teacher ratio in secondary education,8.7056
Comoros,2013,Teachers at tertiary level (thousands),0.242
Comoros,2013,Pupil-teacher ratio in tertiary education,25.7479
Comoros,2014,Teachers at secondary level (thousands),8.15
Comoros,2014,Pupil-teacher ratio in secondary education,8.6177
Comoros,2014,Teachers at tertiary level (thousands),0.247
Comoros,2014,Pupil-teacher ratio in tertiary education,26.3117
Comoros,2017,Teachers at primary level (thousands),6.429
Comoros,2017,Pupil-teacher ratio in primary education,18.9014
Comoros,2017,Teachers at secondary level (thousands),12.693
Comoros,2017,Pupil-teacher ratio in secondary education,5.3136
Congo,2003,Teachers at primary level (thousands),7.818
Congo,2003,Pupil-teacher ratio in primary education,65.171
Congo,2003,Teachers at secondary level (thousands),7.261
Congo,2003,Pupil-teacher ratio in secondary education,28.1085
Congo,2003,Teachers at tertiary level (thousands),0.894
Congo,2003,Pupil-teacher ratio in tertiary education,13.811
Congo,2004,Teachers at primary level (thousands),7.058
Congo,2004,Pupil-teacher ratio in primary education,82.7954
Congo,2004,Teachers at secondary level (thousands),6.866
Congo,2004,Pupil-teacher ratio in secondary education,34.2694
Congo,2009,Teachers at primary level (thousands),10.433
Congo,2009,Pupil-teacher ratio in primary education,64.3806
Congo,2009,Teachers at tertiary level (thousands),1.17
Congo,2009,Pupil-teacher ratio in tertiary education,19.9974
Congo,2010,Teachers at primary level (thousands),14.347
Congo,2010,Pupil-teacher ratio in primary education,49.1457
Congo,2012,Teachers at primary level (thousands),16.527
Congo,2012,Pupil-teacher ratio in primary education,44.442
Congo,2012,Teachers at secondary level (thousands),18.165
Congo,2012,Pupil-teacher ratio in secondary education,18.676
Congo,2012,Teachers at tertiary level (thousands),3.317
Congo,2012,Pupil-teacher ratio in tertiary education,11.849
Congo,2013,Teachers at tertiary level (thousands),3.021
Congo,2013,Pupil-teacher ratio in tertiary education,12.2599
Cook Islands,2005,Teachers at primary level (thousands),0.137
Cook Islands,2005,Pupil-teacher ratio in primary education,16.0657
Cook Islands,2005,Teachers at secondary level (thousands),0.122
Cook Islands,2005,Pupil-teacher ratio in secondary education,15.5656
Cook Islands,2010,Teachers at primary level (thousands),0.123
Cook Islands,2010,Pupil-teacher ratio in primary education,14.9675
Cook Islands,2010,Teachers at secondary level (thousands),0.117
Cook Islands,2010,Pupil-teacher ratio in secondary education,16.1795
Cook Islands,2015,Teachers at primary level (thousands),0.104
Cook Islands,2015,Pupil-teacher ratio in primary education,17.2019
Cook Islands,2015,Teachers at secondary level (thousands),0.124
Cook Islands,2015,Pupil-teacher ratio in secondary education,13.9032
Cook Islands,2015,Teachers at tertiary level (thousands),0.035
Cook Islands,2016,Teachers at primary level (thousands),0.107
Cook Islands,2016,Pupil-teacher ratio in primary education,17.3645
Cook Islands,2016,Teachers at secondary level (thousands),0.107
Cook Islands,2016,Pupil-teacher ratio in secondary education,15.7477
Cook Islands,2016,Teachers at tertiary level (thousands),0.035
Costa Rica,2002,Teachers at primary level (thousands),24.142
Costa Rica,2002,Pupil-teacher ratio in primary education,22.5959
Costa Rica,2002,Teachers at secondary level (thousands),15.41
Costa Rica,2002,Pupil-teacher ratio in secondary education,18.7518
Costa Rica,2005,Teachers at primary level (thousands),25.399
Costa Rica,2005,Pupil-teacher ratio in primary education,21.3429
Costa Rica,2010,Teachers at primary level (thousands),29.163
Costa Rica,2010,Pupil-teacher ratio in primary education,17.8517
Costa Rica,2010,Teachers at secondary level (thousands),26.676
Costa Rica,2010,Pupil-teacher ratio in secondary education,15.5078
Costa Rica,2015,Teachers at primary level (thousands),37.349
Costa Rica,2015,Pupil-teacher ratio in primary education,12.6763
Costa Rica,2015,Teachers at secondary level (thousands),32.988
Costa Rica,2015,Pupil-teacher ratio in secondary education,13.9521
Costa Rica,2016,Teachers at primary level (thousands),39.717
Costa Rica,2016,Pupil-teacher ratio in primary education,11.9787
Costa Rica,2016,Teachers at secondary level (thousands),36.355
Costa Rica,2016,Pupil-teacher ratio in secondary education,12.7315
Côte d’Ivoire,2003,Teachers at primary level (thousands),48.308
Côte d’Ivoire,2003,Pupil-teacher ratio in primary education,42.3567
Côte d’Ivoire,2009,Teachers at primary level (thousands),56.575
Côte d’Ivoire,2009,Pupil-teacher ratio in primary education,42.1274
Côte d’Ivoire,2010,Teachers at tertiary level (thousands),10.143
Côte d’Ivoire,2010,Pupil-teacher ratio in tertiary education,14.2236
Côte d’Ivoire,2014,Teachers at primary level (thousands),74.703
Côte d’Ivoire,2014,Pupil-teacher ratio in primary education,42.5267
Côte d’Ivoire,2014,Teachers at secondary level (thousands),63.602
Côte d’Ivoire,2014,Pupil-teacher ratio in secondary education,22.3006
Côte d’Ivoire,2014,Teachers at tertiary level (thousands),19.494
Côte d’Ivoire,2014,Pupil-teacher ratio in tertiary education,9.0543
Côte d’Ivoire,2015,Teachers at primary level (thousands),80.155
Côte d’Ivoire,2015,Pupil-teacher ratio in primary education,42.0505
Côte d’Ivoire,2015,Teachers at tertiary level (thousands),18.731
Côte d’Ivoire,2015,Pupil-teacher ratio in tertiary education,10.2872
Côte d’Ivoire,2016,Teachers at primary level (thousands),85.109
Côte d’Ivoire,2016,Pupil-teacher ratio in primary education,42.501
Côte d’Ivoire,2016,Teachers at secondary level (thousands),66.852
Côte d’Ivoire,2016,Pupil-teacher ratio in secondary education,25.8366
Côte d’Ivoire,2016,Teachers at tertiary level (thousands),17.551
Côte d’Ivoire,2016,Pupil-teacher ratio in tertiary education,11.5383
Côte d’Ivoire,2017,Teachers at primary level (thousands),88.91
Côte d’Ivoire,2017,Pupil-teacher ratio in primary education,42.4265
Côte d’Ivoire,2017,Teachers at secondary level (thousands),72.134
Côte d’Ivoire,2017,Pupil-teacher ratio in secondary education,26.3155
Croatia,2005,Teachers at primary level (thousands),11.198
Croatia,2005,Pupil-teacher ratio in primary education,17.5257
Croatia,2005,Teachers at secondary level (thousands),39.472
Croatia,2005,Pupil-teacher ratio in secondary education,10.1369
Croatia,2010,Teachers at primary level (thousands),11.746
Croatia,2010,Pupil-teacher ratio in primary education,14.2561
Croatia,2010,Teachers at secondary level (thousands),47.673
Croatia,2010,Pupil-teacher ratio in secondary education,8.1496
Croatia,2010,Teachers at tertiary level (thousands),15.721
Croatia,2010,Pupil-teacher ratio in tertiary education,9.532
Croatia,2015,Teachers at primary level (thousands),11.849
Croatia,2015,Pupil-teacher ratio in primary education,13.702
Croatia,2015,Teachers at secondary level (thousands),51.214
Croatia,2015,Pupil-teacher ratio in secondary education,7.0333
Croatia,2015,Teachers at tertiary level (thousands),16.121
Croatia,2015,Pupil-teacher ratio in tertiary education,10.0504
Croatia,2016,Teachers at primary level (thousands),12.033
Croatia,2016,Pupil-teacher ratio in primary education,13.5061
Croatia,2016,Teachers at secondary level (thousands),51.843
Croatia,2016,Pupil-teacher ratio in secondary education,6.7322
Croatia,2016,Teachers at tertiary level (thousands),16.593
Croatia,2016,Pupil-teacher ratio in tertiary education,9.7642
Cuba,2005,Teachers at primary level (thousands),86.827
Cuba,2005,Pupil-teacher ratio in primary education,10.3084
Cuba,2005,Teachers at secondary level (thousands),84.827
Cuba,2005,Pupil-teacher ratio in secondary education,11.0518
Cuba,2005,Teachers at tertiary level (thousands),91.087
Cuba,2005,Pupil-teacher ratio in tertiary education,5.1803
Cuba,2010,Teachers at primary level (thousands),93.414
Cuba,2010,Pupil-teacher ratio in primary education,9.1287
Cuba,2010,Teachers at secondary level (thousands),85.476
Cuba,2010,Pupil-teacher ratio in secondary education,9.4635
Cuba,2010,Teachers at tertiary level (thousands),152.801
Cuba,2010,Pupil-teacher ratio in tertiary education,5.2413
Cuba,2015,Teachers at primary level (thousands),83.798
Cuba,2015,Pupil-teacher ratio in primary education,8.8992
Cuba,2015,Teachers at secondary level (thousands),91.289
Cuba,2015,Pupil-teacher ratio in secondary education,9.0378
Cuba,2015,Teachers at tertiary level (thousands),56.868
Cuba,2015,Pupil-teacher ratio in tertiary education,4.5968
Cuba,2017,Teachers at primary level (thousands),83.125
Cuba,2017,Pupil-teacher ratio in primary education,8.8273
Cuba,2017,Teachers at secondary level (thousands),86.096
Cuba,2017,Pupil-teacher ratio in secondary education,9.4753
Cuba,2017,Teachers at tertiary level (thousands),62.451
Cuba,2017,Pupil-teacher ratio in tertiary education,4.5883
Cyprus,2005,Teachers at primary level (thousands),3.455
Cyprus,2005,Pupil-teacher ratio in primary education,17.7271
Cyprus,2005,Teachers at secondary level (thousands),5.694
Cyprus,2005,Pupil-teacher ratio in secondary education,11.2914
Cyprus,2005,Teachers at tertiary level (thousands),1.451
Cyprus,2005,Pupil-teacher ratio in tertiary education,13.8374
Cyprus,2010,Teachers at primary level (thousands),3.985
Cyprus,2010,Pupil-teacher ratio in primary education,13.7531
Cyprus,2010,Teachers at secondary level (thousands),6.526
Cyprus,2010,Pupil-teacher ratio in secondary education,9.7551
Cyprus,2010,Teachers at tertiary level (thousands),2.553
Cyprus,2010,Pupil-teacher ratio in tertiary education,12.6255
Cyprus,2015,Teachers at primary level (thousands),4.513
Cyprus,2015,Pupil-teacher ratio in primary education,11.9151
Cyprus,2015,Teachers at secondary level (thousands),5.521
Cyprus,2015,Pupil-teacher ratio in secondary education,10.3534
Cyprus,2015,Teachers at tertiary level (thousands),2.937
Cyprus,2015,Pupil-teacher ratio in tertiary education,12.6544
Cyprus,2016,Teachers at primary level (thousands),4.597
Cyprus,2016,Teachers at secondary level (thousands),7
Cyprus,2016,Teachers at tertiary level (thousands),3.292
Czechia,2005,Teachers at primary level (thousands),30.952
Czechia,2005,Pupil-teacher ratio in primary education,16.2455
Czechia,2005,Teachers at secondary level (thousands),93.33
Czechia,2005,Pupil-teacher ratio in secondary education,10.4498
Czechia,2005,Teachers at tertiary level (thousands),24.298
Czechia,2005,Pupil-teacher ratio in tertiary education,13.8409
Czechia,2006,Teachers at primary level (thousands),30.226
Czechia,2006,Pupil-teacher ratio in primary education,15.6577
Czechia,2006,Teachers at secondary level (thousands),91.622
Czechia,2006,Pupil-teacher ratio in secondary education,10.5464
Czechia,2006,Teachers at tertiary level (thousands),22.549
Czechia,2006,Pupil-teacher ratio in tertiary education,14.99
Czechia,2010,Teachers at primary level (thousands),24.769
Czechia,2010,Pupil-teacher ratio in primary education,18.7071
Czechia,2010,Teachers at secondary level (thousands),76.241
Czechia,2010,Pupil-teacher ratio in secondary education,10.9763
Czechia,2013,Teachers at primary level (thousands),25.979
Czechia,2013,Pupil-teacher ratio in primary education,18.9318
Czechia,2013,Teachers at secondary level (thousands),69.387
Czechia,2013,Pupil-teacher ratio in secondary education,11.5485
Czechia,2013,Teachers at tertiary level (thousands),16.426
Czechia,2013,Pupil-teacher ratio in tertiary education,26.0222
Dem. People's Rep. Korea,2009,Teachers at primary level (thousands),70.298
Dem. People's Rep. Korea,2009,Pupil-teacher ratio in primary education,22
Dem. People's Rep. Korea,2009,Teachers at secondary level (thousands),123.702
Dem. People's Rep. Korea,2009,Teachers at tertiary level (thousands),69.082
Dem. People's Rep. Korea,2009,Pupil-teacher ratio in tertiary education,8.5866
Dem. People's Rep. Korea,2015,Teachers at primary level (thousands),66.113
Dem. People's Rep. Korea,2015,Pupil-teacher ratio in primary education,20.5346
Dem. People's Rep. Korea,2015,Teachers at secondary level (thousands),122.971
Dem. People's Rep. Korea,2015,Pupil-teacher ratio in secondary education,17.4705
Dem. People's Rep. Korea,2015,Teachers at tertiary level (thousands),62.618
Dem. People's Rep. Korea,2015,Pupil-teacher ratio in tertiary education,9.0286
Dem. People's Rep. Korea,2018,Teachers at primary level (thousands),74.274
Dem. People's Rep. Korea,2018,Pupil-teacher ratio in primary education,20.3002
Dem. People's Rep. Korea,2018,Teachers at secondary level (thousands),123.539
Dem. Rep. of the Congo,2002,Teachers at primary level (thousands),158.887
Dem. Rep. of the Congo,2002,Pupil-teacher ratio in primary education,34.335
Dem. Rep. of the Congo,2009,Teachers at primary level (thousands),274.453
Dem. Rep. of the Congo,2009,Pupil-teacher ratio in primary education,37.3255
Dem. Rep. of the Congo,2009,Teachers at secondary level (thousands),212.273
Dem. Rep. of the Congo,2009,Pupil-teacher ratio in secondary education,16.0103
Dem. Rep. of the Congo,2009,Teachers at tertiary level (thousands),23.009
Dem. Rep. of the Congo,2009,Pupil-teacher ratio in tertiary education,16.4226
Dem. Rep. of the Congo,2010,Teachers at primary level (thousands),285.64
Dem. Rep. of the Congo,2010,Pupil-teacher ratio in primary education,37.0131
Dem. Rep. of the Congo,2010,Teachers at secondary level (thousands),218.32
Dem. Rep. of the Congo,2010,Pupil-teacher ratio in secondary education,15.9603
Dem. Rep. of the Congo,2013,Teachers at primary level (thousands),339.928
Dem. Rep. of the Congo,2013,Pupil-teacher ratio in primary education,37.0693
Dem. Rep. of the Congo,2013,Teachers at secondary level (thousands),281.324
Dem. Rep. of the Congo,2013,Pupil-teacher ratio in secondary education,14.203
Dem. Rep. of the Congo,2013,Teachers at tertiary level (thousands),28.877
Dem. Rep. of the Congo,2013,Pupil-teacher ratio in tertiary education,15.3402
Dem. Rep. of the Congo,2015,Teachers at primary level (thousands),414.58
Dem. Rep. of the Congo,2015,Pupil-teacher ratio in primary education,33.1979
Dem. Rep. of the Congo,2015,Teachers at secondary level (thousands),324.324
Dem. Rep. of the Congo,2015,Pupil-teacher ratio in secondary education,14.2416
Denmark,2001,Teachers at primary level (thousands),39.854
Denmark,2001,Pupil-teacher ratio in primary education,9.933
Denmark,2001,Teachers at secondary level (thousands),43.921
Denmark,2001,Pupil-teacher ratio in secondary education,10.0527
Denmark,2014,Teachers at primary level (thousands),43.538
Denmark,2014,Pupil-teacher ratio in primary education,10.7374
Denmark,2014,Teachers at secondary level (thousands),49.05
Denmark,2014,Pupil-teacher ratio in secondary education,11.2903
Denmark,2014,Teachers at tertiary level (thousands),28.188
Denmark,2014,Pupil-teacher ratio in tertiary education,10.6925
Denmark,2015,Teachers at tertiary level (thousands),37.074
Denmark,2015,Pupil-teacher ratio in tertiary education,8.463
Djibouti,2002,Teachers at secondary level (thousands),0.644
Djibouti,2002,Pupil-teacher ratio in secondary education,31.8571
Djibouti,2002,Teachers at tertiary level (thousands),0.048
Djibouti,2002,Pupil-teacher ratio in tertiary education,15.1667
Djibouti,2004,Teachers at primary level (thousands),1.41
Djibouti,2004,Pupil-teacher ratio in primary education,34.5482
Djibouti,2004,Teachers at tertiary level (thousands),0.092
Djibouti,2004,Pupil-teacher ratio in tertiary education,12.3261
Djibouti,2005,Teachers at tertiary level (thousands),0.096
Djibouti,2005,Pupil-teacher ratio in tertiary education,17.6667
Djibouti,2009,Teachers at primary level (thousands),1.627
Djibouti,2009,Pupil-teacher ratio in primary education,34.1401
Djibouti,2009,Teachers at secondary level (thousands),1.497
Djibouti,2009,Pupil-teacher ratio in secondary education,29.7134
Djibouti,2009,Teachers at tertiary level (thousands),0.157
Djibouti,2009,Pupil-teacher ratio in tertiary education,20.121
Djibouti,2010,Teachers at tertiary level (thousands),0.157
Djibouti,2010,Pupil-teacher ratio in tertiary education,20.5414
Djibouti,2011,Teachers at primary level (thousands),1.731
Djibouti,2011,Pupil-teacher ratio in primary education,35.2351
Djibouti,2011,Teachers at secondary level (thousands),1.827
Djibouti,2011,Pupil-teacher ratio in secondary education,27.8955
Djibouti,2011,Teachers at tertiary level (thousands),0.245
Djibouti,2011,Pupil-teacher ratio in tertiary education,19.2041
Djibouti,2015,Teachers at primary level (thousands),1.906
Djibouti,2015,Pupil-teacher ratio in primary education,33.022
Djibouti,2015,Teachers at secondary level (thousands),2.612
Djibouti,2015,Pupil-teacher ratio in secondary education,22.773
Djibouti,2018,Teachers at primary level (thousands),2.144
Djibouti,2018,Pupil-teacher ratio in primary education,29.3745
Djibouti,2018,Teachers at secondary level (thousands),2.563
Djibouti,2018,Pupil-teacher ratio in secondary education,25.4171
Dominica,2005,Teachers at primary level (thousands),0.519
Dominica,2005,Pupil-teacher ratio in primary education,18.1908
Dominica,2005,Teachers at secondary level (thousands),0.496
Dominica,2005,Pupil-teacher ratio in secondary education,15.0726
Dominica,2010,Teachers at primary level (thousands),0.508
Dominica,2010,Pupil-teacher ratio in primary education,16.0197
Dominica,2010,Teachers at secondary level (thousands),0.511
Dominica,2010,Pupil-teacher ratio in secondary education,13.2407
Dominica,2015,Teachers at primary level (thousands),0.538
Dominica,2015,Pupil-teacher ratio in primary education,14.0056
Dominica,2015,Teachers at secondary level (thousands),0.52
Dominica,2015,Pupil-teacher ratio in secondary education,10.6942
Dominica,2016,Teachers at primary level (thousands),0.56
Dominica,2016,Pupil-teacher ratio in primary education,13.0768
Dominica,2016,Teachers at secondary level (thousands),0.556
Dominican Republic,2003,Teachers at tertiary level (thousands),11.111
Dominican Republic,2003,Pupil-teacher ratio in tertiary education,25.8261
Dominican Republic,2005,Teachers at primary level (thousands),53.015
Dominican Republic,2005,Pupil-teacher ratio in primary education,24.3279
Dominican Republic,2005,Teachers at secondary level (thousands),30.583
Dominican Republic,2005,Pupil-teacher ratio in secondary education,26.4314
Dominican Republic,2010,Teachers at primary level (thousands),51.615
Dominican Republic,2010,Pupil-teacher ratio in primary education,25.5314
Dominican Republic,2010,Teachers at secondary level (thousands),32.084
Dominican Republic,2010,Pupil-teacher ratio in secondary education,28.1925
Dominican Republic,2015,Teachers at primary level (thousands),71.463
Dominican Republic,2015,Pupil-teacher ratio in primary education,18.291
Dominican Republic,2015,Teachers at secondary level (thousands),42.071
Dominican Republic,2015,Pupil-teacher ratio in secondary education,22.0934
Dominican Republic,2015,Teachers at tertiary level (thousands),18.809
Dominican Republic,2015,Pupil-teacher ratio in tertiary education,25.5252
Dominican Republic,2017,Teachers at primary level (thousands),66.255
Dominican Republic,2017,Pupil-teacher ratio in primary education,18.9169
Dominican Republic,2017,Teachers at secondary level (thousands),49.593
Dominican Republic,2017,Pupil-teacher ratio in secondary education,18.6465
Dominican Republic,2017,Teachers at tertiary level (thousands),20.291
Dominican Republic,2017,Pupil-teacher ratio in tertiary education,27.4271
Ecuador,2001,Teachers at primary level (thousands),84.758
Ecuador,2001,Pupil-teacher ratio in primary education,23.0664
Ecuador,2001,Teachers at secondary level (thousands),68.963
Ecuador,2001,Pupil-teacher ratio in secondary education,13.5784
Ecuador,2001,Teachers at tertiary level (thousands),15.271
Ecuador,2005,Teachers at primary level (thousands),87.247
Ecuador,2005,Pupil-teacher ratio in primary education,22.8962
Ecuador,2005,Teachers at secondary level (thousands),75.743
Ecuador,2005,Pupil-teacher ratio in secondary education,13.9046
Ecuador,2008,Teachers at tertiary level (thousands),26.91
Ecuador,2008,Pupil-teacher ratio in tertiary education,19.8633
Ecuador,2010,Teachers at primary level (thousands),96.1925
Ecuador,2010,Pupil-teacher ratio in primary education,21.9788
Ecuador,2010,Teachers at secondary level (thousands),83.0131
Ecuador,2010,Pupil-teacher ratio in secondary education,19.9399
Ecuador,2015,Teachers at primary level (thousands),79.5889
Ecuador,2015,Pupil-teacher ratio in primary education,25.1057
Ecuador,2015,Teachers at secondary level (thousands),86.4647
Ecuador,2015,Pupil-teacher ratio in secondary education,22.3485
Ecuador,2015,Teachers at tertiary level (thousands),40.351
Ecuador,2015,Pupil-teacher ratio in tertiary education,16.5903
Ecuador,2016,Teachers at primary level (thousands),77.7492
Ecuador,2016,Pupil-teacher ratio in primary education,25.0959
Ecuador,2016,Teachers at secondary level (thousands),87.9242
Ecuador,2016,Pupil-teacher ratio in secondary education,21.9453
Egypt,2004,Teachers at primary level (thousands),362.679
Egypt,2004,Pupil-teacher ratio in primary education,21.8606
Egypt,2004,Teachers at secondary level (thousands),487.709
Egypt,2004,Pupil-teacher ratio in secondary education,17.0795
Egypt,2004,Teachers at tertiary level (thousands),80.658
Egypt,2004,Pupil-teacher ratio in tertiary education,28.0289
Egypt,2005,Teachers at primary level (thousands),373.104
Egypt,2005,Pupil-teacher ratio in primary education,25.6326
Egypt,2009,Teachers at primary level (thousands),382.488
Egypt,2009,Pupil-teacher ratio in primary education,27.2092
Egypt,2009,Teachers at secondary level (thousands),549.344
Egypt,2009,Pupil-teacher ratio in secondary education,12.1341
Egypt,2010,Teachers at primary level (thousands),380.111
Egypt,2010,Pupil-teacher ratio in primary education,27.7344
Egypt,2014,Teachers at tertiary level (thousands),106.577
Egypt,2014,Pupil-teacher ratio in tertiary education,23.8711
Egypt,2017,Teachers at primary level (thousands),511.478
Egypt,2017,Pupil-teacher ratio in primary education,23.7769
Egypt,2017,Teachers at secondary level (thousands),587.512
Egypt,2017,Pupil-teacher ratio in secondary education,15.2137
El Salvador,2005,Teachers at primary level (thousands),24.179
El Salvador,2005,Pupil-teacher ratio in primary education,43.2393
El Salvador,2005,Teachers at secondary level (thousands),18.126
El Salvador,2005,Pupil-teacher ratio in secondary education,28.9199
El Salvador,2005,Teachers at tertiary level (thousands),8.07
El Salvador,2005,Pupil-teacher ratio in tertiary education,15.1711
El Salvador,2009,Teachers at primary level (thousands),31.077
El Salvador,2009,Pupil-teacher ratio in primary education,31.0044
El Salvador,2009,Teachers at secondary level (thousands),22.807
El Salvador,2009,Pupil-teacher ratio in secondary education,24.3629
El Salvador,2009,Teachers at tertiary level (thousands),8.893
El Salvador,2009,Pupil-teacher ratio in tertiary education,16.1755
El Salvador,2010,Teachers at tertiary level (thousands),9.104
El Salvador,2010,Pupil-teacher ratio in tertiary education,16.4776
El Salvador,2015,Teachers at primary level (thousands),24.9675
El Salvador,2015,Pupil-teacher ratio in primary education,29.6944
El Salvador,2015,Teachers at secondary level (thousands),19.4494
El Salvador,2015,Pupil-teacher ratio in secondary education,30.8466
El Salvador,2015,Teachers at tertiary level (thousands),9.906
El Salvador,2015,Pupil-teacher ratio in tertiary education,18.1098
El Salvador,2017,Teachers at primary level (thousands),23.987
El Salvador,2017,Pupil-teacher ratio in primary education,28.271
El Salvador,2017,Teachers at secondary level (thousands),19.254
El Salvador,2017,Pupil-teacher ratio in secondary education,27.8218
El Salvador,2017,Teachers at tertiary level (thousands),10.528
El Salvador,2017,Pupil-teacher ratio in tertiary education,17.6735
Equatorial Guinea,2000,Teachers at primary level (thousands),1.691
Equatorial Guinea,2000,Pupil-teacher ratio in primary education,43.3927
Equatorial Guinea,2000,Teachers at secondary level (thousands),0.894
Equatorial Guinea,2000,Pupil-teacher ratio in secondary education,23.16
Equatorial Guinea,2000,Teachers at tertiary level (thousands),0.206
Equatorial Guinea,2000,Pupil-teacher ratio in tertiary education,4.8689
Equatorial Guinea,2003,Teachers at primary level (thousands),2.307
Equatorial Guinea,2003,Pupil-teacher ratio in primary education,31.977
Equatorial Guinea,2005,Teachers at secondary level (thousands),1.327
Equatorial Guinea,2005,Pupil-teacher ratio in secondary education,19.2494
Equatorial Guinea,2010,Teachers at primary level (thousands),3.131
Equatorial Guinea,2010,Pupil-teacher ratio in primary education,27.1674
Equatorial Guinea,2015,Teachers at primary level (thousands),4.021
Equatorial Guinea,2015,Pupil-teacher ratio in primary education,23.2271
Eritrea,2004,Teachers at primary level (thousands),8.033
Eritrea,2004,Pupil-teacher ratio in primary education,46.6821
Eritrea,2004,Teachers at secondary level (thousands),4.058
Eritrea,2004,Pupil-teacher ratio in secondary education,47.8374
Eritrea,2004,Teachers at tertiary level (thousands),0.429
Eritrea,2004,Pupil-teacher ratio in tertiary education,10.7506
Eritrea,2005,Teachers at primary level (thousands),7.942
Eritrea,2005,Pupil-teacher ratio in primary education,47.5336
Eritrea,2005,Teachers at secondary level (thousands),4.225
Eritrea,2005,Pupil-teacher ratio in secondary education,51.3477
Eritrea,2010,Teachers at primary level (thousands),7.535
Eritrea,2010,Pupil-teacher ratio in primary education,37.959
Eritrea,2010,Teachers at secondary level (thousands),6.413
Eritrea,2010,Pupil-teacher ratio in secondary education,38.6842
Eritrea,2010,Teachers at tertiary level (thousands),0.628
