,Year,Series,Value
Bosnia and Herzegovina,2015,Net official development assistance received: Multilateral (millions of US dollars),236.36
Bosnia and Herzegovina,2016,Net official development assistance received: Multilateral (millions of US dollars),249.22
Bosnia and Herzegovina,2017,Net official development assistance received: Multilateral (millions of US dollars),355.19
Bosnia and Herzegovina,1995,Net official development assistance received: Total (millions of US dollars),965.8
Bosnia and Herzegovina,2005,Net official development assistance received: Total (millions of US dollars),539.89
Bosnia and Herzegovina,2010,Net official development assistance received: Total (millions of US dollars),511.18
Bosnia and Herzegovina,2015,Net official development assistance received: Total (millions of US dollars),355.03
Bosnia and Herzegovina,2016,Net official development assistance received: Total (millions of US dollars),445.41
Bosnia and Herzegovina,2017,Net official development assistance received: Total (millions of US dollars),440.56
Bosnia and Herzegovina,1995,Net official development assistance received: Total (as % GNI),59.43
Bosnia and Herzegovina,2005,Net official development assistance received: Total (as % GNI),4.62
Bosnia and Herzegovina,2010,Net official development assistance received: Total (as % GNI),2.93
Bosnia and Herzegovina,2015,Net official development assistance received: Total (as % GNI),2.18
Bosnia and Herzegovina,2016,Net official development assistance received: Total (as % GNI),2.63
Bosnia and Herzegovina,2017,Net official development assistance received: Total (as % GNI),2.43
Botswana,1975,Net official development assistance received: Bilateral  (millions of US dollars),38.86
Botswana,1985,Net official development assistance received: Bilateral  (millions of US dollars),71.47
Botswana,1995,Net official development assistance received: Bilateral  (millions of US dollars),70.94
Botswana,2005,Net official development assistance received: Bilateral  (millions of US dollars),8.36
Botswana,2010,Net official development assistance received: Bilateral  (millions of US dollars),94.78
Botswana,2015,Net official development assistance received: Bilateral  (millions of US dollars),41.24
Botswana,2016,Net official development assistance received: Bilateral  (millions of US dollars),65.16
Botswana,2017,Net official development assistance received: Bilateral  (millions of US dollars),62.76
Botswana,1975,Net official development assistance received: Multilateral (millions of US dollars),12.08
Botswana,1985,Net official development assistance received: Multilateral (millions of US dollars),24.15
Botswana,1995,Net official development assistance received: Multilateral (millions of US dollars),18.72
Botswana,2005,Net official development assistance received: Multilateral (millions of US dollars),39.91
Botswana,2010,Net official development assistance received: Multilateral (millions of US dollars),59.89
Botswana,2015,Net official development assistance received: Multilateral (millions of US dollars),24.3
Botswana,2016,Net official development assistance received: Multilateral (millions of US dollars),25.41
Botswana,2017,Net official development assistance received: Multilateral (millions of US dollars),39.29
Botswana,1975,Net official development assistance received: Total (millions of US dollars),50.94
Botswana,1985,Net official development assistance received: Total (millions of US dollars),95.62
Botswana,1995,Net official development assistance received: Total (millions of US dollars),89.66
Botswana,2005,Net official development assistance received: Total (millions of US dollars),48.27
Botswana,2010,Net official development assistance received: Total (millions of US dollars),154.67
Botswana,2015,Net official development assistance received: Total (millions of US dollars),65.54
Botswana,2016,Net official development assistance received: Total (millions of US dollars),90.57
Botswana,2017,Net official development assistance received: Total (millions of US dollars),102.05
Botswana,1975,Net official development assistance received: Total (as % GNI),14.35
Botswana,1985,Net official development assistance received: Total (as % GNI),9.39
Botswana,1995,Net official development assistance received: Total (as % GNI),1.91
Botswana,2005,Net official development assistance received: Total (as % GNI),0.53
Botswana,2010,Net official development assistance received: Total (as % GNI),1.26
Botswana,2015,Net official development assistance received: Total (as % GNI),0.46
Botswana,2016,Net official development assistance received: Total (as % GNI),0.59
Botswana,2017,Net official development assistance received: Total (as % GNI),0.6
Brazil,1975,Net official development assistance received: Bilateral  (millions of US dollars),66.92
Brazil,1985,Net official development assistance received: Bilateral  (millions of US dollars),53.6
Brazil,1995,Net official development assistance received: Bilateral  (millions of US dollars),230.34
Brazil,2005,Net official development assistance received: Bilateral  (millions of US dollars),113.23
Brazil,2010,Net official development assistance received: Bilateral  (millions of US dollars),377.18
Brazil,2015,Net official development assistance received: Bilateral  (millions of US dollars),718.84
Brazil,2016,Net official development assistance received: Bilateral  (millions of US dollars),572.08
Brazil,2017,Net official development assistance received: Bilateral  (millions of US dollars),-4.43
Brazil,1975,Net official development assistance received: Multilateral (millions of US dollars),65.66
Brazil,1985,Net official development assistance received: Multilateral (millions of US dollars),31.37
Brazil,1995,Net official development assistance received: Multilateral (millions of US dollars),33.99
Brazil,2005,Net official development assistance received: Multilateral (millions of US dollars),104.01
Brazil,2010,Net official development assistance received: Multilateral (millions of US dollars),87.6
Brazil,2015,Net official development assistance received: Multilateral (millions of US dollars),284.31
Brazil,2016,Net official development assistance received: Multilateral (millions of US dollars),102.55
Brazil,2017,Net official development assistance received: Multilateral (millions of US dollars),276.29
Brazil,1975,Net official development assistance received: Total (millions of US dollars),132.58
Brazil,1985,Net official development assistance received: Total (millions of US dollars),84.97
Brazil,1995,Net official development assistance received: Total (millions of US dollars),264.33
Brazil,2005,Net official development assistance received: Total (millions of US dollars),217.24
Brazil,2010,Net official development assistance received: Total (millions of US dollars),464.78
Brazil,2015,Net official development assistance received: Total (millions of US dollars),1003.15
Brazil,2016,Net official development assistance received: Total (millions of US dollars),674.63
Brazil,2017,Net official development assistance received: Total (millions of US dollars),271.86
Brazil,1975,Net official development assistance received: Total (as % GNI),0.11
Brazil,1985,Net official development assistance received: Total (as % GNI),0.04
Brazil,1995,Net official development assistance received: Total (as % GNI),0.03
Brazil,2005,Net official development assistance received: Total (as % GNI),0.03
Brazil,2010,Net official development assistance received: Total (as % GNI),0.02
Brazil,2015,Net official development assistance received: Total (as % GNI),0.06
Brazil,2016,Net official development assistance received: Total (as % GNI),0.04
Brazil,2017,Net official development assistance received: Total (as % GNI),0.01
British Virgin Islands,1975,Net official development assistance received: Bilateral  (millions of US dollars),2.38
British Virgin Islands,1985,Net official development assistance received: Bilateral  (millions of US dollars),1.7
British Virgin Islands,1995,Net official development assistance received: Bilateral  (millions of US dollars),0.46
British Virgin Islands,1975,Net official development assistance received: Multilateral (millions of US dollars),0.04
British Virgin Islands,1985,Net official development assistance received: Multilateral (millions of US dollars),0.34
British Virgin Islands,1995,Net official development assistance received: Multilateral (millions of US dollars),0.97
British Virgin Islands,1975,Net official development assistance received: Total (millions of US dollars),2.42
British Virgin Islands,1985,Net official development assistance received: Total (millions of US dollars),2.04
British Virgin Islands,1995,Net official development assistance received: Total (millions of US dollars),1.43
Brunei Darussalam,1975,Net official development assistance received: Bilateral  (millions of US dollars),0.14
Brunei Darussalam,1985,Net official development assistance received: Bilateral  (millions of US dollars),1.31
Brunei Darussalam,1995,Net official development assistance received: Bilateral  (millions of US dollars),4.27
Brunei Darussalam,1975,Net official development assistance received: Multilateral (millions of US dollars),0
Brunei Darussalam,1985,Net official development assistance received: Multilateral (millions of US dollars),0.09
Brunei Darussalam,1995,Net official development assistance received: Multilateral (millions of US dollars),0.02
Brunei Darussalam,1975,Net official development assistance received: Total (millions of US dollars),0.14
Brunei Darussalam,1985,Net official development assistance received: Total (millions of US dollars),1.4
Brunei Darussalam,1995,Net official development assistance received: Total (millions of US dollars),4.29
Brunei Darussalam,1995,Net official development assistance received: Total (as % GNI),0.09
Burkina Faso,1975,Net official development assistance received: Bilateral  (millions of US dollars),61.51
Burkina Faso,1985,Net official development assistance received: Bilateral  (millions of US dollars),134.32
Burkina Faso,1995,Net official development assistance received: Bilateral  (millions of US dollars),350.01
Burkina Faso,2005,Net official development assistance received: Bilateral  (millions of US dollars),381.79
Burkina Faso,2010,Net official development assistance received: Bilateral  (millions of US dollars),553.82
Burkina Faso,2015,Net official development assistance received: Bilateral  (millions of US dollars),525.77
Burkina Faso,2016,Net official development assistance received: Bilateral  (millions of US dollars),489.63
Burkina Faso,2017,Net official development assistance received: Bilateral  (millions of US dollars),496.19
Burkina Faso,1975,Net official development assistance received: Multilateral (millions of US dollars),26.99
Burkina Faso,1985,Net official development assistance received: Multilateral (millions of US dollars),54.17
Burkina Faso,1995,Net official development assistance received: Multilateral (millions of US dollars),140.44
Burkina Faso,2005,Net official development assistance received: Multilateral (millions of US dollars),316.4
Burkina Faso,2010,Net official development assistance received: Multilateral (millions of US dollars),490.8
Burkina Faso,2015,Net official development assistance received: Multilateral (millions of US dollars),471.22
Burkina Faso,2016,Net official development assistance received: Multilateral (millions of US dollars),537.86
Burkina Faso,2017,Net official development assistance received: Multilateral (millions of US dollars),394.13
Burkina Faso,1975,Net official development assistance received: Total (millions of US dollars),88.5
Burkina Faso,1985,Net official development assistance received: Total (millions of US dollars),188.49
Burkina Faso,1995,Net official development assistance received: Total (millions of US dollars),490.45
Burkina Faso,2005,Net official development assistance received: Total (millions of US dollars),698.19
Burkina Faso,2010,Net official development assistance received: Total (millions of US dollars),1044.62
Burkina Faso,2015,Net official development assistance received: Total (millions of US dollars),996.99
Burkina Faso,2016,Net official development assistance received: Total (millions of US dollars),1027.49
Burkina Faso,2017,Net official development assistance received: Total (millions of US dollars),890.32
Burkina Faso,1975,Net official development assistance received: Total (as % GNI),9.54
Burkina Faso,1985,Net official development assistance received: Total (as % GNI),12.18
Burkina Faso,1995,Net official development assistance received: Total (as % GNI),20.7
Burkina Faso,2005,Net official development assistance received: Total (as % GNI),12.83
Burkina Faso,2010,Net official development assistance received: Total (as % GNI),11.95
Burkina Faso,2015,Net official development assistance received: Total (as % GNI),9.99
Burkina Faso,2016,Net official development assistance received: Total (as % GNI),9.21
Burkina Faso,2017,Net official development assistance received: Total (as % GNI),7.14
Burundi,1975,Net official development assistance received: Bilateral  (millions of US dollars),32.82
Burundi,1985,Net official development assistance received: Bilateral  (millions of US dollars),90.75
Burundi,1995,Net official development assistance received: Bilateral  (millions of US dollars),146.74
Burundi,2005,Net official development assistance received: Bilateral  (millions of US dollars),163.3
Burundi,2010,Net official development assistance received: Bilateral  (millions of US dollars),279.09
Burundi,2015,Net official development assistance received: Bilateral  (millions of US dollars),185.42
Burundi,2016,Net official development assistance received: Bilateral  (millions of US dollars),559.89
Burundi,2017,Net official development assistance received: Bilateral  (millions of US dollars),233.19
Burundi,1975,Net official development assistance received: Multilateral (millions of US dollars),14.65
Burundi,1985,Net official development assistance received: Multilateral (millions of US dollars),46.41
Burundi,1995,Net official development assistance received: Multilateral (millions of US dollars),140.21
Burundi,2005,Net official development assistance received: Multilateral (millions of US dollars),202.28
Burundi,2010,Net official development assistance received: Multilateral (millions of US dollars),348.52
Burundi,2015,Net official development assistance received: Multilateral (millions of US dollars),181.12
Burundi,2016,Net official development assistance received: Multilateral (millions of US dollars),182.58
Burundi,2017,Net official development assistance received: Multilateral (millions of US dollars),195.22
Burundi,1975,Net official development assistance received: Total (millions of US dollars),47.47
Burundi,1985,Net official development assistance received: Total (millions of US dollars),137.16
Burundi,1995,Net official development assistance received: Total (millions of US dollars),286.95
Burundi,2005,Net official development assistance received: Total (millions of US dollars),365.58
Burundi,2010,Net official development assistance received: Total (millions of US dollars),627.61
Burundi,2015,Net official development assistance received: Total (millions of US dollars),366.54
Burundi,2016,Net official development assistance received: Total (millions of US dollars),742.47
Burundi,2017,Net official development assistance received: Total (millions of US dollars),428.41
Burundi,1975,Net official development assistance received: Total (as % GNI),11.52
Burundi,1985,Net official development assistance received: Total (as % GNI),12.12
Burundi,1995,Net official development assistance received: Total (as % GNI),29.04
Burundi,2005,Net official development assistance received: Total (as % GNI),33.23
Burundi,2010,Net official development assistance received: Total (as % GNI),31.15
Burundi,2015,Net official development assistance received: Total (as % GNI),11.96
Burundi,2016,Net official development assistance received: Total (as % GNI),24.7
Burundi,2017,Net official development assistance received: Total (as % GNI),12.33
Cabo Verde,1975,Net official development assistance received: Bilateral  (millions of US dollars),4.05
Cabo Verde,1985,Net official development assistance received: Bilateral  (millions of US dollars),41.87
Cabo Verde,1995,Net official development assistance received: Bilateral  (millions of US dollars),91.02
Cabo Verde,2005,Net official development assistance received: Bilateral  (millions of US dollars),111.56
Cabo Verde,2010,Net official development assistance received: Bilateral  (millions of US dollars),248.08
Cabo Verde,2015,Net official development assistance received: Bilateral  (millions of US dollars),110.81
Cabo Verde,2016,Net official development assistance received: Bilateral  (millions of US dollars),74.9
Cabo Verde,2017,Net official development assistance received: Bilateral  (millions of US dollars),87.19
Cabo Verde,1975,Net official development assistance received: Multilateral (millions of US dollars),4.6
Cabo Verde,1985,Net official development assistance received: Multilateral (millions of US dollars),22.44
Cabo Verde,1995,Net official development assistance received: Multilateral (millions of US dollars),24.71
Cabo Verde,2005,Net official development assistance received: Multilateral (millions of US dollars),51.31
Cabo Verde,2010,Net official development assistance received: Multilateral (millions of US dollars),78.9
Cabo Verde,2015,Net official development assistance received: Multilateral (millions of US dollars),42.01
Cabo Verde,2016,Net official development assistance received: Multilateral (millions of US dollars),38.46
Cabo Verde,2017,Net official development assistance received: Multilateral (millions of US dollars),35.81
Cabo Verde,1975,Net official development assistance received: Total (millions of US dollars),8.65
Cabo Verde,1985,Net official development assistance received: Total (millions of US dollars),64.31
Cabo Verde,1995,Net official development assistance received: Total (millions of US dollars),115.73
Cabo Verde,2005,Net official development assistance received: Total (millions of US dollars),162.87
Cabo Verde,2010,Net official development assistance received: Total (millions of US dollars),326.98
Cabo Verde,2015,Net official development assistance received: Total (millions of US dollars),152.82
Cabo Verde,2016,Net official development assistance received: Total (millions of US dollars),113.36
Cabo Verde,2017,Net official development assistance received: Total (millions of US dollars),123
Cabo Verde,1985,Net official development assistance received: Total (as % GNI),47.99
Cabo Verde,1995,Net official development assistance received: Total (as % GNI),23.86
Cabo Verde,2005,Net official development assistance received: Total (as % GNI),17.36
Cabo Verde,2010,Net official development assistance received: Total (as % GNI),20.55
Cabo Verde,2015,Net official development assistance received: Total (as % GNI),9.94
Cabo Verde,2016,Net official development assistance received: Total (as % GNI),7.19
Cabo Verde,2017,Net official development assistance received: Total (as % GNI),7.29
Cambodia,1975,Net official development assistance received: Bilateral  (millions of US dollars),77.41
Cambodia,1985,Net official development assistance received: Bilateral  (millions of US dollars),8.88
Cambodia,1995,Net official development assistance received: Bilateral  (millions of US dollars),388.58
Cambodia,2005,Net official development assistance received: Bilateral  (millions of US dollars),288.08
Cambodia,2010,Net official development assistance received: Bilateral  (millions of US dollars),471.16
Cambodia,2015,Net official development assistance received: Bilateral  (millions of US dollars),522.28
Cambodia,2016,Net official development assistance received: Bilateral  (millions of US dollars),551.7
Cambodia,2017,Net official development assistance received: Bilateral  (millions of US dollars),701.14
Cambodia,1975,Net official development assistance received: Multilateral (millions of US dollars),3.83
Cambodia,1985,Net official development assistance received: Multilateral (millions of US dollars),4.96
Cambodia,1995,Net official development assistance received: Multilateral (millions of US dollars),117
Cambodia,2005,Net official development assistance received: Multilateral (millions of US dollars),164.82
Cambodia,2010,Net official development assistance received: Multilateral (millions of US dollars),209.88
Cambodia,2015,Net official development assistance received: Multilateral (millions of US dollars),156.76
Cambodia,2016,Net official development assistance received: Multilateral (millions of US dollars),176.71
Cambodia,2017,Net official development assistance received: Multilateral (millions of US dollars),154.58
Cambodia,1975,Net official development assistance received: Total (millions of US dollars),81.24
Cambodia,1985,Net official development assistance received: Total (millions of US dollars),13.84
Cambodia,1995,Net official development assistance received: Total (millions of US dollars),505.58
Cambodia,2005,Net official development assistance received: Total (millions of US dollars),452.9
Cambodia,2010,Net official development assistance received: Total (millions of US dollars),681.04
Cambodia,2015,Net official development assistance received: Total (millions of US dollars),679.04
Cambodia,2016,Net official development assistance received: Total (millions of US dollars),728.41
Cambodia,2017,Net official development assistance received: Total (millions of US dollars),855.72
Cambodia,1995,Net official development assistance received: Total (as % GNI),14.96
Cambodia,2005,Net official development assistance received: Total (as % GNI),7.54
Cambodia,2010,Net official development assistance received: Total (as % GNI),6.35
Cambodia,2015,Net official development assistance received: Total (as % GNI),4.01
Cambodia,2016,Net official development assistance received: Total (as % GNI),3.88
Cambodia,2017,Net official development assistance received: Total (as % GNI),4.11
Cameroon,1975,Net official development assistance received: Bilateral  (millions of US dollars),72.24
Cameroon,1985,Net official development assistance received: Bilateral  (millions of US dollars),134.24
Cameroon,1995,Net official development assistance received: Bilateral  (millions of US dollars),379.64
Cameroon,2005,Net official development assistance received: Bilateral  (millions of US dollars),278.58
Cameroon,2010,Net official development assistance received: Bilateral  (millions of US dollars),302.76
Cameroon,2015,Net official development assistance received: Bilateral  (millions of US dollars),433.33
Cameroon,2016,Net official development assistance received: Bilateral  (millions of US dollars),489.61
Cameroon,2017,Net official development assistance received: Bilateral  (millions of US dollars),681.39
Cameroon,1975,Net official development assistance received: Multilateral (millions of US dollars),37.38
Cameroon,1985,Net official development assistance received: Multilateral (millions of US dollars),18.24
Cameroon,1995,Net official development assistance received: Multilateral (millions of US dollars),64.35
Cameroon,2005,Net official development assistance received: Multilateral (millions of US dollars),137.96
Cameroon,2010,Net official development assistance received: Multilateral (millions of US dollars),237.47
Cameroon,2015,Net official development assistance received: Multilateral (millions of US dollars),229.75
Cameroon,2016,Net official development assistance received: Multilateral (millions of US dollars),267.44
Cameroon,2017,Net official development assistance received: Multilateral (millions of US dollars),531.21
Cameroon,1975,Net official development assistance received: Total (millions of US dollars),109.62
Cameroon,1985,Net official development assistance received: Total (millions of US dollars),152.48
Cameroon,1995,Net official development assistance received: Total (millions of US dollars),443.99
Cameroon,2005,Net official development assistance received: Total (millions of US dollars),416.54
Cameroon,2010,Net official development assistance received: Total (millions of US dollars),540.23
Cameroon,2015,Net official development assistance received: Total (millions of US dollars),663.08
Cameroon,2016,Net official development assistance received: Total (millions of US dollars),757.05
Cameroon,2017,Net official development assistance received: Total (millions of US dollars),1212.6
Cameroon,1975,Net official development assistance received: Total (as % GNI),4.48
Cameroon,1985,Net official development assistance received: Total (as % GNI),1.93
Cameroon,1995,Net official development assistance received: Total (as % GNI),4.87
Cameroon,2005,Net official development assistance received: Total (as % GNI),2.39
Cameroon,2010,Net official development assistance received: Total (as % GNI),2.09
Cameroon,2015,Net official development assistance received: Total (as % GNI),2.18
Cameroon,2016,Net official development assistance received: Total (as % GNI),2.4
Cameroon,2017,Net official development assistance received: Total (as % GNI),3.54
Cayman Islands,1975,Net official development assistance received: Bilateral  (millions of US dollars),1.07
Cayman Islands,1985,Net official development assistance received: Bilateral  (millions of US dollars),-0.03
Cayman Islands,1995,Net official development assistance received: Bilateral  (millions of US dollars),-0.74
Cayman Islands,1975,Net official development assistance received: Multilateral (millions of US dollars),0.52
Cayman Islands,1985,Net official development assistance received: Multilateral (millions of US dollars),0.1
Cayman Islands,1995,Net official development assistance received: Multilateral (millions of US dollars),0.17
Cayman Islands,1975,Net official development assistance received: Total (millions of US dollars),1.59
Cayman Islands,1985,Net official development assistance received: Total (millions of US dollars),0.07
Cayman Islands,1995,Net official development assistance received: Total (millions of US dollars),-0.57
Central African Republic,1975,Net official development assistance received: Bilateral  (millions of US dollars),38.68
Central African Republic,1985,Net official development assistance received: Bilateral  (millions of US dollars),72.63
Central African Republic,1995,Net official development assistance received: Bilateral  (millions of US dollars),125.59
Central African Republic,2005,Net official development assistance received: Bilateral  (millions of US dollars),36.75
Central African Republic,2010,Net official development assistance received: Bilateral  (millions of US dollars),77.98
Central African Republic,2015,Net official development assistance received: Bilateral  (millions of US dollars),294.53
Central African Republic,2016,Net official development assistance received: Bilateral  (millions of US dollars),261.97
Central African Republic,2017,Net official development assistance received: Bilateral  (millions of US dollars),255.98
Central African Republic,1975,Net official development assistance received: Multilateral (millions of US dollars),16.07
Central African Republic,1985,Net official development assistance received: Multilateral (millions of US dollars),31.22
Central African Republic,1995,Net official development assistance received: Multilateral (millions of US dollars),42.19
Central African Republic,2005,Net official development assistance received: Multilateral (millions of US dollars),52.22
Central African Republic,2010,Net official development assistance received: Multilateral (millions of US dollars),183
Central African Republic,2015,Net official development assistance received: Multilateral (millions of US dollars),192.2
Central African Republic,2016,Net official development assistance received: Multilateral (millions of US dollars),238.99
Central African Republic,2017,Net official development assistance received: Multilateral (millions of US dollars),251.83
Central African Republic,1975,Net official development assistance received: Total (millions of US dollars),54.75
Central African Republic,1985,Net official development assistance received: Total (millions of US dollars),103.85
Central African Republic,1995,Net official development assistance received: Total (millions of US dollars),167.78
Central African Republic,2005,Net official development assistance received: Total (millions of US dollars),88.97
Central African Republic,2010,Net official development assistance received: Total (millions of US dollars),260.98
Central African Republic,2015,Net official development assistance received: Total (millions of US dollars),486.73
Central African Republic,2016,Net official development assistance received: Total (millions of US dollars),500.96
Central African Republic,2017,Net official development assistance received: Total (millions of US dollars),507.81
Central African Republic,1975,Net official development assistance received: Total (as % GNI),14.52
Central African Republic,1985,Net official development assistance received: Total (as % GNI),12.1
Central African Republic,1995,Net official development assistance received: Total (as % GNI),15.34
Central African Republic,2005,Net official development assistance received: Total (as % GNI),6.7
Central African Republic,2010,Net official development assistance received: Total (as % GNI),13.08
Central African Republic,2015,Net official development assistance received: Total (as % GNI),30.59
Central African Republic,2016,Net official development assistance received: Total (as % GNI),28.5
Central African Republic,2017,Net official development assistance received: Total (as % GNI),25.99
Chad,1975,Net official development assistance received: Bilateral  (millions of US dollars),32.61
Chad,1985,Net official development assistance received: Bilateral  (millions of US dollars),118.39
Chad,1995,Net official development assistance received: Bilateral  (millions of US dollars),165.23
Chad,2005,Net official development assistance received: Bilateral  (millions of US dollars),165.79
Chad,2010,Net official development assistance received: Bilateral  (millions of US dollars),275.1
Chad,2015,Net official development assistance received: Bilateral  (millions of US dollars),0.86
Chad,2016,Net official development assistance received: Bilateral  (millions of US dollars),276.37
Chad,2017,Net official development assistance received: Bilateral  (millions of US dollars),321.62
Chad,1975,Net official development assistance received: Multilateral (millions of US dollars),34.12
Chad,1985,Net official development assistance received: Multilateral (millions of US dollars),60.66
Chad,1995,Net official development assistance received: Multilateral (millions of US dollars),69.79
Chad,2005,Net official development assistance received: Multilateral (millions of US dollars),220.65
Chad,2010,Net official development assistance received: Multilateral (millions of US dollars),215.06
Chad,2015,Net official development assistance received: Multilateral (millions of US dollars),605.79
Chad,2016,Net official development assistance received: Multilateral (millions of US dollars),348.09
Chad,2017,Net official development assistance received: Multilateral (millions of US dollars),326.21
Chad,1975,Net official development assistance received: Total (millions of US dollars),66.73
Chad,1985,Net official development assistance received: Total (millions of US dollars),179.05
Chad,1995,Net official development assistance received: Total (millions of US dollars),235.02
Chad,2005,Net official development assistance received: Total (millions of US dollars),386.44
Chad,2010,Net official development assistance received: Total (millions of US dollars),490.16
Chad,2015,Net official development assistance received: Total (millions of US dollars),606.65
Chad,2016,Net official development assistance received: Total (millions of US dollars),624.46
Chad,2017,Net official development assistance received: Total (millions of US dollars),647.83
Chad,1975,Net official development assistance received: Total (as % GNI),7.65
Chad,1985,Net official development assistance received: Total (as % GNI),17.42
Chad,1995,Net official development assistance received: Total (as % GNI),16.31
Chad,2005,Net official development assistance received: Total (as % GNI),6.87
Chad,2010,Net official development assistance received: Total (as % GNI),4.76
Chad,2015,Net official development assistance received: Total (as % GNI),5.69
Chad,2016,Net official development assistance received: Total (as % GNI),6.77
Chad,2017,Net official development assistance received: Total (as % GNI),6.58
Chile,1975,Net official development assistance received: Bilateral  (millions of US dollars),82.51
Chile,1985,Net official development assistance received: Bilateral  (millions of US dollars),45.95
Chile,1995,Net official development assistance received: Bilateral  (millions of US dollars),151.31
Chile,2005,Net official development assistance received: Bilateral  (millions of US dollars),88.04
Chile,2010,Net official development assistance received: Bilateral  (millions of US dollars),138.34
Chile,2015,Net official development assistance received: Bilateral  (millions of US dollars),36.27
Chile,2016,Net official development assistance received: Bilateral  (millions of US dollars),162.92
Chile,2017,Net official development assistance received: Bilateral  (millions of US dollars),48.17
Chile,1975,Net official development assistance received: Multilateral (millions of US dollars),30.58
Chile,1985,Net official development assistance received: Multilateral (millions of US dollars),3.42
Chile,1995,Net official development assistance received: Multilateral (millions of US dollars),9.43
Chile,2005,Net official development assistance received: Multilateral (millions of US dollars),82.71
Chile,2010,Net official development assistance received: Multilateral (millions of US dollars),43.57
Chile,2015,Net official development assistance received: Multilateral (millions of US dollars),18.06
Chile,2016,Net official development assistance received: Multilateral (millions of US dollars),15.52
Chile,2017,Net official development assistance received: Multilateral (millions of US dollars),21.63
Chile,1975,Net official development assistance received: Total (millions of US dollars),113.09
Chile,1985,Net official development assistance received: Total (millions of US dollars),49.37
Chile,1995,Net official development assistance received: Total (millions of US dollars),160.74
Chile,2005,Net official development assistance received: Total (millions of US dollars),170.75
Chile,2010,Net official development assistance received: Total (millions of US dollars),181.91
Chile,2015,Net official development assistance received: Total (millions of US dollars),54.33
Chile,2016,Net official development assistance received: Total (millions of US dollars),178.44
Chile,2017,Net official development assistance received: Total (millions of US dollars),69.8
Chile,1975,Net official development assistance received: Total (as % GNI),1.54
Chile,1985,Net official development assistance received: Total (as % GNI),0.32
Chile,1995,Net official development assistance received: Total (as % GNI),0.23
Chile,2005,Net official development assistance received: Total (as % GNI),0.15
Chile,2010,Net official development assistance received: Total (as % GNI),0.09
Chile,2015,Net official development assistance received: Total (as % GNI),0.02
Chile,2016,Net official development assistance received: Total (as % GNI),0.07
Chile,2017,Net official development assistance received: Total (as % GNI),0.03
China,1985,Net official development assistance received: Multilateral (millions of US dollars),241.75
China,1995,Net official development assistance received: Multilateral (millions of US dollars),920.72
China,2005,Net official development assistance received: Multilateral (millions of US dollars),328.71
China,2010,Net official development assistance received: Multilateral (millions of US dollars),327.49
China,2015,Net official development assistance received: Multilateral (millions of US dollars),251.54
China,2016,Net official development assistance received: Multilateral (millions of US dollars),189.95
China,2017,Net official development assistance received: Multilateral (millions of US dollars),152.58
China,1985,Net official development assistance received: Total (millions of US dollars),938.75
China,1995,Net official development assistance received: Total (millions of US dollars),3463.7
China,2005,Net official development assistance received: Total (millions of US dollars),1798.34
China,2010,Net official development assistance received: Total (millions of US dollars),671.89
China,2015,Net official development assistance received: Total (millions of US dollars),-332.27
China,2016,Net official development assistance received: Total (millions of US dollars),-791.53
China,2017,Net official development assistance received: Total (millions of US dollars),-1045.04
China,1985,Net official development assistance received: Total (as % GNI),0.3
China,1995,Net official development assistance received: Total (as % GNI),0.48
China,2005,Net official development assistance received: Total (as % GNI),0.08
China,2010,Net official development assistance received: Total (as % GNI),0.01
China,2015,Net official development assistance received: Total (as % GNI),0
China,2016,Net official development assistance received: Total (as % GNI),-0.01
China,2017,Net official development assistance received: Total (as % GNI),-0.01
"China, Hong Kong SAR",1975,Net official development assistance received: Bilateral  (millions of US dollars),-1.29
"China, Hong Kong SAR",1985,Net official development assistance received: Bilateral  (millions of US dollars),18.45
"China, Hong Kong SAR",1995,Net official development assistance received: Bilateral  (millions of US dollars),14.11
"China, Hong Kong SAR",1975,Net official development assistance received: Multilateral (millions of US dollars),0.15
"China, Hong Kong SAR",1985,Net official development assistance received: Multilateral (millions of US dollars),2.03
"China, Hong Kong SAR",1995,Net official development assistance received: Multilateral (millions of US dollars),3.62
"China, Hong Kong SAR",1975,Net official development assistance received: Total (millions of US dollars),-1.14
"China, Hong Kong SAR",1985,Net official development assistance received: Total (millions of US dollars),20.48
"China, Hong Kong SAR",1995,Net official development assistance received: Total (millions of US dollars),17.73
"China, Hong Kong SAR",1975,Net official development assistance received: Total (as % GNI),-0.01
"China, Hong Kong SAR",1985,Net official development assistance received: Total (as % GNI),0.06
"China, Hong Kong SAR",1995,Net official development assistance received: Total (as % GNI),0.01
"China, Macao SAR",1975,Net official development assistance received: Bilateral  (millions of US dollars),0.02
"China, Macao SAR",1985,Net official development assistance received: Bilateral  (millions of US dollars),0.27
"China, Macao SAR",1995,Net official development assistance received: Bilateral  (millions of US dollars),-4.01
"China, Macao SAR",1975,Net official development assistance received: Multilateral (millions of US dollars),0
"China, Macao SAR",1985,Net official development assistance received: Multilateral (millions of US dollars),0.15
"China, Macao SAR",1995,Net official development assistance received: Multilateral (millions of US dollars),0
"China, Macao SAR",1975,Net official development assistance received: Total (millions of US dollars),0.02
"China, Macao SAR",1985,Net official development assistance received: Total (millions of US dollars),0.42
"China, Macao SAR",1995,Net official development assistance received: Total (millions of US dollars),-4.01
"China, Macao SAR",1985,Net official development assistance received: Total (as % GNI),0.03
