,Year,Series,Value
Czechia,2014,Domestic general government health expenditure (% of total government expenditure),14.8917
Czechia,2015,Domestic general government health expenditure (% of total government expenditure),14.2832
Czechia,2016,Domestic general government health expenditure (% of total government expenditure),14.8267
Dem. Rep. of the Congo,2000,Current health expenditure (% of GDP),1.5724
Dem. Rep. of the Congo,2005,Current health expenditure (% of GDP),4.2746
Dem. Rep. of the Congo,2010,Current health expenditure (% of GDP),4.0193
Dem. Rep. of the Congo,2014,Current health expenditure (% of GDP),3.9794
Dem. Rep. of the Congo,2015,Current health expenditure (% of GDP),3.9869
Dem. Rep. of the Congo,2016,Current health expenditure (% of GDP),3.8712
Dem. Rep. of the Congo,2000,Domestic general government health expenditure (% of total government expenditure),2.5117
Dem. Rep. of the Congo,2005,Domestic general government health expenditure (% of total government expenditure),2.5117
Dem. Rep. of the Congo,2010,Domestic general government health expenditure (% of total government expenditure),2.5117
Dem. Rep. of the Congo,2014,Domestic general government health expenditure (% of total government expenditure),2.9794
Dem. Rep. of the Congo,2015,Domestic general government health expenditure (% of total government expenditure),3.9519
Dem. Rep. of the Congo,2016,Domestic general government health expenditure (% of total government expenditure),3.7261
Denmark,2000,Current health expenditure (% of GDP),8.1044
Denmark,2005,Current health expenditure (% of GDP),9.0906
Denmark,2010,Current health expenditure (% of GDP),10.3332
Denmark,2014,Current health expenditure (% of GDP),10.1719
Denmark,2015,Current health expenditure (% of GDP),10.2738
Denmark,2016,Current health expenditure (% of GDP),10.35
Denmark,2000,Domestic general government health expenditure (% of total government expenditure),12.7837
Denmark,2005,Domestic general government health expenditure (% of total government expenditure),14.8567
Denmark,2010,Domestic general government health expenditure (% of total government expenditure),15.2937
Denmark,2014,Domestic general government health expenditure (% of total government expenditure),15.5089
Denmark,2015,Domestic general government health expenditure (% of total government expenditure),15.789
Denmark,2016,Domestic general government health expenditure (% of total government expenditure),16.2452
Djibouti,2000,Current health expenditure (% of GDP),4.1253
Djibouti,2005,Current health expenditure (% of GDP),4.5273
Djibouti,2010,Current health expenditure (% of GDP),4.2971
Djibouti,2014,Current health expenditure (% of GDP),4.1381
Djibouti,2015,Current health expenditure (% of GDP),4.3893
Djibouti,2016,Current health expenditure (% of GDP),3.5019
Djibouti,2000,Domestic general government health expenditure (% of total government expenditure),6.0755
Djibouti,2005,Domestic general government health expenditure (% of total government expenditure),5.3278
Djibouti,2010,Domestic general government health expenditure (% of total government expenditure),6.9705
Djibouti,2014,Domestic general government health expenditure (% of total government expenditure),6.073
Djibouti,2015,Domestic general government health expenditure (% of total government expenditure),4.0695
Djibouti,2016,Domestic general government health expenditure (% of total government expenditure),3.0971
Dominica,2000,Current health expenditure (% of GDP),5.1293
Dominica,2005,Current health expenditure (% of GDP),5.2445
Dominica,2010,Current health expenditure (% of GDP),5.6013
Dominica,2014,Current health expenditure (% of GDP),5.4894
Dominica,2015,Current health expenditure (% of GDP),5.4551
Dominica,2016,Current health expenditure (% of GDP),5.3039
Dominica,2000,Domestic general government health expenditure (% of total government expenditure),8.4286
Dominica,2005,Domestic general government health expenditure (% of total government expenditure),9.4562
Dominica,2010,Domestic general government health expenditure (% of total government expenditure),8.2464
Dominica,2014,Domestic general government health expenditure (% of total government expenditure),10.3942
Dominica,2015,Domestic general government health expenditure (% of total government expenditure),10.5796
Dominica,2016,Domestic general government health expenditure (% of total government expenditure),8.0342
Dominican Republic,2000,Current health expenditure (% of GDP),4.8843
Dominican Republic,2005,Current health expenditure (% of GDP),4.354
Dominican Republic,2010,Current health expenditure (% of GDP),5.5823
Dominican Republic,2014,Current health expenditure (% of GDP),5.922
Dominican Republic,2015,Current health expenditure (% of GDP),6.0439
Dominican Republic,2016,Current health expenditure (% of GDP),6.1613
Dominican Republic,2000,Domestic general government health expenditure (% of total government expenditure),11.7657
Dominican Republic,2005,Domestic general government health expenditure (% of total government expenditure),9.1996
Dominican Republic,2010,Domestic general government health expenditure (% of total government expenditure),15.9277
Dominican Republic,2014,Domestic general government health expenditure (% of total government expenditure),14.2842
Dominican Republic,2015,Domestic general government health expenditure (% of total government expenditure),13.9539
Dominican Republic,2016,Domestic general government health expenditure (% of total government expenditure),15.9997
Ecuador,2000,Current health expenditure (% of GDP),3.3153
Ecuador,2005,Current health expenditure (% of GDP),5.5784
Ecuador,2010,Current health expenditure (% of GDP),7.122
Ecuador,2014,Current health expenditure (% of GDP),8.6213
Ecuador,2015,Current health expenditure (% of GDP),8.5885
Ecuador,2016,Current health expenditure (% of GDP),8.3871
Ecuador,2000,Domestic general government health expenditure (% of total government expenditure),4.1394
Ecuador,2005,Domestic general government health expenditure (% of total government expenditure),7.8656
Ecuador,2010,Domestic general government health expenditure (% of total government expenditure),9.2046
Ecuador,2014,Domestic general government health expenditure (% of total government expenditure),10.2048
Ecuador,2015,Domestic general government health expenditure (% of total government expenditure),10.8498
Ecuador,2016,Domestic general government health expenditure (% of total government expenditure),10.9859
Egypt,2000,Current health expenditure (% of GDP),4.9224
Egypt,2005,Current health expenditure (% of GDP),4.9223
Egypt,2010,Current health expenditure (% of GDP),4.1532
Egypt,2014,Current health expenditure (% of GDP),4.6917
Egypt,2015,Current health expenditure (% of GDP),4.6229
Egypt,2016,Current health expenditure (% of GDP),4.6378
Egypt,2000,Domestic general government health expenditure (% of total government expenditure),6.6637
Egypt,2005,Domestic general government health expenditure (% of total government expenditure),5.2435
Egypt,2010,Domestic general government health expenditure (% of total government expenditure),4.3616
Egypt,2014,Domestic general government health expenditure (% of total government expenditure),4.1615
Egypt,2015,Domestic general government health expenditure (% of total government expenditure),4.9624
Egypt,2016,Domestic general government health expenditure (% of total government expenditure),4.2185
El Salvador,2000,Current health expenditure (% of GDP),8.124
El Salvador,2005,Current health expenditure (% of GDP),7.1897
El Salvador,2010,Current health expenditure (% of GDP),6.9147
El Salvador,2014,Current health expenditure (% of GDP),6.9251
El Salvador,2015,Current health expenditure (% of GDP),6.8641
El Salvador,2016,Current health expenditure (% of GDP),6.9578
El Salvador,2000,Domestic general government health expenditure (% of total government expenditure),18.442
El Salvador,2005,Domestic general government health expenditure (% of total government expenditure),19.6109
El Salvador,2010,Domestic general government health expenditure (% of total government expenditure),17.7056
El Salvador,2014,Domestic general government health expenditure (% of total government expenditure),20.1193
El Salvador,2015,Domestic general government health expenditure (% of total government expenditure),20.8333
El Salvador,2016,Domestic general government health expenditure (% of total government expenditure),20.9298
Equatorial Guinea,2000,Current health expenditure (% of GDP),2.3596
Equatorial Guinea,2005,Current health expenditure (% of GDP),1.401
Equatorial Guinea,2010,Current health expenditure (% of GDP),1.5319
Equatorial Guinea,2014,Current health expenditure (% of GDP),1.7764
Equatorial Guinea,2015,Current health expenditure (% of GDP),2.7082
Equatorial Guinea,2016,Current health expenditure (% of GDP),3.3765
Equatorial Guinea,2000,Domestic general government health expenditure (% of total government expenditure),2.4569
Equatorial Guinea,2005,Domestic general government health expenditure (% of total government expenditure),2.1397
Equatorial Guinea,2010,Domestic general government health expenditure (% of total government expenditure),1.018
Equatorial Guinea,2014,Domestic general government health expenditure (% of total government expenditure),1.3077
Equatorial Guinea,2015,Domestic general government health expenditure (% of total government expenditure),1.4105
Equatorial Guinea,2016,Domestic general government health expenditure (% of total government expenditure),2.5862
Eritrea,2000,Current health expenditure (% of GDP),4.5115
Eritrea,2005,Current health expenditure (% of GDP),5.3124
Eritrea,2010,Current health expenditure (% of GDP),3.4459
Eritrea,2014,Current health expenditure (% of GDP),2.9316
Eritrea,2015,Current health expenditure (% of GDP),2.9658
Eritrea,2016,Current health expenditure (% of GDP),2.9593
Eritrea,2000,Domestic general government health expenditure (% of total government expenditure),2.142
Eritrea,2005,Domestic general government health expenditure (% of total government expenditure),1.1483
Eritrea,2010,Domestic general government health expenditure (% of total government expenditure),1.5076
Eritrea,2014,Domestic general government health expenditure (% of total government expenditure),1.1279
Eritrea,2015,Domestic general government health expenditure (% of total government expenditure),1.2096
Eritrea,2016,Domestic general government health expenditure (% of total government expenditure),2.9195
Estonia,2000,Current health expenditure (% of GDP),5.1645
Estonia,2005,Current health expenditure (% of GDP),4.9559
Estonia,2010,Current health expenditure (% of GDP),6.3337
Estonia,2014,Current health expenditure (% of GDP),6.208
Estonia,2015,Current health expenditure (% of GDP),6.4818
Estonia,2016,Current health expenditure (% of GDP),6.6837
Estonia,2000,Domestic general government health expenditure (% of total government expenditure),10.7776
Estonia,2005,Domestic general government health expenditure (% of total government expenditure),11.094
Estonia,2010,Domestic general government health expenditure (% of total government expenditure),11.5998
Estonia,2014,Domestic general government health expenditure (% of total government expenditure),12.1741
Estonia,2015,Domestic general government health expenditure (% of total government expenditure),12.1405
Estonia,2016,Domestic general government health expenditure (% of total government expenditure),12.4074
Eswatini,2000,Current health expenditure (% of GDP),4.4605
Eswatini,2005,Current health expenditure (% of GDP),5.6226
Eswatini,2010,Current health expenditure (% of GDP),8.3618
Eswatini,2014,Current health expenditure (% of GDP),7.5908
Eswatini,2015,Current health expenditure (% of GDP),7.7721
Eswatini,2016,Current health expenditure (% of GDP),7.6969
Eswatini,2000,Domestic general government health expenditure (% of total government expenditure),10.5086
Eswatini,2005,Domestic general government health expenditure (% of total government expenditure),12.6123
Eswatini,2010,Domestic general government health expenditure (% of total government expenditure),18.8477
Eswatini,2014,Domestic general government health expenditure (% of total government expenditure),13.7158
Eswatini,2015,Domestic general government health expenditure (% of total government expenditure),14.8978
Eswatini,2016,Domestic general government health expenditure (% of total government expenditure),15.231
Ethiopia,2000,Current health expenditure (% of GDP),4.3653
Ethiopia,2005,Current health expenditure (% of GDP),4.101
Ethiopia,2010,Current health expenditure (% of GDP),5.4664
Ethiopia,2014,Current health expenditure (% of GDP),4.0337
Ethiopia,2015,Current health expenditure (% of GDP),3.9759
Ethiopia,2016,Current health expenditure (% of GDP),3.974
Ethiopia,2000,Domestic general government health expenditure (% of total government expenditure),7.0303
Ethiopia,2005,Domestic general government health expenditure (% of total government expenditure),7.5518
Ethiopia,2010,Domestic general government health expenditure (% of total government expenditure),5.0879
Ethiopia,2014,Domestic general government health expenditure (% of total government expenditure),4.0883
Ethiopia,2015,Domestic general government health expenditure (% of total government expenditure),5.9144
Ethiopia,2016,Domestic general government health expenditure (% of total government expenditure),6.022
Fiji,2000,Current health expenditure (% of GDP),3.7226
Fiji,2005,Current health expenditure (% of GDP),3.559
Fiji,2010,Current health expenditure (% of GDP),3.7014
Fiji,2014,Current health expenditure (% of GDP),3.6493
Fiji,2015,Current health expenditure (% of GDP),3.5689
Fiji,2016,Current health expenditure (% of GDP),3.4615
Fiji,2000,Domestic general government health expenditure (% of total government expenditure),10.588
Fiji,2005,Domestic general government health expenditure (% of total government expenditure),10.3595
Fiji,2010,Domestic general government health expenditure (% of total government expenditure),8.5877
Fiji,2014,Domestic general government health expenditure (% of total government expenditure),7.1043
Fiji,2015,Domestic general government health expenditure (% of total government expenditure),7.0442
Fiji,2016,Domestic general government health expenditure (% of total government expenditure),7.6616
Finland,2000,Current health expenditure (% of GDP),6.8365
Finland,2005,Current health expenditure (% of GDP),7.9979
Finland,2010,Current health expenditure (% of GDP),8.8687
Finland,2014,Current health expenditure (% of GDP),9.48
Finland,2015,Current health expenditure (% of GDP),9.7429
Finland,2016,Current health expenditure (% of GDP),9.4931
Finland,2000,Domestic general government health expenditure (% of total government expenditure),10.5402
Finland,2005,Domestic general government health expenditure (% of total government expenditure),12.736
Finland,2010,Domestic general government health expenditure (% of total government expenditure),12.5064
Finland,2014,Domestic general government health expenditure (% of total government expenditure),12.7037
Finland,2015,Domestic general government health expenditure (% of total government expenditure),13.2616
Finland,2016,Domestic general government health expenditure (% of total government expenditure),13.117
France,2000,Current health expenditure (% of GDP),9.5411
France,2005,Current health expenditure (% of GDP),10.1798
France,2010,Current health expenditure (% of GDP),11.1792
France,2014,Current health expenditure (% of GDP),11.595
France,2015,Current health expenditure (% of GDP),11.5014
France,2016,Current health expenditure (% of GDP),11.5393
France,2000,Domestic general government health expenditure (% of total government expenditure),14.72
France,2005,Domestic general government health expenditure (% of total government expenditure),15.148
France,2010,Domestic general government health expenditure (% of total government expenditure),15.1169
France,2014,Domestic general government health expenditure (% of total government expenditure),15.5401
France,2015,Domestic general government health expenditure (% of total government expenditure),15.5434
France,2016,Domestic general government health expenditure (% of total government expenditure),16.9686
Gabon,2000,Current health expenditure (% of GDP),2.9054
Gabon,2005,Current health expenditure (% of GDP),2.9341
Gabon,2010,Current health expenditure (% of GDP),2.4756
Gabon,2014,Current health expenditure (% of GDP),2.5328
Gabon,2015,Current health expenditure (% of GDP),2.6574
Gabon,2016,Current health expenditure (% of GDP),3.1129
Gabon,2000,Domestic general government health expenditure (% of total government expenditure),5.2413
Gabon,2005,Domestic general government health expenditure (% of total government expenditure),5.0768
Gabon,2010,Domestic general government health expenditure (% of total government expenditure),6.8134
Gabon,2014,Domestic general government health expenditure (% of total government expenditure),6.3846
Gabon,2015,Domestic general government health expenditure (% of total government expenditure),7.0349
Gabon,2016,Domestic general government health expenditure (% of total government expenditure),9.2026
Gambia,2000,Current health expenditure (% of GDP),4.6657
Gambia,2005,Current health expenditure (% of GDP),4.9078
Gambia,2010,Current health expenditure (% of GDP),5.7396
Gambia,2014,Current health expenditure (% of GDP),5.2987
Gambia,2015,Current health expenditure (% of GDP),4.7615
Gambia,2016,Current health expenditure (% of GDP),4.4315
Gambia,2000,Domestic general government health expenditure (% of total government expenditure),6.9182
Gambia,2005,Domestic general government health expenditure (% of total government expenditure),10.2326
Gambia,2010,Domestic general government health expenditure (% of total government expenditure),7.8139
Gambia,2014,Domestic general government health expenditure (% of total government expenditure),4.0553
Gambia,2015,Domestic general government health expenditure (% of total government expenditure),2.7588
Gambia,2016,Domestic general government health expenditure (% of total government expenditure),2.7624
Georgia,2000,Current health expenditure (% of GDP),7.397
Georgia,2005,Current health expenditure (% of GDP),8.3039
Georgia,2010,Current health expenditure (% of GDP),9.5454
Georgia,2014,Current health expenditure (% of GDP),8.4357
Georgia,2015,Current health expenditure (% of GDP),7.9324
Georgia,2016,Current health expenditure (% of GDP),8.4361
Georgia,2000,Domestic general government health expenditure (% of total government expenditure),4.8525
Georgia,2005,Domestic general government health expenditure (% of total government expenditure),5.5771
Georgia,2010,Domestic general government health expenditure (% of total government expenditure),6.1534
Georgia,2014,Domestic general government health expenditure (% of total government expenditure),7.7796
Georgia,2015,Domestic general government health expenditure (% of total government expenditure),9.5979
Georgia,2016,Domestic general government health expenditure (% of total government expenditure),10.2872
Germany,2000,Current health expenditure (% of GDP),9.8275
Germany,2005,Current health expenditure (% of GDP),10.2253
Germany,2010,Current health expenditure (% of GDP),11.004
Germany,2014,Current health expenditure (% of GDP),10.9574
Germany,2015,Current health expenditure (% of GDP),11.0791
Germany,2016,Current health expenditure (% of GDP),11.1392
Germany,2000,Domestic general government health expenditure (% of total government expenditure),17.2086
Germany,2005,Domestic general government health expenditure (% of total government expenditure),16.7818
Germany,2010,Domestic general government health expenditure (% of total government expenditure),19.4114
Germany,2014,Domestic general government health expenditure (% of total government expenditure),20.882
Germany,2015,Domestic general government health expenditure (% of total government expenditure),21.3047
Germany,2016,Domestic general government health expenditure (% of total government expenditure),21.3556
Ghana,2000,Current health expenditure (% of GDP),3.9664
Ghana,2005,Current health expenditure (% of GDP),5.3295
Ghana,2010,Current health expenditure (% of GDP),6.1306
Ghana,2014,Current health expenditure (% of GDP),5.6232
Ghana,2015,Current health expenditure (% of GDP),6.0877
Ghana,2016,Current health expenditure (% of GDP),4.4487
Ghana,2000,Domestic general government health expenditure (% of total government expenditure),6.0149
Ghana,2005,Domestic general government health expenditure (% of total government expenditure),10.602
Ghana,2010,Domestic general government health expenditure (% of total government expenditure),11.9699
Ghana,2014,Domestic general government health expenditure (% of total government expenditure),6.7195
Ghana,2015,Domestic general government health expenditure (% of total government expenditure),8.5579
Ghana,2016,Domestic general government health expenditure (% of total government expenditure),6.5377
Greece,2000,Current health expenditure (% of GDP),7.2433
Greece,2005,Current health expenditure (% of GDP),8.9966
Greece,2010,Current health expenditure (% of GDP),9.56
Greece,2014,Current health expenditure (% of GDP),7.95
Greece,2015,Current health expenditure (% of GDP),8.1943
Greece,2016,Current health expenditure (% of GDP),8.4543
Greece,2000,Domestic general government health expenditure (% of total government expenditure),9.509
Greece,2005,Domestic general government health expenditure (% of total government expenditure),12.0483
Greece,2010,Domestic general government health expenditure (% of total government expenditure),12.4371
Greece,2014,Domestic general government health expenditure (% of total government expenditure),9.1337
Greece,2015,Domestic general government health expenditure (% of total government expenditure),8.7849
Greece,2016,Domestic general government health expenditure (% of total government expenditure),10.3212
Grenada,2000,Current health expenditure (% of GDP),5.101
Grenada,2005,Current health expenditure (% of GDP),5.271
Grenada,2010,Current health expenditure (% of GDP),6.0906
Grenada,2014,Current health expenditure (% of GDP),5.1992
Grenada,2015,Current health expenditure (% of GDP),4.8639
Grenada,2016,Current health expenditure (% of GDP),5.2467
Grenada,2000,Domestic general government health expenditure (% of total government expenditure),6.8306
Grenada,2005,Domestic general government health expenditure (% of total government expenditure),9.9802
Grenada,2010,Domestic general government health expenditure (% of total government expenditure),9.8374
Grenada,2014,Domestic general government health expenditure (% of total government expenditure),7.0891
Grenada,2015,Domestic general government health expenditure (% of total government expenditure),7.4443
Grenada,2016,Domestic general government health expenditure (% of total government expenditure),9.0177
Guatemala,2000,Current health expenditure (% of GDP),5.7087
Guatemala,2005,Current health expenditure (% of GDP),6.3367
Guatemala,2010,Current health expenditure (% of GDP),6.0774
Guatemala,2014,Current health expenditure (% of GDP),5.9377
Guatemala,2015,Current health expenditure (% of GDP),5.5159
Guatemala,2016,Current health expenditure (% of GDP),5.8203
Guatemala,2000,Domestic general government health expenditure (% of total government expenditure),13.9579
Guatemala,2005,Domestic general government health expenditure (% of total government expenditure),14.3289
Guatemala,2010,Domestic general government health expenditure (% of total government expenditure),14.0799
Guatemala,2014,Domestic general government health expenditure (% of total government expenditure),16.5859
Guatemala,2015,Domestic general government health expenditure (% of total government expenditure),15.7313
Guatemala,2016,Domestic general government health expenditure (% of total government expenditure),17.9445
Guinea,2000,Current health expenditure (% of GDP),3.6977
Guinea,2005,Current health expenditure (% of GDP),2.9495
Guinea,2010,Current health expenditure (% of GDP),3.0677
Guinea,2014,Current health expenditure (% of GDP),4.781
Guinea,2015,Current health expenditure (% of GDP),5.8271
Guinea,2016,Current health expenditure (% of GDP),5.4783
Guinea,2000,Domestic general government health expenditure (% of total government expenditure),2.9314
Guinea,2005,Domestic general government health expenditure (% of total government expenditure),2.992
Guinea,2010,Domestic general government health expenditure (% of total government expenditure),1.9036
Guinea,2014,Domestic general government health expenditure (% of total government expenditure),3.0262
Guinea,2015,Domestic general government health expenditure (% of total government expenditure),1.9782
Guinea,2016,Domestic general government health expenditure (% of total government expenditure),4.1134
Guinea-Bissau,2000,Current health expenditure (% of GDP),7.1033
Guinea-Bissau,2005,Current health expenditure (% of GDP),6.3873
Guinea-Bissau,2010,Current health expenditure (% of GDP),6.3485
Guinea-Bissau,2014,Current health expenditure (% of GDP),6.7866
Guinea-Bissau,2015,Current health expenditure (% of GDP),6.5198
Guinea-Bissau,2016,Current health expenditure (% of GDP),6.0901
Guinea-Bissau,2000,Domestic general government health expenditure (% of total government expenditure),13.7361
Guinea-Bissau,2005,Domestic general government health expenditure (% of total government expenditure),13.6794
Guinea-Bissau,2010,Domestic general government health expenditure (% of total government expenditure),5.9414
Guinea-Bissau,2014,Domestic general government health expenditure (% of total government expenditure),8.8004
Guinea-Bissau,2015,Domestic general government health expenditure (% of total government expenditure),9.3501
Guinea-Bissau,2016,Domestic general government health expenditure (% of total government expenditure),12.8786
Guyana,2000,Current health expenditure (% of GDP),2.777
Guyana,2005,Current health expenditure (% of GDP),3.3695
Guyana,2010,Current health expenditure (% of GDP),4.6451
Guyana,2014,Current health expenditure (% of GDP),5.1407
Guyana,2015,Current health expenditure (% of GDP),4.4528
Guyana,2016,Current health expenditure (% of GDP),4.2433
Guyana,2000,Domestic general government health expenditure (% of total government expenditure),7.1441
Guyana,2005,Domestic general government health expenditure (% of total government expenditure),6.341
Guyana,2010,Domestic general government health expenditure (% of total government expenditure),5.6301
Guyana,2014,Domestic general government health expenditure (% of total government expenditure),8.6199
Guyana,2015,Domestic general government health expenditure (% of total government expenditure),7.7892
Guyana,2016,Domestic general government health expenditure (% of total government expenditure),7.7229
Haiti,2000,Current health expenditure (% of GDP),6.9083
Haiti,2005,Current health expenditure (% of GDP),5.5094
Haiti,2010,Current health expenditure (% of GDP),8.1456
Haiti,2014,Current health expenditure (% of GDP),7.7976
Haiti,2015,Current health expenditure (% of GDP),5.3723
Haiti,2016,Current health expenditure (% of GDP),5.3857
Haiti,2000,Domestic general government health expenditure (% of total government expenditure),16.1442
Haiti,2005,Domestic general government health expenditure (% of total government expenditure),6.6438
Haiti,2010,Domestic general government health expenditure (% of total government expenditure),6.0231
Haiti,2014,Domestic general government health expenditure (% of total government expenditure),3.1922
Haiti,2015,Domestic general government health expenditure (% of total government expenditure),3.9792
Haiti,2016,Domestic general government health expenditure (% of total government expenditure),4.42
Honduras,2000,Current health expenditure (% of GDP),6.4243
Honduras,2005,Current health expenditure (% of GDP),7.6776
Honduras,2010,Current health expenditure (% of GDP),8.6284
Honduras,2014,Current health expenditure (% of GDP),7.9882
Honduras,2015,Current health expenditure (% of GDP),7.714
Honduras,2016,Current health expenditure (% of GDP),8.402
Honduras,2000,Domestic general government health expenditure (% of total government expenditure),13.679
Honduras,2005,Domestic general government health expenditure (% of total government expenditure),12.3669
Honduras,2010,Domestic general government health expenditure (% of total government expenditure),13.9667
Honduras,2014,Domestic general government health expenditure (% of total government expenditure),11.496
Honduras,2015,Domestic general government health expenditure (% of total government expenditure),11.4276
Honduras,2016,Domestic general government health expenditure (% of total government expenditure),14.0387
Hungary,2000,Current health expenditure (% of GDP),6.7648
Hungary,2005,Current health expenditure (% of GDP),7.9969
Hungary,2010,Current health expenditure (% of GDP),7.5199
Hungary,2014,Current health expenditure (% of GDP),7.0927
Hungary,2015,Current health expenditure (% of GDP),7.1207
Hungary,2016,Current health expenditure (% of GDP),7.3648
Hungary,2000,Domestic general government health expenditure (% of total government expenditure),9.8864
Hungary,2005,Domestic general government health expenditure (% of total government expenditure),11.3695
Hungary,2010,Domestic general government health expenditure (% of total government expenditure),10.1754
Hungary,2014,Domestic general government health expenditure (% of total government expenditure),9.5847
Hungary,2015,Domestic general government health expenditure (% of total government expenditure),9.4454
Hungary,2016,Domestic general government health expenditure (% of total government expenditure),10.4241
Iceland,2000,Current health expenditure (% of GDP),9.0278
Iceland,2005,Current health expenditure (% of GDP),9.2135
Iceland,2010,Current health expenditure (% of GDP),8.7715
Iceland,2014,Current health expenditure (% of GDP),8.4966
Iceland,2015,Current health expenditure (% of GDP),8.3458
Iceland,2016,Current health expenditure (% of GDP),8.2915
Iceland,2000,Domestic general government health expenditure (% of total government expenditure),17.6067
Iceland,2005,Domestic general government health expenditure (% of total government expenditure),18.0192
Iceland,2010,Domestic general government health expenditure (% of total government expenditure),14.3609
Iceland,2014,Domestic general government health expenditure (% of total government expenditure),15.2121
Iceland,2015,Domestic general government health expenditure (% of total government expenditure),15.8837
Iceland,2016,Domestic general government health expenditure (% of total government expenditure),14.9363
India,2000,Current health expenditure (% of GDP),4.0349
India,2005,Current health expenditure (% of GDP),3.7912
India,2010,Current health expenditure (% of GDP),3.2721
India,2014,Current health expenditure (% of GDP),3.6196
India,2015,Current health expenditure (% of GDP),3.5609
India,2016,Current health expenditure (% of GDP),3.6212
India,2000,Domestic general government health expenditure (% of total government expenditure),3.2907
India,2005,Domestic general government health expenditure (% of total government expenditure),3.0329
India,2010,Domestic general government health expenditure (% of total government expenditure),3.1694
India,2014,Domestic general government health expenditure (% of total government expenditure),3.0273
India,2015,Domestic general government health expenditure (% of total government expenditure),3.1443
India,2016,Domestic general government health expenditure (% of total government expenditure),3.1443
Indonesia,2000,Current health expenditure (% of GDP),1.9157
Indonesia,2005,Current health expenditure (% of GDP),2.5841
Indonesia,2010,Current health expenditure (% of GDP),2.9609
Indonesia,2014,Current health expenditure (% of GDP),3.1171
Indonesia,2015,Current health expenditure (% of GDP),3.0054
Indonesia,2016,Current health expenditure (% of GDP),3.1245
Indonesia,2000,Domestic general government health expenditure (% of total government expenditure),3.7713
Indonesia,2005,Domestic general government health expenditure (% of total government expenditure),4.1989
Indonesia,2010,Domestic general government health expenditure (% of total government expenditure),4.5096
Indonesia,2014,Domestic general government health expenditure (% of total government expenditure),5.7806
Indonesia,2015,Domestic general government health expenditure (% of total government expenditure),6.9403
Indonesia,2016,Domestic general government health expenditure (% of total government expenditure),8.3104
Iran (Islamic Republic of),2000,Current health expenditure (% of GDP),4.735
Iran (Islamic Republic of),2005,Current health expenditure (% of GDP),5.3057
Iran (Islamic Republic of),2010,Current health expenditure (% of GDP),6.7547
Iran (Islamic Republic of),2014,Current health expenditure (% of GDP),6.9135
Iran (Islamic Republic of),2015,Current health expenditure (% of GDP),7.7606
Iran (Islamic Republic of),2016,Current health expenditure (% of GDP),8.1028
Iran (Islamic Republic of),2000,Domestic general government health expenditure (% of total government expenditure),10.9524
Iran (Islamic Republic of),2005,Domestic general government health expenditure (% of total government expenditure),9.3597
Iran (Islamic Republic of),2010,Domestic general government health expenditure (% of total government expenditure),11.8872
Iran (Islamic Republic of),2014,Domestic general government health expenditure (% of total government expenditure),22.5999
Iran (Islamic Republic of),2015,Domestic general government health expenditure (% of total government expenditure),22.5999
Iran (Islamic Republic of),2016,Domestic general government health expenditure (% of total government expenditure),22.5999
Iraq,2005,Current health expenditure (% of GDP),2.8974
Iraq,2010,Current health expenditure (% of GDP),3.2306
Iraq,2014,Current health expenditure (% of GDP),2.7899
Iraq,2015,Current health expenditure (% of GDP),3.1058
Iraq,2016,Current health expenditure (% of GDP),3.3122
Iraq,2005,Domestic general government health expenditure (% of total government expenditure),3.1964
Iraq,2010,Domestic general government health expenditure (% of total government expenditure),4.8142
Iraq,2014,Domestic general government health expenditure (% of total government expenditure),2.3847
Iraq,2015,Domestic general government health expenditure (% of total government expenditure),1.6956
Iraq,2016,Domestic general government health expenditure (% of total government expenditure),1.6955
Ireland,2000,Current health expenditure (% of GDP),5.9052
Ireland,2005,Current health expenditure (% of GDP),7.6477
Ireland,2010,Current health expenditure (% of GDP),10.512
Ireland,2014,Current health expenditure (% of GDP),9.6864
Ireland,2015,Current health expenditure (% of GDP),7.446
Ireland,2016,Current health expenditure (% of GDP),7.3783
Ireland,2000,Domestic general government health expenditure (% of total government expenditure),14.8249
Ireland,2005,Domestic general government health expenditure (% of total government expenditure),18.0896
Ireland,2010,Domestic general government health expenditure (% of total government expenditure),12.3017
Ireland,2014,Domestic general government health expenditure (% of total government expenditure),18.1587
Ireland,2015,Domestic general government health expenditure (% of total government expenditure),18.3813
Ireland,2016,Domestic general government health expenditure (% of total government expenditure),19.6541
Israel,2000,Current health expenditure (% of GDP),6.8023
Israel,2005,Current health expenditure (% of GDP),7.1271
Israel,2010,Current health expenditure (% of GDP),7.0511
Israel,2014,Current health expenditure (% of GDP),7.211
Israel,2015,Current health expenditure (% of GDP),7.3753
Israel,2016,Current health expenditure (% of GDP),7.3144
Israel,2000,Domestic general government health expenditure (% of total government expenditure),8.9381
Israel,2005,Domestic general government health expenditure (% of total government expenditure),9.2835
Israel,2010,Domestic general government health expenditure (% of total government expenditure),10.7126
Israel,2014,Domestic general government health expenditure (% of total government expenditure),11.1537
Israel,2015,Domestic general government health expenditure (% of total government expenditure),11.6295
Israel,2016,Domestic general government health expenditure (% of total government expenditure),11.5598
Italy,2000,Current health expenditure (% of GDP),7.5804
Italy,2005,Current health expenditure (% of GDP),8.3612
Italy,2010,Current health expenditure (% of GDP),8.9536
Italy,2014,Current health expenditure (% of GDP),9.0114
