,Year,Series,Value
Denmark,2014,Percentage of individuals using the internet,96
Denmark,2015,Percentage of individuals using the internet,96.3
Denmark,2016,Percentage of individuals using the internet,97
Denmark,2017,Percentage of individuals using the internet,97.1
Djibouti,2000,Percentage of individuals using the internet,0.2
Djibouti,2005,Percentage of individuals using the internet,1
Djibouti,2010,Percentage of individuals using the internet,6.5
Djibouti,2014,Percentage of individuals using the internet,10.7
Djibouti,2015,Percentage of individuals using the internet,11.9
Djibouti,2016,Percentage of individuals using the internet,13.1
Djibouti,2017,Percentage of individuals using the internet,55.7
Dominica,2000,Percentage of individuals using the internet,8.8
Dominica,2005,Percentage of individuals using the internet,38.5
Dominica,2010,Percentage of individuals using the internet,47.5
Dominica,2014,Percentage of individuals using the internet,57.5
Dominica,2015,Percentage of individuals using the internet,65
Dominica,2016,Percentage of individuals using the internet,67
Dominica,2017,Percentage of individuals using the internet,69.6
Dominican Republic,2000,Percentage of individuals using the internet,3.7
Dominican Republic,2005,Percentage of individuals using the internet,11.5
Dominican Republic,2010,Percentage of individuals using the internet,31.4
Dominican Republic,2014,Percentage of individuals using the internet,49.6
Dominican Republic,2015,Percentage of individuals using the internet,54.2
Dominican Republic,2016,Percentage of individuals using the internet,63.9
Dominican Republic,2017,Percentage of individuals using the internet,65
Ecuador,2000,Percentage of individuals using the internet,1.5
Ecuador,2005,Percentage of individuals using the internet,6
Ecuador,2010,Percentage of individuals using the internet,29
Ecuador,2014,Percentage of individuals using the internet,45.6
Ecuador,2015,Percentage of individuals using the internet,48.9
Ecuador,2016,Percentage of individuals using the internet,54.1
Ecuador,2017,Percentage of individuals using the internet,57.3
Egypt,2000,Percentage of individuals using the internet,0.6
Egypt,2005,Percentage of individuals using the internet,12.8
Egypt,2010,Percentage of individuals using the internet,21.6
Egypt,2014,Percentage of individuals using the internet,33.9
Egypt,2015,Percentage of individuals using the internet,37.8
Egypt,2016,Percentage of individuals using the internet,41.2
Egypt,2017,Percentage of individuals using the internet,45
El Salvador,2000,Percentage of individuals using the internet,1.2
El Salvador,2005,Percentage of individuals using the internet,4.2
El Salvador,2010,Percentage of individuals using the internet,15.9
El Salvador,2014,Percentage of individuals using the internet,24.8
El Salvador,2015,Percentage of individuals using the internet,26.8
El Salvador,2016,Percentage of individuals using the internet,29
El Salvador,2017,Percentage of individuals using the internet,31.3
Equatorial Guinea,2000,Percentage of individuals using the internet,0.1
Equatorial Guinea,2005,Percentage of individuals using the internet,1.1
Equatorial Guinea,2010,Percentage of individuals using the internet,6
Equatorial Guinea,2014,Percentage of individuals using the internet,18.9
Equatorial Guinea,2015,Percentage of individuals using the internet,21.3
Equatorial Guinea,2016,Percentage of individuals using the internet,23.8
Equatorial Guinea,2017,Percentage of individuals using the internet,26.2
Eritrea,2000,Percentage of individuals using the internet,0.1
Eritrea,2005,Percentage of individuals using the internet,0.2
Eritrea,2010,Percentage of individuals using the internet,0.6
Eritrea,2014,Percentage of individuals using the internet,1
Eritrea,2015,Percentage of individuals using the internet,1.1
Eritrea,2016,Percentage of individuals using the internet,1.2
Eritrea,2017,Percentage of individuals using the internet,1.3
Estonia,2000,Percentage of individuals using the internet,28.6
Estonia,2005,Percentage of individuals using the internet,61.5
Estonia,2010,Percentage of individuals using the internet,74.1
Estonia,2014,Percentage of individuals using the internet,84.2
Estonia,2015,Percentage of individuals using the internet,87.2
Estonia,2016,Percentage of individuals using the internet,87.2
Estonia,2017,Percentage of individuals using the internet,88.1
Ethiopia,2000,Percentage of individuals using the internet,0
Ethiopia,2005,Percentage of individuals using the internet,0.2
Ethiopia,2010,Percentage of individuals using the internet,0.8
Ethiopia,2014,Percentage of individuals using the internet,7.7
Ethiopia,2015,Percentage of individuals using the internet,13.9
Ethiopia,2016,Percentage of individuals using the internet,15.4
Ethiopia,2017,Percentage of individuals using the internet,18.6
Falkland Islands (Malvinas),2000,Percentage of individuals using the internet,58.6
Falkland Islands (Malvinas),2005,Percentage of individuals using the internet,84
Falkland Islands (Malvinas),2010,Percentage of individuals using the internet,95.8
Falkland Islands (Malvinas),2014,Percentage of individuals using the internet,97.6
Falkland Islands (Malvinas),2015,Percentage of individuals using the internet,98.3
Falkland Islands (Malvinas),2016,Percentage of individuals using the internet,99
Falkland Islands (Malvinas),2017,Percentage of individuals using the internet,99
Faroe Islands,2000,Percentage of individuals using the internet,32.9
Faroe Islands,2005,Percentage of individuals using the internet,67.9
Faroe Islands,2010,Percentage of individuals using the internet,75.2
Faroe Islands,2014,Percentage of individuals using the internet,93.3
Faroe Islands,2015,Percentage of individuals using the internet,94.2
Faroe Islands,2016,Percentage of individuals using the internet,95.1
Faroe Islands,2017,Percentage of individuals using the internet,97.6
Fiji,2000,Percentage of individuals using the internet,1.5
Fiji,2005,Percentage of individuals using the internet,8.5
Fiji,2010,Percentage of individuals using the internet,20
Fiji,2014,Percentage of individuals using the internet,37.4
Fiji,2015,Percentage of individuals using the internet,42.5
Fiji,2016,Percentage of individuals using the internet,46.5
Fiji,2017,Percentage of individuals using the internet,50
Finland,2000,Percentage of individuals using the internet,37.2
Finland,2005,Percentage of individuals using the internet,74.5
Finland,2010,Percentage of individuals using the internet,86.9
Finland,2014,Percentage of individuals using the internet,86.5
Finland,2015,Percentage of individuals using the internet,86.4
Finland,2016,Percentage of individuals using the internet,87.7
Finland,2017,Percentage of individuals using the internet,87.5
France,2000,Percentage of individuals using the internet,14.3
France,2005,Percentage of individuals using the internet,42.9
France,2010,Percentage of individuals using the internet,77.3
France,2014,Percentage of individuals using the internet,83.8
France,2015,Percentage of individuals using the internet,78
France,2016,Percentage of individuals using the internet,79.3
France,2017,Percentage of individuals using the internet,80.5
French Polynesia,2000,Percentage of individuals using the internet,6.4
French Polynesia,2005,Percentage of individuals using the internet,21.5
French Polynesia,2010,Percentage of individuals using the internet,49
French Polynesia,2014,Percentage of individuals using the internet,60.7
French Polynesia,2015,Percentage of individuals using the internet,64.6
French Polynesia,2016,Percentage of individuals using the internet,68.4
French Polynesia,2017,Percentage of individuals using the internet,72.7
Gabon,2000,Percentage of individuals using the internet,1.2
Gabon,2005,Percentage of individuals using the internet,4.9
Gabon,2010,Percentage of individuals using the internet,13
Gabon,2014,Percentage of individuals using the internet,38.1
Gabon,2015,Percentage of individuals using the internet,45.8
Gabon,2016,Percentage of individuals using the internet,48.1
Gabon,2017,Percentage of individuals using the internet,50.3
Gambia,2000,Percentage of individuals using the internet,0.9
Gambia,2005,Percentage of individuals using the internet,3.8
Gambia,2010,Percentage of individuals using the internet,9.2
Gambia,2014,Percentage of individuals using the internet,15.6
Gambia,2015,Percentage of individuals using the internet,16.5
Gambia,2016,Percentage of individuals using the internet,18.5
Gambia,2017,Percentage of individuals using the internet,19.8
Georgia,2000,Percentage of individuals using the internet,0.5
Georgia,2005,Percentage of individuals using the internet,6.1
Georgia,2010,Percentage of individuals using the internet,26.9
Georgia,2014,Percentage of individuals using the internet,44
Georgia,2015,Percentage of individuals using the internet,47.6
Georgia,2016,Percentage of individuals using the internet,59.3
Georgia,2017,Percentage of individuals using the internet,60.5
Germany,2000,Percentage of individuals using the internet,30.2
Germany,2005,Percentage of individuals using the internet,68.7
Germany,2010,Percentage of individuals using the internet,82
Germany,2014,Percentage of individuals using the internet,86.2
Germany,2015,Percentage of individuals using the internet,84.4
Germany,2016,Percentage of individuals using the internet,84.4
Germany,2017,Percentage of individuals using the internet,84.4
Ghana,2000,Percentage of individuals using the internet,0.2
Ghana,2005,Percentage of individuals using the internet,1.8
Ghana,2010,Percentage of individuals using the internet,7.8
Ghana,2014,Percentage of individuals using the internet,25.5
Ghana,2015,Percentage of individuals using the internet,31.4
Ghana,2016,Percentage of individuals using the internet,34.7
Ghana,2017,Percentage of individuals using the internet,37.9
Gibraltar,2000,Percentage of individuals using the internet,19.1
Gibraltar,2005,Percentage of individuals using the internet,39.1
Gibraltar,2010,Percentage of individuals using the internet,65
Gibraltar,2014,Percentage of individuals using the internet,65
Gibraltar,2015,Percentage of individuals using the internet,65
Gibraltar,2016,Percentage of individuals using the internet,94.4
Gibraltar,2017,Percentage of individuals using the internet,94.4
Greece,2000,Percentage of individuals using the internet,9.1
Greece,2005,Percentage of individuals using the internet,24
Greece,2010,Percentage of individuals using the internet,44.4
Greece,2014,Percentage of individuals using the internet,63.2
Greece,2015,Percentage of individuals using the internet,66.8
Greece,2016,Percentage of individuals using the internet,69.1
Greece,2017,Percentage of individuals using the internet,69.9
Greenland,2000,Percentage of individuals using the internet,31.7
Greenland,2005,Percentage of individuals using the internet,57.7
Greenland,2010,Percentage of individuals using the internet,63
Greenland,2014,Percentage of individuals using the internet,66.7
Greenland,2015,Percentage of individuals using the internet,67.6
Greenland,2016,Percentage of individuals using the internet,68.5
Greenland,2017,Percentage of individuals using the internet,69.5
Grenada,2000,Percentage of individuals using the internet,4.1
Grenada,2005,Percentage of individuals using the internet,20.5
Grenada,2010,Percentage of individuals using the internet,27
Grenada,2014,Percentage of individuals using the internet,51.6
Grenada,2015,Percentage of individuals using the internet,53.8
Grenada,2016,Percentage of individuals using the internet,55.9
Grenada,2017,Percentage of individuals using the internet,59.1
Guam,2000,Percentage of individuals using the internet,16.1
Guam,2005,Percentage of individuals using the internet,38.6
Guam,2010,Percentage of individuals using the internet,54
Guam,2014,Percentage of individuals using the internet,69.3
Guam,2015,Percentage of individuals using the internet,73.1
Guam,2016,Percentage of individuals using the internet,77
Guam,2017,Percentage of individuals using the internet,80.5
Guatemala,2000,Percentage of individuals using the internet,0.7
Guatemala,2005,Percentage of individuals using the internet,5.7
Guatemala,2010,Percentage of individuals using the internet,10.5
Guatemala,2014,Percentage of individuals using the internet,23.4
Guatemala,2015,Percentage of individuals using the internet,28.8
Guatemala,2016,Percentage of individuals using the internet,34.5
Guatemala,2017,Percentage of individuals using the internet,40.7
Guernsey,2000,Percentage of individuals using the internet,31.9
Guernsey,2005,Percentage of individuals using the internet,73.6
Guernsey,2010,Percentage of individuals using the internet,83.6
Guernsey,2014,Percentage of individuals using the internet,83.6
Guernsey,2015,Percentage of individuals using the internet,83.6
Guinea,2000,Percentage of individuals using the internet,0.1
Guinea,2005,Percentage of individuals using the internet,0.5
Guinea,2010,Percentage of individuals using the internet,1
Guinea,2014,Percentage of individuals using the internet,6.4
Guinea,2015,Percentage of individuals using the internet,8.2
Guinea,2016,Percentage of individuals using the internet,9.8
Guinea,2017,Percentage of individuals using the internet,11.4
Guinea-Bissau,2000,Percentage of individuals using the internet,0.2
Guinea-Bissau,2005,Percentage of individuals using the internet,1.9
Guinea-Bissau,2010,Percentage of individuals using the internet,2.5
Guinea-Bissau,2014,Percentage of individuals using the internet,3.3
Guinea-Bissau,2015,Percentage of individuals using the internet,3.5
Guinea-Bissau,2016,Percentage of individuals using the internet,3.8
Guinea-Bissau,2017,Percentage of individuals using the internet,3.9
Guyana,2000,Percentage of individuals using the internet,6.6
Guyana,2005,Percentage of individuals using the internet,13.2
Guyana,2010,Percentage of individuals using the internet,29.9
Guyana,2014,Percentage of individuals using the internet,32
Guyana,2015,Percentage of individuals using the internet,34
Guyana,2016,Percentage of individuals using the internet,35.7
Guyana,2017,Percentage of individuals using the internet,37.3
Haiti,2000,Percentage of individuals using the internet,0.2
Haiti,2005,Percentage of individuals using the internet,6.4
Haiti,2010,Percentage of individuals using the internet,8.4
Haiti,2014,Percentage of individuals using the internet,11.4
Haiti,2015,Percentage of individuals using the internet,12.2
Haiti,2016,Percentage of individuals using the internet,12.2
Haiti,2017,Percentage of individuals using the internet,12.3
Honduras,2000,Percentage of individuals using the internet,1.2
Honduras,2005,Percentage of individuals using the internet,6.5
Honduras,2010,Percentage of individuals using the internet,11.1
Honduras,2014,Percentage of individuals using the internet,19.1
Honduras,2015,Percentage of individuals using the internet,27.6
Honduras,2016,Percentage of individuals using the internet,30
Honduras,2017,Percentage of individuals using the internet,32.1
Hungary,2000,Percentage of individuals using the internet,7
Hungary,2005,Percentage of individuals using the internet,39
Hungary,2010,Percentage of individuals using the internet,65
Hungary,2014,Percentage of individuals using the internet,75.7
Hungary,2015,Percentage of individuals using the internet,72.8
Hungary,2016,Percentage of individuals using the internet,79.3
Hungary,2017,Percentage of individuals using the internet,76.8
Iceland,2000,Percentage of individuals using the internet,44.5
Iceland,2005,Percentage of individuals using the internet,87
Iceland,2010,Percentage of individuals using the internet,93.4
Iceland,2014,Percentage of individuals using the internet,98.2
Iceland,2015,Percentage of individuals using the internet,98.2
Iceland,2016,Percentage of individuals using the internet,98.2
Iceland,2017,Percentage of individuals using the internet,98.3
India,2000,Percentage of individuals using the internet,0.5
India,2005,Percentage of individuals using the internet,2.4
India,2010,Percentage of individuals using the internet,7.5
India,2014,Percentage of individuals using the internet,21
India,2015,Percentage of individuals using the internet,26
India,2016,Percentage of individuals using the internet,29.5
India,2017,Percentage of individuals using the internet,34.5
Indonesia,2000,Percentage of individuals using the internet,0.9
Indonesia,2005,Percentage of individuals using the internet,3.6
Indonesia,2010,Percentage of individuals using the internet,10.9
Indonesia,2014,Percentage of individuals using the internet,17.1
Indonesia,2015,Percentage of individuals using the internet,22
Indonesia,2016,Percentage of individuals using the internet,25.5
Indonesia,2017,Percentage of individuals using the internet,32.3
Iran (Islamic Republic of),2000,Percentage of individuals using the internet,0.9
Iran (Islamic Republic of),2005,Percentage of individuals using the internet,8.1
Iran (Islamic Republic of),2010,Percentage of individuals using the internet,15.9
Iran (Islamic Republic of),2014,Percentage of individuals using the internet,39.4
Iran (Islamic Republic of),2015,Percentage of individuals using the internet,45.3
Iran (Islamic Republic of),2016,Percentage of individuals using the internet,53.2
Iran (Islamic Republic of),2017,Percentage of individuals using the internet,60.4
Iraq,2005,Percentage of individuals using the internet,0.9
Iraq,2010,Percentage of individuals using the internet,2.5
Iraq,2014,Percentage of individuals using the internet,13.2
Iraq,2015,Percentage of individuals using the internet,17.2
Iraq,2016,Percentage of individuals using the internet,21.2
Iraq,2017,Percentage of individuals using the internet,49.4
Ireland,2000,Percentage of individuals using the internet,17.9
Ireland,2005,Percentage of individuals using the internet,41.6
Ireland,2010,Percentage of individuals using the internet,69.9
Ireland,2014,Percentage of individuals using the internet,83.5
Ireland,2015,Percentage of individuals using the internet,83.5
Ireland,2016,Percentage of individuals using the internet,84.5
Ireland,2017,Percentage of individuals using the internet,84.5
Israel,2000,Percentage of individuals using the internet,20.9
Israel,2005,Percentage of individuals using the internet,25.2
Israel,2010,Percentage of individuals using the internet,67.5
Israel,2014,Percentage of individuals using the internet,75
Israel,2015,Percentage of individuals using the internet,77.4
Israel,2016,Percentage of individuals using the internet,79.7
Israel,2017,Percentage of individuals using the internet,81.6
Italy,2000,Percentage of individuals using the internet,23.1
Italy,2005,Percentage of individuals using the internet,35
Italy,2010,Percentage of individuals using the internet,53.7
Italy,2014,Percentage of individuals using the internet,55.6
Italy,2015,Percentage of individuals using the internet,58.1
Italy,2016,Percentage of individuals using the internet,61.3
Italy,2017,Percentage of individuals using the internet,61.3
Jamaica,2000,Percentage of individuals using the internet,3.1
Jamaica,2005,Percentage of individuals using the internet,12.8
Jamaica,2010,Percentage of individuals using the internet,27.7
Jamaica,2014,Percentage of individuals using the internet,40.4
Jamaica,2015,Percentage of individuals using the internet,42.2
Jamaica,2016,Percentage of individuals using the internet,44.4
Jamaica,2017,Percentage of individuals using the internet,48.8
Japan,2000,Percentage of individuals using the internet,30
Japan,2005,Percentage of individuals using the internet,66.9
Japan,2010,Percentage of individuals using the internet,78.2
Japan,2014,Percentage of individuals using the internet,89.1
Japan,2015,Percentage of individuals using the internet,91.1
Japan,2016,Percentage of individuals using the internet,93.2
Japan,2017,Percentage of individuals using the internet,90.9
Jersey,2000,Percentage of individuals using the internet,9.2
Jersey,2005,Percentage of individuals using the internet,31.3
Jersey,2010,Percentage of individuals using the internet,32.4
Jersey,2014,Percentage of individuals using the internet,41
Jersey,2015,Percentage of individuals using the internet,41
Jersey,2016,Percentage of individuals using the internet,41
Jordan,2000,Percentage of individuals using the internet,2.6
Jordan,2005,Percentage of individuals using the internet,12.9
Jordan,2010,Percentage of individuals using the internet,27.2
Jordan,2014,Percentage of individuals using the internet,46.2
Jordan,2015,Percentage of individuals using the internet,60.1
Jordan,2016,Percentage of individuals using the internet,62.3
Jordan,2017,Percentage of individuals using the internet,66.8
Kazakhstan,2000,Percentage of individuals using the internet,0.7
Kazakhstan,2005,Percentage of individuals using the internet,3
Kazakhstan,2010,Percentage of individuals using the internet,31.6
Kazakhstan,2014,Percentage of individuals using the internet,66
Kazakhstan,2015,Percentage of individuals using the internet,70.8
Kazakhstan,2016,Percentage of individuals using the internet,74.6
Kazakhstan,2017,Percentage of individuals using the internet,76.4
Kenya,2000,Percentage of individuals using the internet,0.3
Kenya,2005,Percentage of individuals using the internet,3.1
Kenya,2010,Percentage of individuals using the internet,7.2
Kenya,2014,Percentage of individuals using the internet,16.5
Kenya,2015,Percentage of individuals using the internet,16.6
Kenya,2016,Percentage of individuals using the internet,16.6
Kenya,2017,Percentage of individuals using the internet,17.8
Kiribati,2000,Percentage of individuals using the internet,1.8
Kiribati,2005,Percentage of individuals using the internet,4
Kiribati,2010,Percentage of individuals using the internet,9.1
Kiribati,2014,Percentage of individuals using the internet,12.3
Kiribati,2015,Percentage of individuals using the internet,13
Kiribati,2016,Percentage of individuals using the internet,13.7
Kiribati,2017,Percentage of individuals using the internet,14.6
Kuwait,2000,Percentage of individuals using the internet,6.7
Kuwait,2005,Percentage of individuals using the internet,25.9
Kuwait,2010,Percentage of individuals using the internet,61.4
Kuwait,2014,Percentage of individuals using the internet,78.7
Kuwait,2015,Percentage of individuals using the internet,77.5
Kuwait,2016,Percentage of individuals using the internet,78.4
Kuwait,2017,Percentage of individuals using the internet,98
Kyrgyzstan,2000,Percentage of individuals using the internet,1
Kyrgyzstan,2005,Percentage of individuals using the internet,10.5
Kyrgyzstan,2010,Percentage of individuals using the internet,16.3
Kyrgyzstan,2014,Percentage of individuals using the internet,28.3
Kyrgyzstan,2015,Percentage of individuals using the internet,30.2
Kyrgyzstan,2016,Percentage of individuals using the internet,34.5
Kyrgyzstan,2017,Percentage of individuals using the internet,38.2
Lao People's Dem. Rep.,2000,Percentage of individuals using the internet,0.1
Lao People's Dem. Rep.,2005,Percentage of individuals using the internet,0.9
Lao People's Dem. Rep.,2010,Percentage of individuals using the internet,7
Lao People's Dem. Rep.,2014,Percentage of individuals using the internet,14.3
Lao People's Dem. Rep.,2015,Percentage of individuals using the internet,18.2
Lao People's Dem. Rep.,2016,Percentage of individuals using the internet,21.9
Lao People's Dem. Rep.,2017,Percentage of individuals using the internet,25.5
Latvia,2000,Percentage of individuals using the internet,6.3
Latvia,2005,Percentage of individuals using the internet,46
Latvia,2010,Percentage of individuals using the internet,68.4
Latvia,2014,Percentage of individuals using the internet,75.8
Latvia,2015,Percentage of individuals using the internet,79.2
Latvia,2016,Percentage of individuals using the internet,79.8
Latvia,2017,Percentage of individuals using the internet,81.3
Lebanon,2000,Percentage of individuals using the internet,8
Lebanon,2005,Percentage of individuals using the internet,10.1
Lebanon,2010,Percentage of individuals using the internet,43.7
Lebanon,2014,Percentage of individuals using the internet,73
Lebanon,2015,Percentage of individuals using the internet,74
Lebanon,2016,Percentage of individuals using the internet,76.1
Lebanon,2017,Percentage of individuals using the internet,78.2
Lesotho,2000,Percentage of individuals using the internet,0.2
Lesotho,2005,Percentage of individuals using the internet,2.6
Lesotho,2010,Percentage of individuals using the internet,3.9
Lesotho,2014,Percentage of individuals using the internet,22
Lesotho,2015,Percentage of individuals using the internet,25
Lesotho,2016,Percentage of individuals using the internet,27.4
Lesotho,2017,Percentage of individuals using the internet,29.8
Liberia,2000,Percentage of individuals using the internet,0
Liberia,2005,Percentage of individuals using the internet,0
Liberia,2010,Percentage of individuals using the internet,2.3
Liberia,2014,Percentage of individuals using the internet,5.4
Liberia,2015,Percentage of individuals using the internet,5.9
Liberia,2016,Percentage of individuals using the internet,7.3
Liberia,2017,Percentage of individuals using the internet,8
Libya,2000,Percentage of individuals using the internet,0.2
Libya,2005,Percentage of individuals using the internet,3.9
Libya,2010,Percentage of individuals using the internet,14
Libya,2014,Percentage of individuals using the internet,17.8
Libya,2015,Percentage of individuals using the internet,19
Libya,2016,Percentage of individuals using the internet,20.3
Libya,2017,Percentage of individuals using the internet,21.8
Liechtenstein,2000,Percentage of individuals using the internet,36.5
Liechtenstein,2005,Percentage of individuals using the internet,63.4
Liechtenstein,2010,Percentage of individuals using the internet,80
Liechtenstein,2014,Percentage of individuals using the internet,95.2
Liechtenstein,2015,Percentage of individuals using the internet,96.6
Liechtenstein,2016,Percentage of individuals using the internet,98.1
Liechtenstein,2017,Percentage of individuals using the internet,98.1
Lithuania,2000,Percentage of individuals using the internet,6.4
Lithuania,2005,Percentage of individuals using the internet,36.2
Lithuania,2010,Percentage of individuals using the internet,62.1
Lithuania,2014,Percentage of individuals using the internet,72.1
Lithuania,2015,Percentage of individuals using the internet,71.4
Lithuania,2016,Percentage of individuals using the internet,74.4
Lithuania,2017,Percentage of individuals using the internet,77.6
Luxembourg,2000,Percentage of individuals using the internet,22.9
Luxembourg,2005,Percentage of individuals using the internet,70
Luxembourg,2010,Percentage of individuals using the internet,90.6
Luxembourg,2014,Percentage of individuals using the internet,94.7
Luxembourg,2015,Percentage of individuals using the internet,96.4
Luxembourg,2016,Percentage of individuals using the internet,97.8
Luxembourg,2017,Percentage of individuals using the internet,97.8
Madagascar,2000,Percentage of individuals using the internet,0.2
Madagascar,2005,Percentage of individuals using the internet,0.6
Madagascar,2010,Percentage of individuals using the internet,1.7
Madagascar,2014,Percentage of individuals using the internet,3.7
Madagascar,2015,Percentage of individuals using the internet,4.2
Madagascar,2016,Percentage of individuals using the internet,4.7
Madagascar,2017,Percentage of individuals using the internet,9.8
Malawi,2000,Percentage of individuals using the internet,0.1
Malawi,2005,Percentage of individuals using the internet,0.4
Malawi,2010,Percentage of individuals using the internet,2.3
Malawi,2014,Percentage of individuals using the internet,5.8
Malawi,2015,Percentage of individuals using the internet,9.3
Malawi,2016,Percentage of individuals using the internet,11.5
Malawi,2017,Percentage of individuals using the internet,13.8
Malaysia,2000,Percentage of individuals using the internet,21.4
Malaysia,2005,Percentage of individuals using the internet,48.6
Malaysia,2010,Percentage of individuals using the internet,56.3
Malaysia,2014,Percentage of individuals using the internet,63.7
Malaysia,2015,Percentage of individuals using the internet,71.1
Malaysia,2016,Percentage of individuals using the internet,78.8
Malaysia,2017,Percentage of individuals using the internet,80.1
Maldives,2000,Percentage of individuals using the internet,2.2
Maldives,2005,Percentage of individuals using the internet,6.9
Maldives,2010,Percentage of individuals using the internet,26.5
Maldives,2014,Percentage of individuals using the internet,49.3
Maldives,2015,Percentage of individuals using the internet,54.5
Maldives,2016,Percentage of individuals using the internet,59.1
Maldives,2017,Percentage of individuals using the internet,63.2
Mali,2000,Percentage of individuals using the internet,0.1
Mali,2005,Percentage of individuals using the internet,0.5
Mali,2010,Percentage of individuals using the internet,2
Mali,2014,Percentage of individuals using the internet,7
Mali,2015,Percentage of individuals using the internet,10.3
Mali,2016,Percentage of individuals using the internet,11.1
Mali,2017,Percentage of individuals using the internet,12.7
Malta,2000,Percentage of individuals using the internet,13.1
Malta,2005,Percentage of individuals using the internet,41.2
Malta,2010,Percentage of individuals using the internet,63
Malta,2014,Percentage of individuals using the internet,73.2
Malta,2015,Percentage of individuals using the internet,76
Malta,2016,Percentage of individuals using the internet,77.3
Malta,2017,Percentage of individuals using the internet,80.1
Marshall Islands,2000,Percentage of individuals using the internet,1.5
Marshall Islands,2005,Percentage of individuals using the internet,3.9
Marshall Islands,2010,Percentage of individuals using the internet,7
Marshall Islands,2014,Percentage of individuals using the internet,16.8
Marshall Islands,2015,Percentage of individuals using the internet,19.3
Marshall Islands,2016,Percentage of individuals using the internet,29.8
Marshall Islands,2017,Percentage of individuals using the internet,38.7
Mauritania,2000,Percentage of individuals using the internet,0.2
Mauritania,2005,Percentage of individuals using the internet,0.7
Mauritania,2010,Percentage of individuals using the internet,4
Mauritania,2014,Percentage of individuals using the internet,10.7
Mauritania,2015,Percentage of individuals using the internet,15.2
Mauritania,2016,Percentage of individuals using the internet,18
Mauritania,2017,Percentage of individuals using the internet,20.8
Mauritius,2000,Percentage of individuals using the internet,7.3
Mauritius,2005,Percentage of individuals using the internet,15.2
Mauritius,2010,Percentage of individuals using the internet,28.3
Mauritius,2014,Percentage of individuals using the internet,44.8
Mauritius,2015,Percentage of individuals using the internet,50.1
Mauritius,2016,Percentage of individuals using the internet,52.2
Mauritius,2017,Percentage of individuals using the internet,55.6
Mayotte,2000,Percentage of individuals using the internet,1.2
Mexico,2000,Percentage of individuals using the internet,5.1
Mexico,2005,Percentage of individuals using the internet,17.2
Mexico,2010,Percentage of individuals using the internet,31.1
Mexico,2014,Percentage of individuals using the internet,44.4
Mexico,2015,Percentage of individuals using the internet,57.4
Mexico,2016,Percentage of individuals using the internet,59.5
Mexico,2017,Percentage of individuals using the internet,63.9
Micronesia (Fed. States of),2000,Percentage of individuals using the internet,3.7
Micronesia (Fed. States of),2005,Percentage of individuals using the internet,11.9
Micronesia (Fed. States of),2010,Percentage of individuals using the internet,20
Micronesia (Fed. States of),2014,Percentage of individuals using the internet,29.7
Micronesia (Fed. States of),2015,Percentage of individuals using the internet,31.5
Micronesia (Fed. States of),2016,Percentage of individuals using the internet,33.4
Micronesia (Fed. States of),2017,Percentage of individuals using the internet,35.3
Monaco,2000,Percentage of individuals using the internet,42.2
Monaco,2005,Percentage of individuals using the internet,55.5
Monaco,2010,Percentage of individuals using the internet,75
Monaco,2014,Percentage of individuals using the internet,92.4
Monaco,2015,Percentage of individuals using the internet,93.4
Monaco,2016,Percentage of individuals using the internet,95.2
Monaco,2017,Percentage of individuals using the internet,97.1
Mongolia,2000,Percentage of individuals using the internet,1.3
Mongolia,2005,Percentage of individuals using the internet,2
Mongolia,2010,Percentage of individuals using the internet,10.2
Mongolia,2014,Percentage of individuals using the internet,19.9
Mongolia,2015,Percentage of individuals using the internet,22.3
Mongolia,2016,Percentage of individuals using the internet,22.3
Mongolia,2017,Percentage of individuals using the internet,23.7
Montenegro,2005,Percentage of individuals using the internet,27.1
Montenegro,2010,Percentage of individuals using the internet,37.5
Montenegro,2014,Percentage of individuals using the internet,61
Montenegro,2015,Percentage of individuals using the internet,68.1
Montenegro,2016,Percentage of individuals using the internet,69.9
Montenegro,2017,Percentage of individuals using the internet,71.3
Montserrat,2010,Percentage of individuals using the internet,35
Montserrat,2014,Percentage of individuals using the internet,54.6
Montserrat,2015,Percentage of individuals using the internet,54.6
Morocco,2000,Percentage of individuals using the internet,0.7
Morocco,2005,Percentage of individuals using the internet,15.1
Morocco,2010,Percentage of individuals using the internet,52
Morocco,2014,Percentage of individuals using the internet,56.8
Morocco,2015,Percentage of individuals using the internet,57.1
Morocco,2016,Percentage of individuals using the internet,58.3
Morocco,2017,Percentage of individuals using the internet,61.8
Mozambique,2000,Percentage of individuals using the internet,0.1
Mozambique,2005,Percentage of individuals using the internet,0.9
Mozambique,2010,Percentage of individuals using the internet,4.2
Mozambique,2014,Percentage of individuals using the internet,9.2
Mozambique,2015,Percentage of individuals using the internet,16.9
Mozambique,2016,Percentage of individuals using the internet,17.5
Mozambique,2017,Percentage of individuals using the internet,20.8
Myanmar,2000,Percentage of individuals using the internet,0
Myanmar,2005,Percentage of individuals using the internet,0.1
Myanmar,2010,Percentage of individuals using the internet,0.3
Myanmar,2014,Percentage of individuals using the internet,11.5
Myanmar,2015,Percentage of individuals using the internet,21.7
Myanmar,2016,Percentage of individuals using the internet,25.1
Myanmar,2017,Percentage of individuals using the internet,30.7
Namibia,2000,Percentage of individuals using the internet,1.6
Namibia,2005,Percentage of individuals using the internet,4
