,Year,Series,Value
Bangladesh,2005,Food production (Index Base: 2004-2006 = 100),102.8
Bangladesh,2010,Food production (Index Base: 2004-2006 = 100),128.5
Bangladesh,2014,Food production (Index Base: 2004-2006 = 100),139.8
Bangladesh,2015,Food production (Index Base: 2004-2006 = 100),140.6
Bangladesh,2016,Food production (Index Base: 2004-2006 = 100),144
Barbados,1975,Agricultural production (Index Base: 2004-2006 = 100),99
Barbados,1985,Agricultural production (Index Base: 2004-2006 = 100),106.1
Barbados,1995,Agricultural production (Index Base: 2004-2006 = 100),97.3
Barbados,2005,Agricultural production (Index Base: 2004-2006 = 100),105.8
Barbados,2010,Agricultural production (Index Base: 2004-2006 = 100),91.2
Barbados,2014,Agricultural production (Index Base: 2004-2006 = 100),87.1
Barbados,2015,Agricultural production (Index Base: 2004-2006 = 100),84.7
Barbados,2016,Agricultural production (Index Base: 2004-2006 = 100),84.8
Barbados,1975,Food production (Index Base: 2004-2006 = 100),99
Barbados,1985,Food production (Index Base: 2004-2006 = 100),106.1
Barbados,1995,Food production (Index Base: 2004-2006 = 100),97.3
Barbados,2005,Food production (Index Base: 2004-2006 = 100),105.8
Barbados,2010,Food production (Index Base: 2004-2006 = 100),91.2
Barbados,2014,Food production (Index Base: 2004-2006 = 100),87.1
Barbados,2015,Food production (Index Base: 2004-2006 = 100),84.7
Barbados,2016,Food production (Index Base: 2004-2006 = 100),84.8
Belarus,1995,Agricultural production (Index Base: 2004-2006 = 100),90.8
Belarus,2005,Agricultural production (Index Base: 2004-2006 = 100),98
Belarus,2010,Agricultural production (Index Base: 2004-2006 = 100),117
Belarus,2014,Agricultural production (Index Base: 2004-2006 = 100),124.3
Belarus,2015,Agricultural production (Index Base: 2004-2006 = 100),120.6
Belarus,2016,Agricultural production (Index Base: 2004-2006 = 100),120
Belarus,1995,Food production (Index Base: 2004-2006 = 100),90.6
Belarus,2005,Food production (Index Base: 2004-2006 = 100),97.9
Belarus,2010,Food production (Index Base: 2004-2006 = 100),117.1
Belarus,2014,Food production (Index Base: 2004-2006 = 100),124.4
Belarus,2015,Food production (Index Base: 2004-2006 = 100),120.7
Belarus,2016,Food production (Index Base: 2004-2006 = 100),120.2
Belgium,2005,Agricultural production (Index Base: 2004-2006 = 100),99.6
Belgium,2010,Agricultural production (Index Base: 2004-2006 = 100),99.7
Belgium,2014,Agricultural production (Index Base: 2004-2006 = 100),106.8
Belgium,2015,Agricultural production (Index Base: 2004-2006 = 100),106.1
Belgium,2016,Agricultural production (Index Base: 2004-2006 = 100),101.1
Belgium,2005,Food production (Index Base: 2004-2006 = 100),99.6
Belgium,2010,Food production (Index Base: 2004-2006 = 100),99.4
Belgium,2014,Food production (Index Base: 2004-2006 = 100),106.5
Belgium,2015,Food production (Index Base: 2004-2006 = 100),105.7
Belgium,2016,Food production (Index Base: 2004-2006 = 100),100.6
Belize,1975,Agricultural production (Index Base: 2004-2006 = 100),29.2
Belize,1985,Agricultural production (Index Base: 2004-2006 = 100),40.9
Belize,1995,Agricultural production (Index Base: 2004-2006 = 100),67.8
Belize,2005,Agricultural production (Index Base: 2004-2006 = 100),101.3
Belize,2010,Agricultural production (Index Base: 2004-2006 = 100),97.5
Belize,2014,Agricultural production (Index Base: 2004-2006 = 100),103.4
Belize,2015,Agricultural production (Index Base: 2004-2006 = 100),101.8
Belize,2016,Agricultural production (Index Base: 2004-2006 = 100),96.5
Belize,1975,Food production (Index Base: 2004-2006 = 100),29.2
Belize,1985,Food production (Index Base: 2004-2006 = 100),40.9
Belize,1995,Food production (Index Base: 2004-2006 = 100),67.8
Belize,2005,Food production (Index Base: 2004-2006 = 100),101.3
Belize,2010,Food production (Index Base: 2004-2006 = 100),97.5
Belize,2014,Food production (Index Base: 2004-2006 = 100),103.5
Belize,2015,Food production (Index Base: 2004-2006 = 100),101.8
Belize,2016,Food production (Index Base: 2004-2006 = 100),96.5
Benin,1975,Agricultural production (Index Base: 2004-2006 = 100),25.1
Benin,1985,Agricultural production (Index Base: 2004-2006 = 100),40.3
Benin,1995,Agricultural production (Index Base: 2004-2006 = 100),68
Benin,2005,Agricultural production (Index Base: 2004-2006 = 100),104.2
Benin,2010,Agricultural production (Index Base: 2004-2006 = 100),118.1
Benin,2014,Agricultural production (Index Base: 2004-2006 = 100),155.6
Benin,2015,Agricultural production (Index Base: 2004-2006 = 100),147
Benin,2016,Agricultural production (Index Base: 2004-2006 = 100),152.6
Benin,1975,Food production (Index Base: 2004-2006 = 100),26.8
Benin,1985,Food production (Index Base: 2004-2006 = 100),41.3
Benin,1995,Food production (Index Base: 2004-2006 = 100),63.5
Benin,2005,Food production (Index Base: 2004-2006 = 100),104.1
Benin,2010,Food production (Index Base: 2004-2006 = 100),125.9
Benin,2014,Food production (Index Base: 2004-2006 = 100),162.4
Benin,2015,Food production (Index Base: 2004-2006 = 100),153
Benin,2016,Food production (Index Base: 2004-2006 = 100),159.2
Bermuda,1975,Agricultural production (Index Base: 2004-2006 = 100),85.8
Bermuda,1985,Agricultural production (Index Base: 2004-2006 = 100),92.7
Bermuda,1995,Agricultural production (Index Base: 2004-2006 = 100),97.2
Bermuda,2005,Agricultural production (Index Base: 2004-2006 = 100),98.2
Bermuda,2010,Agricultural production (Index Base: 2004-2006 = 100),108.5
Bermuda,2014,Agricultural production (Index Base: 2004-2006 = 100),112.4
Bermuda,2015,Agricultural production (Index Base: 2004-2006 = 100),113.1
Bermuda,2016,Agricultural production (Index Base: 2004-2006 = 100),112.5
Bermuda,1975,Food production (Index Base: 2004-2006 = 100),85.8
Bermuda,1985,Food production (Index Base: 2004-2006 = 100),92.7
Bermuda,1995,Food production (Index Base: 2004-2006 = 100),97.2
Bermuda,2005,Food production (Index Base: 2004-2006 = 100),98.2
Bermuda,2010,Food production (Index Base: 2004-2006 = 100),108.5
Bermuda,2014,Food production (Index Base: 2004-2006 = 100),112.4
Bermuda,2015,Food production (Index Base: 2004-2006 = 100),113.1
Bermuda,2016,Food production (Index Base: 2004-2006 = 100),112.5
Bhutan,1975,Agricultural production (Index Base: 2004-2006 = 100),33.5
Bhutan,1985,Agricultural production (Index Base: 2004-2006 = 100),45
Bhutan,1995,Agricultural production (Index Base: 2004-2006 = 100),81.7
Bhutan,2005,Agricultural production (Index Base: 2004-2006 = 100),105.6
Bhutan,2010,Agricultural production (Index Base: 2004-2006 = 100),94.8
Bhutan,2014,Agricultural production (Index Base: 2004-2006 = 100),98.4
Bhutan,2015,Agricultural production (Index Base: 2004-2006 = 100),98.5
Bhutan,2016,Agricultural production (Index Base: 2004-2006 = 100),101.8
Bhutan,1975,Food production (Index Base: 2004-2006 = 100),33.5
Bhutan,1985,Food production (Index Base: 2004-2006 = 100),45
Bhutan,1995,Food production (Index Base: 2004-2006 = 100),81.7
Bhutan,2005,Food production (Index Base: 2004-2006 = 100),105.6
Bhutan,2010,Food production (Index Base: 2004-2006 = 100),94.7
Bhutan,2014,Food production (Index Base: 2004-2006 = 100),98.4
Bhutan,2015,Food production (Index Base: 2004-2006 = 100),98.5
Bhutan,2016,Food production (Index Base: 2004-2006 = 100),101.8
Bolivia (Plurin. State of),1975,Agricultural production (Index Base: 2004-2006 = 100),40.7
Bolivia (Plurin. State of),1985,Agricultural production (Index Base: 2004-2006 = 100),49.4
Bolivia (Plurin. State of),1995,Agricultural production (Index Base: 2004-2006 = 100),70.9
Bolivia (Plurin. State of),2005,Agricultural production (Index Base: 2004-2006 = 100),99.8
Bolivia (Plurin. State of),2010,Agricultural production (Index Base: 2004-2006 = 100),119.8
Bolivia (Plurin. State of),2014,Agricultural production (Index Base: 2004-2006 = 100),141.6
Bolivia (Plurin. State of),2015,Agricultural production (Index Base: 2004-2006 = 100),147.7
Bolivia (Plurin. State of),2016,Agricultural production (Index Base: 2004-2006 = 100),146.6
Bolivia (Plurin. State of),1975,Food production (Index Base: 2004-2006 = 100),39.6
Bolivia (Plurin. State of),1985,Food production (Index Base: 2004-2006 = 100),49.2
Bolivia (Plurin. State of),1995,Food production (Index Base: 2004-2006 = 100),70.7
Bolivia (Plurin. State of),2005,Food production (Index Base: 2004-2006 = 100),99.8
Bolivia (Plurin. State of),2010,Food production (Index Base: 2004-2006 = 100),120.2
Bolivia (Plurin. State of),2014,Food production (Index Base: 2004-2006 = 100),142.8
Bolivia (Plurin. State of),2015,Food production (Index Base: 2004-2006 = 100),149.1
Bolivia (Plurin. State of),2016,Food production (Index Base: 2004-2006 = 100),147.9
Bosnia and Herzegovina,1995,Agricultural production (Index Base: 2004-2006 = 100),63.1
Bosnia and Herzegovina,2005,Agricultural production (Index Base: 2004-2006 = 100),97.9
Bosnia and Herzegovina,2010,Agricultural production (Index Base: 2004-2006 = 100),107.1
Bosnia and Herzegovina,2014,Agricultural production (Index Base: 2004-2006 = 100),93.6
Bosnia and Herzegovina,2015,Agricultural production (Index Base: 2004-2006 = 100),105.4
Bosnia and Herzegovina,2016,Agricultural production (Index Base: 2004-2006 = 100),118.1
Bosnia and Herzegovina,1995,Food production (Index Base: 2004-2006 = 100),63.2
Bosnia and Herzegovina,2005,Food production (Index Base: 2004-2006 = 100),97.8
Bosnia and Herzegovina,2010,Food production (Index Base: 2004-2006 = 100),107.5
Bosnia and Herzegovina,2014,Food production (Index Base: 2004-2006 = 100),94
Bosnia and Herzegovina,2015,Food production (Index Base: 2004-2006 = 100),105.8
Bosnia and Herzegovina,2016,Food production (Index Base: 2004-2006 = 100),118.6
Botswana,1975,Agricultural production (Index Base: 2004-2006 = 100),59.3
Botswana,1985,Agricultural production (Index Base: 2004-2006 = 100),66.7
Botswana,1995,Agricultural production (Index Base: 2004-2006 = 100),108.9
Botswana,2005,Agricultural production (Index Base: 2004-2006 = 100),101.4
Botswana,2010,Agricultural production (Index Base: 2004-2006 = 100),124.5
Botswana,2014,Agricultural production (Index Base: 2004-2006 = 100),128.2
Botswana,2015,Agricultural production (Index Base: 2004-2006 = 100),115.7
Botswana,2016,Agricultural production (Index Base: 2004-2006 = 100),119.8
Botswana,1975,Food production (Index Base: 2004-2006 = 100),59.1
Botswana,1985,Food production (Index Base: 2004-2006 = 100),66.5
Botswana,1995,Food production (Index Base: 2004-2006 = 100),109.1
Botswana,2005,Food production (Index Base: 2004-2006 = 100),101.4
Botswana,2010,Food production (Index Base: 2004-2006 = 100),124.7
Botswana,2014,Food production (Index Base: 2004-2006 = 100),128.5
Botswana,2015,Food production (Index Base: 2004-2006 = 100),116
Botswana,2016,Food production (Index Base: 2004-2006 = 100),120.1
Brazil,1975,Agricultural production (Index Base: 2004-2006 = 100),31.2
Brazil,1985,Agricultural production (Index Base: 2004-2006 = 100),49.1
Brazil,1995,Agricultural production (Index Base: 2004-2006 = 100),66.8
Brazil,2005,Agricultural production (Index Base: 2004-2006 = 100),99.2
Brazil,2010,Agricultural production (Index Base: 2004-2006 = 100),122.2
Brazil,2014,Agricultural production (Index Base: 2004-2006 = 100),136.4
Brazil,2015,Agricultural production (Index Base: 2004-2006 = 100),139.4
Brazil,2016,Agricultural production (Index Base: 2004-2006 = 100),135.8
Brazil,1975,Food production (Index Base: 2004-2006 = 100),30
Brazil,1985,Food production (Index Base: 2004-2006 = 100),47.6
Brazil,1995,Food production (Index Base: 2004-2006 = 100),68
Brazil,2005,Food production (Index Base: 2004-2006 = 100),99.4
Brazil,2010,Food production (Index Base: 2004-2006 = 100),123.3
Brazil,2014,Food production (Index Base: 2004-2006 = 100),137.7
Brazil,2015,Food production (Index Base: 2004-2006 = 100),141.1
Brazil,2016,Food production (Index Base: 2004-2006 = 100),137.1
British Virgin Islands,1975,Agricultural production (Index Base: 2004-2006 = 100),76.3
British Virgin Islands,1985,Agricultural production (Index Base: 2004-2006 = 100),94.5
British Virgin Islands,1995,Agricultural production (Index Base: 2004-2006 = 100),93.8
British Virgin Islands,2005,Agricultural production (Index Base: 2004-2006 = 100),100.1
British Virgin Islands,2010,Agricultural production (Index Base: 2004-2006 = 100),102
British Virgin Islands,2014,Agricultural production (Index Base: 2004-2006 = 100),103.2
British Virgin Islands,2015,Agricultural production (Index Base: 2004-2006 = 100),103
British Virgin Islands,2016,Agricultural production (Index Base: 2004-2006 = 100),103.3
British Virgin Islands,1975,Food production (Index Base: 2004-2006 = 100),76.3
British Virgin Islands,1985,Food production (Index Base: 2004-2006 = 100),94.5
British Virgin Islands,1995,Food production (Index Base: 2004-2006 = 100),93.8
British Virgin Islands,2005,Food production (Index Base: 2004-2006 = 100),100.1
British Virgin Islands,2010,Food production (Index Base: 2004-2006 = 100),102
British Virgin Islands,2014,Food production (Index Base: 2004-2006 = 100),103.2
British Virgin Islands,2015,Food production (Index Base: 2004-2006 = 100),103
British Virgin Islands,2016,Food production (Index Base: 2004-2006 = 100),103.3
Brunei Darussalam,1975,Agricultural production (Index Base: 2004-2006 = 100),32.4
Brunei Darussalam,1985,Agricultural production (Index Base: 2004-2006 = 100),53.5
Brunei Darussalam,1995,Agricultural production (Index Base: 2004-2006 = 100),46.4
Brunei Darussalam,2005,Agricultural production (Index Base: 2004-2006 = 100),75.1
Brunei Darussalam,2010,Agricultural production (Index Base: 2004-2006 = 100),139.1
Brunei Darussalam,2014,Agricultural production (Index Base: 2004-2006 = 100),166.2
Brunei Darussalam,2015,Agricultural production (Index Base: 2004-2006 = 100),169.6
Brunei Darussalam,2016,Agricultural production (Index Base: 2004-2006 = 100),169.1
Brunei Darussalam,1975,Food production (Index Base: 2004-2006 = 100),31.2
Brunei Darussalam,1985,Food production (Index Base: 2004-2006 = 100),53.3
Brunei Darussalam,1995,Food production (Index Base: 2004-2006 = 100),46.2
Brunei Darussalam,2005,Food production (Index Base: 2004-2006 = 100),74.9
Brunei Darussalam,2010,Food production (Index Base: 2004-2006 = 100),139.5
Brunei Darussalam,2014,Food production (Index Base: 2004-2006 = 100),166.8
Brunei Darussalam,2015,Food production (Index Base: 2004-2006 = 100),170.2
Brunei Darussalam,2016,Food production (Index Base: 2004-2006 = 100),169.6
Bulgaria,1975,Agricultural production (Index Base: 2004-2006 = 100),165.7
Bulgaria,1985,Agricultural production (Index Base: 2004-2006 = 100),168.8
Bulgaria,1995,Agricultural production (Index Base: 2004-2006 = 100),129.7
Bulgaria,2005,Agricultural production (Index Base: 2004-2006 = 100),90
Bulgaria,2010,Agricultural production (Index Base: 2004-2006 = 100),106.1
Bulgaria,2014,Agricultural production (Index Base: 2004-2006 = 100),112.9
Bulgaria,2015,Agricultural production (Index Base: 2004-2006 = 100),111.3
Bulgaria,2016,Agricultural production (Index Base: 2004-2006 = 100),114.4
Bulgaria,1975,Food production (Index Base: 2004-2006 = 100),160
Bulgaria,1985,Food production (Index Base: 2004-2006 = 100),165.5
Bulgaria,1995,Food production (Index Base: 2004-2006 = 100),132.5
Bulgaria,2005,Food production (Index Base: 2004-2006 = 100),89.6
Bulgaria,2010,Food production (Index Base: 2004-2006 = 100),107.1
Bulgaria,2014,Food production (Index Base: 2004-2006 = 100),114.8
Bulgaria,2015,Food production (Index Base: 2004-2006 = 100),113.4
Bulgaria,2016,Food production (Index Base: 2004-2006 = 100),117
Burkina Faso,1975,Agricultural production (Index Base: 2004-2006 = 100),27.3
Burkina Faso,1985,Agricultural production (Index Base: 2004-2006 = 100),40.1
Burkina Faso,1995,Agricultural production (Index Base: 2004-2006 = 100),59.6
Burkina Faso,2005,Agricultural production (Index Base: 2004-2006 = 100),104
Burkina Faso,2010,Agricultural production (Index Base: 2004-2006 = 100),118.4
Burkina Faso,2014,Agricultural production (Index Base: 2004-2006 = 100),124.9
Burkina Faso,2015,Agricultural production (Index Base: 2004-2006 = 100),120.8
Burkina Faso,2016,Agricultural production (Index Base: 2004-2006 = 100),125.1
Burkina Faso,1975,Food production (Index Base: 2004-2006 = 100),31
Burkina Faso,1985,Food production (Index Base: 2004-2006 = 100),44.1
Burkina Faso,1995,Food production (Index Base: 2004-2006 = 100),65.8
Burkina Faso,2005,Food production (Index Base: 2004-2006 = 100),103.8
Burkina Faso,2010,Food production (Index Base: 2004-2006 = 100),125.7
Burkina Faso,2014,Food production (Index Base: 2004-2006 = 100),127.4
Burkina Faso,2015,Food production (Index Base: 2004-2006 = 100),122.5
Burkina Faso,2016,Food production (Index Base: 2004-2006 = 100),127.7
Burundi,1975,Agricultural production (Index Base: 2004-2006 = 100),70.7
Burundi,1985,Agricultural production (Index Base: 2004-2006 = 100),80.8
Burundi,1995,Agricultural production (Index Base: 2004-2006 = 100),83.5
Burundi,2005,Agricultural production (Index Base: 2004-2006 = 100),91.7
Burundi,2010,Agricultural production (Index Base: 2004-2006 = 100),108.1
Burundi,2014,Agricultural production (Index Base: 2004-2006 = 100),108.5
Burundi,2015,Agricultural production (Index Base: 2004-2006 = 100),101
Burundi,2016,Agricultural production (Index Base: 2004-2006 = 100),107.8
Burundi,1975,Food production (Index Base: 2004-2006 = 100),81.6
Burundi,1985,Food production (Index Base: 2004-2006 = 100),90.9
Burundi,1995,Food production (Index Base: 2004-2006 = 100),95.3
Burundi,2005,Food production (Index Base: 2004-2006 = 100),100.3
Burundi,2010,Food production (Index Base: 2004-2006 = 100),113.9
Burundi,2014,Food production (Index Base: 2004-2006 = 100),121.5
Burundi,2015,Food production (Index Base: 2004-2006 = 100),111.5
Burundi,2016,Food production (Index Base: 2004-2006 = 100),120.3
Cabo Verde,1975,Agricultural production (Index Base: 2004-2006 = 100),23.1
Cabo Verde,1985,Agricultural production (Index Base: 2004-2006 = 100),37.1
Cabo Verde,1995,Agricultural production (Index Base: 2004-2006 = 100),72.2
Cabo Verde,2005,Agricultural production (Index Base: 2004-2006 = 100),99.4
Cabo Verde,2010,Agricultural production (Index Base: 2004-2006 = 100),105.5
Cabo Verde,2014,Agricultural production (Index Base: 2004-2006 = 100),94.4
Cabo Verde,2015,Agricultural production (Index Base: 2004-2006 = 100),95.5
Cabo Verde,2016,Agricultural production (Index Base: 2004-2006 = 100),96.7
Cabo Verde,1975,Food production (Index Base: 2004-2006 = 100),22.8
Cabo Verde,1985,Food production (Index Base: 2004-2006 = 100),37
Cabo Verde,1995,Food production (Index Base: 2004-2006 = 100),72.2
Cabo Verde,2005,Food production (Index Base: 2004-2006 = 100),99.4
Cabo Verde,2010,Food production (Index Base: 2004-2006 = 100),105.6
Cabo Verde,2014,Food production (Index Base: 2004-2006 = 100),94.2
Cabo Verde,2015,Food production (Index Base: 2004-2006 = 100),95.4
Cabo Verde,2016,Food production (Index Base: 2004-2006 = 100),96.5
Cambodia,1975,Agricultural production (Index Base: 2004-2006 = 100),25.2
Cambodia,1985,Agricultural production (Index Base: 2004-2006 = 100),35.9
Cambodia,1995,Agricultural production (Index Base: 2004-2006 = 100),63.1
Cambodia,2005,Agricultural production (Index Base: 2004-2006 = 100),104.7
Cambodia,2010,Agricultural production (Index Base: 2004-2006 = 100),147.9
Cambodia,2014,Agricultural production (Index Base: 2004-2006 = 100),174.8
Cambodia,2015,Agricultural production (Index Base: 2004-2006 = 100),177.1
Cambodia,2016,Agricultural production (Index Base: 2004-2006 = 100),185.5
Cambodia,1975,Food production (Index Base: 2004-2006 = 100),24.7
Cambodia,1985,Food production (Index Base: 2004-2006 = 100),35.1
Cambodia,1995,Food production (Index Base: 2004-2006 = 100),61.8
Cambodia,2005,Food production (Index Base: 2004-2006 = 100),104.6
Cambodia,2010,Food production (Index Base: 2004-2006 = 100),147.6
Cambodia,2014,Food production (Index Base: 2004-2006 = 100),176.1
Cambodia,2015,Food production (Index Base: 2004-2006 = 100),178.5
Cambodia,2016,Food production (Index Base: 2004-2006 = 100),187.2
Cameroon,1975,Agricultural production (Index Base: 2004-2006 = 100),45.8
Cameroon,1985,Agricultural production (Index Base: 2004-2006 = 100),53.1
Cameroon,1995,Agricultural production (Index Base: 2004-2006 = 100),69.2
Cameroon,2005,Agricultural production (Index Base: 2004-2006 = 100),102.8
Cameroon,2010,Agricultural production (Index Base: 2004-2006 = 100),139.9
Cameroon,2014,Agricultural production (Index Base: 2004-2006 = 100),157
Cameroon,2015,Agricultural production (Index Base: 2004-2006 = 100),164.2
Cameroon,2016,Agricultural production (Index Base: 2004-2006 = 100),175.2
Cameroon,1975,Food production (Index Base: 2004-2006 = 100),44.8
Cameroon,1985,Food production (Index Base: 2004-2006 = 100),51.4
Cameroon,1995,Food production (Index Base: 2004-2006 = 100),66.9
Cameroon,2005,Food production (Index Base: 2004-2006 = 100),102.2
Cameroon,2010,Food production (Index Base: 2004-2006 = 100),143.7
Cameroon,2014,Food production (Index Base: 2004-2006 = 100),162.2
Cameroon,2015,Food production (Index Base: 2004-2006 = 100),169.9
Cameroon,2016,Food production (Index Base: 2004-2006 = 100),181.8
Canada,1975,Agricultural production (Index Base: 2004-2006 = 100),54.1
Canada,1985,Agricultural production (Index Base: 2004-2006 = 100),68.7
Canada,1995,Agricultural production (Index Base: 2004-2006 = 100),81.7
Canada,2005,Agricultural production (Index Base: 2004-2006 = 100),102.1
Canada,2010,Agricultural production (Index Base: 2004-2006 = 100),102.7
Canada,2014,Agricultural production (Index Base: 2004-2006 = 100),108.4
Canada,2015,Agricultural production (Index Base: 2004-2006 = 100),110.4
Canada,2016,Agricultural production (Index Base: 2004-2006 = 100),113.1
Canada,1975,Food production (Index Base: 2004-2006 = 100),53.7
Canada,1985,Food production (Index Base: 2004-2006 = 100),67.9
Canada,1995,Food production (Index Base: 2004-2006 = 100),80.9
Canada,2005,Food production (Index Base: 2004-2006 = 100),101.9
Canada,2010,Food production (Index Base: 2004-2006 = 100),103.3
Canada,2014,Food production (Index Base: 2004-2006 = 100),108.6
Canada,2015,Food production (Index Base: 2004-2006 = 100),110.6
Canada,2016,Food production (Index Base: 2004-2006 = 100),113.8
Cayman Islands,1975,Agricultural production (Index Base: 2004-2006 = 100),229.8
Cayman Islands,1985,Agricultural production (Index Base: 2004-2006 = 100),231.6
Cayman Islands,1995,Agricultural production (Index Base: 2004-2006 = 100),104.7
Cayman Islands,2005,Agricultural production (Index Base: 2004-2006 = 100),100.6
Cayman Islands,2010,Agricultural production (Index Base: 2004-2006 = 100),100
Cayman Islands,2014,Agricultural production (Index Base: 2004-2006 = 100),104.9
Cayman Islands,2015,Agricultural production (Index Base: 2004-2006 = 100),103.1
Cayman Islands,2016,Agricultural production (Index Base: 2004-2006 = 100),103.1
Cayman Islands,1975,Food production (Index Base: 2004-2006 = 100),229.8
Cayman Islands,1985,Food production (Index Base: 2004-2006 = 100),231.6
Cayman Islands,1995,Food production (Index Base: 2004-2006 = 100),104.7
Cayman Islands,2005,Food production (Index Base: 2004-2006 = 100),100.6
Cayman Islands,2010,Food production (Index Base: 2004-2006 = 100),100
Cayman Islands,2014,Food production (Index Base: 2004-2006 = 100),104.9
Cayman Islands,2015,Food production (Index Base: 2004-2006 = 100),103.1
Cayman Islands,2016,Food production (Index Base: 2004-2006 = 100),103.1
Central African Republic,1975,Agricultural production (Index Base: 2004-2006 = 100),50.6
Central African Republic,1985,Agricultural production (Index Base: 2004-2006 = 100),56.6
Central African Republic,1995,Agricultural production (Index Base: 2004-2006 = 100),77.8
Central African Republic,2005,Agricultural production (Index Base: 2004-2006 = 100),101.3
Central African Republic,2010,Agricultural production (Index Base: 2004-2006 = 100),114.8
Central African Republic,2014,Agricultural production (Index Base: 2004-2006 = 100),117.5
Central African Republic,2015,Agricultural production (Index Base: 2004-2006 = 100),120.3
Central African Republic,2016,Agricultural production (Index Base: 2004-2006 = 100),121.9
Central African Republic,1975,Food production (Index Base: 2004-2006 = 100),46.2
Central African Republic,1985,Food production (Index Base: 2004-2006 = 100),52.6
Central African Republic,1995,Food production (Index Base: 2004-2006 = 100),74.3
Central African Republic,2005,Food production (Index Base: 2004-2006 = 100),101.4
Central African Republic,2010,Food production (Index Base: 2004-2006 = 100),114.1
Central African Republic,2014,Food production (Index Base: 2004-2006 = 100),115.3
Central African Republic,2015,Food production (Index Base: 2004-2006 = 100),118.3
Central African Republic,2016,Food production (Index Base: 2004-2006 = 100),119.9
Chad,1975,Agricultural production (Index Base: 2004-2006 = 100),40.4
Chad,1985,Agricultural production (Index Base: 2004-2006 = 100),44.8
Chad,1995,Agricultural production (Index Base: 2004-2006 = 100),72.8
Chad,2005,Agricultural production (Index Base: 2004-2006 = 100),105.9
Chad,2010,Agricultural production (Index Base: 2004-2006 = 100),146.7
Chad,2014,Agricultural production (Index Base: 2004-2006 = 100),142.1
Chad,2015,Agricultural production (Index Base: 2004-2006 = 100),140.8
Chad,2016,Agricultural production (Index Base: 2004-2006 = 100),149.7
Chad,1975,Food production (Index Base: 2004-2006 = 100),36.8
Chad,1985,Food production (Index Base: 2004-2006 = 100),43.9
Chad,1995,Food production (Index Base: 2004-2006 = 100),71.6
Chad,2005,Food production (Index Base: 2004-2006 = 100),105.6
Chad,2010,Food production (Index Base: 2004-2006 = 100),154.4
Chad,2014,Food production (Index Base: 2004-2006 = 100),146.5
Chad,2015,Food production (Index Base: 2004-2006 = 100),145
Chad,2016,Food production (Index Base: 2004-2006 = 100),154.5
Chile,1975,Agricultural production (Index Base: 2004-2006 = 100),35.6
Chile,1985,Agricultural production (Index Base: 2004-2006 = 100),43.5
Chile,1995,Agricultural production (Index Base: 2004-2006 = 100),76.6
Chile,2005,Agricultural production (Index Base: 2004-2006 = 100),99.7
Chile,2010,Agricultural production (Index Base: 2004-2006 = 100),107.8
Chile,2014,Agricultural production (Index Base: 2004-2006 = 100),110.6
Chile,2015,Agricultural production (Index Base: 2004-2006 = 100),111.4
Chile,2016,Agricultural production (Index Base: 2004-2006 = 100),113.5
Chile,1975,Food production (Index Base: 2004-2006 = 100),35
Chile,1985,Food production (Index Base: 2004-2006 = 100),43
Chile,1995,Food production (Index Base: 2004-2006 = 100),76.2
Chile,2005,Food production (Index Base: 2004-2006 = 100),99.7
Chile,2010,Food production (Index Base: 2004-2006 = 100),108
Chile,2014,Food production (Index Base: 2004-2006 = 100),110.8
Chile,2015,Food production (Index Base: 2004-2006 = 100),111.6
Chile,2016,Food production (Index Base: 2004-2006 = 100),113.7
China,1975,Agricultural production (Index Base: 2004-2006 = 100),25.5
China,1985,Agricultural production (Index Base: 2004-2006 = 100),40.4
China,1995,Agricultural production (Index Base: 2004-2006 = 100),67.4
China,2005,Agricultural production (Index Base: 2004-2006 = 100),100.2
China,2010,Agricultural production (Index Base: 2004-2006 = 100),119.9
China,2014,Agricultural production (Index Base: 2004-2006 = 100),132.9
China,2015,Agricultural production (Index Base: 2004-2006 = 100),136.5
China,2016,Agricultural production (Index Base: 2004-2006 = 100),139.2
China,1975,Food production (Index Base: 2004-2006 = 100),25.2
China,1985,Food production (Index Base: 2004-2006 = 100),39.2
China,1995,Food production (Index Base: 2004-2006 = 100),66.9
China,2005,Food production (Index Base: 2004-2006 = 100),100.3
China,2010,Food production (Index Base: 2004-2006 = 100),120.5
China,2014,Food production (Index Base: 2004-2006 = 100),133.8
China,2015,Food production (Index Base: 2004-2006 = 100),137.5
China,2016,Food production (Index Base: 2004-2006 = 100),140.3
"China, Hong Kong SAR",1975,Agricultural production (Index Base: 2004-2006 = 100),162.1
"China, Hong Kong SAR",1985,Agricultural production (Index Base: 2004-2006 = 100),220.8
"China, Hong Kong SAR",1995,Agricultural production (Index Base: 2004-2006 = 100),83.5
"China, Hong Kong SAR",2005,Agricultural production (Index Base: 2004-2006 = 100),98.9
"China, Hong Kong SAR",2010,Agricultural production (Index Base: 2004-2006 = 100),54.8
"China, Hong Kong SAR",2014,Agricultural production (Index Base: 2004-2006 = 100),58.8
"China, Hong Kong SAR",2015,Agricultural production (Index Base: 2004-2006 = 100),59
"China, Hong Kong SAR",2016,Agricultural production (Index Base: 2004-2006 = 100),59.2
"China, Hong Kong SAR",1975,Food production (Index Base: 2004-2006 = 100),162.1
"China, Hong Kong SAR",1985,Food production (Index Base: 2004-2006 = 100),220.8
