,Year,Series,Value
Greece,2014,Resident patent filings (per million population),68
Greece,2015,Resident patent filings (per million population),59
Greece,2016,Resident patent filings (per million population),63
Greece,1985,Grants of patents (number),"3,294"
Greece,1995,Grants of patents (number),350
Greece,2005,Grants of patents (number),320
Greece,2010,Grants of patents (number),479
Greece,2014,Grants of patents (number),316
Greece,2015,Grants of patents (number),262
Greece,2016,Grants of patents (number),271
Greece,2010,Patents in force (number),"32,120"
Greece,2014,Patents in force (number),"27,230"
Greece,2015,Patents in force (number),"26,506"
Greece,2016,Patents in force (number),"26,479"
Grenada,2015,Grants of patents (number),9
Grenada,2016,Grants of patents (number),14
Guatemala,1985,Resident patent filings (per million population),9
Guatemala,1995,Resident patent filings (per million population),3
Guatemala,2005,Resident patent filings (per million population),1
Guatemala,2014,Resident patent filings (per million population),1
Guatemala,1985,Grants of patents (number),166
Guatemala,1995,Grants of patents (number),22
Guatemala,2005,Grants of patents (number),104
Guatemala,2010,Grants of patents (number),104
Guatemala,2014,Grants of patents (number),105
Guatemala,2015,Grants of patents (number),51
Guatemala,2016,Grants of patents (number),52
Guatemala,2010,Patents in force (number),590
Guatemala,2014,Patents in force (number),840
Guatemala,2015,Patents in force (number),867
Guatemala,2016,Patents in force (number),883
Guyana,1985,Resident patent filings (per million population),1
Guyana,2014,Resident patent filings (per million population),1
Guyana,1985,Grants of patents (number),22
Guyana,2014,Grants of patents (number),1
Guyana,2016,Grants of patents (number),57
Guyana,2014,Patents in force (number),17
Guyana,2015,Patents in force (number),12
Guyana,2016,Patents in force (number),29
Haiti,1985,Resident patent filings (per million population),1
Haiti,1985,Grants of patents (number),9
Haiti,1995,Grants of patents (number),3
Haiti,2005,Grants of patents (number),11
Haiti,2010,Grants of patents (number),10
Honduras,1985,Resident patent filings (per million population),3
Honduras,1995,Resident patent filings (per million population),1
Honduras,2016,Resident patent filings (per million population),1
Honduras,1985,Grants of patents (number),19
Honduras,2005,Grants of patents (number),85
Honduras,2010,Grants of patents (number),81
Honduras,2014,Grants of patents (number),94
Honduras,2015,Grants of patents (number),69
Honduras,2016,Grants of patents (number),53
Honduras,2016,Patents in force (number),82
Hungary,1985,Resident patent filings (per million population),273
Hungary,1995,Resident patent filings (per million population),106
Hungary,2005,Resident patent filings (per million population),78
Hungary,2010,Resident patent filings (per million population),75
Hungary,2014,Resident patent filings (per million population),67
Hungary,2015,Resident patent filings (per million population),68
Hungary,2016,Resident patent filings (per million population),74
Hungary,1985,Grants of patents (number),"2,095"
Hungary,1995,Grants of patents (number),"1,910"
Hungary,2005,Grants of patents (number),"1,126"
Hungary,2010,Grants of patents (number),65
Hungary,2014,Grants of patents (number),376
Hungary,2015,Grants of patents (number),365
Hungary,2016,Grants of patents (number),271
Hungary,2005,Patents in force (number),"9,125"
Hungary,2010,Patents in force (number),"13,853"
Hungary,2014,Patents in force (number),"20,426"
Hungary,2015,Patents in force (number),"21,851"
Hungary,2016,Patents in force (number),"23,782"
Iceland,1985,Resident patent filings (per million population),87
Iceland,1995,Resident patent filings (per million population),71
Iceland,2005,Resident patent filings (per million population),253
Iceland,2010,Resident patent filings (per million population),343
Iceland,2014,Resident patent filings (per million population),281
Iceland,2015,Resident patent filings (per million population),257
Iceland,2016,Resident patent filings (per million population),218
Iceland,1985,Grants of patents (number),21
Iceland,1995,Grants of patents (number),11
Iceland,2005,Grants of patents (number),101
Iceland,2010,Grants of patents (number),139
Iceland,2014,Grants of patents (number),54
Iceland,2015,Grants of patents (number),17
Iceland,2016,Grants of patents (number),22
Iceland,2005,Patents in force (number),349
Iceland,2010,Patents in force (number),"1,892"
Iceland,2014,Patents in force (number),"4,089"
Iceland,2015,Patents in force (number),"4,920"
Iceland,2016,Patents in force (number),"5,941"
India,1985,Resident patent filings (per million population),1
India,1995,Resident patent filings (per million population),2
India,2005,Resident patent filings (per million population),4
India,2010,Resident patent filings (per million population),7
India,2014,Resident patent filings (per million population),9
India,2015,Resident patent filings (per million population),10
India,2016,Resident patent filings (per million population),10
India,1985,Grants of patents (number),"1,814"
India,1995,Grants of patents (number),"1,613"
India,2005,Grants of patents (number),"4,320"
India,2010,Grants of patents (number),"7,138"
India,2014,Grants of patents (number),"6,153"
India,2015,Grants of patents (number),"6,022"
India,2016,Grants of patents (number),"8,248"
India,2005,Patents in force (number),"16,419"
India,2010,Patents in force (number),"47,224"
India,2014,Patents in force (number),"49,272"
India,2015,Patents in force (number),"47,113"
India,2016,Patents in force (number),"49,575"
Indonesia,2005,Resident patent filings (per million population),1
Indonesia,2010,Resident patent filings (per million population),2
Indonesia,2014,Resident patent filings (per million population),3
Indonesia,2015,Resident patent filings (per million population),4
Indonesia,2015,Grants of patents (number),"1,911"
Indonesia,2016,Grants of patents (number),"3,674"
Iran (Islamic Republic of),1985,Resident patent filings (per million population),4
Iran (Islamic Republic of),1995,Resident patent filings (per million population),5
Iran (Islamic Republic of),2005,Resident patent filings (per million population),58
Iran (Islamic Republic of),2010,Resident patent filings (per million population),149
Iran (Islamic Republic of),2014,Resident patent filings (per million population),175
Iran (Islamic Republic of),2016,Resident patent filings (per million population),186
Iran (Islamic Republic of),1985,Grants of patents (number),339
Iran (Islamic Republic of),1995,Grants of patents (number),166
Iran (Islamic Republic of),2005,Grants of patents (number),"2,890"
Iran (Islamic Republic of),2010,Grants of patents (number),"5,372"
Iran (Islamic Republic of),2014,Grants of patents (number),"3,060"
Iran (Islamic Republic of),2015,Grants of patents (number),"2,936"
Iran (Islamic Republic of),2016,Grants of patents (number),"3,268"
Iraq,1985,Resident patent filings (per million population),19
Iraq,1995,Resident patent filings (per million population),4
Iraq,2015,Resident patent filings (per million population),9
Iraq,1985,Grants of patents (number),103
Iraq,1995,Grants of patents (number),32
Iraq,2015,Grants of patents (number),312
Ireland,1985,Resident patent filings (per million population),205
Ireland,1995,Resident patent filings (per million population),233
Ireland,2005,Resident patent filings (per million population),264
Ireland,2010,Resident patent filings (per million population),274
Ireland,2014,Resident patent filings (per million population),191
Ireland,2015,Resident patent filings (per million population),179
Ireland,2016,Resident patent filings (per million population),184
Ireland,1985,Grants of patents (number),"1,042"
Ireland,1995,Grants of patents (number),"3,525"
Ireland,2005,Grants of patents (number),349
Ireland,2010,Grants of patents (number),243
Ireland,2014,Grants of patents (number),148
Ireland,2015,Grants of patents (number),126
Ireland,2016,Grants of patents (number),164
Ireland,2010,Patents in force (number),"79,040"
Ireland,2014,Patents in force (number),"111,109"
Ireland,2015,Patents in force (number),"118,273"
Ireland,2016,Patents in force (number),"147,125"
Israel,1985,Resident patent filings (per million population),187
Israel,1995,Resident patent filings (per million population),228
Israel,2005,Resident patent filings (per million population),241
Israel,2010,Resident patent filings (per million population),190
Israel,2014,Resident patent filings (per million population),137
Israel,2015,Resident patent filings (per million population),153
Israel,2016,Resident patent filings (per million population),152
Israel,1985,Grants of patents (number),"1,636"
Israel,1995,Grants of patents (number),"2,029"
Israel,2005,Grants of patents (number),"2,269"
Israel,2010,Grants of patents (number),"2,293"
Israel,2014,Grants of patents (number),"3,984"
Israel,2015,Grants of patents (number),"4,492"
Israel,2016,Grants of patents (number),"4,938"
Israel,2010,Patents in force (number),"26,494"
Israel,2014,Patents in force (number),"26,645"
Israel,2015,Patents in force (number),"28,666"
Israel,2016,Patents in force (number),"30,922"
Italy,1985,Resident patent filings (per million population),35
Italy,2010,Resident patent filings (per million population),219
Italy,2014,Resident patent filings (per million population),201
Italy,2016,Resident patent filings (per million population),215
Italy,1995,Grants of patents (number),"9,164"
Italy,2005,Grants of patents (number),"5,534"
Italy,2010,Grants of patents (number),"16,106"
Italy,2014,Grants of patents (number),"7,795"
Italy,2015,Grants of patents (number),"7,153"
Italy,2016,Grants of patents (number),"6,429"
Italy,2010,Patents in force (number),"65,417"
Italy,2014,Patents in force (number),"63,071"
Jamaica,1995,Resident patent filings (per million population),3
Jamaica,2005,Resident patent filings (per million population),4
Jamaica,2010,Resident patent filings (per million population),5
Jamaica,2014,Resident patent filings (per million population),12
Jamaica,2015,Resident patent filings (per million population),2
Jamaica,2016,Resident patent filings (per million population),7
Jamaica,1995,Grants of patents (number),4
Jamaica,2014,Grants of patents (number),28
Jamaica,2015,Grants of patents (number),74
Jamaica,2016,Grants of patents (number),5
Jamaica,2005,Patents in force (number),527
Jamaica,2014,Patents in force (number),324
Jamaica,2015,Patents in force (number),375
Jamaica,2016,Patents in force (number),328
Japan,1985,Resident patent filings (per million population),"2,272"
Japan,1995,Resident patent filings (per million population),"2,661"
Japan,2005,Resident patent filings (per million population),"2,880"
Japan,2010,Resident patent filings (per million population),"2,265"
Japan,2014,Resident patent filings (per million population),"2,090"
Japan,2015,Resident patent filings (per million population),"2,036"
Japan,2016,Resident patent filings (per million population),"2,049"
Japan,1985,Grants of patents (number),"50,100"
Japan,1995,Grants of patents (number),"109,100"
Japan,2005,Grants of patents (number),"122,944"
Japan,2010,Grants of patents (number),"222,693"
Japan,2014,Grants of patents (number),"227,142"
Japan,2015,Grants of patents (number),"189,358"
Japan,2016,Grants of patents (number),"203,087"
Japan,2005,Patents in force (number),"1,123,055"
Japan,2010,Patents in force (number),"1,423,432"
Japan,2014,Patents in force (number),"1,920,490"
Japan,2015,Patents in force (number),"1,946,568"
Japan,2016,Patents in force (number),"1,980,985"
Jordan,2005,Resident patent filings (per million population),9
Jordan,2010,Resident patent filings (per million population),6
Jordan,2014,Resident patent filings (per million population),5
Jordan,2015,Resident patent filings (per million population),4
Jordan,2016,Resident patent filings (per million population),2
Jordan,2005,Grants of patents (number),55
Jordan,2010,Grants of patents (number),64
Jordan,2014,Grants of patents (number),115
Jordan,2015,Grants of patents (number),83
Jordan,2016,Grants of patents (number),121
Jordan,2010,Patents in force (number),312
Jordan,2014,Patents in force (number),377
Jordan,2015,Patents in force (number),427
Jordan,2016,Patents in force (number),463
Kazakhstan,1995,Resident patent filings (per million population),65
Kazakhstan,2005,Resident patent filings (per million population),101
Kazakhstan,2010,Resident patent filings (per million population),105
Kazakhstan,2014,Resident patent filings (per million population),105
Kazakhstan,2015,Resident patent filings (per million population),75
Kazakhstan,2016,Resident patent filings (per million population),59
Kazakhstan,1995,Grants of patents (number),"1,281"
Kazakhstan,2010,Grants of patents (number),"1,868"
Kazakhstan,2014,Grants of patents (number),"1,504"
Kazakhstan,2015,Grants of patents (number),"1,504"
Kazakhstan,2016,Grants of patents (number),"1,011"
Kazakhstan,2010,Patents in force (number),581
Kazakhstan,2014,Patents in force (number),"5,184"
Kazakhstan,2015,Patents in force (number),"3,934"
Kazakhstan,2016,Patents in force (number),"3,218"
Kenya,2005,Resident patent filings (per million population),1
Kenya,2010,Resident patent filings (per million population),2
Kenya,2014,Resident patent filings (per million population),3
Kenya,2015,Resident patent filings (per million population),3
Kenya,2016,Resident patent filings (per million population),3
Kenya,1985,Grants of patents (number),98
Kenya,2005,Grants of patents (number),48
Kenya,2010,Grants of patents (number),54
Kenya,2014,Grants of patents (number),53
Kenya,2015,Grants of patents (number),24
Kenya,2016,Grants of patents (number),26
Kiribati,1985,Grants of patents (number),1
Kyrgyzstan,1995,Resident patent filings (per million population),26
Kyrgyzstan,2010,Resident patent filings (per million population),26
Kyrgyzstan,2014,Resident patent filings (per million population),23
Kyrgyzstan,2015,Resident patent filings (per million population),22
Kyrgyzstan,2016,Resident patent filings (per million population),15
Kyrgyzstan,1995,Grants of patents (number),133
Kyrgyzstan,2010,Grants of patents (number),109
Kyrgyzstan,2014,Grants of patents (number),100
Kyrgyzstan,2015,Grants of patents (number),111
Kyrgyzstan,2016,Grants of patents (number),120
Kyrgyzstan,2010,Patents in force (number),112
Kyrgyzstan,2014,Patents in force (number),375
Kyrgyzstan,2015,Patents in force (number),347
Kyrgyzstan,2016,Patents in force (number),274
Latvia,1995,Resident patent filings (per million population),85
Latvia,2005,Resident patent filings (per million population),53
Latvia,2010,Resident patent filings (per million population),101
Latvia,2014,Resident patent filings (per million population),56
Latvia,2015,Resident patent filings (per million population),83
Latvia,2016,Resident patent filings (per million population),55
Latvia,1995,Grants of patents (number),629
Latvia,2005,Grants of patents (number),122
Latvia,2010,Grants of patents (number),184
Latvia,2014,Grants of patents (number),141
Latvia,2015,Grants of patents (number),147
Latvia,2016,Grants of patents (number),68
Latvia,2005,Patents in force (number),"4,012"
Latvia,2010,Patents in force (number),"5,680"
Latvia,2014,Patents in force (number),"6,763"
Latvia,2015,Patents in force (number),"6,938"
Latvia,2016,Patents in force (number),"7,419"
Lebanon,2014,Resident patent filings (per million population),14
Lebanon,2015,Resident patent filings (per million population),19
Lebanon,2014,Grants of patents (number),316
Lebanon,2015,Grants of patents (number),279
Lesotho,1995,Resident patent filings (per million population),5
Lesotho,1995,Grants of patents (number),7
Libya,1995,Resident patent filings (per million population),1
Liechtenstein,2005,Resident patent filings (per million population),"4,355"
Liechtenstein,2010,Resident patent filings (per million population),"8,056"
Liechtenstein,2014,Resident patent filings (per million population),"7,493"
Liechtenstein,2015,Resident patent filings (per million population),"9,920"
Liechtenstein,2016,Resident patent filings (per million population),"10,000"
Lithuania,1995,Resident patent filings (per million population),29
Lithuania,2005,Resident patent filings (per million population),21
Lithuania,2010,Resident patent filings (per million population),38
Lithuania,2014,Resident patent filings (per million population),50
Lithuania,2015,Resident patent filings (per million population),48
Lithuania,2016,Resident patent filings (per million population),42
Lithuania,1995,Grants of patents (number),494
Lithuania,2005,Grants of patents (number),116
Lithuania,2010,Grants of patents (number),84
Lithuania,2014,Grants of patents (number),120
Lithuania,2015,Grants of patents (number),133
Lithuania,2016,Grants of patents (number),103
Lithuania,2005,Patents in force (number),768
Lithuania,2010,Patents in force (number),642
Lithuania,2014,Patents in force (number),520
Lithuania,2015,Patents in force (number),530
Lithuania,2016,Patents in force (number),522
Luxembourg,1985,Resident patent filings (per million population),221
Luxembourg,1995,Resident patent filings (per million population),86
Luxembourg,2005,Resident patent filings (per million population),441
Luxembourg,2010,Resident patent filings (per million population),990
Luxembourg,2014,Resident patent filings (per million population),"1,053"
Luxembourg,2015,Resident patent filings (per million population),952
Luxembourg,2016,Resident patent filings (per million population),"1,067"
Luxembourg,1985,Grants of patents (number),418
Luxembourg,2005,Grants of patents (number),29
Luxembourg,2010,Grants of patents (number),87
Luxembourg,2014,Grants of patents (number),152
Luxembourg,2015,Grants of patents (number),153
Luxembourg,2016,Grants of patents (number),184
Luxembourg,2010,Patents in force (number),"21,346"
Luxembourg,2014,Patents in force (number),"19,360"
Luxembourg,2015,Patents in force (number),"19,040"
Luxembourg,2016,Patents in force (number),"19,960"
Madagascar,1995,Resident patent filings (per million population),2
Madagascar,1995,Grants of patents (number),25
Madagascar,2005,Grants of patents (number),32
Madagascar,2010,Grants of patents (number),55
Madagascar,2014,Grants of patents (number),24
Madagascar,2015,Grants of patents (number),23
Madagascar,2016,Grants of patents (number),19
Madagascar,2005,Patents in force (number),249
Madagascar,2010,Patents in force (number),387
Madagascar,2014,Patents in force (number),390
Madagascar,2015,Patents in force (number),414
Madagascar,2016,Patents in force (number),386
Malawi,1985,Grants of patents (number),43
Malawi,1995,Grants of patents (number),23
Malawi,2010,Grants of patents (number),1
Malawi,2015,Grants of patents (number),1
Malawi,2016,Grants of patents (number),7
Malaysia,1985,Resident patent filings (per million population),1
Malaysia,1995,Resident patent filings (per million population),7
Malaysia,2005,Resident patent filings (per million population),20
Malaysia,2010,Resident patent filings (per million population),44
Malaysia,2014,Resident patent filings (per million population),45
Malaysia,2015,Resident patent filings (per million population),41
Malaysia,2016,Resident patent filings (per million population),36
Malaysia,1985,Grants of patents (number),"1,150"
Malaysia,1995,Grants of patents (number),"1,753"
Malaysia,2005,Grants of patents (number),"2,508"
Malaysia,2010,Grants of patents (number),"2,160"
Malaysia,2014,Grants of patents (number),"2,705"
Malaysia,2015,Grants of patents (number),"2,877"
Malaysia,2016,Grants of patents (number),"3,324"
Malaysia,2010,Patents in force (number),"20,908"
Malaysia,2014,Patents in force (number),"21,568"
Malaysia,2015,Patents in force (number),"23,538"
Malaysia,2016,Patents in force (number),"25,117"
Malta,1995,Resident patent filings (per million population),29
Malta,2010,Resident patent filings (per million population),104
Malta,2014,Resident patent filings (per million population),150
Malta,2015,Resident patent filings (per million population),215
Malta,1985,Grants of patents (number),20
Malta,1995,Grants of patents (number),19
Malta,2010,Grants of patents (number),4
Malta,2014,Grants of patents (number),4
Malta,2015,Grants of patents (number),10
Malta,2016,Grants of patents (number),6
Malta,2010,Patents in force (number),832
Malta,2014,Patents in force (number),490
Malta,2015,Patents in force (number),428
Malta,2016,Patents in force (number),423
Mauritius,1985,Resident patent filings (per million population),4
Mauritius,1995,Resident patent filings (per million population),3
Mauritius,2014,Resident patent filings (per million population),2
Mauritius,2015,Resident patent filings (per million population),1
Mauritius,2016,Resident patent filings (per million population),2
Mauritius,1985,Grants of patents (number),4
Mauritius,1995,Grants of patents (number),3
Mauritius,2010,Grants of patents (number),8
Mauritius,2014,Grants of patents (number),9
Mauritius,2015,Grants of patents (number),4
Mauritius,2016,Grants of patents (number),2
Mexico,1985,Resident patent filings (per million population),8
Mexico,1995,Resident patent filings (per million population),5
Mexico,2005,Resident patent filings (per million population),5
Mexico,2010,Resident patent filings (per million population),8
Mexico,2014,Resident patent filings (per million population),10
Mexico,2015,Resident patent filings (per million population),11
Mexico,2016,Resident patent filings (per million population),10
Mexico,1985,Grants of patents (number),977
Mexico,1995,Grants of patents (number),"3,538"
Mexico,2005,Grants of patents (number),"8,098"
Mexico,2010,Grants of patents (number),"9,399"
Mexico,2014,Grants of patents (number),"9,819"
Mexico,2015,Grants of patents (number),"9,338"
Mexico,2016,Grants of patents (number),"8,652"
Mexico,2005,Patents in force (number),"48,374"
Mexico,2010,Patents in force (number),"82,017"
Mexico,2014,Patents in force (number),"106,340"
Mexico,2015,Patents in force (number),"106,648"
Mexico,2016,Patents in force (number),"109,238"
Monaco,1985,Resident patent filings (per million population),521
Monaco,1995,Resident patent filings (per million population),423
Monaco,2005,Resident patent filings (per million population),503
Monaco,2010,Resident patent filings (per million population),539
Monaco,2014,Resident patent filings (per million population),735
Monaco,2015,Resident patent filings (per million population),862
Monaco,2016,Resident patent filings (per million population),"1,117"
Monaco,1985,Grants of patents (number),66
Monaco,1995,Grants of patents (number),36
Monaco,2005,Grants of patents (number),9
Monaco,2010,Grants of patents (number),5
Monaco,2014,Grants of patents (number),5
Monaco,2015,Grants of patents (number),8
Monaco,2016,Grants of patents (number),9
Monaco,2005,Patents in force (number),"37,483"
Monaco,2010,Patents in force (number),"53,859"
Monaco,2014,Patents in force (number),"53,893"
Monaco,2015,Patents in force (number),"63,777"
Monaco,2016,Patents in force (number),"85,132"
Mongolia,1995,Resident patent filings (per million population),57
Mongolia,2005,Resident patent filings (per million population),40
Mongolia,2010,Resident patent filings (per million population),41
Mongolia,2014,Resident patent filings (per million population),48
Mongolia,2015,Resident patent filings (per million population),37
Mongolia,2016,Resident patent filings (per million population),37
Mongolia,1985,Grants of patents (number),5
Mongolia,1995,Grants of patents (number),117
Mongolia,2005,Grants of patents (number),197
Mongolia,2010,Grants of patents (number),96
Mongolia,2014,Grants of patents (number),216
Mongolia,2015,Grants of patents (number),234
Mongolia,2016,Grants of patents (number),157
Mongolia,2005,Patents in force (number),"13,663"
Mongolia,2010,Patents in force (number),"2,645"
Mongolia,2015,Patents in force (number),"4,338"
Mongolia,2016,Patents in force (number),"4,324"
Montenegro,2010,Resident patent filings (per million population),37
Montenegro,2014,Resident patent filings (per million population),21
Montenegro,2015,Resident patent filings (per million population),37
Montenegro,2016,Resident patent filings (per million population),16
Montenegro,2010,Grants of patents (number),264
Montenegro,2014,Grants of patents (number),14
Montenegro,2015,Grants of patents (number),10
Montenegro,2016,Grants of patents (number),8
Montenegro,2010,Patents in force (number),264
Montenegro,2014,Patents in force (number),"1,933"
Montenegro,2015,Patents in force (number),"2,372"
Morocco,1985,Resident patent filings (per million population),2
Morocco,1995,Resident patent filings (per million population),3
Morocco,2005,Resident patent filings (per million population),5
Morocco,2010,Resident patent filings (per million population),5
Morocco,2014,Resident patent filings (per million population),10
Morocco,2015,Resident patent filings (per million population),6
Morocco,2016,Resident patent filings (per million population),7
Morocco,1985,Grants of patents (number),313
Morocco,1995,Grants of patents (number),354
Morocco,2005,Grants of patents (number),556
Morocco,2010,Grants of patents (number),808
Morocco,2016,Grants of patents (number),352
Morocco,2005,Patents in force (number),"9,872"
Mozambique,2010,Resident patent filings (per million population),1
Mozambique,2014,Resident patent filings (per million population),1
Mozambique,2015,Resident patent filings (per million population),1
Mozambique,2016,Resident patent filings (per million population),1
Mozambique,2005,Grants of patents (number),14
Mozambique,2014,Grants of patents (number),60
Mozambique,2015,Grants of patents (number),54
Mozambique,2016,Grants of patents (number),35
Nepal,1985,Grants of patents (number),1
Nepal,1995,Grants of patents (number),1
Nepal,2005,Grants of patents (number),3
Nepal,2015,Grants of patents (number),2
Nepal,2014,Patents in force (number),72
Netherlands,1985,Resident patent filings (per million population),134
Netherlands,1995,Resident patent filings (per million population),137
Netherlands,2005,Resident patent filings (per million population),614
Netherlands,2010,Resident patent filings (per million population),511
Netherlands,2014,Resident patent filings (per million population),543
Netherlands,2015,Resident patent filings (per million population),549
Netherlands,2016,Resident patent filings (per million population),536
Netherlands,1985,Grants of patents (number),"2,145"
Netherlands,1995,Grants of patents (number),673
Netherlands,2005,Grants of patents (number),"2,373"
Netherlands,2010,Grants of patents (number),"1,947"
Netherlands,2014,Grants of patents (number),"1,722"
Netherlands,2015,Grants of patents (number),"1,377"
Netherlands,2016,Grants of patents (number),"1,914"
Netherlands,2005,Patents in force (number),"135,215"
Netherlands,2010,Patents in force (number),"135,127"
Netherlands,2014,Patents in force (number),"156,261"
Netherlands,2015,Patents in force (number),"160,214"
Netherlands,2016,Patents in force (number),"164,264"
New Zealand,1985,Resident patent filings (per million population),310
New Zealand,1995,Resident patent filings (per million population),350
New Zealand,2005,Resident patent filings (per million population),458
New Zealand,2010,Resident patent filings (per million population),364
New Zealand,2014,Resident patent filings (per million population),363
New Zealand,2015,Resident patent filings (per million population),258
New Zealand,2016,Resident patent filings (per million population),229
New Zealand,1985,Grants of patents (number),"1,732"
New Zealand,1995,Grants of patents (number),"2,641"
New Zealand,2005,Grants of patents (number),"4,189"
New Zealand,2010,Grants of patents (number),"4,347"
New Zealand,2014,Grants of patents (number),"4,677"
New Zealand,2015,Grants of patents (number),"4,259"
New Zealand,2016,Grants of patents (number),"3,910"
New Zealand,2005,Patents in force (number),"34,182"
New Zealand,2010,Patents in force (number),"34,800"
New Zealand,2014,Patents in force (number),"28,854"
New Zealand,2015,Patents in force (number),"40,802"
New Zealand,2016,Patents in force (number),"38,906"
Nicaragua,1985,Resident patent filings (per million population),1
Nicaragua,1985,Grants of patents (number),25
Nicaragua,1995,Grants of patents (number),1
Nicaragua,2014,Grants of patents (number),62
Nicaragua,2014,Patents in force (number),387
Norway,1985,Resident patent filings (per million population),222
Norway,1995,Resident patent filings (per million population),259
Norway,2005,Resident patent filings (per million population),247
Norway,2010,Resident patent filings (per million population),334
Norway,2014,Resident patent filings (per million population),318
Norway,2015,Resident patent filings (per million population),321
Norway,2016,Resident patent filings (per million population),335
Norway,1985,Grants of patents (number),"2,165"
Norway,1995,Grants of patents (number),"2,014"
Norway,2005,Grants of patents (number),542
Norway,2010,Grants of patents (number),"1,631"
Norway,2014,Grants of patents (number),"1,413"
Norway,2015,Grants of patents (number),"1,446"
Norway,2016,Grants of patents (number),"2,525"
Norway,2010,Patents in force (number),"16,534"
Norway,2014,Patents in force (number),"21,882"
Norway,2015,Patents in force (number),"23,087"
Norway,2016,Patents in force (number),"27,930"
Pakistan,2005,Resident patent filings (per million population),1
Pakistan,2010,Resident patent filings (per million population),1
Pakistan,2014,Resident patent filings (per million population),1
Pakistan,2015,Resident patent filings (per million population),1
Pakistan,2016,Resident patent filings (per million population),1
Pakistan,1995,Grants of patents (number),474
Pakistan,2005,Grants of patents (number),393
Pakistan,2010,Grants of patents (number),238
Pakistan,2014,Grants of patents (number),185
Pakistan,2015,Grants of patents (number),131
Pakistan,2016,Grants of patents (number),214
Pakistan,2014,Patents in force (number),185
Pakistan,2016,Patents in force (number),"1,848"
Panama,1985,Resident patent filings (per million population),6
Panama,1995,Resident patent filings (per million population),6
Panama,2014,Resident patent filings (per million population),3
Panama,2015,Resident patent filings (per million population),4
Panama,2016,Resident patent filings (per million population),17
Panama,1985,Grants of patents (number),72
Panama,1995,Grants of patents (number),80
Panama,2005,Grants of patents (number),228
Panama,2010,Grants of patents (number),378
Panama,2014,Grants of patents (number),166
Panama,2015,Grants of patents (number),78
Panama,2016,Grants of patents (number),13
Panama,2010,Patents in force (number),378
Panama,2014,Patents in force (number),"1,725"
Panama,2015,Patents in force (number),"1,684"
Panama,2016,Patents in force (number),"1,734"
Papua New Guinea,2015,Grants of patents (number),70
Papua New Guinea,2015,Patents in force (number),71
Paraguay,1985,Resident patent filings (per million population),2
Paraguay,2005,Resident patent filings (per million population),4
Paraguay,2010,Resident patent filings (per million population),3
Paraguay,1985,Grants of patents (number),8
Peru,1985,Resident patent filings (per million population),2
Peru,2005,Resident patent filings (per million population),1
Peru,2010,Resident patent filings (per million population),1
Peru,2014,Resident patent filings (per million population),3
Peru,2015,Resident patent filings (per million population),2
Peru,2016,Resident patent filings (per million population),2
Peru,1985,Grants of patents (number),148
Peru,2005,Grants of patents (number),388
Peru,2010,Grants of patents (number),365
Peru,2014,Grants of patents (number),332
Peru,2015,Grants of patents (number),362
Peru,2016,Grants of patents (number),403
Peru,2005,Patents in force (number),"2,252"
Peru,2010,Patents in force (number),"2,435"
Peru,2014,Patents in force (number),"2,651"
Peru,2015,Patents in force (number),"2,643"
Peru,2016,Patents in force (number),"2,779"
Philippines,1985,Resident patent filings (per million population),2
Philippines,1995,Resident patent filings (per million population),2
Philippines,2005,Resident patent filings (per million population),2
Philippines,2010,Resident patent filings (per million population),2
Philippines,2014,Resident patent filings (per million population),3
Philippines,2015,Resident patent filings (per million population),4
Philippines,2016,Resident patent filings (per million population),3
Philippines,1985,Grants of patents (number),"1,281"
Philippines,1995,Grants of patents (number),589
Philippines,2005,Grants of patents (number),"1,642"
Philippines,2010,Grants of patents (number),"1,153"
Philippines,2014,Grants of patents (number),"2,159"
Philippines,2015,Grants of patents (number),"2,200"
Philippines,2016,Grants of patents (number),"4,006"
Philippines,2010,Patents in force (number),"52,527"
Poland,1985,Resident patent filings (per million population),138
Poland,1995,Resident patent filings (per million population),67
Poland,2005,Resident patent filings (per million population),56
Poland,2010,Resident patent filings (per million population),90
Poland,2014,Resident patent filings (per million population),116
Poland,2015,Resident patent filings (per million population),138
Poland,2016,Resident patent filings (per million population),123
Poland,1985,Grants of patents (number),"4,467"
Poland,1995,Grants of patents (number),"2,608"
Poland,2005,Grants of patents (number),"2,522"
Poland,2010,Grants of patents (number),"3,004"
Poland,2014,Grants of patents (number),"2,852"
Poland,2015,Grants of patents (number),"2,572"
Poland,2016,Grants of patents (number),"3,548"
Poland,2005,Patents in force (number),"14,578"
Poland,2010,Patents in force (number),"30,021"
Poland,2014,Patents in force (number),"53,183"
Poland,2015,Patents in force (number),"57,951"
Poland,2016,Patents in force (number),"65,006"
Portugal,1985,Resident patent filings (per million population),8
Portugal,1995,Resident patent filings (per million population),8
Portugal,2005,Resident patent filings (per million population),19
Portugal,2010,Resident patent filings (per million population),55
Portugal,2014,Resident patent filings (per million population),80
Portugal,2015,Resident patent filings (per million population),103
Portugal,2016,Resident patent filings (per million population),85
Portugal,1985,Grants of patents (number),960
Portugal,1995,Grants of patents (number),960
Portugal,2005,Grants of patents (number),231
Portugal,2010,Grants of patents (number),140
Portugal,2014,Grants of patents (number),97
Portugal,2015,Grants of patents (number),76
Portugal,2016,Grants of patents (number),38
