,Year,Series,Value
Comoros,2010,Total supply (petajoules),5
Comoros,2014,Total supply (petajoules),5
Comoros,2015,Total supply (petajoules),5
Comoros,2016,Total supply (petajoules),6
Comoros,1990,Supply per capita (gigajoules),5
Comoros,1995,Supply per capita (gigajoules),6
Comoros,2000,Supply per capita (gigajoules),6
Comoros,2005,Supply per capita (gigajoules),6
Comoros,2010,Supply per capita (gigajoules),7
Comoros,2014,Supply per capita (gigajoules),6
Comoros,2015,Supply per capita (gigajoules),7
Comoros,2016,Supply per capita (gigajoules),7
Congo,1990,Primary energy production (petajoules),361
Congo,1995,Primary energy production (petajoules),419
Congo,2000,Primary energy production (petajoules),609
Congo,2005,Primary energy production (petajoules),563
Congo,2010,Primary energy production (petajoules),724
Congo,2014,Primary energy production (petajoules),649
Congo,2015,Primary energy production (petajoules),611
Congo,2016,Primary energy production (petajoules),619
Congo,1990,Net imports [Imports - Exports - Bunkers] (petajoules),-325
Congo,1995,Net imports [Imports - Exports - Bunkers] (petajoules),-375
Congo,2000,Net imports [Imports - Exports - Bunkers] (petajoules),-569
Congo,2005,Net imports [Imports - Exports - Bunkers] (petajoules),-519
Congo,2010,Net imports [Imports - Exports - Bunkers] (petajoules),-649
Congo,2014,Net imports [Imports - Exports - Bunkers] (petajoules),-525
Congo,2015,Net imports [Imports - Exports - Bunkers] (petajoules),-500
Congo,2016,Net imports [Imports - Exports - Bunkers] (petajoules),-507
Congo,1990,Changes in stocks (petajoules),0
Congo,1995,Changes in stocks (petajoules),0
Congo,2005,Changes in stocks (petajoules),0
Congo,2010,Changes in stocks (petajoules),6
Congo,2014,Changes in stocks (petajoules),14
Congo,2015,Changes in stocks (petajoules),0
Congo,2016,Changes in stocks (petajoules),0
Congo,1990,Total supply (petajoules),36
Congo,1995,Total supply (petajoules),44
Congo,2000,Total supply (petajoules),40
Congo,2005,Total supply (petajoules),45
Congo,2010,Total supply (petajoules),70
Congo,2014,Total supply (petajoules),111
Congo,2015,Total supply (petajoules),112
Congo,2016,Total supply (petajoules),112
Congo,1990,Supply per capita (gigajoules),15
Congo,1995,Supply per capita (gigajoules),16
Congo,2000,Supply per capita (gigajoules),13
Congo,2005,Supply per capita (gigajoules),13
Congo,2010,Supply per capita (gigajoules),16
Congo,2014,Supply per capita (gigajoules),23
Congo,2015,Supply per capita (gigajoules),22
Congo,2016,Supply per capita (gigajoules),22
Cook Islands,2014,Primary energy production (petajoules),0
Cook Islands,2015,Primary energy production (petajoules),0
Cook Islands,2016,Primary energy production (petajoules),0
Cook Islands,1990,Net imports [Imports - Exports - Bunkers] (petajoules),1
Cook Islands,1995,Net imports [Imports - Exports - Bunkers] (petajoules),1
Cook Islands,2000,Net imports [Imports - Exports - Bunkers] (petajoules),1
Cook Islands,2005,Net imports [Imports - Exports - Bunkers] (petajoules),1
Cook Islands,2010,Net imports [Imports - Exports - Bunkers] (petajoules),1
Cook Islands,2014,Net imports [Imports - Exports - Bunkers] (petajoules),1
Cook Islands,2015,Net imports [Imports - Exports - Bunkers] (petajoules),1
Cook Islands,2016,Net imports [Imports - Exports - Bunkers] (petajoules),1
Cook Islands,1990,Total supply (petajoules),0
Cook Islands,1995,Total supply (petajoules),1
Cook Islands,2000,Total supply (petajoules),1
Cook Islands,2005,Total supply (petajoules),1
Cook Islands,2010,Total supply (petajoules),1
Cook Islands,2014,Total supply (petajoules),1
Cook Islands,2015,Total supply (petajoules),1
Cook Islands,2016,Total supply (petajoules),1
Cook Islands,1990,Supply per capita (gigajoules),28
Cook Islands,1995,Supply per capita (gigajoules),30
Cook Islands,2000,Supply per capita (gigajoules),36
Cook Islands,2005,Supply per capita (gigajoules),39
Cook Islands,2010,Supply per capita (gigajoules),39
Cook Islands,2014,Supply per capita (gigajoules),52
Cook Islands,2015,Supply per capita (gigajoules),49
Cook Islands,2016,Supply per capita (gigajoules),51
Costa Rica,1990,Primary energy production (petajoules),30
Costa Rica,1995,Primary energy production (petajoules),46
Costa Rica,2000,Primary energy production (petajoules),67
Costa Rica,2005,Primary energy production (petajoules),93
Costa Rica,2010,Primary energy production (petajoules),104
Costa Rica,2014,Primary energy production (petajoules),110
Costa Rica,2015,Primary energy production (petajoules),110
Costa Rica,2016,Primary energy production (petajoules),109
Costa Rica,1990,Net imports [Imports - Exports - Bunkers] (petajoules),40
Costa Rica,1995,Net imports [Imports - Exports - Bunkers] (petajoules),65
Costa Rica,2000,Net imports [Imports - Exports - Bunkers] (petajoules),70
Costa Rica,2005,Net imports [Imports - Exports - Bunkers] (petajoules),85
Costa Rica,2010,Net imports [Imports - Exports - Bunkers] (petajoules),99
Costa Rica,2014,Net imports [Imports - Exports - Bunkers] (petajoules),103
Costa Rica,2015,Net imports [Imports - Exports - Bunkers] (petajoules),97
Costa Rica,2016,Net imports [Imports - Exports - Bunkers] (petajoules),104
Costa Rica,1990,Changes in stocks (petajoules),1
Costa Rica,1995,Changes in stocks (petajoules),0
Costa Rica,2000,Changes in stocks (petajoules),-1
Costa Rica,2005,Changes in stocks (petajoules),0
Costa Rica,2010,Changes in stocks (petajoules),0
Costa Rica,2014,Changes in stocks (petajoules),1
Costa Rica,2015,Changes in stocks (petajoules),0
Costa Rica,2016,Changes in stocks (petajoules),-1
Costa Rica,1990,Total supply (petajoules),68
Costa Rica,1995,Total supply (petajoules),110
Costa Rica,2000,Total supply (petajoules),137
Costa Rica,2005,Total supply (petajoules),177
Costa Rica,2010,Total supply (petajoules),203
Costa Rica,2014,Total supply (petajoules),213
Costa Rica,2015,Total supply (petajoules),207
Costa Rica,2016,Total supply (petajoules),214
Costa Rica,1990,Supply per capita (gigajoules),22
Costa Rica,1995,Supply per capita (gigajoules),32
Costa Rica,2000,Supply per capita (gigajoules),35
Costa Rica,2005,Supply per capita (gigajoules),41
Costa Rica,2010,Supply per capita (gigajoules),45
Costa Rica,2014,Supply per capita (gigajoules),45
Costa Rica,2015,Supply per capita (gigajoules),43
Costa Rica,2016,Supply per capita (gigajoules),44
Côte d’Ivoire,1990,Primary energy production (petajoules),179
Côte d’Ivoire,1995,Primary energy production (petajoules),178
Côte d’Ivoire,2000,Primary energy production (petajoules),242
Côte d’Ivoire,2005,Primary energy production (petajoules),451
Côte d’Ivoire,2010,Primary energy production (petajoules),467
Côte d’Ivoire,2014,Primary energy production (petajoules),540
Côte d’Ivoire,2015,Primary energy production (petajoules),526
Côte d’Ivoire,2016,Primary energy production (petajoules),561
Côte d’Ivoire,1990,Net imports [Imports - Exports - Bunkers] (petajoules),26
Côte d’Ivoire,1995,Net imports [Imports - Exports - Bunkers] (petajoules),68
Côte d’Ivoire,2000,Net imports [Imports - Exports - Bunkers] (petajoules),28
Côte d’Ivoire,2005,Net imports [Imports - Exports - Bunkers] (petajoules),-27
Côte d’Ivoire,2010,Net imports [Imports - Exports - Bunkers] (petajoules),-40
Côte d’Ivoire,2014,Net imports [Imports - Exports - Bunkers] (petajoules),38
Côte d’Ivoire,2015,Net imports [Imports - Exports - Bunkers] (petajoules),10
Côte d’Ivoire,2016,Net imports [Imports - Exports - Bunkers] (petajoules),-41
Côte d’Ivoire,1990,Changes in stocks (petajoules),1
Côte d’Ivoire,1995,Changes in stocks (petajoules),0
Côte d’Ivoire,2000,Changes in stocks (petajoules),-8
Côte d’Ivoire,2005,Changes in stocks (petajoules),5
Côte d’Ivoire,2010,Changes in stocks (petajoules),3
Côte d’Ivoire,2014,Changes in stocks (petajoules),-3
Côte d’Ivoire,2015,Changes in stocks (petajoules),-6
Côte d’Ivoire,2016,Changes in stocks (petajoules),-2
Côte d’Ivoire,1990,Total supply (petajoules),204
Côte d’Ivoire,1995,Total supply (petajoules),245
Côte d’Ivoire,2000,Total supply (petajoules),278
Côte d’Ivoire,2005,Total supply (petajoules),418
Côte d’Ivoire,2010,Total supply (petajoules),425
Côte d’Ivoire,2014,Total supply (petajoules),580
Côte d’Ivoire,2015,Total supply (petajoules),543
Côte d’Ivoire,2016,Total supply (petajoules),522
Côte d’Ivoire,1990,Supply per capita (gigajoules),16
Côte d’Ivoire,1995,Supply per capita (gigajoules),17
Côte d’Ivoire,2000,Supply per capita (gigajoules),17
Côte d’Ivoire,2005,Supply per capita (gigajoules),23
Côte d’Ivoire,2010,Supply per capita (gigajoules),21
Côte d’Ivoire,2014,Supply per capita (gigajoules),26
Côte d’Ivoire,2015,Supply per capita (gigajoules),24
Côte d’Ivoire,2016,Supply per capita (gigajoules),22
Croatia,1995,Primary energy production (petajoules),209
Croatia,2000,Primary energy production (petajoules),178
Croatia,2005,Primary energy production (petajoules),199
Croatia,2010,Primary energy production (petajoules),215
Croatia,2014,Primary energy production (petajoules),182
Croatia,2015,Primary energy production (petajoules),184
Croatia,2016,Primary energy production (petajoules),185
Croatia,1995,Net imports [Imports - Exports - Bunkers] (petajoules),115
Croatia,2000,Net imports [Imports - Exports - Bunkers] (petajoules),166
Croatia,2005,Net imports [Imports - Exports - Bunkers] (petajoules),212
Croatia,2010,Net imports [Imports - Exports - Bunkers] (petajoules),180
Croatia,2014,Net imports [Imports - Exports - Bunkers] (petajoules),146
Croatia,2015,Net imports [Imports - Exports - Bunkers] (petajoules),168
Croatia,2016,Net imports [Imports - Exports - Bunkers] (petajoules),169
Croatia,1995,Changes in stocks (petajoules),-2
Croatia,2000,Changes in stocks (petajoules),-4
Croatia,2005,Changes in stocks (petajoules),4
Croatia,2010,Changes in stocks (petajoules),5
Croatia,2014,Changes in stocks (petajoules),-8
Croatia,2015,Changes in stocks (petajoules),2
Croatia,2016,Changes in stocks (petajoules),1
Croatia,1995,Total supply (petajoules),325
Croatia,2000,Total supply (petajoules),349
Croatia,2005,Total supply (petajoules),407
Croatia,2010,Total supply (petajoules),390
Croatia,2014,Total supply (petajoules),335
Croatia,2015,Total supply (petajoules),350
Croatia,2016,Total supply (petajoules),353
Croatia,1995,Supply per capita (gigajoules),70
Croatia,2000,Supply per capita (gigajoules),77
Croatia,2005,Supply per capita (gigajoules),92
Croatia,2010,Supply per capita (gigajoules),90
Croatia,2014,Supply per capita (gigajoules),79
Croatia,2015,Supply per capita (gigajoules),83
Croatia,2016,Supply per capita (gigajoules),84
Cuba,1990,Primary energy production (petajoules),238
Cuba,1995,Primary energy production (petajoules),170
Cuba,2000,Primary energy production (petajoules),241
Cuba,2005,Primary energy production (petajoules),205
Cuba,2010,Primary energy production (petajoules),200
Cuba,2014,Primary energy production (petajoules),212
Cuba,2015,Primary energy production (petajoules),212
Cuba,2016,Primary energy production (petajoules),192
Cuba,1990,Net imports [Imports - Exports - Bunkers] (petajoules),404
Cuba,1995,Net imports [Imports - Exports - Bunkers] (petajoules),286
Cuba,2000,Net imports [Imports - Exports - Bunkers] (petajoules),232
Cuba,2005,Net imports [Imports - Exports - Bunkers] (petajoules),207
Cuba,2010,Net imports [Imports - Exports - Bunkers] (petajoules),304
Cuba,2014,Net imports [Imports - Exports - Bunkers] (petajoules),219
Cuba,2015,Net imports [Imports - Exports - Bunkers] (petajoules),244
Cuba,2016,Net imports [Imports - Exports - Bunkers] (petajoules),243
Cuba,1990,Changes in stocks (petajoules),-5
Cuba,1995,Changes in stocks (petajoules),4
Cuba,2000,Changes in stocks (petajoules),10
Cuba,1990,Total supply (petajoules),647
Cuba,1995,Total supply (petajoules),452
Cuba,2000,Total supply (petajoules),462
Cuba,2005,Total supply (petajoules),412
Cuba,2010,Total supply (petajoules),505
Cuba,2014,Total supply (petajoules),431
Cuba,2015,Total supply (petajoules),456
Cuba,2016,Total supply (petajoules),435
Cuba,1990,Supply per capita (gigajoules),61
Cuba,1995,Supply per capita (gigajoules),41
Cuba,2000,Supply per capita (gigajoules),42
Cuba,2005,Supply per capita (gigajoules),37
Cuba,2010,Supply per capita (gigajoules),45
Cuba,2014,Supply per capita (gigajoules),38
Cuba,2015,Supply per capita (gigajoules),40
Cuba,2016,Supply per capita (gigajoules),38
Curaçao,2014,Primary energy production (petajoules),0
Curaçao,2015,Primary energy production (petajoules),0
Curaçao,2016,Primary energy production (petajoules),1
Curaçao,2014,Net imports [Imports - Exports - Bunkers] (petajoules),85
Curaçao,2015,Net imports [Imports - Exports - Bunkers] (petajoules),93
Curaçao,2016,Net imports [Imports - Exports - Bunkers] (petajoules),80
Curaçao,2014,Total supply (petajoules),85
Curaçao,2015,Total supply (petajoules),93
Curaçao,2016,Total supply (petajoules),80
Curaçao,2014,Supply per capita (gigajoules),543
Curaçao,2015,Supply per capita (gigajoules),589
Curaçao,2016,Supply per capita (gigajoules),503
Cyprus,1990,Primary energy production (petajoules),0
Cyprus,1995,Primary energy production (petajoules),2
Cyprus,2000,Primary energy production (petajoules),2
Cyprus,2005,Primary energy production (petajoules),2
Cyprus,2010,Primary energy production (petajoules),4
Cyprus,2014,Primary energy production (petajoules),5
Cyprus,2015,Primary energy production (petajoules),5
Cyprus,2016,Primary energy production (petajoules),5
Cyprus,1990,Net imports [Imports - Exports - Bunkers] (petajoules),57
Cyprus,1995,Net imports [Imports - Exports - Bunkers] (petajoules),72
Cyprus,2000,Net imports [Imports - Exports - Bunkers] (petajoules),88
Cyprus,2005,Net imports [Imports - Exports - Bunkers] (petajoules),94
Cyprus,2010,Net imports [Imports - Exports - Bunkers] (petajoules),104
Cyprus,2014,Net imports [Imports - Exports - Bunkers] (petajoules),76
Cyprus,2015,Net imports [Imports - Exports - Bunkers] (petajoules),83
Cyprus,2016,Net imports [Imports - Exports - Bunkers] (petajoules),86
Cyprus,1990,Changes in stocks (petajoules),-1
Cyprus,1995,Changes in stocks (petajoules),2
Cyprus,2000,Changes in stocks (petajoules),0
Cyprus,2005,Changes in stocks (petajoules),3
Cyprus,2010,Changes in stocks (petajoules),5
Cyprus,2014,Changes in stocks (petajoules),-2
Cyprus,2015,Changes in stocks (petajoules),3
Cyprus,2016,Changes in stocks (petajoules),1
Cyprus,1990,Total supply (petajoules),58
Cyprus,1995,Total supply (petajoules),71
Cyprus,2000,Total supply (petajoules),90
Cyprus,2005,Total supply (petajoules),94
Cyprus,2010,Total supply (petajoules),103
Cyprus,2014,Total supply (petajoules),83
Cyprus,2015,Total supply (petajoules),85
Cyprus,2016,Total supply (petajoules),91
Cyprus,1990,Supply per capita (gigajoules),75
Cyprus,1995,Supply per capita (gigajoules),83
Cyprus,2000,Supply per capita (gigajoules),95
Cyprus,2005,Supply per capita (gigajoules),91
Cyprus,2010,Supply per capita (gigajoules),93
Cyprus,2014,Supply per capita (gigajoules),72
Cyprus,2015,Supply per capita (gigajoules),73
Cyprus,2016,Supply per capita (gigajoules),78
Czechia,1995,Primary energy production (petajoules),"1,367"
Czechia,2000,Primary energy production (petajoules),"1,289"
Czechia,2005,Primary energy production (petajoules),"1,387"
Czechia,2010,Primary energy production (petajoules),"1,339"
Czechia,2014,Primary energy production (petajoules),"1,245"
Czechia,2015,Primary energy production (petajoules),"1,206"
Czechia,2016,Primary energy production (petajoules),"1,143"
Czechia,1995,Net imports [Imports - Exports - Bunkers] (petajoules),367
Czechia,2000,Net imports [Imports - Exports - Bunkers] (petajoules),411
Czechia,2005,Net imports [Imports - Exports - Bunkers] (petajoules),527
Czechia,2010,Net imports [Imports - Exports - Bunkers] (petajoules),476
Czechia,2014,Net imports [Imports - Exports - Bunkers] (petajoules),527
Czechia,2015,Net imports [Imports - Exports - Bunkers] (petajoules),555
Czechia,2016,Net imports [Imports - Exports - Bunkers] (petajoules),566
Czechia,1995,Changes in stocks (petajoules),-30
Czechia,2000,Changes in stocks (petajoules),-49
Czechia,2005,Changes in stocks (petajoules),16
Czechia,2010,Changes in stocks (petajoules),-77
Czechia,2014,Changes in stocks (petajoules),13
Czechia,2015,Changes in stocks (petajoules),4
Czechia,2016,Changes in stocks (petajoules),-34
Czechia,1995,Total supply (petajoules),"1,764"
Czechia,2000,Total supply (petajoules),"1,748"
Czechia,2005,Total supply (petajoules),"1,898"
Czechia,2010,Total supply (petajoules),"1,891"
Czechia,2014,Total supply (petajoules),"1,758"
Czechia,2015,Total supply (petajoules),"1,757"
Czechia,2016,Total supply (petajoules),"1,742"
Czechia,1995,Supply per capita (gigajoules),171
Czechia,2000,Supply per capita (gigajoules),171
Czechia,2005,Supply per capita (gigajoules),186
Czechia,2010,Supply per capita (gigajoules),179
Czechia,2014,Supply per capita (gigajoules),166
Czechia,2015,Supply per capita (gigajoules),166
Czechia,2016,Supply per capita (gigajoules),164
Dem. People's Rep. Korea,1990,Primary energy production (petajoules),"1,211"
Dem. People's Rep. Korea,1995,Primary energy production (petajoules),838
Dem. People's Rep. Korea,2000,Primary energy production (petajoules),787
Dem. People's Rep. Korea,2005,Primary energy production (petajoules),923
Dem. People's Rep. Korea,2010,Primary energy production (petajoules),699
Dem. People's Rep. Korea,2014,Primary energy production (petajoules),773
Dem. People's Rep. Korea,2015,Primary energy production (petajoules),788
Dem. People's Rep. Korea,2016,Primary energy production (petajoules),891
Dem. People's Rep. Korea,1990,Net imports [Imports - Exports - Bunkers] (petajoules),181
Dem. People's Rep. Korea,1995,Net imports [Imports - Exports - Bunkers] (petajoules),83
Dem. People's Rep. Korea,2000,Net imports [Imports - Exports - Bunkers] (petajoules),41
Dem. People's Rep. Korea,2005,Net imports [Imports - Exports - Bunkers] (petajoules),-28
Dem. People's Rep. Korea,2010,Net imports [Imports - Exports - Bunkers] (petajoules),-77
Dem. People's Rep. Korea,2014,Net imports [Imports - Exports - Bunkers] (petajoules),-367
Dem. People's Rep. Korea,2015,Net imports [Imports - Exports - Bunkers] (petajoules),-457
Dem. People's Rep. Korea,2016,Net imports [Imports - Exports - Bunkers] (petajoules),-518
Dem. People's Rep. Korea,2000,Changes in stocks (petajoules),2
Dem. People's Rep. Korea,1990,Total supply (petajoules),"1,391"
Dem. People's Rep. Korea,1995,Total supply (petajoules),921
Dem. People's Rep. Korea,2000,Total supply (petajoules),826
Dem. People's Rep. Korea,2005,Total supply (petajoules),896
Dem. People's Rep. Korea,2010,Total supply (petajoules),622
Dem. People's Rep. Korea,2014,Total supply (petajoules),406
Dem. People's Rep. Korea,2015,Total supply (petajoules),332
Dem. People's Rep. Korea,2016,Total supply (petajoules),374
Dem. People's Rep. Korea,1990,Supply per capita (gigajoules),69
Dem. People's Rep. Korea,1995,Supply per capita (gigajoules),42
Dem. People's Rep. Korea,2000,Supply per capita (gigajoules),36
Dem. People's Rep. Korea,2005,Supply per capita (gigajoules),38
Dem. People's Rep. Korea,2010,Supply per capita (gigajoules),25
Dem. People's Rep. Korea,2014,Supply per capita (gigajoules),16
Dem. People's Rep. Korea,2015,Supply per capita (gigajoules),13
Dem. People's Rep. Korea,2016,Supply per capita (gigajoules),15
Dem. Rep. of the Congo,1990,Primary energy production (petajoules),491
Dem. Rep. of the Congo,1995,Primary energy production (petajoules),619
Dem. Rep. of the Congo,2000,Primary energy production (petajoules),677
Dem. Rep. of the Congo,2005,Primary energy production (petajoules),866
Dem. Rep. of the Congo,2010,Primary energy production (petajoules),856
Dem. Rep. of the Congo,2014,Primary energy production (petajoules),"1,179"
Dem. Rep. of the Congo,2015,Primary energy production (petajoules),"1,218"
Dem. Rep. of the Congo,2016,Primary energy production (petajoules),"1,256"
Dem. Rep. of the Congo,1990,Net imports [Imports - Exports - Bunkers] (petajoules),-11
Dem. Rep. of the Congo,1995,Net imports [Imports - Exports - Bunkers] (petajoules),-34
Dem. Rep. of the Congo,2000,Net imports [Imports - Exports - Bunkers] (petajoules),-43
Dem. Rep. of the Congo,2005,Net imports [Imports - Exports - Bunkers] (petajoules),-42
Dem. Rep. of the Congo,2010,Net imports [Imports - Exports - Bunkers] (petajoules),-24
Dem. Rep. of the Congo,2014,Net imports [Imports - Exports - Bunkers] (petajoules),23
Dem. Rep. of the Congo,2015,Net imports [Imports - Exports - Bunkers] (petajoules),-8
Dem. Rep. of the Congo,2016,Net imports [Imports - Exports - Bunkers] (petajoules),-17
Dem. Rep. of the Congo,1990,Changes in stocks (petajoules),0
Dem. Rep. of the Congo,1995,Changes in stocks (petajoules),0
Dem. Rep. of the Congo,2000,Changes in stocks (petajoules),-1
Dem. Rep. of the Congo,2005,Changes in stocks (petajoules),0
Dem. Rep. of the Congo,2010,Changes in stocks (petajoules),0
Dem. Rep. of the Congo,1990,Total supply (petajoules),480
Dem. Rep. of the Congo,1995,Total supply (petajoules),585
Dem. Rep. of the Congo,2000,Total supply (petajoules),635
Dem. Rep. of the Congo,2005,Total supply (petajoules),824
Dem. Rep. of the Congo,2010,Total supply (petajoules),831
Dem. Rep. of the Congo,2014,Total supply (petajoules),"1,202"
Dem. Rep. of the Congo,2015,Total supply (petajoules),"1,209"
Dem. Rep. of the Congo,2016,Total supply (petajoules),"1,240"
Dem. Rep. of the Congo,1990,Supply per capita (gigajoules),13
Dem. Rep. of the Congo,1995,Supply per capita (gigajoules),13
Dem. Rep. of the Congo,2000,Supply per capita (gigajoules),13
Dem. Rep. of the Congo,2005,Supply per capita (gigajoules),14
Dem. Rep. of the Congo,2010,Supply per capita (gigajoules),13
Dem. Rep. of the Congo,2014,Supply per capita (gigajoules),16
Dem. Rep. of the Congo,2015,Supply per capita (gigajoules),16
Dem. Rep. of the Congo,2016,Supply per capita (gigajoules),16
Denmark,1990,Primary energy production (petajoules),420
Denmark,1995,Primary energy production (petajoules),649
Denmark,2000,Primary energy production (petajoules),"1,149"
Denmark,2005,Primary energy production (petajoules),"1,298"
Denmark,2010,Primary energy production (petajoules),968
Denmark,2014,Primary energy production (petajoules),664
Denmark,2015,Primary energy production (petajoules),661
Denmark,2016,Primary energy production (petajoules),624
Denmark,1990,Net imports [Imports - Exports - Bunkers] (petajoules),298
Denmark,1995,Net imports [Imports - Exports - Bunkers] (petajoules),217
Denmark,2000,Net imports [Imports - Exports - Bunkers] (petajoules),-384
Denmark,2005,Net imports [Imports - Exports - Bunkers] (petajoules),-499
Denmark,2010,Net imports [Imports - Exports - Bunkers] (petajoules),-203
Denmark,2014,Net imports [Imports - Exports - Bunkers] (petajoules),20
Denmark,2015,Net imports [Imports - Exports - Bunkers] (petajoules),29
Denmark,2016,Net imports [Imports - Exports - Bunkers] (petajoules),38
Denmark,1990,Changes in stocks (petajoules),-7
Denmark,1995,Changes in stocks (petajoules),57
Denmark,2000,Changes in stocks (petajoules),-19
Denmark,2005,Changes in stocks (petajoules),14
Denmark,2010,Changes in stocks (petajoules),-45
Denmark,2014,Changes in stocks (petajoules),15
Denmark,2015,Changes in stocks (petajoules),21
Denmark,2016,Changes in stocks (petajoules),-25
Denmark,1990,Total supply (petajoules),724
Denmark,1995,Total supply (petajoules),810
Denmark,2000,Total supply (petajoules),784
Denmark,2005,Total supply (petajoules),785
Denmark,2010,Total supply (petajoules),810
Denmark,2014,Total supply (petajoules),669
Denmark,2015,Total supply (petajoules),668
Denmark,2016,Total supply (petajoules),687
Denmark,1990,Supply per capita (gigajoules),141
Denmark,1995,Supply per capita (gigajoules),155
Denmark,2000,Supply per capita (gigajoules),147
Denmark,2005,Supply per capita (gigajoules),145
Denmark,2010,Supply per capita (gigajoules),146
Denmark,2014,Supply per capita (gigajoules),118
Denmark,2015,Supply per capita (gigajoules),117
Denmark,2016,Supply per capita (gigajoules),120
Djibouti,1990,Primary energy production (petajoules),2
Djibouti,1995,Primary energy production (petajoules),2
Djibouti,2000,Primary energy production (petajoules),3
Djibouti,2005,Primary energy production (petajoules),3
Djibouti,2010,Primary energy production (petajoules),3
Djibouti,2014,Primary energy production (petajoules),3
Djibouti,2015,Primary energy production (petajoules),4
Djibouti,2016,Primary energy production (petajoules),4
Djibouti,1990,Net imports [Imports - Exports - Bunkers] (petajoules),5
Djibouti,1995,Net imports [Imports - Exports - Bunkers] (petajoules),5
Djibouti,2000,Net imports [Imports - Exports - Bunkers] (petajoules),5
Djibouti,2005,Net imports [Imports - Exports - Bunkers] (petajoules),6
Djibouti,2010,Net imports [Imports - Exports - Bunkers] (petajoules),7
Djibouti,2014,Net imports [Imports - Exports - Bunkers] (petajoules),5
Djibouti,2015,Net imports [Imports - Exports - Bunkers] (petajoules),5
Djibouti,2016,Net imports [Imports - Exports - Bunkers] (petajoules),5
Djibouti,1990,Changes in stocks (petajoules),0
Djibouti,2010,Changes in stocks (petajoules),0
Djibouti,2014,Changes in stocks (petajoules),-2
Djibouti,2015,Changes in stocks (petajoules),-1
Djibouti,2016,Changes in stocks (petajoules),-2
Djibouti,1990,Total supply (petajoules),6
Djibouti,1995,Total supply (petajoules),7
Djibouti,2000,Total supply (petajoules),8
Djibouti,2005,Total supply (petajoules),9
Djibouti,2010,Total supply (petajoules),11
Djibouti,2014,Total supply (petajoules),11
Djibouti,2015,Total supply (petajoules),10
Djibouti,2016,Total supply (petajoules),11
Djibouti,1990,Supply per capita (gigajoules),12
Djibouti,1995,Supply per capita (gigajoules),11
Djibouti,2000,Supply per capita (gigajoules),11
Djibouti,2005,Supply per capita (gigajoules),11
Djibouti,2010,Supply per capita (gigajoules),13
Djibouti,2014,Supply per capita (gigajoules),12
Djibouti,2015,Supply per capita (gigajoules),11
Djibouti,2016,Supply per capita (gigajoules),12
Dominica,1990,Primary energy production (petajoules),0
Dominica,1995,Primary energy production (petajoules),0
Dominica,2000,Primary energy production (petajoules),0
Dominica,2005,Primary energy production (petajoules),0
Dominica,2010,Primary energy production (petajoules),0
Dominica,2014,Primary energy production (petajoules),0
Dominica,2015,Primary energy production (petajoules),0
Dominica,2016,Primary energy production (petajoules),0
Dominica,1990,Net imports [Imports - Exports - Bunkers] (petajoules),1
Dominica,1995,Net imports [Imports - Exports - Bunkers] (petajoules),1
Dominica,2000,Net imports [Imports - Exports - Bunkers] (petajoules),1
Dominica,2005,Net imports [Imports - Exports - Bunkers] (petajoules),2
Dominica,2010,Net imports [Imports - Exports - Bunkers] (petajoules),2
Dominica,2014,Net imports [Imports - Exports - Bunkers] (petajoules),2
Dominica,2015,Net imports [Imports - Exports - Bunkers] (petajoules),2
Dominica,2016,Net imports [Imports - Exports - Bunkers] (petajoules),3
Dominica,1995,Changes in stocks (petajoules),0
Dominica,2010,Changes in stocks (petajoules),0
Dominica,2014,Changes in stocks (petajoules),0
Dominica,2015,Changes in stocks (petajoules),0
Dominica,2016,Changes in stocks (petajoules),0
Dominica,1990,Total supply (petajoules),1
Dominica,1995,Total supply (petajoules),1
Dominica,2000,Total supply (petajoules),2
Dominica,2005,Total supply (petajoules),2
Dominica,2010,Total supply (petajoules),3
Dominica,2014,Total supply (petajoules),3
Dominica,2015,Total supply (petajoules),3
Dominica,2016,Total supply (petajoules),3
Dominica,1990,Supply per capita (gigajoules),14
Dominica,1995,Supply per capita (gigajoules),19
Dominica,2000,Supply per capita (gigajoules),24
Dominica,2005,Supply per capita (gigajoules),31
Dominica,2010,Supply per capita (gigajoules),36
Dominica,2014,Supply per capita (gigajoules),36
Dominica,2015,Supply per capita (gigajoules),36
Dominica,2016,Supply per capita (gigajoules),37
Dominican Republic,1990,Primary energy production (petajoules),22
Dominican Republic,1995,Primary energy production (petajoules),24
Dominican Republic,2000,Primary energy production (petajoules),24
Dominican Republic,2005,Primary energy production (petajoules),28
Dominican Republic,2010,Primary energy production (petajoules),27
Dominican Republic,2014,Primary energy production (petajoules),16
Dominican Republic,2015,Primary energy production (petajoules),15
Dominican Republic,2016,Primary energy production (petajoules),18
Dominican Republic,1990,Net imports [Imports - Exports - Bunkers] (petajoules),122
Dominican Republic,1995,Net imports [Imports - Exports - Bunkers] (petajoules),212
Dominican Republic,2000,Net imports [Imports - Exports - Bunkers] (petajoules),259
Dominican Republic,2005,Net imports [Imports - Exports - Bunkers] (petajoules),239
Dominican Republic,2010,Net imports [Imports - Exports - Bunkers] (petajoules),271
Dominican Republic,2014,Net imports [Imports - Exports - Bunkers] (petajoules),272
Dominican Republic,2015,Net imports [Imports - Exports - Bunkers] (petajoules),303
