,Year,Series,Value
"China, Macao SAR",1995,Tourism expenditure (millions of US dollars),"3,233"
"China, Macao SAR",2005,Tourism expenditure (millions of US dollars),"7,181"
"China, Macao SAR",2010,Tourism expenditure (millions of US dollars),"22,688"
"China, Macao SAR",2015,Tourism expenditure (millions of US dollars),"31,500"
"China, Macao SAR",2016,Tourism expenditure (millions of US dollars),"31,030"
"China, Macao SAR",2017,Tourism expenditure (millions of US dollars),"35,726"
Colombia,1995,Tourist/visitor arrivals (thousands),"1,399"
Colombia,2005,Tourist/visitor arrivals (thousands),933
Colombia,2010,Tourist/visitor arrivals (thousands),"1,405"
Colombia,2015,Tourist/visitor arrivals (thousands),"2,978"
Colombia,2016,Tourist/visitor arrivals (thousands),"3,317"
Colombia,2017,Tourist/visitor arrivals (thousands),"4,113"
Colombia,1995,Tourism expenditure (millions of US dollars),887
Colombia,2005,Tourism expenditure (millions of US dollars),"1,891"
Colombia,2010,Tourism expenditure (millions of US dollars),"3,441"
Colombia,2015,Tourism expenditure (millions of US dollars),"5,235"
Colombia,2016,Tourism expenditure (millions of US dollars),"5,584"
Colombia,2017,Tourism expenditure (millions of US dollars),"5,801"
Comoros,1995,Tourist/visitor arrivals (thousands),23
Comoros,2005,Tourist/visitor arrivals (thousands),26
Comoros,2010,Tourist/visitor arrivals (thousands),15
Comoros,2015,Tourist/visitor arrivals (thousands),24
Comoros,2016,Tourist/visitor arrivals (thousands),27
Comoros,2017,Tourist/visitor arrivals (thousands),28
Comoros,1995,Tourism expenditure (millions of US dollars),22
Comoros,2005,Tourism expenditure (millions of US dollars),24
Comoros,2010,Tourism expenditure (millions of US dollars),35
Congo,2005,Tourist/visitor arrivals (thousands),35
Congo,2010,Tourist/visitor arrivals (thousands),194
Congo,2015,Tourist/visitor arrivals (thousands),220
Congo,2016,Tourist/visitor arrivals (thousands),211
Congo,2017,Tourist/visitor arrivals (thousands),192
Congo,1995,Tourism expenditure (millions of US dollars),15
Congo,2005,Tourism expenditure (millions of US dollars),40
Congo,2010,Tourism expenditure (millions of US dollars),39
Congo,2015,Tourism expenditure (millions of US dollars),47
Congo,2016,Tourism expenditure (millions of US dollars),43
Cook Islands,1995,Tourist/visitor arrivals (thousands),48
Cook Islands,2005,Tourist/visitor arrivals (thousands),88
Cook Islands,2010,Tourist/visitor arrivals (thousands),104
Cook Islands,2015,Tourist/visitor arrivals (thousands),125
Cook Islands,2016,Tourist/visitor arrivals (thousands),146
Cook Islands,2017,Tourist/visitor arrivals (thousands),161
Cook Islands,1995,Tourism expenditure (millions of US dollars),28
Cook Islands,2005,Tourism expenditure (millions of US dollars),91
Cook Islands,2010,Tourism expenditure (millions of US dollars),111
Cook Islands,2015,Tourism expenditure (millions of US dollars),154
Cook Islands,2016,Tourism expenditure (millions of US dollars),179
Cook Islands,2017,Tourism expenditure (millions of US dollars),183
Costa Rica,1995,Tourist/visitor arrivals (thousands),785
Costa Rica,2005,Tourist/visitor arrivals (thousands),"1,679"
Costa Rica,2010,Tourist/visitor arrivals (thousands),"2,100"
Costa Rica,2015,Tourist/visitor arrivals (thousands),"2,660"
Costa Rica,2016,Tourist/visitor arrivals (thousands),"2,925"
Costa Rica,2017,Tourist/visitor arrivals (thousands),"2,960"
Costa Rica,1995,Tourism expenditure (millions of US dollars),763
Costa Rica,2005,Tourism expenditure (millions of US dollars),"2,008"
Costa Rica,2010,Tourism expenditure (millions of US dollars),"2,426"
Costa Rica,2015,Tourism expenditure (millions of US dollars),"3,408"
Costa Rica,2016,Tourism expenditure (millions of US dollars),"3,776"
Costa Rica,2017,Tourism expenditure (millions of US dollars),"3,827"
Côte d’Ivoire,2010,Tourist/visitor arrivals (thousands),252
Côte d’Ivoire,2015,Tourist/visitor arrivals (thousands),"1,441"
Côte d’Ivoire,2016,Tourist/visitor arrivals (thousands),"1,583"
Côte d’Ivoire,2017,Tourist/visitor arrivals (thousands),"1,800"
Côte d’Ivoire,1995,Tourism expenditure (millions of US dollars),103
Côte d’Ivoire,2005,Tourism expenditure (millions of US dollars),93
Côte d’Ivoire,2010,Tourism expenditure (millions of US dollars),213
Côte d’Ivoire,2015,Tourism expenditure (millions of US dollars),214
Côte d’Ivoire,2016,Tourism expenditure (millions of US dollars),477
Croatia,1995,Tourist/visitor arrivals (thousands),"1,485"
Croatia,2005,Tourist/visitor arrivals (thousands),"7,743"
Croatia,2010,Tourist/visitor arrivals (thousands),"9,111"
Croatia,2015,Tourist/visitor arrivals (thousands),"12,683"
Croatia,2016,Tourist/visitor arrivals (thousands),"13,809"
Croatia,2017,Tourist/visitor arrivals (thousands),"15,593"
Croatia,2005,Tourism expenditure (millions of US dollars),"7,625"
Croatia,2010,Tourism expenditure (millions of US dollars),"8,299"
Croatia,2015,Tourism expenditure (millions of US dollars),"9,018"
Croatia,2016,Tourism expenditure (millions of US dollars),"9,820"
Croatia,2017,Tourism expenditure (millions of US dollars),"11,128"
Cuba,1995,Tourist/visitor arrivals (thousands),742
Cuba,2005,Tourist/visitor arrivals (thousands),"2,261"
Cuba,2010,Tourist/visitor arrivals (thousands),"2,507"
Cuba,2015,Tourist/visitor arrivals (thousands),"3,506"
Cuba,2016,Tourist/visitor arrivals (thousands),"3,975"
Cuba,2017,Tourist/visitor arrivals (thousands),"4,594"
Cuba,1995,Tourism expenditure (millions of US dollars),"1,100"
Cuba,2005,Tourism expenditure (millions of US dollars),"2,591"
Cuba,2010,Tourism expenditure (millions of US dollars),"2,396"
Cuba,2015,Tourism expenditure (millions of US dollars),"2,819"
Cuba,2016,Tourism expenditure (millions of US dollars),"3,069"
Cuba,2017,Tourism expenditure (millions of US dollars),"3,302"
Curaçao,1995,Tourist/visitor arrivals (thousands),224
Curaçao,2005,Tourist/visitor arrivals (thousands),222
Curaçao,2010,Tourist/visitor arrivals (thousands),342
Curaçao,2015,Tourist/visitor arrivals (thousands),468
Curaçao,2016,Tourist/visitor arrivals (thousands),441
Curaçao,2017,Tourist/visitor arrivals (thousands),399
Curaçao,1995,Tourism expenditure (millions of US dollars),175
Curaçao,2005,Tourism expenditure (millions of US dollars),244
Curaçao,2010,Tourism expenditure (millions of US dollars),438
Curaçao,2015,Tourism expenditure (millions of US dollars),712
Curaçao,2016,Tourism expenditure (millions of US dollars),644
Curaçao,2017,Tourism expenditure (millions of US dollars),572
Cyprus,1995,Tourist/visitor arrivals (thousands),"2,100"
Cyprus,2005,Tourist/visitor arrivals (thousands),"2,470"
Cyprus,2010,Tourist/visitor arrivals (thousands),"2,173"
Cyprus,2015,Tourist/visitor arrivals (thousands),"2,659"
Cyprus,2016,Tourist/visitor arrivals (thousands),"3,187"
Cyprus,2017,Tourist/visitor arrivals (thousands),"3,652"
Cyprus,1995,Tourism expenditure (millions of US dollars),"2,019"
Cyprus,2005,Tourism expenditure (millions of US dollars),"2,619"
Cyprus,2010,Tourism expenditure (millions of US dollars),"2,425"
Cyprus,2015,Tourism expenditure (millions of US dollars),"2,481"
Cyprus,2016,Tourism expenditure (millions of US dollars),"2,757"
Cyprus,2017,Tourism expenditure (millions of US dollars),"3,128"
Czechia,2005,Tourist/visitor arrivals (thousands),"9,404"
Czechia,2010,Tourist/visitor arrivals (thousands),"8,629"
Czechia,2015,Tourist/visitor arrivals (thousands),"11,619"
Czechia,2016,Tourist/visitor arrivals (thousands),"12,808"
Czechia,2005,Tourism expenditure (millions of US dollars),"5,772"
Czechia,2010,Tourism expenditure (millions of US dollars),"8,068"
Czechia,2015,Tourism expenditure (millions of US dollars),"6,766"
Czechia,2016,Tourism expenditure (millions of US dollars),"7,041"
Czechia,2017,Tourism expenditure (millions of US dollars),"7,693"
Dem. Rep. of the Congo,1995,Tourist/visitor arrivals (thousands),35
Dem. Rep. of the Congo,2005,Tourist/visitor arrivals (thousands),61
Dem. Rep. of the Congo,2010,Tourist/visitor arrivals (thousands),81
Dem. Rep. of the Congo,2015,Tourist/visitor arrivals (thousands),354
Dem. Rep. of the Congo,2016,Tourist/visitor arrivals (thousands),351
Dem. Rep. of the Congo,2005,Tourism expenditure (millions of US dollars),3
Dem. Rep. of the Congo,2010,Tourism expenditure (millions of US dollars),11
Dem. Rep. of the Congo,2015,Tourism expenditure (millions of US dollars),0
Dem. Rep. of the Congo,2016,Tourism expenditure (millions of US dollars),4
Dem. Rep. of the Congo,2017,Tourism expenditure (millions of US dollars),6
Denmark,2005,Tourist/visitor arrivals (thousands),"9,587"
Denmark,2010,Tourist/visitor arrivals (thousands),"9,425"
Denmark,2015,Tourist/visitor arrivals (thousands),"10,424"
Denmark,2016,Tourist/visitor arrivals (thousands),"10,781"
Denmark,2017,Tourist/visitor arrivals (thousands),"11,743"
Denmark,1995,Tourism expenditure (millions of US dollars),"3,691"
Denmark,2005,Tourism expenditure (millions of US dollars),"5,293"
Denmark,2010,Tourism expenditure (millions of US dollars),"5,704"
Denmark,2015,Tourism expenditure (millions of US dollars),"6,685"
Denmark,2016,Tourism expenditure (millions of US dollars),"7,046"
Denmark,2017,Tourism expenditure (millions of US dollars),"7,969"
Djibouti,1995,Tourist/visitor arrivals (thousands),21
Djibouti,2005,Tourist/visitor arrivals (thousands),30
Djibouti,2010,Tourist/visitor arrivals (thousands),51
Djibouti,1995,Tourism expenditure (millions of US dollars),5
Djibouti,2005,Tourism expenditure (millions of US dollars),7
Djibouti,2010,Tourism expenditure (millions of US dollars),18
Djibouti,2015,Tourism expenditure (millions of US dollars),31
Djibouti,2016,Tourism expenditure (millions of US dollars),34
Djibouti,2017,Tourism expenditure (millions of US dollars),35
Dominica,1995,Tourist/visitor arrivals (thousands),60
Dominica,2005,Tourist/visitor arrivals (thousands),79
Dominica,2010,Tourist/visitor arrivals (thousands),77
Dominica,2015,Tourist/visitor arrivals (thousands),75
Dominica,2016,Tourist/visitor arrivals (thousands),78
Dominica,2017,Tourist/visitor arrivals (thousands),72
Dominica,1995,Tourism expenditure (millions of US dollars),42
Dominica,2005,Tourism expenditure (millions of US dollars),57
Dominica,2010,Tourism expenditure (millions of US dollars),94
Dominica,2015,Tourism expenditure (millions of US dollars),202
Dominica,2016,Tourism expenditure (millions of US dollars),198
Dominica,2017,Tourism expenditure (millions of US dollars),182
Dominican Republic,1995,Tourist/visitor arrivals (thousands),"1,776"
Dominican Republic,2005,Tourist/visitor arrivals (thousands),"3,691"
Dominican Republic,2010,Tourist/visitor arrivals (thousands),"4,125"
Dominican Republic,2015,Tourist/visitor arrivals (thousands),"5,600"
Dominican Republic,2016,Tourist/visitor arrivals (thousands),"5,959"
Dominican Republic,2017,Tourist/visitor arrivals (thousands),"6,188"
Dominican Republic,1995,Tourism expenditure (millions of US dollars),"1,571"
Dominican Republic,2005,Tourism expenditure (millions of US dollars),"3,518"
Dominican Republic,2010,Tourism expenditure (millions of US dollars),"4,162"
Dominican Republic,2015,Tourism expenditure (millions of US dollars),"6,116"
Dominican Republic,2016,Tourism expenditure (millions of US dollars),"6,720"
Dominican Republic,2017,Tourism expenditure (millions of US dollars),"7,178"
Ecuador,1995,Tourist/visitor arrivals (thousands),440
Ecuador,2005,Tourist/visitor arrivals (thousands),860
Ecuador,2010,Tourist/visitor arrivals (thousands),"1,047"
Ecuador,2015,Tourist/visitor arrivals (thousands),"1,544"
Ecuador,2016,Tourist/visitor arrivals (thousands),"1,418"
Ecuador,2017,Tourist/visitor arrivals (thousands),"1,608"
Ecuador,1995,Tourism expenditure (millions of US dollars),315
Ecuador,2005,Tourism expenditure (millions of US dollars),488
Ecuador,2010,Tourism expenditure (millions of US dollars),786
Ecuador,2015,Tourism expenditure (millions of US dollars),"1,557"
Ecuador,2016,Tourism expenditure (millions of US dollars),"1,450"
Ecuador,2017,Tourism expenditure (millions of US dollars),"1,663"
Egypt,1995,Tourist/visitor arrivals (thousands),"2,871"
Egypt,2005,Tourist/visitor arrivals (thousands),"8,244"
Egypt,2010,Tourist/visitor arrivals (thousands),"14,051"
Egypt,2015,Tourist/visitor arrivals (thousands),"9,139"
Egypt,2016,Tourist/visitor arrivals (thousands),"5,258"
Egypt,2017,Tourist/visitor arrivals (thousands),"8,157"
Egypt,1995,Tourism expenditure (millions of US dollars),"2,954"
Egypt,2005,Tourism expenditure (millions of US dollars),"7,206"
Egypt,2010,Tourism expenditure (millions of US dollars),"13,633"
Egypt,2015,Tourism expenditure (millions of US dollars),"6,897"
Egypt,2016,Tourism expenditure (millions of US dollars),"3,306"
Egypt,2017,Tourism expenditure (millions of US dollars),"8,636"
El Salvador,1995,Tourist/visitor arrivals (thousands),235
El Salvador,2005,Tourist/visitor arrivals (thousands),"1,127"
El Salvador,2010,Tourist/visitor arrivals (thousands),"1,150"
El Salvador,2015,Tourist/visitor arrivals (thousands),"1,402"
El Salvador,2016,Tourist/visitor arrivals (thousands),"1,434"
El Salvador,2017,Tourist/visitor arrivals (thousands),"1,556"
El Salvador,1995,Tourism expenditure (millions of US dollars),152
El Salvador,2005,Tourism expenditure (millions of US dollars),656
El Salvador,2010,Tourism expenditure (millions of US dollars),646
El Salvador,2015,Tourism expenditure (millions of US dollars),"1,203"
El Salvador,2016,Tourism expenditure (millions of US dollars),"1,161"
El Salvador,2017,Tourism expenditure (millions of US dollars),"1,227"
Equatorial Guinea,1995,Tourism expenditure (millions of US dollars),1
Eritrea,1995,Tourist/visitor arrivals (thousands),315
Eritrea,2005,Tourist/visitor arrivals (thousands),83
Eritrea,2010,Tourist/visitor arrivals (thousands),84
Eritrea,2015,Tourist/visitor arrivals (thousands),114
Eritrea,2016,Tourist/visitor arrivals (thousands),142
Eritrea,1995,Tourism expenditure (millions of US dollars),58
Eritrea,2005,Tourism expenditure (millions of US dollars),66
Eritrea,2016,Tourism expenditure (millions of US dollars),48
Estonia,1995,Tourist/visitor arrivals (thousands),530
Estonia,2005,Tourist/visitor arrivals (thousands),"1,917"
Estonia,2010,Tourist/visitor arrivals (thousands),"2,511"
Estonia,2015,Tourist/visitor arrivals (thousands),"2,961"
Estonia,2016,Tourist/visitor arrivals (thousands),"3,131"
Estonia,2017,Tourist/visitor arrivals (thousands),"3,245"
Estonia,1995,Tourism expenditure (millions of US dollars),452
Estonia,2005,Tourism expenditure (millions of US dollars),"1,229"
Estonia,2015,Tourism expenditure (millions of US dollars),"1,885"
Estonia,2016,Tourism expenditure (millions of US dollars),"1,942"
Estonia,2017,Tourism expenditure (millions of US dollars),"2,144"
Ethiopia,1995,Tourist/visitor arrivals (thousands),103
Ethiopia,2005,Tourist/visitor arrivals (thousands),227
Ethiopia,2010,Tourist/visitor arrivals (thousands),468
Ethiopia,2015,Tourist/visitor arrivals (thousands),864
Ethiopia,2016,Tourist/visitor arrivals (thousands),871
Ethiopia,2017,Tourist/visitor arrivals (thousands),933
Ethiopia,1995,Tourism expenditure (millions of US dollars),177
Ethiopia,2005,Tourism expenditure (millions of US dollars),533
Ethiopia,2010,Tourism expenditure (millions of US dollars),"1,434"
Ethiopia,2015,Tourism expenditure (millions of US dollars),"2,279"
Ethiopia,2016,Tourism expenditure (millions of US dollars),"2,138"
Ethiopia,2017,Tourism expenditure (millions of US dollars),"2,503"
Fiji,1995,Tourist/visitor arrivals (thousands),318
Fiji,2005,Tourist/visitor arrivals (thousands),545
Fiji,2010,Tourist/visitor arrivals (thousands),632
Fiji,2015,Tourist/visitor arrivals (thousands),755
Fiji,2016,Tourist/visitor arrivals (thousands),792
Fiji,2017,Tourist/visitor arrivals (thousands),843
Fiji,1995,Tourism expenditure (millions of US dollars),369
Fiji,2005,Tourism expenditure (millions of US dollars),722
Fiji,2010,Tourism expenditure (millions of US dollars),825
Fiji,2015,Tourism expenditure (millions of US dollars),"1,038"
Fiji,2016,Tourism expenditure (millions of US dollars),"1,049"
Fiji,2017,Tourism expenditure (millions of US dollars),"1,188"
Finland,1995,Tourist/visitor arrivals (thousands),"1,779"
Finland,2005,Tourist/visitor arrivals (thousands),"2,080"
Finland,2010,Tourist/visitor arrivals (thousands),"2,319"
Finland,2015,Tourist/visitor arrivals (thousands),"2,622"
Finland,2016,Tourist/visitor arrivals (thousands),"2,789"
Finland,2017,Tourist/visitor arrivals (thousands),"3,180"
Finland,1995,Tourism expenditure (millions of US dollars),"2,383"
Finland,2005,Tourism expenditure (millions of US dollars),"3,069"
Finland,2010,Tourism expenditure (millions of US dollars),"4,497"
Finland,2015,Tourism expenditure (millions of US dollars),"4,009"
Finland,2016,Tourism expenditure (millions of US dollars),"4,009"
Finland,2017,Tourism expenditure (millions of US dollars),"5,204"
France,1995,Tourist/visitor arrivals (thousands),"60,033"
France,2005,Tourist/visitor arrivals (thousands),"74,988"
France,2010,Tourist/visitor arrivals (thousands),"76,647"
France,2015,Tourist/visitor arrivals (thousands),"84,452"
France,2016,Tourist/visitor arrivals (thousands),"82,682"
France,2017,Tourist/visitor arrivals (thousands),"86,861"
France,1995,Tourism expenditure (millions of US dollars),"31,295"
France,2005,Tourism expenditure (millions of US dollars),"52,139"
France,2010,Tourism expenditure (millions of US dollars),"56,187"
France,2015,Tourism expenditure (millions of US dollars),"66,419"
France,2016,Tourism expenditure (millions of US dollars),"62,965"
France,2017,Tourism expenditure (millions of US dollars),"69,894"
French Guiana,2005,Tourist/visitor arrivals (thousands),95
French Guiana,2010,Tourist/visitor arrivals (thousands),189
French Guiana,2015,Tourist/visitor arrivals (thousands),199
French Guiana,2016,Tourist/visitor arrivals (thousands),223
French Guiana,2017,Tourist/visitor arrivals (thousands),224
French Guiana,2005,Tourism expenditure (millions of US dollars),44
French Polynesia,1995,Tourist/visitor arrivals (thousands),172
French Polynesia,2005,Tourist/visitor arrivals (thousands),208
French Polynesia,2010,Tourist/visitor arrivals (thousands),154
French Polynesia,2015,Tourist/visitor arrivals (thousands),184
French Polynesia,2016,Tourist/visitor arrivals (thousands),192
French Polynesia,2017,Tourist/visitor arrivals (thousands),199
French Polynesia,1995,Tourism expenditure (millions of US dollars),326
French Polynesia,2005,Tourism expenditure (millions of US dollars),759
French Polynesia,2010,Tourism expenditure (millions of US dollars),630
French Polynesia,2015,Tourism expenditure (millions of US dollars),758
French Polynesia,2016,Tourism expenditure (millions of US dollars),782
Gabon,1995,Tourist/visitor arrivals (thousands),125
Gabon,2005,Tourist/visitor arrivals (thousands),269
Gabon,1995,Tourism expenditure (millions of US dollars),94
Gabon,2005,Tourism expenditure (millions of US dollars),13
Gabon,2010,Tourism expenditure (millions of US dollars),89
Gambia,1995,Tourist/visitor arrivals (thousands),45
Gambia,2005,Tourist/visitor arrivals (thousands),108
Gambia,2010,Tourist/visitor arrivals (thousands),91
Gambia,2015,Tourist/visitor arrivals (thousands),135
Gambia,2016,Tourist/visitor arrivals (thousands),161
Gambia,2017,Tourist/visitor arrivals (thousands),162
Gambia,2005,Tourism expenditure (millions of US dollars),59
Gambia,2010,Tourism expenditure (millions of US dollars),80
Gambia,2015,Tourism expenditure (millions of US dollars),121
Gambia,2016,Tourism expenditure (millions of US dollars),120
Gambia,2017,Tourism expenditure (millions of US dollars),116
Georgia,2010,Tourist/visitor arrivals (thousands),"1,067"
Georgia,2015,Tourist/visitor arrivals (thousands),"3,012"
Georgia,2016,Tourist/visitor arrivals (thousands),"3,297"
Georgia,2017,Tourist/visitor arrivals (thousands),"4,069"
Georgia,2005,Tourism expenditure (millions of US dollars),287
Georgia,2010,Tourism expenditure (millions of US dollars),737
Georgia,2015,Tourism expenditure (millions of US dollars),"2,049"
Georgia,2016,Tourism expenditure (millions of US dollars),"2,315"
Georgia,2017,Tourism expenditure (millions of US dollars),"2,971"
Germany,1995,Tourist/visitor arrivals (thousands),"14,847"
Germany,2005,Tourist/visitor arrivals (thousands),"21,500"
Germany,2010,Tourist/visitor arrivals (thousands),"26,875"
Germany,2015,Tourist/visitor arrivals (thousands),"34,970"
Germany,2016,Tourist/visitor arrivals (thousands),"35,555"
Germany,2017,Tourist/visitor arrivals (thousands),"37,452"
Germany,1995,Tourism expenditure (millions of US dollars),"24,052"
Germany,2005,Tourism expenditure (millions of US dollars),"40,531"
Germany,2010,Tourism expenditure (millions of US dollars),"49,126"
Germany,2015,Tourism expenditure (millions of US dollars),"50,652"
Germany,2016,Tourism expenditure (millions of US dollars),"52,175"
Germany,2017,Tourism expenditure (millions of US dollars),"56,173"
Ghana,1995,Tourist/visitor arrivals (thousands),286
Ghana,2005,Tourist/visitor arrivals (thousands),429
Ghana,2010,Tourist/visitor arrivals (thousands),931
Ghana,2015,Tourist/visitor arrivals (thousands),897
Ghana,1995,Tourism expenditure (millions of US dollars),30
Ghana,2005,Tourism expenditure (millions of US dollars),867
Ghana,2010,Tourism expenditure (millions of US dollars),706
Ghana,2015,Tourism expenditure (millions of US dollars),911
Ghana,2016,Tourism expenditure (millions of US dollars),952
Ghana,2017,Tourism expenditure (millions of US dollars),919
Greece,1995,Tourist/visitor arrivals (thousands),"10,130"
Greece,2005,Tourist/visitor arrivals (thousands),"14,765"
Greece,2010,Tourist/visitor arrivals (thousands),"15,007"
Greece,2015,Tourist/visitor arrivals (thousands),"23,599"
Greece,2016,Tourist/visitor arrivals (thousands),"24,799"
Greece,2017,Tourist/visitor arrivals (thousands),"27,194"
Greece,1995,Tourism expenditure (millions of US dollars),"4,182"
Greece,2005,Tourism expenditure (millions of US dollars),"13,453"
Greece,2010,Tourism expenditure (millions of US dollars),"13,858"
Greece,2015,Tourism expenditure (millions of US dollars),"17,260"
Greece,2016,Tourism expenditure (millions of US dollars),"16,533"
Greece,2017,Tourism expenditure (millions of US dollars),"18,820"
Grenada,1995,Tourist/visitor arrivals (thousands),108
Grenada,2005,Tourist/visitor arrivals (thousands),99
Grenada,2010,Tourist/visitor arrivals (thousands),110
Grenada,2015,Tourist/visitor arrivals (thousands),155
Grenada,2016,Tourist/visitor arrivals (thousands),156
Grenada,2017,Tourist/visitor arrivals (thousands),168
Grenada,1995,Tourism expenditure (millions of US dollars),76
Grenada,2005,Tourism expenditure (millions of US dollars),71
Grenada,2010,Tourism expenditure (millions of US dollars),112
Grenada,2015,Tourism expenditure (millions of US dollars),422
Grenada,2016,Tourism expenditure (millions of US dollars),437
Grenada,2017,Tourism expenditure (millions of US dollars),499
Guadeloupe,1995,Tourist/visitor arrivals (thousands),640
Guadeloupe,2005,Tourist/visitor arrivals (thousands),372
Guadeloupe,2010,Tourist/visitor arrivals (thousands),392
Guadeloupe,2015,Tourist/visitor arrivals (thousands),512
Guadeloupe,2016,Tourist/visitor arrivals (thousands),581
Guadeloupe,2017,Tourist/visitor arrivals (thousands),650
Guadeloupe,1995,Tourism expenditure (millions of US dollars),458
Guadeloupe,2005,Tourism expenditure (millions of US dollars),306
Guadeloupe,2010,Tourism expenditure (millions of US dollars),510
Guadeloupe,2015,Tourism expenditure (millions of US dollars),614
Guam,1995,Tourist/visitor arrivals (thousands),"1,362"
Guam,2005,Tourist/visitor arrivals (thousands),"1,228"
Guam,2010,Tourist/visitor arrivals (thousands),"1,197"
Guam,2015,Tourist/visitor arrivals (thousands),"1,409"
Guam,2016,Tourist/visitor arrivals (thousands),"1,536"
Guam,2017,Tourist/visitor arrivals (thousands),"1,544"
Guatemala,2010,Tourist/visitor arrivals (thousands),"1,119"
Guatemala,2015,Tourist/visitor arrivals (thousands),"1,473"
Guatemala,2016,Tourist/visitor arrivals (thousands),"1,585"
Guatemala,2017,Tourist/visitor arrivals (thousands),"1,660"
Guatemala,1995,Tourism expenditure (millions of US dollars),213
Guatemala,2005,Tourism expenditure (millions of US dollars),791
Guatemala,2010,Tourism expenditure (millions of US dollars),"1,378"
Guatemala,2015,Tourism expenditure (millions of US dollars),"1,580"
Guatemala,2016,Tourism expenditure (millions of US dollars),"1,550"
Guatemala,2017,Tourism expenditure (millions of US dollars),"1,566"
Guinea,2005,Tourist/visitor arrivals (thousands),45
Guinea,2010,Tourist/visitor arrivals (thousands),12
Guinea,2015,Tourist/visitor arrivals (thousands),35
Guinea,2016,Tourist/visitor arrivals (thousands),60
Guinea,1995,Tourism expenditure (millions of US dollars),1
Guinea,2010,Tourism expenditure (millions of US dollars),2
Guinea,2015,Tourism expenditure (millions of US dollars),27
Guinea,2016,Tourism expenditure (millions of US dollars),17
Guinea,2017,Tourism expenditure (millions of US dollars),17
Guinea-Bissau,2005,Tourist/visitor arrivals (thousands),5
Guinea-Bissau,2010,Tourist/visitor arrivals (thousands),22
Guinea-Bissau,2015,Tourist/visitor arrivals (thousands),44
Guinea-Bissau,2010,Tourism expenditure (millions of US dollars),14
Guinea-Bissau,2015,Tourism expenditure (millions of US dollars),17
Guinea-Bissau,2016,Tourism expenditure (millions of US dollars),12
Guyana,1995,Tourist/visitor arrivals (thousands),106
Guyana,2005,Tourist/visitor arrivals (thousands),117
Guyana,2010,Tourist/visitor arrivals (thousands),152
Guyana,2015,Tourist/visitor arrivals (thousands),207
Guyana,2016,Tourist/visitor arrivals (thousands),235
Guyana,2017,Tourist/visitor arrivals (thousands),247
Guyana,1995,Tourism expenditure (millions of US dollars),33
Guyana,2005,Tourism expenditure (millions of US dollars),35
Guyana,2010,Tourism expenditure (millions of US dollars),80
Guyana,2015,Tourism expenditure (millions of US dollars),65
Guyana,2016,Tourism expenditure (millions of US dollars),104
Haiti,1995,Tourist/visitor arrivals (thousands),145
Haiti,2005,Tourist/visitor arrivals (thousands),112
Haiti,2010,Tourist/visitor arrivals (thousands),255
Haiti,2015,Tourist/visitor arrivals (thousands),516
Haiti,2016,Tourist/visitor arrivals (thousands),445
Haiti,2017,Tourist/visitor arrivals (thousands),467
Haiti,1995,Tourism expenditure (millions of US dollars),90
Haiti,2005,Tourism expenditure (millions of US dollars),80
Haiti,2010,Tourism expenditure (millions of US dollars),383
Haiti,2015,Tourism expenditure (millions of US dollars),609
Haiti,2016,Tourism expenditure (millions of US dollars),511
Haiti,2017,Tourism expenditure (millions of US dollars),460
Honduras,1995,Tourist/visitor arrivals (thousands),271
Honduras,2005,Tourist/visitor arrivals (thousands),673
Honduras,2010,Tourist/visitor arrivals (thousands),863
Honduras,2015,Tourist/visitor arrivals (thousands),880
Honduras,2016,Tourist/visitor arrivals (thousands),838
Honduras,2017,Tourist/visitor arrivals (thousands),851
Honduras,1995,Tourism expenditure (millions of US dollars),85
Honduras,2005,Tourism expenditure (millions of US dollars),465
Honduras,2010,Tourism expenditure (millions of US dollars),627
Honduras,2015,Tourism expenditure (millions of US dollars),671
Honduras,2016,Tourism expenditure (millions of US dollars),700
Honduras,2017,Tourism expenditure (millions of US dollars),722
Hungary,2005,Tourist/visitor arrivals (thousands),"9,979"
Hungary,2010,Tourist/visitor arrivals (thousands),"9,510"
Hungary,2015,Tourist/visitor arrivals (thousands),"14,316"
Hungary,2016,Tourist/visitor arrivals (thousands),"15,255"
Hungary,2017,Tourist/visitor arrivals (thousands),"15,785"
Hungary,1995,Tourism expenditure (millions of US dollars),"2,938"
Hungary,2005,Tourism expenditure (millions of US dollars),"4,761"
Hungary,2010,Tourism expenditure (millions of US dollars),"6,595"
Hungary,2015,Tourism expenditure (millions of US dollars),"6,929"
Hungary,2016,Tourism expenditure (millions of US dollars),"7,480"
Hungary,2017,Tourism expenditure (millions of US dollars),"8,453"
Iceland,1995,Tourist/visitor arrivals (thousands),190
Iceland,2005,Tourist/visitor arrivals (thousands),374
Iceland,2010,Tourist/visitor arrivals (thousands),489
Iceland,2015,Tourist/visitor arrivals (thousands),"1,289"
Iceland,2016,Tourist/visitor arrivals (thousands),"1,792"
Iceland,2017,Tourist/visitor arrivals (thousands),"2,225"
Iceland,1995,Tourism expenditure (millions of US dollars),309
Iceland,2005,Tourism expenditure (millions of US dollars),635
Iceland,2010,Tourism expenditure (millions of US dollars),562
Iceland,2015,Tourism expenditure (millions of US dollars),"1,618"
Iceland,2016,Tourism expenditure (millions of US dollars),"2,411"
Iceland,2017,Tourism expenditure (millions of US dollars),"3,024"
