,Year,Series,Value
Bolivia (Plurin. State of),2015,"Seats held by women in national parliament, as of February (%)",53.1
Bolivia (Plurin. State of),2016,"Seats held by women in national parliament, as of February (%)",53.1
Bolivia (Plurin. State of),2017,"Seats held by women in national parliament, as of February (%)",53.1
Bolivia (Plurin. State of),2018,"Seats held by women in national parliament, as of February (%)",53.1
Bolivia (Plurin. State of),2019,"Seats held by women in national parliament, as of February (%)",53.08
Bosnia and Herzegovina,2000,"Seats held by women in national parliament, as of February (%)",28.6
Bosnia and Herzegovina,2005,"Seats held by women in national parliament, as of February (%)",16.7
Bosnia and Herzegovina,2010,"Seats held by women in national parliament, as of February (%)",19
Bosnia and Herzegovina,2015,"Seats held by women in national parliament, as of February (%)",21.4
Bosnia and Herzegovina,2016,"Seats held by women in national parliament, as of February (%)",21.4
Bosnia and Herzegovina,2017,"Seats held by women in national parliament, as of February (%)",21.4
Bosnia and Herzegovina,2018,"Seats held by women in national parliament, as of February (%)",21.4
Bosnia and Herzegovina,2019,"Seats held by women in national parliament, as of February (%)",21.43
Botswana,1990,"Seats held by women in national parliament, as of February (%)",5
Botswana,2005,"Seats held by women in national parliament, as of February (%)",11.1
Botswana,2010,"Seats held by women in national parliament, as of February (%)",7.9
Botswana,2015,"Seats held by women in national parliament, as of February (%)",9.5
Botswana,2016,"Seats held by women in national parliament, as of February (%)",9.5
Botswana,2017,"Seats held by women in national parliament, as of February (%)",9.5
Botswana,2018,"Seats held by women in national parliament, as of February (%)",9.5
Botswana,2019,"Seats held by women in national parliament, as of February (%)",9.52
Brazil,1990,"Seats held by women in national parliament, as of February (%)",5.3
Brazil,2000,"Seats held by women in national parliament, as of February (%)",5.7
Brazil,2005,"Seats held by women in national parliament, as of February (%)",8.6
Brazil,2010,"Seats held by women in national parliament, as of February (%)",8.8
Brazil,2015,"Seats held by women in national parliament, as of February (%)",9
Brazil,2016,"Seats held by women in national parliament, as of February (%)",9.9
Brazil,2017,"Seats held by women in national parliament, as of February (%)",10.7
Brazil,2018,"Seats held by women in national parliament, as of February (%)",10.7
Brazil,2019,"Seats held by women in national parliament, as of February (%)",15.01
Brunei Darussalam,2017,"Seats held by women in national parliament, as of February (%)",9.1
Brunei Darussalam,2018,"Seats held by women in national parliament, as of February (%)",9.1
Brunei Darussalam,2019,"Seats held by women in national parliament, as of February (%)",9.09
Bulgaria,1990,"Seats held by women in national parliament, as of February (%)",21
Bulgaria,2000,"Seats held by women in national parliament, as of February (%)",10.8
Bulgaria,2005,"Seats held by women in national parliament, as of February (%)",26.3
Bulgaria,2010,"Seats held by women in national parliament, as of February (%)",20.8
Bulgaria,2015,"Seats held by women in national parliament, as of February (%)",20.4
Bulgaria,2016,"Seats held by women in national parliament, as of February (%)",20.4
Bulgaria,2017,"Seats held by women in national parliament, as of February (%)",19.2
Bulgaria,2018,"Seats held by women in national parliament, as of February (%)",23.8
Bulgaria,2019,"Seats held by women in national parliament, as of February (%)",25.83
Burkina Faso,2000,"Seats held by women in national parliament, as of February (%)",8.1
Burkina Faso,2005,"Seats held by women in national parliament, as of February (%)",11.7
Burkina Faso,2010,"Seats held by women in national parliament, as of February (%)",15.3
Burkina Faso,2015,"Seats held by women in national parliament, as of February (%)",13.3
Burkina Faso,2016,"Seats held by women in national parliament, as of February (%)",9.4
Burkina Faso,2017,"Seats held by women in national parliament, as of February (%)",11
Burkina Faso,2018,"Seats held by women in national parliament, as of February (%)",11
Burkina Faso,2019,"Seats held by women in national parliament, as of February (%)",13.39
Burundi,2000,"Seats held by women in national parliament, as of February (%)",6
Burundi,2005,"Seats held by women in national parliament, as of February (%)",18.4
Burundi,2010,"Seats held by women in national parliament, as of February (%)",31.4
Burundi,2015,"Seats held by women in national parliament, as of February (%)",30.5
Burundi,2016,"Seats held by women in national parliament, as of February (%)",36.4
Burundi,2017,"Seats held by women in national parliament, as of February (%)",36.4
Burundi,2018,"Seats held by women in national parliament, as of February (%)",36.4
Burundi,2019,"Seats held by women in national parliament, as of February (%)",36.36
Cabo Verde,1990,"Seats held by women in national parliament, as of February (%)",12
Cabo Verde,2000,"Seats held by women in national parliament, as of February (%)",11.1
Cabo Verde,2005,"Seats held by women in national parliament, as of February (%)",11.1
Cabo Verde,2010,"Seats held by women in national parliament, as of February (%)",18.1
Cabo Verde,2015,"Seats held by women in national parliament, as of February (%)",20.8
Cabo Verde,2016,"Seats held by women in national parliament, as of February (%)",20.8
Cabo Verde,2017,"Seats held by women in national parliament, as of February (%)",23.6
Cabo Verde,2018,"Seats held by women in national parliament, as of February (%)",23.6
Cabo Verde,2019,"Seats held by women in national parliament, as of February (%)",23.61
Cambodia,2000,"Seats held by women in national parliament, as of February (%)",8.2
Cambodia,2005,"Seats held by women in national parliament, as of February (%)",9.8
Cambodia,2010,"Seats held by women in national parliament, as of February (%)",21.1
Cambodia,2015,"Seats held by women in national parliament, as of February (%)",20.3
Cambodia,2016,"Seats held by women in national parliament, as of February (%)",20.3
Cambodia,2017,"Seats held by women in national parliament, as of February (%)",20.3
Cambodia,2018,"Seats held by women in national parliament, as of February (%)",20.3
Cambodia,2019,"Seats held by women in national parliament, as of February (%)",20
Cameroon,1990,"Seats held by women in national parliament, as of February (%)",14.4
Cameroon,2000,"Seats held by women in national parliament, as of February (%)",5.6
Cameroon,2005,"Seats held by women in national parliament, as of February (%)",8.9
Cameroon,2010,"Seats held by women in national parliament, as of February (%)",13.9
Cameroon,2015,"Seats held by women in national parliament, as of February (%)",31.1
Cameroon,2016,"Seats held by women in national parliament, as of February (%)",31.1
Cameroon,2017,"Seats held by women in national parliament, as of February (%)",31.1
Cameroon,2018,"Seats held by women in national parliament, as of February (%)",31.1
Cameroon,2019,"Seats held by women in national parliament, as of February (%)",31.11
Canada,1990,"Seats held by women in national parliament, as of February (%)",13.3
Canada,2000,"Seats held by women in national parliament, as of February (%)",20.6
Canada,2005,"Seats held by women in national parliament, as of February (%)",21.1
Canada,2010,"Seats held by women in national parliament, as of February (%)",22.1
Canada,2015,"Seats held by women in national parliament, as of February (%)",25.2
Canada,2016,"Seats held by women in national parliament, as of February (%)",26
Canada,2017,"Seats held by women in national parliament, as of February (%)",26.3
Canada,2018,"Seats held by women in national parliament, as of February (%)",27
Canada,2019,"Seats held by women in national parliament, as of February (%)",26.95
Central African Republic,1990,"Seats held by women in national parliament, as of February (%)",3.8
Central African Republic,2000,"Seats held by women in national parliament, as of February (%)",7.3
Central African Republic,2010,"Seats held by women in national parliament, as of February (%)",9.6
Central African Republic,2017,"Seats held by women in national parliament, as of February (%)",8.6
Central African Republic,2018,"Seats held by women in national parliament, as of February (%)",8.6
Central African Republic,2019,"Seats held by women in national parliament, as of February (%)",8.57
Chad,2000,"Seats held by women in national parliament, as of February (%)",2.4
Chad,2005,"Seats held by women in national parliament, as of February (%)",6.5
Chad,2010,"Seats held by women in national parliament, as of February (%)",5.2
Chad,2015,"Seats held by women in national parliament, as of February (%)",14.9
Chad,2016,"Seats held by women in national parliament, as of February (%)",14.9
Chad,2017,"Seats held by women in national parliament, as of February (%)",12.8
Chad,2018,"Seats held by women in national parliament, as of February (%)",12.8
Chad,2019,"Seats held by women in national parliament, as of February (%)",14.88
Chile,2000,"Seats held by women in national parliament, as of February (%)",10.8
Chile,2005,"Seats held by women in national parliament, as of February (%)",12.5
Chile,2010,"Seats held by women in national parliament, as of February (%)",14.2
Chile,2015,"Seats held by women in national parliament, as of February (%)",15.8
Chile,2016,"Seats held by women in national parliament, as of February (%)",15.8
Chile,2017,"Seats held by women in national parliament, as of February (%)",15.8
Chile,2019,"Seats held by women in national parliament, as of February (%)",22.58
China,1990,"Seats held by women in national parliament, as of February (%)",21.3
China,2000,"Seats held by women in national parliament, as of February (%)",21.8
China,2005,"Seats held by women in national parliament, as of February (%)",20.2
China,2010,"Seats held by women in national parliament, as of February (%)",21.3
China,2015,"Seats held by women in national parliament, as of February (%)",23.6
China,2016,"Seats held by women in national parliament, as of February (%)",23.6
China,2017,"Seats held by women in national parliament, as of February (%)",23.7
China,2018,"Seats held by women in national parliament, as of February (%)",24.2
China,2019,"Seats held by women in national parliament, as of February (%)",24.94
Colombia,1990,"Seats held by women in national parliament, as of February (%)",4.5
Colombia,2000,"Seats held by women in national parliament, as of February (%)",11.8
Colombia,2005,"Seats held by women in national parliament, as of February (%)",12
Colombia,2010,"Seats held by women in national parliament, as of February (%)",8.4
Colombia,2015,"Seats held by women in national parliament, as of February (%)",19.9
Colombia,2016,"Seats held by women in national parliament, as of February (%)",19.9
Colombia,2017,"Seats held by women in national parliament, as of February (%)",18.7
Colombia,2018,"Seats held by women in national parliament, as of February (%)",18.7
Colombia,2019,"Seats held by women in national parliament, as of February (%)",18.71
Comoros,1990,"Seats held by women in national parliament, as of February (%)",0
Comoros,2005,"Seats held by women in national parliament, as of February (%)",3
Comoros,2010,"Seats held by women in national parliament, as of February (%)",3
Comoros,2016,"Seats held by women in national parliament, as of February (%)",3
Comoros,2017,"Seats held by women in national parliament, as of February (%)",6.1
Comoros,2018,"Seats held by women in national parliament, as of February (%)",6.1
Comoros,2019,"Seats held by women in national parliament, as of February (%)",6.06
Congo,1990,"Seats held by women in national parliament, as of February (%)",14.3
Congo,2000,"Seats held by women in national parliament, as of February (%)",12
Congo,2005,"Seats held by women in national parliament, as of February (%)",8.5
Congo,2010,"Seats held by women in national parliament, as of February (%)",7.3
Congo,2015,"Seats held by women in national parliament, as of February (%)",7.4
Congo,2016,"Seats held by women in national parliament, as of February (%)",7.4
Congo,2017,"Seats held by women in national parliament, as of February (%)",7.4
Congo,2018,"Seats held by women in national parliament, as of February (%)",11.3
Congo,2019,"Seats held by women in national parliament, as of February (%)",11.26
Costa Rica,1990,"Seats held by women in national parliament, as of February (%)",10.5
Costa Rica,2000,"Seats held by women in national parliament, as of February (%)",19.3
Costa Rica,2005,"Seats held by women in national parliament, as of February (%)",35.1
Costa Rica,2010,"Seats held by women in national parliament, as of February (%)",36.8
Costa Rica,2015,"Seats held by women in national parliament, as of February (%)",33.3
Costa Rica,2016,"Seats held by women in national parliament, as of February (%)",33.3
Costa Rica,2017,"Seats held by women in national parliament, as of February (%)",35.1
Costa Rica,2018,"Seats held by women in national parliament, as of February (%)",35.1
Costa Rica,2019,"Seats held by women in national parliament, as of February (%)",45.61
Côte d’Ivoire,1990,"Seats held by women in national parliament, as of February (%)",5.7
Côte d’Ivoire,2005,"Seats held by women in national parliament, as of February (%)",8.5
Côte d’Ivoire,2010,"Seats held by women in national parliament, as of February (%)",8.9
Côte d’Ivoire,2015,"Seats held by women in national parliament, as of February (%)",9.2
Côte d’Ivoire,2016,"Seats held by women in national parliament, as of February (%)",9.2
Côte d’Ivoire,2017,"Seats held by women in national parliament, as of February (%)",11.5
Côte d’Ivoire,2018,"Seats held by women in national parliament, as of February (%)",10.6
Côte d’Ivoire,2019,"Seats held by women in national parliament, as of February (%)",10.98
Croatia,2005,"Seats held by women in national parliament, as of February (%)",21.7
Croatia,2010,"Seats held by women in national parliament, as of February (%)",23.5
Croatia,2015,"Seats held by women in national parliament, as of February (%)",25.8
Croatia,2016,"Seats held by women in national parliament, as of February (%)",15.2
Croatia,2017,"Seats held by women in national parliament, as of February (%)",19.9
Croatia,2018,"Seats held by women in national parliament, as of February (%)",18.5
Croatia,2019,"Seats held by women in national parliament, as of February (%)",20.53
Cuba,1990,"Seats held by women in national parliament, as of February (%)",33.9
Cuba,2000,"Seats held by women in national parliament, as of February (%)",27.6
Cuba,2005,"Seats held by women in national parliament, as of February (%)",36
Cuba,2010,"Seats held by women in national parliament, as of February (%)",43.2
Cuba,2015,"Seats held by women in national parliament, as of February (%)",48.9
Cuba,2016,"Seats held by women in national parliament, as of February (%)",48.9
Cuba,2017,"Seats held by women in national parliament, as of February (%)",48.9
Cuba,2018,"Seats held by women in national parliament, as of February (%)",48.9
Cuba,2019,"Seats held by women in national parliament, as of February (%)",53.22
Cyprus,1990,"Seats held by women in national parliament, as of February (%)",1.8
Cyprus,2000,"Seats held by women in national parliament, as of February (%)",5.4
Cyprus,2005,"Seats held by women in national parliament, as of February (%)",16.1
Cyprus,2010,"Seats held by women in national parliament, as of February (%)",12.5
Cyprus,2015,"Seats held by women in national parliament, as of February (%)",12.5
Cyprus,2016,"Seats held by women in national parliament, as of February (%)",12.5
Cyprus,2017,"Seats held by women in national parliament, as of February (%)",17.9
Cyprus,2018,"Seats held by women in national parliament, as of February (%)",17.9
Cyprus,2019,"Seats held by women in national parliament, as of February (%)",17.86
Czechia,2000,"Seats held by women in national parliament, as of February (%)",15
Czechia,2005,"Seats held by women in national parliament, as of February (%)",17
Czechia,2010,"Seats held by women in national parliament, as of February (%)",15.5
Czechia,2015,"Seats held by women in national parliament, as of February (%)",19
Czechia,2016,"Seats held by women in national parliament, as of February (%)",20
Czechia,2017,"Seats held by women in national parliament, as of February (%)",20
Czechia,2018,"Seats held by women in national parliament, as of February (%)",22
Czechia,2019,"Seats held by women in national parliament, as of February (%)",22.5
Dem. People's Rep. Korea,1990,"Seats held by women in national parliament, as of February (%)",21.1
Dem. People's Rep. Korea,2000,"Seats held by women in national parliament, as of February (%)",20.1
Dem. People's Rep. Korea,2005,"Seats held by women in national parliament, as of February (%)",20.1
Dem. People's Rep. Korea,2010,"Seats held by women in national parliament, as of February (%)",15.6
Dem. People's Rep. Korea,2015,"Seats held by women in national parliament, as of February (%)",16.3
Dem. People's Rep. Korea,2016,"Seats held by women in national parliament, as of February (%)",16.3
Dem. People's Rep. Korea,2017,"Seats held by women in national parliament, as of February (%)",16.3
Dem. People's Rep. Korea,2018,"Seats held by women in national parliament, as of February (%)",16.3
Dem. People's Rep. Korea,2019,"Seats held by women in national parliament, as of February (%)",16.3
Dem. Rep. of the Congo,1990,"Seats held by women in national parliament, as of February (%)",5.4
Dem. Rep. of the Congo,2005,"Seats held by women in national parliament, as of February (%)",12
Dem. Rep. of the Congo,2010,"Seats held by women in national parliament, as of February (%)",8.4
Dem. Rep. of the Congo,2015,"Seats held by women in national parliament, as of February (%)",8.9
Dem. Rep. of the Congo,2016,"Seats held by women in national parliament, as of February (%)",8.9
Dem. Rep. of the Congo,2017,"Seats held by women in national parliament, as of February (%)",8.9
Dem. Rep. of the Congo,2018,"Seats held by women in national parliament, as of February (%)",8.9
Dem. Rep. of the Congo,2019,"Seats held by women in national parliament, as of February (%)",10.31
Denmark,1990,"Seats held by women in national parliament, as of February (%)",30.7
Denmark,2000,"Seats held by women in national parliament, as of February (%)",37.4
Denmark,2005,"Seats held by women in national parliament, as of February (%)",38
Denmark,2010,"Seats held by women in national parliament, as of February (%)",38
Denmark,2015,"Seats held by women in national parliament, as of February (%)",38
Denmark,2016,"Seats held by women in national parliament, as of February (%)",37.4
Denmark,2017,"Seats held by women in national parliament, as of February (%)",37.4
Denmark,2018,"Seats held by women in national parliament, as of February (%)",37.4
Denmark,2019,"Seats held by women in national parliament, as of February (%)",37.43
Djibouti,1990,"Seats held by women in national parliament, as of February (%)",0
Djibouti,2000,"Seats held by women in national parliament, as of February (%)",0
Djibouti,2005,"Seats held by women in national parliament, as of February (%)",10.8
Djibouti,2010,"Seats held by women in national parliament, as of February (%)",13.8
Djibouti,2015,"Seats held by women in national parliament, as of February (%)",12.7
Djibouti,2016,"Seats held by women in national parliament, as of February (%)",12.7
Djibouti,2017,"Seats held by women in national parliament, as of February (%)",10.8
Djibouti,2018,"Seats held by women in national parliament, as of February (%)",10.8
Djibouti,2019,"Seats held by women in national parliament, as of February (%)",26.15
Dominica,1990,"Seats held by women in national parliament, as of February (%)",10
Dominica,2000,"Seats held by women in national parliament, as of February (%)",9.4
Dominica,2005,"Seats held by women in national parliament, as of February (%)",19.4
Dominica,2010,"Seats held by women in national parliament, as of February (%)",14.3
Dominica,2015,"Seats held by women in national parliament, as of February (%)",21.9
Dominica,2016,"Seats held by women in national parliament, as of February (%)",21.9
Dominica,2017,"Seats held by women in national parliament, as of February (%)",25
Dominica,2018,"Seats held by women in national parliament, as of February (%)",25
Dominica,2019,"Seats held by women in national parliament, as of February (%)",25
Dominican Republic,1990,"Seats held by women in national parliament, as of February (%)",7.5
Dominican Republic,2000,"Seats held by women in national parliament, as of February (%)",16.1
Dominican Republic,2005,"Seats held by women in national parliament, as of February (%)",17.3
Dominican Republic,2010,"Seats held by women in national parliament, as of February (%)",19.7
Dominican Republic,2015,"Seats held by women in national parliament, as of February (%)",20.8
Dominican Republic,2016,"Seats held by women in national parliament, as of February (%)",20.8
Dominican Republic,2017,"Seats held by women in national parliament, as of February (%)",26.8
Dominican Republic,2018,"Seats held by women in national parliament, as of February (%)",26.8
Dominican Republic,2019,"Seats held by women in national parliament, as of February (%)",26.84
Ecuador,1990,"Seats held by women in national parliament, as of February (%)",4.5
Ecuador,2000,"Seats held by women in national parliament, as of February (%)",17.4
Ecuador,2005,"Seats held by women in national parliament, as of February (%)",16
Ecuador,2010,"Seats held by women in national parliament, as of February (%)",32.3
Ecuador,2015,"Seats held by women in national parliament, as of February (%)",41.6
Ecuador,2016,"Seats held by women in national parliament, as of February (%)",41.6
Ecuador,2017,"Seats held by women in national parliament, as of February (%)",41.6
Ecuador,2018,"Seats held by women in national parliament, as of February (%)",38
Ecuador,2019,"Seats held by women in national parliament, as of February (%)",37.96
Egypt,1990,"Seats held by women in national parliament, as of February (%)",3.9
Egypt,2000,"Seats held by women in national parliament, as of February (%)",2
Egypt,2005,"Seats held by women in national parliament, as of February (%)",2.9
Egypt,2010,"Seats held by women in national parliament, as of February (%)",1.8
Egypt,2016,"Seats held by women in national parliament, as of February (%)",14.9
Egypt,2017,"Seats held by women in national parliament, as of February (%)",14.9
Egypt,2018,"Seats held by women in national parliament, as of February (%)",14.9
Egypt,2019,"Seats held by women in national parliament, as of February (%)",14.93
El Salvador,1990,"Seats held by women in national parliament, as of February (%)",11.7
El Salvador,2000,"Seats held by women in national parliament, as of February (%)",16.7
El Salvador,2005,"Seats held by women in national parliament, as of February (%)",10.7
El Salvador,2010,"Seats held by women in national parliament, as of February (%)",19
El Salvador,2015,"Seats held by women in national parliament, as of February (%)",27.4
El Salvador,2016,"Seats held by women in national parliament, as of February (%)",32.1
El Salvador,2017,"Seats held by women in national parliament, as of February (%)",32.1
El Salvador,2018,"Seats held by women in national parliament, as of February (%)",32.1
El Salvador,2019,"Seats held by women in national parliament, as of February (%)",30.95
Equatorial Guinea,1990,"Seats held by women in national parliament, as of February (%)",13.3
Equatorial Guinea,2000,"Seats held by women in national parliament, as of February (%)",5
Equatorial Guinea,2005,"Seats held by women in national parliament, as of February (%)",18
Equatorial Guinea,2010,"Seats held by women in national parliament, as of February (%)",10
Equatorial Guinea,2015,"Seats held by women in national parliament, as of February (%)",24
Equatorial Guinea,2016,"Seats held by women in national parliament, as of February (%)",24
Equatorial Guinea,2017,"Seats held by women in national parliament, as of February (%)",24
Equatorial Guinea,2018,"Seats held by women in national parliament, as of February (%)",20
Equatorial Guinea,2019,"Seats held by women in national parliament, as of February (%)",20
Eritrea,2000,"Seats held by women in national parliament, as of February (%)",14.7
Eritrea,2005,"Seats held by women in national parliament, as of February (%)",22
Eritrea,2010,"Seats held by women in national parliament, as of February (%)",22
Eritrea,2015,"Seats held by women in national parliament, as of February (%)",22
Eritrea,2016,"Seats held by women in national parliament, as of February (%)",22
Eritrea,2017,"Seats held by women in national parliament, as of February (%)",22
Eritrea,2018,"Seats held by women in national parliament, as of February (%)",22
Eritrea,2019,"Seats held by women in national parliament, as of February (%)",22
Estonia,2000,"Seats held by women in national parliament, as of February (%)",17.8
Estonia,2005,"Seats held by women in national parliament, as of February (%)",18.8
Estonia,2010,"Seats held by women in national parliament, as of February (%)",22.8
Estonia,2015,"Seats held by women in national parliament, as of February (%)",19.8
Estonia,2016,"Seats held by women in national parliament, as of February (%)",23.8
Estonia,2017,"Seats held by women in national parliament, as of February (%)",26.7
Estonia,2018,"Seats held by women in national parliament, as of February (%)",26.7
Estonia,2019,"Seats held by women in national parliament, as of February (%)",28.71
Eswatini,1990,"Seats held by women in national parliament, as of February (%)",3.6
Eswatini,2000,"Seats held by women in national parliament, as of February (%)",3.1
Eswatini,2005,"Seats held by women in national parliament, as of February (%)",10.8
Eswatini,2010,"Seats held by women in national parliament, as of February (%)",13.6
Eswatini,2015,"Seats held by women in national parliament, as of February (%)",6.2
Eswatini,2016,"Seats held by women in national parliament, as of February (%)",6.2
Eswatini,2017,"Seats held by women in national parliament, as of February (%)",6.2
Eswatini,2018,"Seats held by women in national parliament, as of February (%)",6.2
Eswatini,2019,"Seats held by women in national parliament, as of February (%)",7.25
Ethiopia,2000,"Seats held by women in national parliament, as of February (%)",2
Ethiopia,2005,"Seats held by women in national parliament, as of February (%)",7.7
Ethiopia,2010,"Seats held by women in national parliament, as of February (%)",21.9
Ethiopia,2015,"Seats held by women in national parliament, as of February (%)",27.8
Ethiopia,2016,"Seats held by women in national parliament, as of February (%)",38.8
Ethiopia,2017,"Seats held by women in national parliament, as of February (%)",38.8
Ethiopia,2018,"Seats held by women in national parliament, as of February (%)",38.8
Ethiopia,2019,"Seats held by women in national parliament, as of February (%)",38.76
Fiji,2000,"Seats held by women in national parliament, as of February (%)",11.3
Fiji,2005,"Seats held by women in national parliament, as of February (%)",8.5
Fiji,2015,"Seats held by women in national parliament, as of February (%)",14
Fiji,2016,"Seats held by women in national parliament, as of February (%)",16
Fiji,2017,"Seats held by women in national parliament, as of February (%)",16
Fiji,2018,"Seats held by women in national parliament, as of February (%)",16
Fiji,2019,"Seats held by women in national parliament, as of February (%)",19.61
Finland,1990,"Seats held by women in national parliament, as of February (%)",31.5
Finland,2000,"Seats held by women in national parliament, as of February (%)",37
Finland,2005,"Seats held by women in national parliament, as of February (%)",37.5
Finland,2010,"Seats held by women in national parliament, as of February (%)",40
Finland,2015,"Seats held by women in national parliament, as of February (%)",42.5
Finland,2016,"Seats held by women in national parliament, as of February (%)",41.5
Finland,2017,"Seats held by women in national parliament, as of February (%)",42
Finland,2018,"Seats held by women in national parliament, as of February (%)",42
Finland,2019,"Seats held by women in national parliament, as of February (%)",41.5
France,1990,"Seats held by women in national parliament, as of February (%)",6.9
France,2000,"Seats held by women in national parliament, as of February (%)",10.9
France,2005,"Seats held by women in national parliament, as of February (%)",12.2
France,2010,"Seats held by women in national parliament, as of February (%)",18.9
France,2015,"Seats held by women in national parliament, as of February (%)",26.2
France,2016,"Seats held by women in national parliament, as of February (%)",26.2
France,2017,"Seats held by women in national parliament, as of February (%)",25.8
France,2018,"Seats held by women in national parliament, as of February (%)",39
France,2019,"Seats held by women in national parliament, as of February (%)",39.69
Gabon,1990,"Seats held by women in national parliament, as of February (%)",13.3
Gabon,2000,"Seats held by women in national parliament, as of February (%)",8.3
Gabon,2005,"Seats held by women in national parliament, as of February (%)",9.2
Gabon,2010,"Seats held by women in national parliament, as of February (%)",14.7
Gabon,2015,"Seats held by women in national parliament, as of February (%)",14.2
Gabon,2016,"Seats held by women in national parliament, as of February (%)",14.2
Gabon,2017,"Seats held by women in national parliament, as of February (%)",17.1
Gabon,2018,"Seats held by women in national parliament, as of February (%)",17.1
Gabon,2019,"Seats held by women in national parliament, as of February (%)",17.91
Gambia,1990,"Seats held by women in national parliament, as of February (%)",7.8
Gambia,2000,"Seats held by women in national parliament, as of February (%)",2
Gambia,2005,"Seats held by women in national parliament, as of February (%)",13.2
Gambia,2010,"Seats held by women in national parliament, as of February (%)",7.5
Gambia,2015,"Seats held by women in national parliament, as of February (%)",9.4
Gambia,2016,"Seats held by women in national parliament, as of February (%)",9.4
Gambia,2017,"Seats held by women in national parliament, as of February (%)",9.4
Gambia,2018,"Seats held by women in national parliament, as of February (%)",10.3
Gambia,2019,"Seats held by women in national parliament, as of February (%)",10.34
Georgia,2000,"Seats held by women in national parliament, as of February (%)",7.2
Georgia,2005,"Seats held by women in national parliament, as of February (%)",9.4
Georgia,2010,"Seats held by women in national parliament, as of February (%)",5.1
Georgia,2015,"Seats held by women in national parliament, as of February (%)",11.3
Georgia,2016,"Seats held by women in national parliament, as of February (%)",11.3
Georgia,2017,"Seats held by women in national parliament, as of February (%)",16
Georgia,2018,"Seats held by women in national parliament, as of February (%)",16
Georgia,2019,"Seats held by women in national parliament, as of February (%)",14.77
Germany,2000,"Seats held by women in national parliament, as of February (%)",30.9
Germany,2005,"Seats held by women in national parliament, as of February (%)",32.8
Germany,2010,"Seats held by women in national parliament, as of February (%)",32.8
Germany,2015,"Seats held by women in national parliament, as of February (%)",36.5
Germany,2016,"Seats held by women in national parliament, as of February (%)",36.5
Germany,2017,"Seats held by women in national parliament, as of February (%)",37
Germany,2018,"Seats held by women in national parliament, as of February (%)",30.7
Germany,2019,"Seats held by women in national parliament, as of February (%)",30.89
Ghana,2000,"Seats held by women in national parliament, as of February (%)",9
Ghana,2005,"Seats held by women in national parliament, as of February (%)",10.9
Ghana,2010,"Seats held by women in national parliament, as of February (%)",8.3
Ghana,2015,"Seats held by women in national parliament, as of February (%)",10.9
Ghana,2016,"Seats held by women in national parliament, as of February (%)",10.9
Ghana,2017,"Seats held by women in national parliament, as of February (%)",12.7
Ghana,2018,"Seats held by women in national parliament, as of February (%)",12.7
Ghana,2019,"Seats held by women in national parliament, as of February (%)",13.09
Greece,1990,"Seats held by women in national parliament, as of February (%)",6.7
Greece,2000,"Seats held by women in national parliament, as of February (%)",6.3
Greece,2005,"Seats held by women in national parliament, as of February (%)",14
Greece,2010,"Seats held by women in national parliament, as of February (%)",17.3
Greece,2015,"Seats held by women in national parliament, as of February (%)",23
Greece,2016,"Seats held by women in national parliament, as of February (%)",19.7
Greece,2017,"Seats held by women in national parliament, as of February (%)",18.3
Greece,2018,"Seats held by women in national parliament, as of February (%)",18.3
Greece,2019,"Seats held by women in national parliament, as of February (%)",18.67
Grenada,2005,"Seats held by women in national parliament, as of February (%)",26.7
Grenada,2010,"Seats held by women in national parliament, as of February (%)",13.3
Grenada,2015,"Seats held by women in national parliament, as of February (%)",33.3
Grenada,2016,"Seats held by women in national parliament, as of February (%)",33.3
Grenada,2017,"Seats held by women in national parliament, as of February (%)",33.3
Grenada,2018,"Seats held by women in national parliament, as of February (%)",33.3
Grenada,2019,"Seats held by women in national parliament, as of February (%)",46.67
Guatemala,1990,"Seats held by women in national parliament, as of February (%)",7
Guatemala,2000,"Seats held by women in national parliament, as of February (%)",7.1
Guatemala,2005,"Seats held by women in national parliament, as of February (%)",8.2
Guatemala,2010,"Seats held by women in national parliament, as of February (%)",12
Guatemala,2015,"Seats held by women in national parliament, as of February (%)",13.3
Guatemala,2016,"Seats held by women in national parliament, as of February (%)",13.9
Guatemala,2017,"Seats held by women in national parliament, as of February (%)",12.7
Guatemala,2018,"Seats held by women in national parliament, as of February (%)",12.7
Guatemala,2019,"Seats held by women in national parliament, as of February (%)",18.99
Guinea,2000,"Seats held by women in national parliament, as of February (%)",8.8
Guinea,2005,"Seats held by women in national parliament, as of February (%)",19.3
Guinea,2015,"Seats held by women in national parliament, as of February (%)",21.9
Guinea,2016,"Seats held by women in national parliament, as of February (%)",21.9
Guinea,2017,"Seats held by women in national parliament, as of February (%)",21.9
Guinea,2018,"Seats held by women in national parliament, as of February (%)",21.9
Guinea,2019,"Seats held by women in national parliament, as of February (%)",22.81
Guinea-Bissau,1990,"Seats held by women in national parliament, as of February (%)",20
Guinea-Bissau,2005,"Seats held by women in national parliament, as of February (%)",14
Guinea-Bissau,2010,"Seats held by women in national parliament, as of February (%)",10
Guinea-Bissau,2015,"Seats held by women in national parliament, as of February (%)",13.7
Guinea-Bissau,2016,"Seats held by women in national parliament, as of February (%)",13.7
Guinea-Bissau,2017,"Seats held by women in national parliament, as of February (%)",13.7
Guinea-Bissau,2018,"Seats held by women in national parliament, as of February (%)",13.7
